TIMESTAMP,II,V
0,2266,4782
1,2653,5403
2,2324,4743
3,2023,4404
4,2150,4743
5,2408,4951
6,2440,4743
7,2306,4600
8,2266,4743
9,2290,4849
10,2150,4822
11,1884,4973
12,1917,5540
13,2597,6306
14,4009,6815
15,6227,6627
16,9180,5580
17,11946,3854
18,12957,1913
19,11485,213
20,8541,-917
21,5752,-1337
22,3893,-1036
23,2870,-196
24,2556,956
25,2782,2131
26,3079,3148
27,3028,3912
28,2789,4464
29,2698,4818
30,2731,5022
31,2645,5107
32,2498,5181
33,2506,5261
34,2673,5340
35,2776,5373
36,2731,5420
37,2587,5481
38,2440,5540
39,2286,5529
40,2208,5500
41,2218,5511
42,2324,5580
43,2439,5628
44,2556,5619
45,2690,5576
46,2847,5580
47,2906,5629
48,2789,5699
49,2568,5739
50,2498,5779
51,2672,5793
52,2963,5779
53,3187,5729
54,3370,5739
55,3538,5811
56,3660,5898
57,3720,5908
58,3835,5898
59,3949,5925
60,3893,6018
61,3722,6103
62,3835,6177
63,4333,6222
64,4822,6257
65,4953,6265
66,4939,6297
67,5044,6338
68,5171,6377
69,5159,6371
70,5229,6377
71,5550,6395
72,5868,6417
73,5876,6383
74,5752,6337
75,5791,6291
76,5926,6257
77,5874,6183
78,5636,6098
79,5369,6007
80,5113,5938
81,4818,5844
82,4590,5739
83,4491,5624
84,4416,5540
85,4228,5447
86,4009,5340
87,3823,5204
88,3602,5101
89,3264,5039
90,2963,5022
91,2846,4986
92,2847,4942
93,2736,4886
94,2498,4862
95,2306,4849
96,2324,4862
97,2452,4862
98,2498,4862
99,2369,4848
100,2208,4862
101,2163,4870
102,2266,4862
103,2400,4824
104,2498,4822
105,2540,4845
106,2556,4862
107,2556,4831
108,2556,4822
109,2490,4853
110,2324,4902
111,2161,4901
112,2208,4902
113,2428,4930
114,2556,4982
115,2436,4990
116,2266,4982
117,2229,4972
118,2266,4982
119,2248,4974
120,2266,4982
121,2391,4988
122,2498,4982
123,2439,4933
124,2324,4902
125,2285,4895
126,2266,4902
127,2145,4887
128,2034,4902
129,2081,4934
130,2266,4942
131,2414,4885
132,2498,4862
133,2603,4917
134,2789,5022
135,3004,5074
136,3196,5101
137,3306,5131
138,3312,5181
139,3234,5193
140,3196,5181
141,3290,5134
142,3486,5061
143,3608,4948
144,3544,4862
145,3365,4823
146,3312,4822
147,3523,4787
148,3893,4743
149,4119,4725
150,4009,4782
151,3588,4831
152,3079,4822
153,2629,4770
154,2324,4782
155,2101,4845
156,1975,4862
157,1985,4790
158,2150,4743
159,2283,4774
160,2208,4822
161,1988,4812
162,1917,4822
163,2077,4866
164,2266,4862
165,2292,4767
166,2266,4822
167,2357,5256
168,2673,6018
169,3442,6690
170,5171,6855
171,8056,6235
172,11330,4862
173,13395,3018
174,13073,1235
175,10615,-40
176,7495,-598
177,5086,-544
178,3777,-40
179,3192,745
180,2963,1714
181,2940,2717
182,3021,3627
183,3043,4293
184,2963,4703
185,2828,4912
186,2673,5061
187,2463,5179
188,2266,5261
189,2204,5278
190,2324,5301
191,2468,5336
192,2498,5380
193,2446,5377
194,2498,5380
195,2592,5409
196,2556,5460
197,2352,5472
198,2324,5460
199,2680,5459
200,3196,5500
201,3414,5545
202,3254,5580
203,2999,5580
204,2963,5580
205,3127,5581
206,3312,5619
207,3348,5660
208,3254,5699
209,3117,5710
210,3079,5739
211,3217,5774
212,3544,5819
213,3889,5832
214,4067,5859
215,4037,5902
216,4009,5978
217,4124,6029
218,4358,6058
219,4625,6062
220,4939,6098
221,5193,6149
222,5229,6217
223,5108,6260
224,5171,6297
225,5481,6303
226,5694,6297
227,5581,6267
228,5462,6257
229,5667,6243
230,6043,6217
231,6179,6151
232,6043,6098
233,5868,6056
234,5752,6018
235,5550,5926
236,5229,5819
237,4897,5719
238,4648,5659
239,4410,5574
240,4125,5460
241,3806,5329
242,3544,5261
243,3354,5224
244,3196,5181
245,2978,5088
246,2731,5022
247,2553,4992
248,2556,4982
249,2678,4922
250,2789,4862
251,2775,4824
252,2673,4822
253,2541,4810
254,2440,4822
255,2346,4845
256,2266,4862
257,2209,4833
258,2208,4822
259,2215,4839
260,2208,4862
261,2204,4836
262,2266,4822
263,2322,4846
264,2266,4902
265,2107,4923
266,2034,4942
267,2111,4962
268,2208,4982
269,2189,4958
270,2150,4942
271,2197,4950
272,2266,4982
273,2199,4982
274,2034,4982
275,1926,4980
276,1975,4982
277,2116,4953
278,2266,4942
279,2345,4953
280,2324,4982
281,2218,4970
282,2150,4942
283,2225,4910
284,2440,4902
285,2631,4880
286,2673,4862
287,2580,4859
288,2498,4902
289,2471,4926
290,2440,4902
291,2352,4844
292,2324,4862
293,2489,4958
294,2847,5061
295,3225,5077
296,3486,5061
297,3599,5065
298,3602,5101
299,3479,5107
300,3254,5101
301,3047,5074
302,3021,5022
303,3135,4925
304,3196,4862
305,3108,4839
306,3079,4822
307,3342,4763
308,3835,4743
309,4158,4776
310,4009,4822
311,3443,4801
312,2847,4782
313,2441,4801
314,2266,4822
315,2209,4772
316,2266,4703
317,2346,4692
318,2324,4743
319,2164,4764
320,2034,4743
321,2002,4716
322,1975,4743
323,1906,4784
324,1975,4822
325,2209,4875
326,2324,5101
327,2157,5626
328,2266,6417
329,3610,7077
330,6682,7094
331,10836,6151
332,14525,4464
333,16082,2570
334,14816,1036
335,11509,109
336,7844,-199
337,5060,-30
338,3370,518
339,2465,1312
340,2208,2232
341,2469,3101
342,2847,3826
343,2921,4347
344,2731,4703
345,2568,4909
346,2556,5022
347,2573,5062
348,2556,5101
349,2512,5147
350,2440,5221
351,2339,5268
352,2324,5301
353,2414,5309
354,2556,5340
355,2651,5370
356,2789,5380
357,2928,5354
358,2963,5340
359,2832,5363
360,2731,5420
361,2818,5453
362,3021,5460
363,3085,5446
364,2963,5460
365,2851,5480
366,2963,5500
367,3187,5480
368,3312,5460
369,3341,5463
370,3486,5540
371,3653,5632
372,3544,5699
373,3206,5699
374,3196,5699
375,3739,5709
376,4358,5739
377,4520,5759
378,4416,5819
379,4474,5901
380,4706,5978
381,4842,5998
382,4939,6018
383,5187,6041
384,5520,6058
385,5703,6027
386,5752,6018
387,5773,6048
388,5752,6098
389,5658,6088
390,5636,6058
391,5710,6030
392,5694,6018
393,5470,5964
394,5229,5898
395,5085,5843
396,4881,5819
397,4482,5747
398,4125,5619
399,4021,5465
400,4009,5380
401,3742,5343
402,3254,5301
403,2881,5195
404,2847,5101
405,2967,5057
406,2963,5061
407,2755,5032
408,2556,4982
409,2540,4925
410,2673,4902
411,2713,4887
412,2556,4902
413,2308,4911
414,2208,4902
415,2321,4848
416,2498,4822
417,2457,4831
418,2150,4862
419,1850,4858
420,1917,4862
421,2288,4879
422,2556,4902
423,2484,4881
424,2324,4862
425,2355,4854
426,2498,4862
427,2485,4851
428,2324,4862
429,2216,4884
430,2266,4902
431,2380,4874
432,2498,4862
433,2599,4876
434,2673,4902
435,2703,4880
436,2731,4862
437,2705,4881
438,2556,4942
439,2349,4952
440,2324,4902
441,2533,4828
442,2731,4822
443,2662,4862
444,2440,4902
445,2355,4896
446,2556,4902
447,2915,4932
448,3254,4982
449,3449,5010
450,3486,5061
451,3413,5127
452,3370,5181
453,3455,5168
454,3660,5141
455,3823,5122
456,3835,5101
457,3732,5013
458,3660,4902
459,3649,4823
460,3660,4822
461,3710,4831
462,3893,4822
463,4118,4784
464,4125,4782
465,3786,4799
466,3370,4822
467,3170,4816
468,3196,4822
469,3140,4852
470,2963,4902
471,2969,4941
472,3370,4982
473,3844,5003
474,3835,4982
475,3152,4897
476,2266,4822
477,1879,4773
478,2208,4743
479,2639,4713
480,2498,4822
481,1999,5189
482,1975,5819
483,2668,6455
484,3835,6735
485,5860,6272
486,9180,4982
487,12103,3188
488,11504,1554
489,6843,570
490,1685,319
491,-453,532
492,0,996
493,428,1608
494,0,2351
495,-273,3112
496,0,3786
497,158,4262
498,0,4543
499,-81,4668
500,0,4743
501,49,4790
502,174,4822
503,421,4815
504,465,4822
505,193,4848
506,116,4902
507,498,4937
508,872,4982
509,744,5025
510,465,5061
511,547,5064
512,930,5061
513,1160,5060
514,1162,5061
515,1193,5049
516,1336,5061
517,1367,5084
518,1220,5101
519,1098,5087
520,1220,5101
521,1516,5130
522,1801,5141
523,1996,5100
524,2208,5101
525,2484,5170
526,2731,5261
527,2824,5276
528,2847,5261
529,2971,5261
530,3254,5301
531,3570,5319
532,3835,5340
533,4085,5371
534,4416,5420
535,4825,5440
536,5229,5460
537,5527,5488
538,5694,5540
539,5758,5565
540,5752,5580
541,5673,5586
542,5520,5619
543,5302,5643
544,5055,5659
545,4822,5662
546,4648,5699
547,4499,5735
548,4300,5739
549,4014,5668
550,3660,5580
551,3171,5493
552,2498,5420
553,1828,5329
554,1511,5261
555,1566,5202
556,1627,5141
557,1410,5045
558,1104,4982
559,942,4966
560,872,4982
561,736,4951
562,639,4902
563,656,4851
564,639,4822
565,446,4777
566,291,4743
567,383,4712
568,581,4703
569,568,4688
570,349,4703
571,161,4724
572,174,4743
573,357,4718
574,639,4703
575,895,4709
576,988,4743
577,902,4747
578,813,4743
579,827,4741
580,872,4782
581,874,4827
582,930,4862
583,1087,4849
584,1220,4822
585,1213,4799
586,1162,4822
587,1179,4854
588,1220,4862
589,1210,4806
590,1220,4743
591,1306,4710
592,1394,4743
593,1415,4777
594,1453,4782
595,1530,4748
596,1511,4743
597,1301,4761
598,1104,4782
599,1163,4762
600,1453,4743
601,1684,4723
602,1685,4703
603,1551,4661
604,1511,4663
605,1653,4702
606,1917,4743
607,2198,4734
608,2440,4743
609,2574,4781
610,2556,4822
611,2468,4814
612,2498,4822
613,2683,4853
614,2847,4862
615,2844,4794
616,2789,4743
617,2853,4751
618,3021,4782
619,3123,4755
620,3079,4743
621,2912,4786
622,2673,4862
623,2416,4863
624,2266,4822
625,2209,4789
626,2150,4782
627,1940,4762
628,1685,4743
629,1586,4740
630,1743,4743
631,1958,4717
632,1975,4703
633,1730,4726
634,1453,4782
635,1399,4809
636,1627,4822
637,1906,4864
638,1975,5061
639,1809,5511
640,1801,6217
641,2572,6854
642,4648,6935
643,7964,6096
644,11562,4464
645,13787,2467
646,13421,638
647,10774,-659
648,7495,-1196
649,5030,-1015
650,3660,-319
651,2994,617
652,2847,1674
653,3110,2763
654,3370,3786
655,3180,4549
656,2673,4982
657,2322,5143
658,2324,5221
659,2435,5295
660,2440,5380
661,2362,5422
662,2324,5460
663,2309,5495
664,2266,5540
665,2196,5552
666,2208,5580
667,2253,5632
668,2266,5699
669,2225,5719
670,2324,5699
671,2592,5666
672,2847,5659
673,2928,5666
674,2963,5699
675,3045,5734
676,3079,5779
677,2955,5808
678,2847,5859
679,2892,5902
680,3021,5938
681,3123,5944
682,3312,5978
683,3598,6020
684,3777,6058
685,3708,6060
686,3660,6098
687,3891,6172
688,4300,6257
689,4571,6280
690,4648,6297
691,4658,6348
692,4706,6456
693,4810,6536
694,5055,6576
695,5426,6583
696,5752,6616
697,5835,6642
698,5752,6656
699,5722,6641
700,5868,6656
701,6063,6670
702,6159,6656
703,6117,6574
704,6043,6496
705,5979,6425
706,5868,6337
707,5588,6187
708,5171,6058
709,4781,5970
710,4590,5898
711,4557,5763
712,4532,5619
713,4388,5502
714,4183,5420
715,4005,5312
716,3893,5221
717,3752,5151
718,3544,5101
719,3319,5025
720,3196,4982
721,3127,4974
722,3021,4982
723,2866,4950
724,2789,4942
725,2736,4960
726,2556,4982
727,2273,4952
728,2208,4942
729,2459,4961
730,2731,4982
731,2711,4937
732,2556,4902
733,2561,4909
734,2731,4942
735,2807,4922
736,2731,4902
737,2640,4922
738,2673,4982
739,2801,4998
740,2963,4982
741,3056,4949
742,3021,4942
743,2896,4945
744,2847,4982
745,2916,5003
746,2963,4982
747,2799,4911
748,2498,4902
749,2334,4972
750,2498,5061
751,2813,5052
752,2963,4982
753,2855,4924
754,2731,4942
755,2742,4972
756,2789,4982
757,2744,4954
758,2731,4942
759,2839,4936
760,2963,4942
761,2964,4943
762,2963,4982
763,3083,5028
764,3254,5061
765,3359,5050
766,3486,5061
767,3685,5099
768,3835,5141
769,3849,5128
770,3893,5101
771,4033,5067
772,4067,5022
773,3841,4942
774,3602,4902
775,3634,4902
776,3893,4902
777,4139,4847
778,4300,4822
779,4329,4851
780,4125,4902
781,3672,4886
782,3254,4862
783,2990,4874
784,2789,4902
785,2557,4887
786,2498,4862
787,2634,4860
788,2673,4862
789,2407,4831
790,2150,4822
791,2269,4834
792,2673,4822
793,2888,4762
794,2731,4782
795,2433,4950
796,2324,5301
797,2538,5877
798,3312,6695
799,5103,7314
800,8134,7014
801,11591,5452
802,13886,3188
803,13875,1113
804,11853,-239
805,9044,-883
806,6507,-917
807,4639,-436
808,3544,438
809,3227,1467
810,3486,2511
811,3830,3456
812,3835,4225
813,3409,4705
814,2847,4942
815,2512,5040
816,2556,5141
817,2752,5248
818,2789,5340
819,2602,5376
820,2440,5420
821,2476,5475
822,2673,5540
823,2861,5550
824,3021,5540
825,3066,5530
826,2963,5540
827,2777,5560
828,2789,5619
829,3063,5692
830,3370,5739
831,3472,5730
832,3486,5739
833,3567,5777
834,3660,5819
835,3601,5807
836,3486,5819
837,3494,5881
838,3660,5978
839,3846,6024
840,4009,6058
841,4130,6103
842,4183,6177
843,4141,6219
844,4125,6257
845,4220,6290
846,4416,6337
847,4615,6365
848,4822,6417
849,5034,6476
850,5229,6536
851,5369,6553
852,5520,6576
853,5701,6600
854,5868,6616
855,5942,6577
856,5984,6536
857,6086,6508
858,6275,6496
859,6428,6442
860,6449,6377
861,6325,6319
862,6159,6297
863,6006,6242
864,5868,6138
865,5668,5984
866,5403,5859
867,5118,5755
868,4881,5659
869,4648,5520
870,4358,5380
871,3973,5246
872,3602,5141
873,3363,5040
874,3312,4982
875,3334,4940
876,3312,4902
877,3200,4840
878,3079,4822
879,2950,4840
880,2789,4862
881,2609,4834
882,2556,4822
883,2638,4838
884,2731,4862
885,2711,4835
886,2673,4822
887,2694,4831
888,2731,4822
889,2666,4715
890,2556,4583
891,2495,4510
892,2498,4543
893,2478,4625
894,2440,4743
895,2450,4844
896,2556,4902
897,2686,4884
898,2789,4862
899,2869,4857
900,2963,4862
901,2984,4833
902,2847,4822
903,2628,4837
904,2556,4862
905,2659,4841
906,2731,4822
907,2624,4828
908,2498,4862
909,2499,4865
910,2556,4862
911,2538,4858
912,2556,4862
913,2730,4839
914,2963,4822
915,3042,4815
916,2963,4822
917,2839,4801
918,2731,4782
919,2611,4781
920,2556,4822
921,2638,4863
922,2847,4902
923,3086,4929
924,3312,4982
925,3474,5039
926,3544,5101
927,3559,5130
928,3660,5141
929,3863,5124
930,4009,5101
931,3921,5047
932,3660,4982
933,3423,4906
934,3370,4862
935,3508,4833
936,3777,4822
937,4015,4806
938,4067,4822
939,3884,4842
940,3602,4862
941,3319,4842
942,3079,4822
943,2870,4803
944,2789,4782
945,2768,4748
946,2673,4743
947,2428,4776
948,2208,4822
949,2147,4831
950,2208,4822
951,2251,4802
952,2324,4782
953,2541,4740
954,2847,4743
955,2893,4864
956,2498,5221
957,2069,5836
958,2440,6616
959,4067,7190
960,6740,7094
961,9888,6010
962,12782,4145
963,14240,2092
964,13189,518
965,9945,-312
966,6391,-478
967,4165,-214
968,3312,399
969,3025,1292
970,3021,2351
971,3320,3326
972,3544,4065
973,3260,4530
974,2731,4822
975,2482,4993
976,2556,5101
977,2632,5159
978,2673,5221
979,2777,5267
980,2847,5301
981,2725,5302
982,2556,5340
983,2480,5402
984,2440,5460
985,2300,5463
986,2266,5460
987,2487,5488
988,2847,5540
989,3039,5553
990,3021,5540
991,2950,5536
992,2963,5580
993,3014,5614
994,3079,5619
995,3154,5585
996,3254,5580
997,3313,5604
998,3312,5659
999,3255,5686
1000,3254,5699
1001,3413,5692
1002,3777,5699
1003,4158,5703
1004,4358,5739
1005,4354,5788
1006,4358,5859
1007,4459,5904
1008,4590,5938
1009,4691,5940
1010,4881,5938
1011,5161,5934
1012,5345,5978
1013,5293,6039
1014,5229,6098
1015,5436,6114
1016,5868,6138
1017,6134,6161
1018,6043,6177
1019,5823,6141
1020,5868,6098
1021,6179,6064
1022,6391,6058
1023,6200,6024
1024,5752,5978
1025,5377,5915
1026,5229,5859
1027,5167,5767
1028,5055,5659
1029,4829,5540
1030,4532,5460
1031,4227,5395
1032,4009,5340
1033,3819,5258
1034,3544,5181
1035,3199,5107
1036,3021,5061
1037,3088,5012
1038,3196,4982
1039,3076,4963
1040,2789,4982
1041,2547,4989
1042,2498,4982
1043,2598,4947
1044,2789,4942
1045,2949,4944
1046,2963,4942
1047,2775,4907
1048,2556,4902
1049,2508,4920
1050,2673,4942
1051,2825,4916
1052,2789,4902
1053,2617,4925
1054,2556,4982
1055,2665,4996
1056,2789,4982
1057,2781,4963
1058,2731,4982
1059,2729,4991
1060,2731,4982
1061,2646,4947
1062,2556,4942
1063,2523,4955
1064,2498,4982
1065,2427,4980
1066,2440,4982
1067,2608,4978
1068,2789,4982
1069,2755,4971
1070,2556,4982
1071,2436,4988
1072,2556,4982
1073,2799,4944
1074,2963,4942
1075,2931,4966
1076,2789,4982
1077,2686,4936
1078,2731,4902
1079,2872,4918
1080,3021,4982
1081,3146,5022
1082,3312,5061
1083,3513,5112
1084,3660,5181
1085,3670,5202
1086,3602,5181
1087,3545,5132
1088,3544,5101
1089,3571,5061
1090,3602,5022
1091,3576,4980
1092,3486,4982
1093,3441,5001
1094,3602,5022
1095,3891,5002
1096,4009,4982
1097,3767,4957
1098,3370,4942
1099,3083,4887
1100,2963,4822
1101,2796,4765
1102,2556,4743
1103,2354,4735
1104,2324,4743
1105,2393,4744
1106,2440,4743
1107,2377,4742
1108,2266,4782
1109,2227,4822
1110,2324,4822
1111,2394,4781
1112,2266,4822
1113,2012,5003
1114,1975,5380
1115,2388,5992
1116,3370,6815
1117,5127,7420
1118,7844,7174
1119,10974,5773
1120,13189,3706
1121,13322,1779
1122,11446,518
1123,8675,-93
1124,6159,-199
1125,4358,102
1126,3254,797
1127,2722,1741
1128,2673,2750
1129,2869,3617
1130,3021,4264
1131,2980,4669
1132,2847,4902
1133,2713,5006
1134,2556,5061
1135,2355,5092
1136,2266,5141
1137,2378,5178
1138,2556,5221
1139,2584,5251
1140,2498,5301
1141,2418,5329
1142,2440,5340
1143,2541,5328
1144,2789,5340
1145,3070,5377
1146,3196,5420
1147,3104,5427
1148,3021,5420
1149,3040,5420
1150,3021,5460
1151,2878,5500
1152,2847,5540
1153,3039,5567
1154,3254,5619
1155,3286,5654
1156,3312,5659
1157,3484,5621
1158,3660,5619
1159,3653,5662
1160,3660,5739
1161,3914,5782
1162,4300,5819
1163,4463,5851
1164,4358,5898
1165,4223,5918
1166,4300,5938
1167,4575,5962
1168,4939,6018
1169,5242,6060
1170,5403,6098
1171,5412,6124
1172,5403,6177
1173,5508,6224
1174,5752,6257
1175,5975,6243
1176,6043,6217
1177,5970,6186
1178,5926,6177
1179,5952,6147
1180,5926,6098
1181,5731,6026
1182,5462,5978
1183,5252,5915
1184,5113,5819
1185,4920,5679
1186,4648,5580
1187,4342,5519
1188,4067,5460
1189,3817,5339
1190,3602,5221
1191,3400,5139
1192,3196,5101
1193,2972,5039
1194,2789,4982
1195,2642,4944
1196,2498,4942
1197,2312,4910
1198,2150,4862
1199,2049,4816
1200,2034,4822
1201,2097,4842
1202,2266,4862
1203,2427,4844
1204,2440,4822
1205,2298,4792
1206,2208,4782
1207,2244,4782
1208,2266,4822
1209,2126,4869
1210,1975,4902
1211,2023,4883
1212,2266,4862
1213,2480,4851
1214,2556,4862
1215,2549,4857
1216,2556,4862
1217,2556,4862
1218,2498,4862
1219,2375,4845
1220,2266,4862
1221,2222,4891
1222,2266,4902
1223,2381,4866
1224,2556,4862
1225,2702,4900
1226,2731,4942
1227,2637,4921
1228,2556,4902
1229,2535,4914
1230,2498,4942
1231,2374,4909
1232,2266,4862
1233,2260,4841
1234,2324,4862
1235,2369,4854
1236,2440,4822
1237,2565,4784
1238,2673,4782
1239,2652,4792
1240,2556,4822
1241,2500,4853
1242,2556,4902
1243,2725,4940
1244,3021,4982
1245,3378,5015
1246,3660,5061
1247,3771,5079
1248,3777,5061
1249,3744,5007
1250,3660,4982
1251,3485,4969
1252,3312,4942
1253,3257,4870
1254,3370,4822
1255,3604,4801
1256,3893,4782
1257,4078,4734
1258,4009,4743
1259,3691,4805
1260,3370,4862
1261,3186,4827
1262,3079,4782
1263,2834,4790
1264,2498,4822
1265,2220,4796
1266,2150,4743
1267,2270,4711
1268,2498,4703
1269,2628,4684
1270,2498,4703
1271,2192,4740
1272,2034,4743
1273,2130,4694
1274,2266,4743
1275,2225,4955
1276,2150,5340
1277,2350,5923
1278,3196,6735
1279,5096,7369
1280,8250,7134
1281,11914,5699
1282,14467,3627
1283,14557,1764
1284,12318,558
1285,9095,-78
1286,6217,-239
1287,4130,42
1288,2731,717
1289,1964,1598
1290,1917,2551
1291,2370,3426
1292,2789,4105
1293,2794,4508
1294,2556,4743
1295,2433,4901
1296,2498,5022
1297,2532,5067
1298,2440,5101
1299,2319,5162
1300,2266,5261
1301,2214,5317
1302,2150,5340
1303,2132,5335
1304,2266,5340
1305,2412,5338
1306,2440,5340
1307,2323,5350
1308,2266,5380
1309,2357,5404
1310,2498,5420
1311,2543,5427
1312,2556,5460
1313,2644,5488
1314,2789,5500
1315,2853,5470
1316,2847,5460
1317,2874,5481
1318,3021,5540
1319,3210,5580
1320,3370,5619
1321,3478,5653
1322,3602,5699
1323,3745,5708
1324,3893,5699
1325,4025,5678
1326,4183,5699
1327,4325,5746
1328,4416,5819
1329,4502,5865
1330,4706,5898
1331,4927,5921
1332,4939,5978
1333,4740,6031
1334,4706,6058
1335,5076,6033
1336,5636,6018
1337,5982,6014
1338,6043,6018
1339,5991,5990
1340,5926,5978
1341,5762,5978
1342,5520,5978
1343,5362,5924
1344,5403,5859
1345,5474,5794
1346,5345,5739
1347,4978,5643
1348,4590,5540
1349,4309,5443
1350,4067,5380
1351,3760,5313
1352,3486,5261
1353,3335,5212
1354,3254,5181
1355,3115,5124
1356,2963,5061
1357,2849,4998
1358,2731,4982
1359,2506,4980
1360,2266,4982
1361,2147,4955
1362,2208,4942
1363,2350,4924
1364,2498,4902
1365,2578,4861
1366,2556,4862
1367,2412,4887
1368,2266,4902
1369,2262,4867
1370,2440,4862
1371,2586,4910
1372,2498,4982
1373,2259,4992
1374,2208,4982
1375,2450,4975
1376,2731,4982
1377,2778,4956
1378,2673,4942
1379,2580,4951
1380,2498,4982
1381,2354,4980
1382,2266,4982
1383,2324,4983
1384,2440,4982
1385,2492,4947
1386,2556,4942
1387,2662,4962
1388,2673,4982
1389,2493,4952
1390,2324,4942
1391,2352,4962
1392,2498,4982
1393,2554,4940
1394,2556,4902
1395,2651,4893
1396,2847,4902
1397,2971,4880
1398,2963,4902
1399,2916,4989
1400,2963,5101
1401,3083,5152
1402,3196,5181
1403,3252,5207
1404,3312,5221
1405,3405,5177
1406,3486,5141
1407,3451,5126
1408,3312,5101
