TIMESTAMP,II,V
0,9480,4450
1,10212,5147
2,8599,4643
3,8322,4289
4,9921,4450
5,11002,4529
6,10362,4401
7,8941,4484
8,7827,4837
9,7293,5021
10,7496,4885
11,8200,4716
12,8378,4788
13,7131,5049
14,5071,5320
15,3814,5448
16,4410,5369
17,6470,5100
18,8819,4788
19,10432,4612
20,11024,4691
21,10788,4955
22,10142,5224
23,9536,5332
24,9480,5320
25,9935,5270
26,10362,5224
27,10261,5134
28,9811,5030
29,9340,4946
30,9040,4885
31,8968,4734
32,9150,4498
33,9074,4315
34,8268,4353
35,7233,4486
36,7386,4450
37,9059,4134
38,10693,3821
39,10503,3787
40,8819,4014
41,7599,4175
42,8047,4111
43,9121,3948
44,9260,3918
45,8452,3959
46,8047,3918
47,8387,3802
48,8378,3869
49,7444,4141
50,6945,4353
51,8144,4260
52,10252,4063
53,11267,4048
54,10583,4256
55,9160,4460
56,8047,4595
57,7381,4719
58,7055,4885
59,7002,5007
60,7165,5078
61,7304,5129
62,7276,5224
63,6880,5365
64,6173,5562
65,5644,5705
66,6063,5707
67,7442,5591
68,8929,5562
69,9621,5698
70,9591,5901
71,9420,6006
72,9480,6046
73,9634,6073
74,9701,6094
75,9399,6052
76,8709,5997
77,8090,5931
78,8268,5804
79,9010,5559
80,9370,5320
81,9094,5176
82,9040,5127
83,9367,5085
84,9150,5078
85,8170,5102
86,7827,5127
87,8790,5102
88,9701,5127
89,9263,5237
90,8488,5369
91,8976,5357
92,10473,5224
93,11356,5086
94,11134,5078
95,10523,5147
96,10032,5224
97,9416,5258
98,8709,5320
99,8298,5401
100,8378,5465
101,8537,5434
102,8378,5369
103,7764,5343
104,7055,5417
105,6701,5505
106,6835,5562
107,6822,5586
108,6173,5659
109,5408,5740
110,5732,5756
111,7201,5656
112,8488,5562
113,8422,5556
114,7496,5659
115,6877,5792
116,7055,5949
117,7642,6080
118,8488,6142
119,9677,6084
120,11024,5997
121,11777,5959
122,11575,5997
123,10872,6004
124,10473,5949
125,10385,5859
126,10142,5804
127,9786,5695
128,10032,5465
129,10811,5169
130,11134,5030
131,10563,5081
132,10032,5175
133,10153,5156
134,10252,5127
135,9670,5168
136,9260,5224
137,9960,5148
138,11134,5030
139,11246,5010
140,10142,5127
141,9084,5218
142,9040,5224
143,9386,5190
144,9260,5224
145,8823,5286
146,9040,5320
147,9778,5298
148,9811,5320
149,8571,5390
150,7276,5465
151,7205,5452
152,8047,5417
153,8576,5422
154,8488,5514
155,8256,5613
156,8158,5707
157,8094,5745
158,8378,5707
159,9375,5503
160,11024,5127
161,12780,4563
162,14331,3918
163,15370,3364
164,15433,3241
165,13964,3793
166,11134,5030
167,7858,6537
168,5181,7787
169,3245,8444
170,1764,8609
171,960,8549
172,1654,8512
173,3687,8574
174,5732,8754
175,6866,8915
176,7717,8899
177,8912,8640
178,10032,8319
179,10535,8093
180,10914,7980
181,11428,7846
182,11355,7642
183,10249,7322
184,9260,6868
185,9433,6281
186,10252,5707
187,10461,5260
188,10032,4982
189,9602,4818
190,9260,4788
191,8632,4835
192,8047,4885
193,8237,4818
194,9260,4691
195,10210,4589
196,10362,4595
197,9829,4636
198,9260,4691
199,8812,4753
200,8268,4885
201,7651,5006
202,7606,5030
203,8368,4910
204,9370,4788
205,9809,4745
206,9701,4788
207,9393,4842
208,9040,4933
209,8558,5043
210,8268,5127
211,8454,5126
212,9040,5127
213,9604,5193
214,10032,5320
215,10331,5409
216,10473,5465
217,10308,5512
218,10032,5562
219,9910,5543
220,10032,5465
221,10129,5372
222,10142,5320
223,10336,5217
224,11134,4982
225,12375,4628
226,13339,4353
227,13253,4273
228,12236,4353
229,11102,4427
230,10583,4450
231,10475,4440
232,10252,4450
233,9892,4424
234,10032,4353
235,10769,4261
236,11244,4256
237,10444,4348
238,8709,4498
239,7489,4580
240,7937,4546
241,9528,4371
242,10803,4159
243,10849,4031
244,10142,4111
245,9527,4306
246,9370,4450
247,9426,4423
248,9591,4353
249,9741,4366
250,9701,4498
251,9243,4644
252,8599,4788
253,8083,4932
254,7937,5078
255,8175,5141
256,8819,5127
257,9501,5113
258,9701,5224
259,9201,5420
260,8599,5610
261,8546,5728
262,9150,5852
263,9924,5993
264,10583,6094
265,11103,6081
266,11575,6046
267,11798,6055
268,11685,6094
269,11399,6065
270,11355,5997
271,11593,5910
272,11796,5804
273,11556,5646
274,11024,5514
275,10663,5414
276,10803,5320
277,11129,5214
278,11134,5224
279,10571,5349
280,9811,5465
281,9350,5436
282,9480,5369
283,10013,5349
284,10583,5369
285,10794,5346
286,10583,5369
287,10124,5464
288,9811,5562
289,9759,5532
290,9811,5465
291,9629,5468
292,9260,5562
293,9042,5618
294,9370,5610
295,10029,5541
296,10473,5465
297,10247,5392
298,9480,5417
299,8400,5566
300,7276,5804
301,6433,5969
302,6394,5997
303,7127,5900
304,8047,5804
305,8566,5761
306,8709,5804
307,8510,5897
308,7937,6046
309,7341,6178
310,7717,6239
311,9326,6190
312,11134,6142
313,11812,6185
314,11355,6336
315,10630,6449
316,10362,6433
317,10641,6274
318,11355,6094
319,12002,5936
320,12016,5804
321,11315,5632
322,10583,5465
323,10182,5356
324,9811,5369
325,9231,5429
326,9040,5465
327,9716,5410
328,10803,5320
329,11302,5237
330,11024,5224
331,10597,5250
332,10583,5320
333,10726,5392
334,10583,5465
335,10084,5485
336,9701,5465
337,9591,5434
338,9591,5465
339,9480,5523
340,9480,5562
341,9649,5545
342,9701,5562
343,9318,5614
344,8819,5659
345,8632,5609
346,8709,5562
347,8564,5611
348,8047,5804
349,7352,6011
350,6945,6142
351,7324,6088
352,8819,5852
353,10809,5468
354,12347,5030
355,13285,4465
356,14331,3773
357,15190,3205
358,14551,3289
359,12093,4178
360,9480,5514
361,7957,6772
362,6835,7787
363,5087,8519
364,3528,8899
365,3438,8929
366,4630,8899
367,5872,8981
368,6945,9044
369,8373,8885
370,10032,8658
371,10903,8560
372,10583,8561
373,9738,8442
374,9370,8222
375,9659,8002
376,10032,7787
377,9732,7429
378,8819,6916
379,8053,6323
380,8268,5756
381,9365,5250
382,10583,4885
383,11150,4670
384,11024,4595
385,10614,4566
386,10252,4595
387,9761,4667
388,9040,4788
389,8506,4839
390,8819,4788
391,9727,4668
392,10252,4643
393,9813,4724
394,9040,4837
395,8620,4868
396,8488,4885
397,8155,4912
398,7827,4933
399,7980,4881
400,8599,4837
401,8967,4852
402,8709,4933
403,8131,5017
404,7937,5127
405,8382,5217
406,9260,5224
407,10033,5135
408,10362,5127
409,10092,5285
410,9480,5514
411,9015,5610
412,9260,5562
413,10183,5445
414,11244,5320
415,11856,5144
416,12016,4933
417,11893,4714
418,11575,4546
419,11029,4446
420,10473,4450
421,10063,4494
422,9811,4498
423,9605,4405
424,9591,4305
425,9898,4243
426,10473,4208
427,10891,4129
428,10914,4063
429,10674,4050
430,10473,4111
431,10051,4182
432,9150,4256
433,8283,4270
434,8488,4208
435,9586,4094
436,10252,4063
437,9840,4098
438,9370,4111
439,9503,4061
440,9480,4111
441,8602,4305
442,7937,4498
443,8637,4484
444,10032,4353
445,10356,4320
446,9370,4498
447,8387,4729
448,8488,4885
449,9210,4973
450,9591,5127
451,9245,5333
452,8709,5514
453,8555,5619
454,8929,5756
455,9438,5940
456,9811,6094
457,10008,6124
458,10142,6142
459,10137,6244
460,10032,6384
461,10019,6374
462,10473,6191
463,11441,5939
464,12567,5756
465,13135,5623
466,12788,5514
467,11817,5395
468,11024,5320
469,10766,5294
470,10803,5320
471,10688,5329
472,10473,5320
473,10340,5308
474,10252,5369
475,9895,5469
476,9260,5562
477,8589,5580
478,8268,5562
479,8517,5500
480,9260,5417
481,9750,5337
482,9370,5369
483,8551,5473
484,8488,5562
485,9191,5585
486,9480,5659
487,8901,5746
488,8709,5707
489,9549,5493
490,10252,5369
491,9573,5484
492,8268,5707
493,7566,5794
494,7386,5804
495,6962,5858
496,6614,5949
497,6887,5944
498,7386,5901
499,7383,5899
500,7276,5949
501,7762,5965
502,8709,5997
503,9386,6065
504,9701,6142
505,9872,6171
506,9921,6239
507,9755,6354
508,9701,6433
509,9890,6361
510,10032,6239
511,9863,6155
512,9811,6094
513,10209,5919
514,10693,5659
515,10509,5433
516,9701,5369
517,9102,5399
518,9480,5417
519,10578,5320
520,11465,5175
521,11370,5076
522,10473,5127
523,9551,5284
524,9260,5465
525,9448,5540
526,9591,5514
527,9361,5450
528,9040,5465
529,8947,5499
530,9150,5465
531,9342,5348
532,9370,5320
533,9200,5429
534,9040,5562
535,8971,5564
536,9040,5514
537,9013,5519
538,8709,5610
539,8153,5673
540,7717,5707
541,7609,5720
542,7717,5756
543,7748,5796
544,7717,5901
545,7740,6025
546,7937,6094
547,8322,5998
548,9040,5804
549,10116,5537
550,11575,5175
551,13343,4626
552,15213,4014
553,16372,3575
554,15874,3627
555,13492,4313
556,10252,5562
557,7406,6942
558,5512,7980
559,4332,8455
560,3748,8561
561,3795,8513
562,4410,8416
563,5196,8310
564,5953,8367
565,6802,8588
566,8047,8754
567,9578,8620
568,10803,8319
569,10874,8132
570,9701,8174
571,8247,8209
572,7717,8029
573,7996,7609
574,8047,7110
575,7499,6578
576,7496,5997
577,8862,5386
578,10803,4933
579,11659,4731
580,10914,4740
581,9331,4796
582,7937,4885
583,7240,4964
584,7496,4982
585,8556,4851
586,9811,4691
587,10415,4618
588,10032,4691
589,8871,4808
590,7606,4933
591,6876,5008
592,7055,5030
593,7750,4989
594,8268,4982
595,8241,5033
596,8047,5127
597,8102,5169
598,8488,5175
599,9003,5179
600,9701,5224
601,10580,5243
602,11355,5224
603,11402,5226
604,10583,5369
605,9458,5572
606,8929,5659
607,9273,5529
608,10142,5320
609,10993,5115
610,11685,4885
611,12093,4606
612,12016,4450
613,11333,4477
614,10473,4546
615,9972,4472
616,10032,4353
617,10332,4333
618,10583,4401
619,10601,4402
620,10362,4353
621,9842,4339
622,9260,4401
623,8872,4445
624,8929,4450
625,9360,4408
626,9921,4353
627,10186,4281
628,10032,4256
629,9714,4245
630,9701,4208
631,9941,4125
632,10032,4111
633,9660,4178
634,9150,4256
635,8826,4252
636,8709,4256
637,8506,4327
638,8268,4450
639,8214,4527
640,8488,4595
641,8827,4680
642,9040,4788
643,9095,4882
644,9150,5030
645,9060,5240
646,8709,5465
647,8331,5621
648,8599,5756
649,9675,5886
650,11024,5997
651,11915,6043
652,12236,6094
653,12081,6174
654,11575,6239
655,10974,6195
656,10803,6094
657,10981,6004
658,10914,5949
659,10453,5824
660,10473,5610
661,11439,5378
662,12567,5272
663,12674,5292
664,11796,5369
665,10802,5398
666,10252,5417
667,9881,5463
668,9480,5562
669,9212,5634
670,9370,5659
671,9818,5617
672,10252,5562
673,10441,5492
674,10473,5465
675,10338,5498
676,10032,5610
677,9627,5700
678,9480,5707
679,9643,5617
680,9811,5562
681,9621,5596
682,9260,5707
683,8991,5777
684,8819,5804
685,8472,5823
686,8047,5901
687,7747,5972
688,7717,5997
689,7872,5959
690,8158,5949
691,8280,5996
692,8047,6094
693,7713,6142
694,7937,6142
695,8675,6144
696,9260,6239
697,9345,6359
698,9480,6433
699,9881,6449
700,10032,6529
701,9649,6635
702,9591,6626
703,10486,6405
704,11685,6142
705,11977,5994
706,11355,5949
707,10747,5822
708,10693,5610
709,10676,5446
710,10252,5465
711,9724,5553
712,9811,5562
713,10494,5445
714,11024,5369
715,10709,5419
716,9811,5562
717,9088,5634
718,9040,5610
719,9469,5526
720,10032,5465
721,10428,5416
722,10473,5417
723,9953,5473
724,9040,5610
725,8208,5739
726,8047,5804
727,8611,5754
728,9480,5659
729,9963,5569
730,9811,5562
731,9242,5626
732,8709,5756
733,8257,5861
734,7827,5901
735,7531,5849
736,7717,5804
737,8144,5814
738,8158,5901
739,7449,5998
740,6725,6094
741,6782,6142
742,7717,6142
743,8914,6093
744,9921,6094
745,10446,6177
746,10362,6336
747,9758,6480
748,9260,6578
749,9418,6563
750,10252,6433
751,11211,6216
752,11906,6046
753,12158,5943
754,12016,5852
755,11560,5682
756,11024,5514
757,10495,5431
758,10032,5465
759,9711,5506
760,9701,5514
761,9834,5479
762,9811,5465
763,9572,5470
764,9480,5514
765,9621,5548
766,9701,5562
767,9509,5519
768,9480,5465
769,9956,5399
770,10583,5369
771,10499,5391
772,9591,5514
773,8683,5648
774,8709,5707
775,9402,5647
776,9701,5610
777,8929,5672
778,7717,5804
779,7049,5853
780,7276,5804
781,7806,5717
782,8047,5707
783,7783,5760
784,7276,5852
785,6869,5913
786,6945,5949
787,7558,5949
788,8488,5949
789,9289,5939
790,9811,5949
791,10095,5972
792,10252,6046
793,10120,6153
794,9701,6288
795,9340,6357
796,9591,6336
797,10366,6244
798,11024,6191
799,11029,6162
800,10693,6094
801,10512,5922
802,10473,5756
803,10001,5669
804,9040,5659
805,8353,5596
806,8819,5465
807,10164,5319
808,11244,5272
809,11236,5314
810,10473,5417
811,9630,5503
812,9040,5562
813,8723,5541
814,8929,5465
815,9614,5386
816,10252,5417
817,10299,5510
818,10032,5562
819,9933,5502
820,10032,5465
821,9799,5532
822,9150,5659
823,8463,5713
824,8268,5707
825,8587,5661
826,9040,5610
827,8993,5543
828,8268,5562
829,7410,5668
830,7276,5804
831,7895,5857
832,8488,5901
833,8399,5987
834,8047,6094
835,8275,6032
836,9480,5756
837,11240,5328
838,13008,4885
839,14365,4366
840,15103,3773
841,14967,3333
842,14000,3531
843,12498,4530
844,10803,5997
845,8768,7327
846,6284,8222
847,3899,8693
848,2756,8899
849,3212,8927
850,4520,8899
851,5754,8870
852,6945,8851
853,8392,8783
854,9811,8706
855,10453,8629
856,10252,8561
857,9814,8451
858,9701,8319
859,9766,8116
860,9701,7787
861,9456,7277
862,9370,6674
863,9452,6073
864,9480,5562
865,9313,5165
866,9260,4933
867,9437,4825
868,9591,4788
869,9453,4728
870,9260,4691
871,9206,4704
872,9150,4788
873,8908,4851
874,8709,4885
875,8591,4890
876,8268,4933
877,7642,4970
878,7386,4982
879,7921,4940
880,8819,4933
881,9206,4982
882,8929,5078
883,8315,5126
884,7717,5127
885,7346,5104
886,7606,5127
887,8540,5172
888,9701,5224
889,10494,5257
890,10803,5320
891,10565,5407
892,9811,5514
893,8999,5596
894,9040,5659
895,10061,5643
896,11244,5514
897,11873,5270
898,12236,5030
899,12557,4839
900,12347,4691
901,11176,4565
902,9811,4546
903,9288,4624
904,9701,4691
905,10231,4623
906,10473,4498
907,10612,4413
908,10803,4401
909,10691,4392
910,10032,4401
911,9069,4426
912,8488,4450
913,8635,4407
914,9260,4353
915,9642,4330
916,9480,4353
917,9112,4343
918,9150,4305
919,9524,4254
920,9701,4256
921,9304,4292
922,8709,4353
923,8298,4374
924,8047,4353
925,7583,4301
926,6945,4305
927,6420,4360
928,6284,4450
929,6453,4516
930,6835,4595
931,7239,4686
932,7606,4788
933,7958,4843
934,8488,4885
935,9082,4956
936,9480,5127
937,9595,5359
938,9811,5610
939,10290,5809
940,10803,5949
941,10999,6001
942,11024,5997
943,11123,5971
944,11355,5997
945,11499,6044
946,11575,6046
947,11667,5913
948,11796,5707
949,11767,5527
950,11575,5465
951,11351,5460
952,11244,5465
953,11101,5475
954,10803,5562
955,10468,5658
956,10473,5659
957,10803,5521
958,11024,5417
959,10689,5446
960,10032,5562
961,9605,5584
962,9811,5514
963,10488,5440
964,11244,5465
965,11562,5523
966,11244,5562
967,10496,5551
968,9921,5562
969,9736,5597
970,9701,5659
971,9431,5689
972,9040,5707
973,8720,5714
974,8488,5756
975,8096,5811
976,7606,5901
977,7250,5994
978,7276,6094
979,7581,6142
980,7937,6142
981,7992,6102
982,7717,6094
983,7430,6123
984,7717,6191
985,8663,6241
986,9811,6288
987,10489,6324
988,10583,6384
989,10368,6437
990,10252,6481
991,10332,6474
992,10583,6433
993,10813,6344
994,10914,6239
995,10792,6088
996,10583,5901
997,10407,5679
998,10362,5514
999,10328,5438
1000,10252,5465
1001,10167,5501
1002,10252,5514
1003,10449,5496
1004,10583,5514
1005,10441,5546
1006,10142,5562
1007,9852,5528
1008,9701,5514
1009,9612,5526
1010,9591,5562
1011,9651,5531
1012,9811,5465
1013,9955,5411
1014,10032,5465
1015,10032,5565
1016,10032,5659
1017,9935,5699
1018,9701,5756
1019,9410,5742
1020,9480,5562
1021,10162,5171
1022,11355,4691
1023,12477,4080
1024,13008,3337
1025,12590,2784
1026,11244,3095
1027,9154,4451
1028,6725,6239
1029,4295,7600
1030,2315,8319
1031,1242,8665
1032,1433,8899
1033,2587,9023
1034,4079,9093
1035,5498,9163
1036,7055,9238
1037,8779,9243
1038,10252,9238
1039,10954,9246
1040,11024,9238
1041,10837,9143
1042,10583,8996
1043,10151,8730
1044,9701,8222
1045,9447,7439
1046,9480,6626
1047,9569,5996
1048,9591,5562
1049,9453,5189
1050,9260,4885
1051,9245,4683
1052,9701,4595
1053,10472,4526
1054,11024,4498
1055,10981,4504
1056,10583,4546
1057,10205,4547
1058,10032,4546
1059,10033,4552
1060,10252,4595
1061,10447,4630
1062,10252,4691
1063,9555,4748
1064,8929,4788
1065,8861,4750
1066,9260,4691
1067,9547,4655
1068,9480,4691
1069,9139,4742
1070,8709,4788
1071,8154,4817
1072,7606,4885
1073,7303,4968
1074,7496,5030
1075,7981,5017
1076,8378,4982
1077,8405,4974
1078,8268,5030
1079,8235,5090
1080,8488,5127
1081,8961,5134
1082,9591,5175
1083,10082,5256
1084,10142,5369
1085,9707,5442
1086,9260,5465
1087,9229,5426
1088,9701,5369
1089,10389,5285
1090,11134,5175
1091,11741,4989
1092,12016,4740
1093,11777,4461
1094,11244,4256
1095,10735,4159
1096,10473,4159
1097,10378,4154
1098,10362,4111
1099,10265,4036
1100,10032,4014
1101,9689,4034
1102,9480,4063
1103,9498,4040
1104,9701,4014
1105,9925,4000
1106,10142,4014
1107,10196,4022
1108,10032,4063
1109,9829,4113
1110,10032,4159
1111,10591,4176
1112,11024,4256
1113,10950,4421
1114,10693,4643
1115,10538,4836
1116,10362,5030
1117,9856,5227
1118,9260,5417
1119,8905,5546
1120,8819,5659
1121,8683,5750
1122,8488,5804
1123,8329,5791
1124,8268,5804
1125,8213,5882
1126,8268,5997
1127,8449,6044
1128,8709,6046
1129,8939,6058
1130,9260,6142
1131,9637,6244
1132,9921,6336
1133,9976,6387
1134,10032,6433
1135,10245,6459
1136,10583,6481
1137,10832,6470
1138,11024,6433
1139,11178,6322
1140,11244,6142
1141,11049,5904
1142,10693,5707
1143,10367,5588
1144,10252,5562
1145,10273,5555
1146,10362,5562
1147,10425,5556
1148,10473,5562
1149,10447,5555
1150,10362,5562
1151,10198,5559
1152,10032,5562
1153,9866,5546
1154,9701,5562
1155,9410,5611
1156,9040,5707
1157,8750,5777
1158,8819,5804
1159,9220,5760
1160,9701,5707
1161,9848,5659
1162,9591,5659
1163,9129,5671
1164,8819,5707
1165,8655,5742
1166,8488,5804
1167,8207,5853
1168,7937,5901
1169,7582,5946
1170,7055,6046
1171,6562,6134
1172,6725,6142
1173,7616,6037
1174,8599,5949
1175,8947,5939
1176,8819,5997
1177,8761,6051
1178,9040,6142
1179,9396,6267
1180,9701,6384
1181,9952,6416
1182,10142,6433
1183,10046,6473
1184,9701,6529
1185,9410,6509
1186,9591,6433
1187,10212,6309
1188,10914,6142
1189,11263,5883
1190,11244,5610
1191,11029,5413
1192,10803,5369
1193,10502,5407
1194,10142,5465
1195,9845,5461
1196,9811,5417
1197,9939,5361
1198,10032,5369
1199,9964,5413
1200,9921,5465
1201,9964,5469
1202,10032,5465
1203,9935,5458
1204,9701,5465
1205,9249,5483
1206,8599,5562
1207,8000,5642
1208,8047,5659
1209,8908,5558
1210,10032,5465
1211,10529,5444
1212,10142,5514
1213,9282,5594
1214,8599,5707
1215,8307,5809
1216,8378,5852
1217,8735,5748
1218,9480,5562
1219,10485,5306
1220,11575,4933
1221,12661,4315
1222,13780,3579
1223,14402,3071
1224,13780,3241
1225,11820,4205
1226,9480,5707
1227,7466,7196
1228,5732,8271
1229,4216,8807
1230,3638,8996
1231,4377,9040
1232,5732,9093
1233,6676,9159
1234,7276,9238
1235,8132,9274
1236,9370,9238
1237,10435,9051
1238,11024,8754
1239,11152,8461
1240,10914,8319
1241,10289,8229
1242,9591,7980
1243,9211,7440
1244,9370,6771
1245,9757,6169
1246,10032,5707
1247,10028,5317
1248,9921,5030
1249,9783,4886
1250,9591,4885
1251,9332,4869
1252,9260,4788
1253,9518,4682
1254,9921,4691
1255,10018,4787
1256,9701,4885
1257,9229,4879
1258,9040,4837
1259,9216,4797
1260,9591,4788
1261,9798,4752
1262,9701,4740
1263,9305,4777
1264,8819,4885
1265,8348,4976
1266,8047,5030
1267,7968,5032
1268,8158,5030
1269,8401,5018
1270,8488,5030
1271,8287,5060
1272,8047,5127
1273,8062,5183
1274,8488,5224
1275,9050,5251
1276,9480,5320
1277,9729,5391
1278,10032,5417
1279,10347,5378
1280,10473,5369
1281,10341,5401
1282,10362,5417
1283,10773,5337
1284,11355,5224
1285,11579,5109
1286,11355,4982
1287,10916,4785
1288,10583,4595
1289,10422,4466
1290,10473,4401
1291,10610,4322
1292,10693,4256
1293,10579,4230
1294,10362,4256
1295,10086,4265
1296,9811,4256
1297,9644,4228
1298,9811,4208
1299,10144,4160
1300,10252,4111
1301,9944,4076
1302,9591,4111
1303,9404,4180
1304,9260,4256
1305,9021,4273
1306,9040,4256
1307,9455,4215
1308,9921,4208
1309,9950,4242
1310,9701,4353
1311,9491,4496
1312,9370,4643
1313,9107,4743
1314,8819,4837
1315,8677,4940
1316,8709,5078
1317,8708,5205
1318,8709,5320
1319,8745,5413
1320,8819,5514
1321,8836,5593
1322,8929,5659
1323,9155,5709
1324,9480,5804
1325,9723,5939
1326,9921,6094
1327,10123,6193
1328,10362,6239
1329,10509,6252
1330,10583,6288
1331,10637,6307
1332,10803,6288
1333,11026,6199
1334,11244,6094
1335,11339,5963
1336,11355,5804
1337,11310,5593
1338,11244,5417
1339,11062,5334
1340,10803,5369
1341,10581,5413
1342,10583,5417
1343,10701,5372
1344,10693,5369
1345,10361,5407
1346,9921,5465
1347,9686,5473
1348,9811,5465
1349,10020,5466
1350,10032,5514
1351,9763,5549
1352,9480,5562
1353,9353,5530
1354,9370,5514
1355,9276,5516
1356,9040,5562
1357,8804,5608
1358,8819,5659
1359,8951,5682
1360,8929,5707
1361,8552,5735
1362,8047,5804
1363,7650,5865
1364,7496,5901
1365,7481,5889
1366,7606,5901
1367,7790,5927
1368,7937,5949
1369,7874,5931
1370,7717,5949
1371,7693,6013
1372,8047,6094
1373,8655,6117
1374,9260,6142
1375,9595,6214
1376,9701,6336
1377,9682,6413
1378,9701,6433
1379,9794,6391
1380,10032,6336
1381,10323,6260
1382,10583,6191
1383,10724,6077
1384,10803,5901
1385,10706,5670
1386,10362,5514
1387,9919,5459
1388,9811,5465
1389,10089,5437
1390,10362,5417
1391,10236,5425
1392,9921,5465
1393,9765,5467
1394,9811,5465
1395,9728,5476
1396,9480,5514
1397,9254,5536
1398,9260,5562
1399,9346,5571
1400,9370,5562
1401,9290,5501
1402,9260,5465
1403,9312,5465
1404,9370,5514
1405,9259,5549
1406,9040,5610
1407,8910,5693
1408,9040,5804
1409,9158,5858
1410,9040,5852
1411,8917,5755
1412,9480,5562
1413,10810,5162
1414,12236,4546
1415,12982,3823
1416,13008,3337
1417,12453,3386
1418,11244,4111
1419,9263,5319
1420,6945,6674
1421,4808,7797
1422,3197,8512
1423,2359,8815
1424,2756,8899
1425,4325,8938
1426,6284,9044
1427,7693,9161
1428,8488,9238
1429,9104,9246
1430,9811,9238
1431,10355,9160
1432,10583,8948
1433,10561,8587
1434,10473,8222
1435,10206,7901
1436,9701,7545
1437,9117,7018
1438,8929,6384
1439,9260,5795
1440,9811,5369
1441,10087,5072
1442,10032,4885
1443,9869,4756
1444,9811,4691
1445,9807,4644
1446,9811,4643
1447,9801,4658
1448,9811,4691
1449,9772,4691
1450,9701,4691
1451,9607,4682
1452,9591,4691
1453,9628,4683
1454,9701,4691
1455,9656,4702
1456,9480,4740
1457,9190,4761
1458,8929,4788
1459,8669,4814
1460,8378,4885
1461,8000,4965
1462,7717,5030
1463,7673,5025
1464,7937,4982
1465,8251,4931
1466,8378,4933
1467,8198,4969
1468,7937,5030
1469,7823,5078
1470,8047,5127
1471,8561,5168
1472,9260,5224
1473,9848,5271
1474,10142,5320
1475,10135,5349
1476,10142,5369
1477,10307,5341
1478,10583,5272
1479,10775,5168
1480,10914,5078
1481,11000,4951
1482,11024,4740
1483,10915,4458
1484,10803,4256
1485,10715,4193
1486,10583,4208
1487,10268,4172
1488,9921,4111
1489,9739,4082
1490,9811,4111
1491,9914,4110
1492,9921,4063
1493,9890,3976
1494,10032,3918
1495,10233,3904
1496,10252,3966
1497,9995,4036
1498,9811,4063
1499,9924,4021
1500,10252,4014
1501,10483,4067
1502,10583,4159
1503,10542,4235
1504,10362,4353
1505,10005,4517
1506,9701,4691
1507,9554,4810
1508,9480,4933
1509,9215,5077
1510,8819,5224
1511,8485,5315
1512,8378,5417
1513,8336,5543
1514,8268,5659
1515,8220,5689
1516,8378,5707
1517,8604,5776
1518,8709,5901
1519,8715,5990
1520,9040,6046
1521,9754,6084
1522,10473,6142
1523,10706,6189
1524,10583,6239
1525,10448,6270
1526,10473,6288
1527,10475,6267
1528,10473,6239
1529,10596,6158
1530,10914,5997
1531,11134,5757
1532,11024,5562
1533,10579,5455
1534,10142,5417
1535,9947,5374
1536,10032,5369
1537,10175,5392
1538,10252,5417
1539,10186,5383
1540,10032,5369
1541,9825,5403
1542,9701,5465
1543,9670,5457
1544,9701,5417
1545,9666,5402
1546,9591,5465
1547,9452,5526
1548,9260,5562
1549,8969,5568
1550,8709,5610
1551,8554,5650
1552,8599,5659
1553,8780,5602
1554,9040,5562
1555,9110,5576
1556,8819,5659
1557,8184,5737
1558,7606,5804
