TIME,II,V
0,64,149
1,57,158
2,62,125
3,115,96
4,180,70
5,210,30
6,209,-5
7,213,-11
8,226,-10
9,236,-34
10,249,-73
11,268,-93
12,268,-91
13,230,-85
14,180,-79
15,163,-60
16,180,-32
17,190,-10
18,165,1
19,121,14
20,86,38
21,68,62
22,48,76
23,24,84
24,13,103
25,9,129
26,-14,137
27,-49,115
28,-51,88
29,-12,79
30,5,83
31,-39,91
32,-98,107
33,-119,127
34,-121,128
35,-139,104
36,-153,89
37,-133,103
38,-109,115
39,-113,103
40,-122,90
41,-113,97
42,-106,105
43,-117,105
44,-114,127
45,-88,172
46,-90,184
47,-138,141
48,-168,105
49,-135,132
50,-95,180
51,-108,181
52,-137,147
53,-124,132
54,-87,149
55,-83,170
56,-105,185
57,-110,204
58,-91,223
59,-76,227
60,-68,226
61,-51,237
62,-30,261
63,-32,280
64,-55,284
65,-69,281
66,-56,284
67,-32,283
68,-26,273
69,-38,262
70,-44,270
71,-44,288
72,-62,282
73,-102,246
74,-118,222
75,-72,248
76,8,308
77,65,362
78,74,400
79,54,428
80,29,433
81,21,406
82,44,366
83,76,334
84,75,312
85,46,294
86,41,285
87,66,266
88,63,206
89,18,122
90,-8,87
91,6,115
92,-13,137
93,-89,110
94,-136,88
95,-112,110
96,-107,129
97,-182,97
98,-238,60
99,-185,78
100,-97,107
101,-86,107
102,-127,99
103,-132,115
104,-113,110
105,-126,72
106,-149,71
107,-132,129
108,-102,161
109,-114,121
110,-150,79
111,-154,86
112,-129,114
113,-114,197
114,-106,429
115,-56,655
116,62,368
117,226,-830
118,376,-2635
119,439,-4114
120,365,-4481
121,175,-3769
122,-38,-2656
123,-183,-1736
124,-227,-1089
125,-192,-537
126,-117,-57
127,-37,218
128,14,275
129,12,267
130,-29,305
131,-71,352
132,-78,348
133,-58,319
134,-45,325
135,-48,360
136,-47,369
137,-35,340
138,-32,324
139,-37,348
140,-16,364
141,27,344
142,43,314
143,13,329
144,-6,362
145,25,369
146,62,360
147,57,366
148,40,373
149,56,366
150,91,371
151,101,407
152,92,439
153,94,424
154,101,385
155,100,368
156,111,369
157,153,348
158,198,300
159,214,261
160,220,260
161,243,274
162,271,264
163,287,222
164,306,179
165,342,156
166,371,145
167,369,142
168,350,155
169,331,180
170,307,185
171,274,159
172,258,138
173,270,156
174,276,198
175,244,226
176,190,239
177,154,256
178,142,277
179,129,280
180,104,266
181,84,259
182,77,271
183,56,282
184,3,273
185,-46,251
186,-35,250
187,22,281
188,48,319
189,9,326
190,-31,303
191,-12,273
192,31,261
193,34,275
194,3,304
195,-15,320
196,-15,298
197,-20,258
198,-30,251
199,-33,291
200,-35,335
201,-40,343
202,-24,336
203,9,337
204,9,333
205,-34,311
206,-61,301
207,-39,325
208,-16,353
209,-30,354
210,-42,353
211,-16,368
212,6,375
213,-16,360
214,-43,363
215,-26,397
216,8,413
217,4,384
218,-23,367
219,-19,404
220,14,449
221,22,439
222,-12,399
223,-45,391
224,-36,412
225,-2,416
226,9,399
227,-5,403
228,0,449
229,44,502
230,87,533
231,102,548
232,116,564
233,143,564
234,147,512
235,121,418
236,118,351
237,160,352
238,187,386
239,160,393
240,140,360
241,168,308
242,181,258
243,128,230
244,66,250
245,53,291
246,41,287
247,-21,226
248,-75,183
249,-56,214
250,-9,275
251,-12,287
252,-47,244
253,-58,208
254,-48,199
255,-50,202
256,-48,211
257,-30,231
258,-30,245
259,-68,238
260,-82,228
261,-26,221
262,49,208
263,60,205
264,9,242
265,-39,292
266,-47,328
267,-25,431
268,28,642
269,135,662
270,308,6
271,517,-1360
272,680,-2753
273,686,-3370
274,476,-3050
275,138,-2278
276,-136,-1553
277,-216,-988
278,-143,-474
279,-52,-10
280,-12,289
281,3,382
282,39,382
283,83,404
284,99,440
285,83,430
286,66,395
287,70,395
288,81,428
289,85,434
290,92,409
291,105,392
292,106,400
293,91,411
294,97,412
295,136,416
296,174,413
297,179,399
298,170,381
299,172,377
300,169,382
301,153,394
302,156,417
303,188,445
304,199,456
305,158,437
306,120,411
307,149,406
308,232,421
309,304,426
310,337,406
311,347,372
312,352,346
313,360,330
314,379,313
315,403,293
316,411,281
317,410,279
318,433,276
319,482,258
320,505,238
321,464,235
322,395,259
323,357,284
324,361,290
325,364,279
326,336,279
327,293,298
328,268,315
329,259,322
330,239,336
331,203,359
332,178,370
333,175,365
334,176,375
335,164,410
336,151,430
337,135,405
338,96,372
339,50,370
340,54,389
341,98,393
342,107,387
343,54,395
344,28,414
345,79,415
346,131,400
347,92,392
348,8,409
349,-17,434
350,27,444
351,60,427
352,48,395
353,26,369
354,29,371
355,49,397
356,69,429
357,74,437
358,60,417
359,40,395
360,35,407
361,40,443
362,33,465
363,19,455
364,32,451
365,63,480
366,57,515
367,5,513
368,-17,487
369,46,463
370,137,454
371,151,462
372,67,493
373,-32,519
374,-62,499
375,-13,452
376,62,459
377,103,528
378,89,560
379,51,497
380,39,420
381,63,420
382,91,469
383,101,490
384,104,487
385,124,514
386,151,568
387,161,599
388,153,598
389,158,591
390,192,585
391,224,558
392,213,516
393,182,484
394,193,470
395,260,442
396,311,382
397,290,314
398,221,286
399,155,297
400,98,305
401,45,283
402,26,264
403,55,273
404,88,291
405,74,281
406,34,255
407,22,238
408,42,224
409,48,210
410,25,200
411,5,197
412,17,178
413,45,156
414,48,169
415,14,219
416,-21,249
417,-14,220
418,35,178
419,78,189
420,73,245
421,26,285
422,-13,339
423,4,527
424,89,781
425,218,641
426,366,-381
427,534,-2142
428,693,-3758
429,737,-4369
430,560,-3886
431,218,-2896
432,-64,-1956
433,-122,-1216
434,-7,-598
435,113,-98
436,154,208
437,143,303
438,125,290
439,132,285
440,180,325
441,235,369
442,230,382
443,156,373
444,108,367
445,155,360
446,241,348
447,256,343
448,191,360
449,125,387
450,128,390
451,179,375
452,224,359
453,230,362
454,214,364
455,207,362
456,226,371
457,254,396
458,260,404
459,244,381
460,236,361
461,249,368
462,272,382
463,298,371
464,339,353
465,381,349
466,397,338
467,401,290
468,444,228
469,522,195
470,555,202
471,498,220
472,424,226
473,427,213
474,494,183
475,536,142
476,512,112
477,471,112
478,466,139
479,488,164
480,495,171
481,468,168
482,434,181
483,421,210
484,430,238
485,427,248
486,390,252
487,337,260
488,311,265
489,325,258
490,353,251
491,343,258
492,280,273
493,206,286
494,178,300
495,196,312
496,215,306
497,212,281
498,222,266
499,259,274
500,284,282
501,264,275
502,229,273
503,214,289
504,211,300
505,200,284
506,200,270
507,222,282
508,238,303
509,219,304
510,200,290
511,222,275
512,270,256
513,288,243
514,259,269
515,212,338
516,182,397
517,176,396
518,190,363
519,213,353
520,232,377
521,240,400
522,247,407
523,259,407
524,273,414
525,280,420
526,277,419
527,262,416
528,238,422
529,220,427
530,226,419
531,249,399
532,272,390
533,288,390
534,314,381
535,353,364
536,375,369
537,340,397
538,267,407
539,227,392
540,270,405
541,353,467
542,390,521
543,363,523
544,342,513
545,381,541
546,444,574
547,462,550
548,436,483
549,416,437
550,426,437
551,436,444
552,425,420
553,412,351
554,426,255
555,455,178
556,459,170
557,409,224
558,328,278
559,270,282
560,265,258
561,282,244
562,278,245
563,249,238
564,237,212
565,250,197
566,261,193
567,254,198
568,259,201
569,295,214
570,323,230
571,301,232
572,251,214
573,230,188
574,248,173
575,267,174
576,259,189
577,244,219
578,252,321
579,291,566
580,357,804
581,460,534
582,616,-692
583,796,-2606
584,906,-4217
585,850,-4671
586,639,-3995
587,396,-2881
588,269,-1901
589,292,-1159
590,379,-552
591,417,-74
592,389,214
593,361,318
594,390,337
595,442,348
596,449,365
597,404,377
598,380,394
599,410,424
600,446,442
601,436,423
602,405,394
603,403,390
604,431,401
605,445,406
606,444,404
607,444,420
608,453,426
609,462,416
610,479,413
611,500,443
612,506,478
613,505,472
614,533,429
615,580,395
616,585,396
617,536,421
618,510,441
619,554,440
620,612,422
621,616,395
622,596,368
623,617,342
624,672,319
625,709,296
626,724,277
627,752,267
628,797,263
629,814,245
630,786,199
631,740,146
632,722,129
633,751,149
634,807,162
635,832,137
636,789,110
637,707,138
638,660,222
639,666,291
640,673,288
641,637,243
642,591,237
643,586,291
644,614,345
645,612,348
646,556,320
647,491,309
648,481,324
649,515,345
650,534,366
651,510,378
652,485,352
653,491,286
654,508,235
655,490,252
656,447,320
657,419,367
658,424,354
659,436,308
660,437,279
661,432,285
