TIME,II,V
0,192,608
1,32,687
2,-198,665
3,-87,841
4,137,1031
5,460,1185
6,886,1221
7,1447,1056
8,2142,624
9,2916,-40
10,3630,-783
11,4058,-1404
12,3941,-1757
13,3161,-1801
14,1830,-1605
15,255,-1317
16,-1173,-1072
17,-2138,-920
18,-2490,-816
19,-2287,-678
20,-1742,-457
21,-1087,-160
22,-508,149
23,-88,402
24,170,563
25,301,640
26,303,654
27,165,625
28,-118,569
29,-507,485
30,-874,408
31,-1071,366
32,-977,394
33,-574,502
34,32,660
35,630,824
36,1021,937
37,1090,967
38,854,924
39,470,839
40,73,752
41,-231,681
42,-453,625
43,-634,567
44,-783,517
45,-831,492
46,-678,537
47,-295,652
48,210,811
49,605,937
50,679,971
51,369,891
52,-188,744
53,-725,605
54,-1018,542
55,-994,568
56,-736,659
57,-399,765
58,-122,854
59,56,915
60,152,958
61,194,988
62,202,1006
63,175,1002
64,141,982
65,135,958
66,185,944
67,275,937
68,363,929
69,439,914
70,566,908
71,852,942
72,1359,1043
73,1976,1187
74,2429,1312
75,2405,1332
76,1757,1206
77,633,956
78,-576,681
79,-1428,483
80,-1686,425
81,-1393,490
82,-836,606
83,-322,688
84,-3,715
85,128,694
86,214,684
87,327,701
88,460,741
89,539,764
90,494,743
91,367,681
92,267,633
93,295,635
94,463,707
95,655,795
96,713,829
97,496,749
98,64,558
99,-437,327
100,-740,157
101,-644,132
102,-130,268
103,670,504
104,1423,736
105,1804,853
106,1614,806
107,889,624
108,-85,425
109,-906,345
110,-1262,479
111,-1056,808
112,-457,1186
113,267,1395
114,901,1246
115,1400,671
116,1841,-227
117,2273,-1226
118,2621,-2063
119,2684,-2560
120,2293,-2654
121,1469,-2421
122,433,-1992
123,-436,-1503
124,-861,-1034
125,-778,-623
126,-375,-274
127,3,-10
128,93,157
129,-206,207
130,-750,163
131,-1267,80
132,-1525,26
133,-1399,46
134,-972,150
135,-426,291
136,23,437
137,226,535
138,157,588
139,-122,595
140,-472,572
141,-783,536
142,-949,482
143,-955,433
144,-823,384
145,-616,348
146,-396,323
147,-200,307
148,-41,295
149,81,288
150,152,284
151,152,283
152,76,286
153,-42,294
154,-122,319
155,-66,373
156,164,463
157,504,574
158,790,671
159,838,710
160,571,675
161,79,580
162,-404,486
163,-630,448
164,-498,498
165,-105,608
166,290,723
167,439,775
168,256,745
