TIME,II,V
0,6927,19235
1,8205,21492
2,7736,18501
3,7560,16680
4,8141,17473
5,8380,17690
6,7871,16445
7,7309,15772
8,7151,16445
9,7124,17043
10,7016,17033
11,6940,17196
12,6927,17914
13,6771,18577
14,6387,18941
15,5887,19209
16,5442,19529
17,5096,19722
18,4813,19822
19,4530,19951
20,4273,20263
21,4069,20649
22,3913,20997
23,3715,21101
24,3508,21144
25,3331,21194
26,3238,21291
27,3197,21208
28,3238,20997
29,3344,20719
30,3508,20557
31,3652,20403
32,3778,20263
33,3881,20067
34,4003,19969
35,4104,19927
36,4183,19969
37,4219,19956
38,4273,19969
39,4349,19948
40,4453,19969
41,4529,19941
42,4588,19969
43,4625,19967
44,4678,19969
45,4722,19872
46,4768,19822
47,4791,19785
48,4813,19822
49,4811,19803
50,4813,19822
51,4814,19811
52,4858,19822
53,4930,19733
54,5037,19676
55,5144,19669
56,5262,19822
57,5372,19933
58,5487,19969
59,5578,19901
60,5667,19969
61,5747,20109
62,5847,20263
63,5940,20291
64,6027,20410
65,6078,20614
66,6117,20850
67,6124,20877
68,6117,20850
69,6085,20860
70,6072,20997
71,6068,21032
72,6072,20997
73,6036,20923
74,5982,20997
75,5909,21084
76,5847,21144
77,5775,21059
78,5712,20997
79,5640,20954
80,5577,20997
81,5502,20986
82,5442,20997
83,5387,20974
84,5352,20997
85,5294,20968
86,5217,20997
87,5113,21036
88,5037,21144
89,4982,21162
90,4948,21144
91,4883,21043
92,4813,20997
93,4732,20919
94,4678,20850
95,4636,20688
96,4633,20557
97,4634,20429
98,4633,20410
99,4602,20385
100,4588,20410
101,4584,20388
102,4588,20410
103,4561,20388
104,4543,20410
105,4534,20388
106,4543,20410
107,4536,20387
108,4543,20410
109,4547,20390
110,4543,20410
111,4496,20386
112,4453,20410
113,4422,20389
114,4408,20410
115,4376,20422
116,4363,20557
117,4361,20702
118,4363,20850
119,4321,20857
120,4273,20850
121,4235,20816
122,4228,20850
123,4218,20835
124,4228,20850
125,4245,20827
126,4273,20850
127,4274,20827
128,4273,20850
129,4266,20835
130,4273,20850
131,4265,20816
132,4273,20850
133,4297,20857
134,4363,20850
135,4419,20703
136,4453,20557
137,4433,20423
138,4408,20410
139,4374,20393
140,4363,20410
141,4350,20384
142,4363,20410
143,4379,20397
144,4408,20410
145,4420,20379
146,4453,20410
147,4512,20401
148,4633,20410
149,4796,20402
150,5037,20557
151,5368,20745
152,5802,20850
153,6242,20641
154,6612,20263
155,6886,19753
156,7151,19235
157,7395,18659
158,7511,18207
159,7367,17811
160,7016,17473
161,6604,17152
162,6297,17179
163,6161,17580
164,6207,18207
165,6306,18683
166,6297,19088
167,6059,19489
168,5667,19969
169,5235,20310
170,4858,20557
171,4529,20697
172,4273,20850
173,4071,20914
174,3913,20997
175,3721,21084
176,3508,21291
177,3305,21502
178,3193,21731
179,3135,21803
180,3103,21731
181,3078,21490
182,3148,21291
183,3309,21124
184,3508,20997
185,3652,20764
186,3778,20557
187,3907,20404
188,4048,20410
189,4142,20410
190,4228,20410
191,4326,20318
192,4453,20263
193,4551,20211
194,4633,20263
195,4698,20280
196,4768,20263
197,4799,20105
198,4813,19969
199,4818,19845
200,4858,19822
201,4904,19787
202,4948,19822
203,4952,19819
204,4948,19822
205,4935,19767
206,4948,19822
207,4972,19899
208,5037,19969
209,5131,19921
210,5262,19969
211,5380,20096
212,5487,20263
213,5580,20265
214,5712,20263
215,5866,20292
216,6027,20410
217,6136,20457
218,6207,20557
219,6234,20682
220,6252,20850
221,6247,20870
222,6252,20850
223,6248,20808
224,6252,20850
225,6243,20841
226,6252,20850
227,6244,20823
228,6207,20850
229,6126,20831
230,6072,20850
231,6046,20832
232,6027,20850
233,5959,20821
234,5892,20850
235,5838,20843
236,5802,20850
237,5732,20805
238,5667,20850
239,5611,20875
240,5577,20850
241,5524,20671
242,5487,20557
243,5447,20517
244,5397,20557
245,5312,20480
246,5262,20410
247,5242,20360
248,5217,20410
249,5125,20401
250,5037,20410
251,4992,20389
252,4993,20410
253,4969,20334
254,4948,20263
255,4936,20198
256,4948,20263
257,4941,20292
258,4948,20263
259,4954,20090
260,4948,19969
261,4881,19910
262,4813,19969
263,4782,19970
264,4813,19969
265,4827,19930
266,4813,19969
267,4783,19968
268,4813,19969
269,4879,19917
270,4948,19969
271,4956,20078
272,4948,20263
273,4937,20318
274,4948,20263
275,4942,20077
276,4948,19969
277,4959,19920
278,4993,19969
279,5012,19963
280,5037,19969
281,5057,19937
282,5082,19969
283,5083,19960
284,5082,19969
285,5075,19935
286,5082,19969
287,5078,19971
288,5082,19969
289,5077,19872
290,5082,19822
291,5074,19787
292,5082,19822
293,5080,19807
294,5082,19822
295,5055,19806
296,5037,19822
297,5022,19793
298,5037,19822
299,5039,19827
300,5037,19822
301,5019,19721
302,5037,19676
303,5084,19652
304,5172,19676
305,5264,19636
306,5397,19676
307,5589,19743
308,5892,19822
309,6272,19719
310,6702,19529
311,7113,19245
312,7511,18941
313,7873,18466
314,8186,17914
315,8355,17322
316,8321,16886
317,8049,16523
318,7646,16298
319,7261,16205
320,7061,16445
321,7055,16906
322,7151,17473
323,7167,17916
324,7016,18354
325,6678,18786
326,6252,19235
327,5823,19504
328,5487,19676
329,5220,19779
330,4993,19969
331,4752,20159
332,4543,20410
333,4353,20627
334,4183,20850
335,3985,20951
336,3823,20997
337,3724,20936
338,3733,20850
339,3794,20648
340,3913,20410
341,4066,20132
