TIME,II,V
0,7438,1661
1,8416,1816
2,7438,1510
3,6955,1333
4,7501,1419
5,7817,1473
6,7501,1389
7,7293,1329
8,7501,1359
9,7629,1370
10,7501,1329
11,7414,1306
12,7501,1329
13,7550,1341
14,7501,1329
15,7448,1319
16,7438,1329
17,7406,1343
18,7375,1359
19,7363,1375
20,7375,1389
21,7369,1391
22,7375,1389
23,7366,1385
24,7375,1389
25,7368,1391
26,7375,1389
27,7366,1383
28,7375,1389
29,7368,1405
30,7375,1419
31,7366,1418
32,7375,1419
33,7367,1438
34,7375,1480
35,7383,1517
36,7438,1540
37,7501,1551
38,7564,1570
39,7569,1591
40,7564,1601
41,7566,1587
42,7627,1570
43,7678,1556
44,7690,1540
45,7628,1500
46,7564,1450
47,7496,1397
48,7438,1359
49,7356,1324
50,7312,1299
51,7278,1280
52,7249,1268
53,7169,1262
54,7123,1268
55,7109,1287
56,7123,1299
57,7069,1298
58,6997,1299
59,6938,1303
60,6934,1299
61,6894,1312
62,6808,1419
63,6697,1647
64,6682,1963
65,6766,2329
66,6934,2718
67,7129,2961
68,7438,2809
69,7936,2176
70,8699,1268
71,9634,313
72,10590,-604
73,11273,-1417
74,11472,-1933
75,11112,-2059
76,10401,-1933
77,9559,-1718
78,8762,-1359
79,8031,-777
80,7438,-91
81,7003,467
82,6745,846
83,6582,1133
84,6493,1389
85,6420,1566
86,6366,1661
87,6293,1716
88,6240,1782
89,6194,1836
90,6177,1872
91,6160,1885
92,6177,1903
93,6184,1928
94,6177,1963
95,6128,1994
96,6114,2023
97,6115,2053
98,6114,2084
99,6048,2111
100,5988,2144
101,5965,2185
102,5988,2235
103,5973,2278
104,5925,2325
105,5851,2379
106,5799,2446
107,5735,2508
108,5673,2567
109,5596,2622
110,5547,2688
111,5503,2752
112,5484,2809
113,5448,2842
114,5421,2869
115,5396,2895
116,5421,2929
117,5453,2952
118,5484,2960
119,5491,2948
120,5547,2929
121,5650,2894
122,5799,2839
123,5940,2754
124,6114,2658
125,6302,2553
126,6493,2446
127,6626,2318
128,6745,2174
129,6844,2025
130,6934,1903
131,6968,1803
132,6997,1721
133,7023,1639
134,7060,1570
135,7059,1516
136,7060,1480
137,7073,1444
138,7123,1419
139,7139,1400
140,7123,1389
141,7074,1371
142,7060,1359
143,7058,1353
144,7060,1359
145,7022,1360
146,6997,1359
147,6983,1355
148,6997,1359
149,6991,1360
150,6997,1359
151,6995,1353
152,6997,1359
153,6960,1372
154,6934,1389
155,6917,1392
156,6934,1389
157,6931,1385
158,6934,1389
159,6924,1391
160,6934,1389
161,6928,1384
162,6934,1389
163,6927,1401
164,6934,1419
165,6925,1433
166,6934,1450
167,6928,1473
168,6934,1510
169,6939,1544
170,6997,1570
171,7066,1584
172,7123,1601
173,7119,1609
174,7123,1601
175,7145,1569
176,7186,1540
177,7172,1514
178,7123,1480
179,7029,1418
180,6934,1359
181,6837,1318
182,6808,1299
183,6809,1280
184,6808,1268
185,6736,1267
186,6682,1268
187,6659,1267
188,6682,1268
189,6657,1282
190,6619,1299
191,6573,1305
192,6556,1299
193,6504,1302
194,6429,1359
195,6320,1482
196,6240,1691
197,6212,2024
198,6303,2476
199,6499,2835
200,6808,2839
201,7215,2462
202,7816,1903
203,8642,1164
204,9644,91
205,10554,-1138
206,11094,-1933
207,11062,-2055
208,10527,-1933
209,9674,-1977
210,8762,-1933
211,7922,-1404
212,7249,-544
213,6727,156
214,6366,574
