TIMESTAMP,II,V
0,-1500,10736
1,-1740,12154
2,-1588,10736
3,-1487,9997
4,-1500,10736
5,-1394,11195
6,-1147,10835
7,-979,10665
8,-971,11034
9,-998,11211
10,-971,11034
11,-922,10966
12,-882,11133
13,-844,11163
14,-794,11034
15,-728,10964
16,-618,11034
17,-475,11107
18,-353,11233
19,-296,11454
20,-265,11730
21,-202,11910
22,-88,12028
23,46,12103
24,176,12227
25,304,12328
26,441,12426
27,581,12495
28,706,12625
29,799,12769
30,882,12923
31,1013,12990
32,1235,13022
33,1517,13035
34,1765,13122
35,1925,13220
36,2030,13320
37,2150,13365
38,2294,13420
39,2417,13440
40,2471,13420
41,2452,13291
42,2383,13122
43,2294,12889
44,2206,12625
45,2126,12301
46,2030,12028
47,1886,11781
48,1677,11531
49,1418,11182
50,1147,10835
51,908,10512
52,706,10239
53,504,9947
54,265,9742
55,14,9641
56,-176,9642
57,-282,9605
58,-353,9543
59,-442,9437
60,-529,9344
61,-583,9222
62,-618,9145
63,-684,9080
64,-794,9046
65,-926,9002
66,-1059,9046
67,-1195,9143
68,-1324,9245
69,-1432,9224
70,-1500,9145
71,-1500,9034
72,-1412,8947
73,-1266,8829
74,-1147,8748
75,-1113,8706
76,-1147,8748
77,-1195,8820
78,-1235,8947
79,-1277,9036
80,-1324,9046
81,-1347,8934
82,-1324,8847
83,-1247,8850
84,-1147,8947
85,-1071,8986
86,-1059,8947
87,-1099,8830
88,-1147,8748
89,-1159,8707
90,-1147,8748
91,-1138,8800
92,-1147,8847
93,-1152,8811
94,-1147,8748
95,-1139,8699
96,-1147,8748
97,-1159,8788
98,-1147,8748
99,-1078,8607
100,-971,8549
101,-886,8614
102,-882,8748
103,-934,8806
104,-971,8847
105,-964,8893
106,-971,8947
107,-1042,8906
108,-1147,8847
109,-1194,8814
110,-1147,8847
111,-1051,8850
112,-971,8847
113,-922,8831
114,-882,8847
115,-832,8841
116,-794,8847
117,-808,8840
118,-882,8847
119,-960,8829
120,-971,8847
121,-899,8904
122,-794,9046
123,-675,9221
124,-529,9444
125,-370,9651
126,-265,9841
127,-225,9935
128,-176,9941
129,-56,9821
130,88,9642
131,195,9420
132,265,9245
133,330,9110
134,353,9046
135,298,8989
136,176,8947
137,24,8857
138,-176,8748
139,-416,8614
140,-618,8549
141,-705,8529
142,-706,8549
143,-692,8540
144,-706,8549
145,-762,8544
146,-882,8549
147,-1037,8521
148,-1147,8549
149,-1193,8598
150,-1235,8648
151,-1334,8610
152,-1412,8549
153,-1436,8519
154,-1412,8549
155,-1419,8565
156,-1412,8549
157,-1372,8521
158,-1324,8549
159,-1319,8595
160,-1324,8648
161,-1287,8666
162,-1235,8748
163,-1203,8992
164,-1147,9543
165,-958,10315
166,-529,11133
167,291,11696
168,1677,11730
169,3728,10803
170,6354,8748
171,9291,5902
172,12001,3082
173,13663,743
174,13502,-994
175,11464,-1863
176,8383,-1193
177,5389,1021
178,3089,3777
179,1462,5877
180,265,7157
181,-595,8059
182,-1147,8847
183,-1485,9333
184,-1765,9543
185,-2027,9637
186,-2206,9742
187,-2244,9755
188,-2206,9742
189,-2189,9754
190,-2206,9841
191,-2193,9892
192,-2118,9941
193,-2052,9988
194,-2030,10040
195,-2048,10014
196,-2030,9941
197,-2009,9890
198,-2030,9941
199,-2118,10016
200,-2206,10040
201,-2232,9967
202,-2206,9941
203,-2166,10005
204,-2118,10139
