TIME,II,V
0,145,159
1,246,212
2,275,207
3,249,170
4,273,139
5,376,152
6,469,217
7,479,286
8,460,298
9,485,255
10,523,235
11,500,279
12,437,321
13,420,276
14,467,159
15,517,76
16,523,101
17,497,204
18,466,294
19,422,298
20,346,210
21,254,82
22,193,-16
23,199,-40
24,250,-1
25,285,48
26,267,50
27,220,5
28,187,-43
29,170,-48
30,129,-22
31,43,-20
32,-46,-74
33,-70,-149
34,-14,-183
35,63,-158
36,82,-120
37,16,-118
38,-87,-149
39,-153,-172
40,-156,-165
41,-142,-153
42,-184,-164
43,-296,-199
44,-411,-236
45,-440,-268
46,-357,-303
47,-227,-331
48,-138,-322
49,-126,-276
50,-157,-230
51,-183,-219
52,-200,-229
53,-228,-225
54,-275,-204
55,-323,-192
56,-355,-196
57,-374,-193
58,-384,-167
59,-379,-123
60,-345,-78
61,-288,-50
62,-236,-36
63,-223,-15
64,-257,37
65,-307,98
66,-339,126
67,-341,118
68,-330,120
69,-318,155
70,-301,191
71,-265,198
72,-221,197
73,-202,199
74,-230,176
75,-278,116
76,-296,76
77,-258,115
78,-193,215
79,-136,316
80,-101,388
81,-110,413
82,-187,376
83,-319,303
84,-426,278
85,-443,325
86,-379,378
87,-290,374
88,-211,344
89,-165,318
90,-164,278
91,-190,225
92,-186,228
93,-143,300
94,-109,353
95,-92,353
96,-13,410
97,173,600
98,402,841
99,586,1029
100,720,1198
101,846,1419
102,951,1632
103,1002,1712
104,1035,1650
105,1157,1552
106,1411,1491
107,1709,1446
108,1899,1358
109,1905,1175
110,1756,885
111,1531,539
112,1277,253
113,1027,131
114,816,173
115,659,265
116,491,290
117,214,228
118,-206,166
119,-647,144
120,-938,144
121,-1021,135
122,-979,156
123,-942,205
124,-928,195
125,-957,91
126,-989,-37
127,-1022,-69
128,-984,-29
129,-906,45
130,-883,117
131,-932,174
132,-948,184
133,-894,217
134,-955,457
135,-1301,1033
136,-1828,1879
137,-2201,2811
138,-2109,3656
139,-1369,4192
140,46,4039
141,2065,2764
142,4676,265
143,7981,-3020
144,11675,-6328
145,14458,-9048
146,14520,-10851
147,11158,-11479
148,5738,-10691
149,739,-8621
150,-2202,-5925
151,-3155,-3381
152,-3130,-1381
153,-2863,40
154,-2484,905
155,-1963,1238
156,-1504,1237
157,-1351,1217
158,-1479,1358
159,-1614,1553
160,-1586,1636
161,-1450,1578
162,-1332,1523
163,-1258,1544
164,-1207,1576
165,-1230,1525
166,-1333,1418
167,-1455,1394
168,-1425,1473
169,-1255,1589
170,-1086,1626
171,-1066,1593
172,-1169,1528
173,-1237,1470
174,-1209,1421
175,-1146,1388
176,-1134,1396
177,-1172,1439
178,-1217,1487
179,-1234,1496
180,-1215,1469
181,-1149,1436
182,-1037,1432
183,-908,1443
184,-831,1466
185,-843,1491
186,-910,1529
187,-945,1566
188,-890,1596
189,-765,1603
190,-643,1610
191,-588,1629
192,-604,1681
193,-634,1752
194,-617,1833
195,-556,1891
196,-497,1907
197,-454,1867
198,-368,1813
199,-212,1797
200,-41,1870
201,56,2020
202,79,2204
203,113,2348
204,242,2422
205,449,2441
206,652,2465
207,767,2528
208,812,2624
209,890,2702
210,1094,2733
211,1380,2724
212,1612,2719
213,1722,2723
214,1792,2709
215,1933,2627
216,2134,2479
217,2284,2306
218,2322,2174
219,2318,2111
220,2369,2105
221,2475,2087
222,2547,1995
223,2530,1819
224,2459,1628
225,2397,1493
226,2334,1434
227,2220,1396
228,2051,1331
229,1884,1222
230,1760,1104
231,1636,996
232,1446,915
233,1195,863
234,967,855
235,811,868
236,693,872
237,551,837
238,380,796
239,197,797
240,24,859
241,-122,910
242,-197,886
243,-206,792
244,-213,726
245,-278,736
246,-360,787
247,-390,815
248,-350,828
249,-292,860
250,-236,918
251,-162,959
252,-52,974
253,46,989
254,66,1032
255,-3,1071
256,-85,1063
257,-99,1002
258,-41,939
259,9,916
260,-8,947
261,-65,1016
262,-65,1106
263,44,1159
264,210,1124
265,317,1022
266,303,951
267,235,948
268,236,940
269,352,859
270,495,758
271,544,723
272,471,760
273,356,786
274,293,760
275,308,713
276,352,684
277,352,653
278,273,596
279,157,529
280,85,502
281,105,524
282,180,554
283,220,549
284,175,520
285,95,487
286,60,448
287,81,393
288,87,352
289,32,359
290,-35,401
291,-42,415
292,10,370
293,53,282
294,33,194
295,-46,135
296,-137,100
297,-178,65
298,-132,21
299,-44,-2
300,-17,27
301,-92,70
302,-193,55
303,-206,-20
304,-115,-67
305,1,-24
306,63,60
307,62,87
308,31,46
309,-7,5
310,-58,8
311,-138,7
312,-233,-54
313,-289,-144
314,-259,-182
315,-166,-152
316,-89,-130
317,-83,-165
318,-125,-206
319,-150,-183
320,-127,-115
321,-79,-74
322,-39,-83
323,-10,-101
324,25,-85
325,62,-35
326,71,28
327,31,54
328,-40,-11
329,-109,-161
330,-140,-300
331,-125,-327
332,-60,-237
333,20,-136
334,60,-131
335,11,-237
336,-98,-357
337,-171,-362
338,-113,-208
339,94,20
340,385,192
341,661,281
342,859,373
343,986,541
344,1076,741
345,1142,873
346,1179,887
347,1231,809
348,1365,681
349,1571,545
350,1752,429
351,1840,330
352,1852,196
353,1817,0
354,1697,-223
355,1461,-399
356,1164,-484
357,892,-473
358,638,-393
359,326,-313
360,-66,-302
361,-419,-369
362,-608,-434
363,-655,-452
364,-684,-457
365,-768,-509
366,-823,-599
367,-835,-639
368,-826,-618
369,-876,-576
370,-888,-604
371,-811,-658
372,-716,-689
373,-700,-668
374,-737,-654
375,-758,-653
376,-839,-528
377,-1124,-65
378,-1608,808
379,-2040,1879
380,-2056,2777
381,-1366,3227
382,58,3078
383,2030,2118
384,4462,110
385,7550,-2885
386,11231,-6351
387,14441,-9592
388,15327,-12018
389,12740,-13123
390,7521,-12555
391,2075,-10469
392,-1505,-7633
393,-2828,-4910
394,-2897,-2718
395,-2710,-1093
396,-2488,-52
397,-2056,372
398,-1516,357
399,-1195,265
400,-1199,328
401,-1307,477
