TIMESTAMP,II,V
0,1370,-1383
1,1881,-1864
2,1956,-1937
3,1814,-1862
4,1727,-1879
5,1735,-1958
6,1747,-1977
7,1719,-1918
8,1701,-1879
9,1715,-1903
10,1720,-1943
11,1681,-1935
12,1647,-1897
13,1663,-1880
14,1704,-1891
15,1700,-1893
16,1656,-1876
17,1623,-1849
18,1626,-1818
19,1631,-1787
20,1616,-1789
21,1597,-1837
22,1598,-1892
23,1610,-1893
24,1623,-1851
25,1626,-1807
26,1631,-1792
27,1637,-1783
28,1640,-1766
29,1622,-1741
30,1591,-1739
31,1555,-1754
32,1531,-1767
33,1517,-1745
34,1511,-1703
35,1502,-1665
36,1488,-1651
37,1465,-1635
38,1442,-1597
39,1418,-1537
40,1391,-1486
41,1349,-1442
42,1302,-1387
43,1257,-1304
44,1221,-1223
45,1181,-1161
46,1132,-1113
47,1072,-1050
48,1019,-977
49,977,-911
50,944,-861
51,901,-809
52,847,-746
53,786,-666
54,735,-583
55,697,-518
56,667,-492
57,632,-478
58,592,-437
59,547,-364
60,505,-307
61,466,-290
62,434,-281
63,400,-243
64,363,-196
65,325,-168
66,297,-156
67,279,-124
68,260,-77
69,230,-47
70,195,-53
71,165,-65
72,146,-55
73,128,-27
74,102,-11
75,65,-2
76,32,32
77,13,110
78,10,203
79,8,289
80,-4,377
81,-22,463
82,-35,488
83,-37,384
84,-46,154
85,-89,-121
86,-168,-358
87,-236,-529
88,-242,-650
89,-189,-747
90,-143,-823
91,-148,-853
92,-179,-808
93,-192,-689
94,-210,-526
95,-288,-372
96,-447,-246
97,-633,-147
98,-776,-50
99,-852,57
100,-886,159
101,-921,247
102,-957,298
103,-993,340
104,-1017,356
105,-1046,377
106,-1090,416
107,-1136,488
108,-1162,570
109,-1173,676
110,-1200,841
111,-1244,1040
112,-1287,1229
113,-1324,1440
114,-1369,1691
115,-1363,1763
116,-1178,1363
117,-703,514
118,87,-540
119,1188,-1950
120,2525,-4269
121,3823,-7524
122,4556,-10526
123,4270,-11648
124,2972,-10275
125,1235,-7310
126,-238,-4208
127,-1081,-1813
128,-1419,-137
129,-1540,997
130,-1606,1581
131,-1615,1653
132,-1575,1551
133,-1538,1584
134,-1549,1724
135,-1589,1764
136,-1646,1731
137,-1709,1781
138,-1773,1920
139,-1811,1981
140,-1826,1924
141,-1831,1868
142,-1840,1892
143,-1857,1953
144,-1874,1971
145,-1890,1966
146,-1896,1962
147,-1898,1997
148,-1910,2047
149,-1926,2076
150,-1939,2077
151,-1938,2078
152,-1940,2118
153,-1941,2173
154,-1937,2206
155,-1915,2200
156,-1900,2196
157,-1911,2207
158,-1950,2224
159,-1979,2217
160,-1979,2200
161,-1947,2184
162,-1913,2176
163,-1891,2152
164,-1893,2124
165,-1898,2111
166,-1899,2131
167,-1883,2146
168,-1863,2131
169,-1842,2083
170,-1829,2047
171,-1816,2034
172,-1808,2031
173,-1798,2008
174,-1789,1982
175,-1768,1974
176,-1739,1991
177,-1704,1991
178,-1687,1957
179,-1688,1906
180,-1706,1885
181,-1710,1888
182,-1702,1884
183,-1684,1842
184,-1679,1792
185,-1682,1753
186,-1687,1724
187,-1678,1684
188,-1668,1644
189,-1659,1615
190,-1655,1595
191,-1641,1551
192,-1624,1482
193,-1604,1405
194,-1595,1348
195,-1589,1302
196,-1587,1252
197,-1583,1187
198,-1584,1126
199,-1587,1072
200,-1599,1023
201,-1610,975
202,-1618,939
203,-1614,909
204,-1610,871
205,-1606,816
206,-1613,776
207,-1623,762
208,-1641,753
209,-1651,722
210,-1655,685
211,-1646,671
212,-1639,688
213,-1630,701
214,-1623,694
215,-1606,666
216,-1593,636
217,-1592,604
218,-1610,573
219,-1631,548
220,-1647,543
221,-1641,549
222,-1620,545
223,-1589,520
224,-1573,492
225,-1571,479
226,-1575,482
227,-1567,476
228,-1557,449
229,-1550,411
230,-1553,384
231,-1548,371
232,-1534,368
233,-1511,364
234,-1500,362
235,-1502,350
236,-1517,329
237,-1531,310
238,-1547,318
239,-1554,347
240,-1555,364
241,-1541,350
242,-1528,334
243,-1522,354
244,-1531,408
245,-1536,448
246,-1535,446
247,-1523,423
248,-1518,427
249,-1521,472
250,-1530,532
251,-1528,572
252,-1518,585
253,-1510,582
254,-1529,574
255,-1557,563
256,-1573,557
257,-1556,559
258,-1537,568
259,-1531,575
260,-1539,587
261,-1537,608
262,-1530,634
263,-1525,648
264,-1530,647
265,-1531,645
266,-1530,657
267,-1527,676
268,-1528,678
269,-1523,662
270,-1513,656
271,-1496,682
272,-1482,732
273,-1467,790
274,-1453,859
275,-1424,944
276,-1384,1034
277,-1337,1104
278,-1301,1141
