TIME,II,V
0,11733,16076
1,8391,12896
2,2027,5693
3,129,3689
4,2457,6698
5,3713,8268
6,2519,6782
7,1739,5811
8,2457,6698
9,2933,7278
10,2457,6698
11,2142,6321
12,2457,6698
13,2681,6927
14,2519,6698
15,2400,6554
16,2519,6698
17,2623,6786
18,2580,6698
19,2472,6555
20,2396,6447
21,2385,6384
22,2457,6447
23,2510,6543
24,2519,6614
25,2529,6616
26,2580,6614
27,2612,6604
28,2580,6614
29,2478,6599
30,2396,6614
31,2363,6637
32,2396,6698
33,2409,6711
34,2396,6698
35,2376,6677
36,2396,6698
37,2413,6705
38,2396,6698
39,2367,6677
40,2396,6698
41,2444,6741
42,2396,6782
43,2194,6699
44,2027,6614
45,2230,6978
46,3010,8205
47,4225,9902
48,5651,11387
49,7255,12691
50,8968,14317
51,10150,15507
52,9890,14485
53,8046,10905
54,5651,7033
55,3870,5102
56,2949,4940
57,2397,4976
58,1904,4772
59,1519,4876
60,1290,5359
61,1112,5627
62,983,5610
63,967,5680
64,1044,5945
65,1081,6082
66,1044,6028
67,974,5922
68,921,5861
69,887,5782
70,921,5777
71,1032,5846
72,1229,5945
73,1456,5987
74,1720,6112
75,1961,6305
76,2150,6447
77,2260,6421
78,2334,6363
79,2398,6383
80,2457,6447
81,2491,6422
82,2519,6363
83,2549,6342
84,2580,6363
85,2586,6329
86,2580,6280
87,2574,6256
88,2580,6280
89,2580,6279
90,2580,6280
91,2577,6278
92,2580,6280
93,2576,6235
94,2580,6196
95,2598,6180
96,2641,6196
97,2681,6170
98,2703,6112
99,2698,6044
100,2703,6028
101,2725,6028
102,2764,6028
103,2793,6012
104,2826,6028
105,2857,6021
106,2887,5945
107,2892,5790
108,2887,5693
109,2881,5685
110,2887,5693
111,2887,5593
112,2887,5442
113,2883,5325
114,2887,5275
115,2887,5179
116,2887,5024
117,2867,4853
118,2826,4772
119,2761,4737
120,2703,4689
121,2645,4563
122,2580,4438
123,2490,4357
124,2396,4354
125,2282,4351
126,2150,4354
127,2019,4383
128,1966,4521
129,1988,4721
130,2027,4940
131,2022,5131
132,2027,5359
133,2094,5609
134,2211,5861
135,2295,6065
136,2334,6280
137,2355,6478
138,2396,6614
139,2433,6648
140,2457,6698
141,2458,6813
142,2457,6949
143,2453,6980
144,2457,6949
145,2456,6923
146,2457,6949
147,2453,6956
148,2457,6949
149,2458,6934
150,2457,6949
151,2451,6950
152,2457,6949
153,2461,6935
154,2457,6949
155,2444,6952
156,2457,6949
157,2490,6927
158,2519,6949
159,2516,6989
160,2519,7033
161,2542,7029
162,2580,7033
163,2588,7032
164,2580,7033
165,2571,7008
166,2580,7033
167,2581,7084
168,2580,7117
169,2556,7047
170,2580,7033
171,2626,7103
172,2580,7117
173,2484,7028
174,2580,7117
175,2741,7280
176,2580,7117
177,2310,6794
178,2580,7033
179,2998,7454
180,2580,7033
181,1921,6341
182,2580,7033
183,3632,8136
184,2580,7033
185,660,4993
186,2580,6949
187,8501,12987
188,11733,16076
189,7958,11838
190,1904,5526
191,245,4151
192,2457,6866
193,3580,8153
194,2457,6866
195,1771,6045
196,2457,6782
197,2863,7224
198,2396,6698
199,2127,6361
200,2457,6698
201,2666,6901
202,2519,6698
203,2444,6556
204,2580,6698
205,2629,6791
206,2519,6698
207,2407,6526
208,2396,6447
209,2439,6452
210,2519,6531
211,2566,6573
212,2580,6614
213,2579,6662
214,2580,6698
215,2555,6647
216,2519,6614
217,2458,6632
218,2396,6698
219,2333,6697
220,2334,6698
221,2353,6704
222,2334,6698
223,2289,6660
224,2334,6698
225,2420,6751
226,2396,6698
227,2290,6591
228,2334,6698
229,2480,6888
230,2396,6782
231,2067,6442
232,2027,6614
233,2639,7654
234,3686,9126
235,4905,10559
236,6450,12140
237,8265,13794
238,9583,14568
239,9571,13475
240,8293,10884
241,6491,8117
242,4791,6196
243,3410,5198
244,2457,4856
245,1937,4889
246,1659,5107
247,1379,5300
248,1106,5442
249,948,5555
250,921,5693
251,938,5820
252,983,5945
253,1038,6016
254,1044,6028
255,956,5953
256,860,5861
257,839,5776
258,921,5777
259,1061,5827
260,1290,5945
261,1570,6060
262,1843,6196
263,2022,6298
264,2150,6363
265,2274,6366
266,2396,6363
267,2453,6357
268,2457,6363
269,2465,6353
270,2519,6363
271,2573,6370
272,2580,6363
273,2539,6311
274,2519,6280
275,2541,6272
276,2580,6280
277,2588,6239
278,2580,6196
279,2575,6174
280,2580,6196
281,2576,6202
282,2580,6196
283,2584,6157
284,2580,6112
285,2561,6052
286,2580,6028
287,2641,6024
288,2703,6028
289,2711,5991
290,2703,5945
291,2718,5894
292,2764,5861
293,2799,5813
294,2826,5777
295,2852,5735
296,2887,5693
297,2897,5613
298,2887,5526
299,2874,5431
300,2887,5359
301,2899,5274
302,2887,5191
303,2848,5073
304,2826,4940
305,2808,4790
306,2764,4689
307,2670,4604
308,2580,4521
309,2517,4411
310,2457,4354
311,2345,4344
312,2211,4354
313,2099,4330
314,2027,4354
315,1959,4449
316,1904,4605
317,1878,4751
318,1904,4940
319,1957,5175
320,2027,5442
321,2090,5658
322,2150,5861
323,2203,6066
324,2273,6280
325,2343,6427
326,2396,6531
327,2404,6607
328,2396,6698
329,2388,6752
330,2396,6782
331,2396,6799
332,2396,6866
333,2392,6929
334,2396,6949
335,2393,6896
336,2396,6866
