TIMESTAMP,II,V
0,4571,4846
1,4983,5444
2,4339,4846
3,4196,4609
4,4571,4943
5,4558,5090
6,4184,5040
7,4110,5287
8,4261,5621
9,4221,5451
10,4261,4943
11,4639,4662
12,4804,4652
13,4461,4630
14,4339,4652
15,4706,4745
16,4726,4652
17,4236,4426
18,4261,4555
19,4597,4875
20,3719,4652
21,2116,4060
22,2169,4167
23,3107,4676
24,1085,3877
25,-3624,1654
26,-4881,582
27,29,2203
28,5191,4555
29,4525,5024
30,620,4071
31,-307,3810
32,2247,4652
33,4151,5312
34,4029,5331
35,3954,5360
36,4804,5718
37,5299,5998
38,5036,6009
39,4985,5826
40,5501,5427
41,5822,4853
42,5579,4555
43,5216,4818
44,5191,5331
45,5345,5563
46,5269,5427
47,4833,5093
48,4339,4652
49,4039,4122
50,3797,3683
51,3372,3479
52,2944,3489
53,2769,3566
54,2789,3683
55,2810,3790
56,2944,3780
57,3299,3561
58,3719,3295
59,3941,3135
60,4029,3101
61,4094,3081
62,4106,3101
63,4013,3179
64,4029,3295
65,4271,3377
66,4571,3489
67,4689,3614
68,4726,3780
69,4804,3951
70,4881,4167
71,4838,4207
72,4804,3877
73,4863,3327
74,4959,3198
75,5002,3881
76,5114,5040
77,5313,5864
78,5424,6009
79,5266,5835
80,4959,5912
81,4652,6286
82,4339,6687
83,3967,7161
84,3874,8335
85,4594,10647
86,6198,13666
87,7817,16205
88,8445,17252
89,8068,16509
90,7671,14441
91,7785,11840
92,7903,9498
93,7427,7812
94,6663,6784
95,6101,6177
96,5656,5815
97,5089,5537
98,4726,5234
99,4792,4857
100,4881,4555
101,4585,4454
102,4261,4555
103,4275,4658
104,4339,4652
105,4098,4566
106,3874,4555
107,3935,4584
108,3951,4555
109,3644,4389
110,3487,4264
111,3787,4236
112,4106,4264
113,3982,4210
114,3797,4167
115,3933,4249
116,4106,4458
117,3960,4593
118,3874,4555
119,4181,4386
120,4494,4264
121,4331,4260
122,4029,4361
123,4106,4469
124,4416,4555
125,4416,4598
126,4106,4652
127,3909,4756
128,4029,4943
129,4231,5078
130,4339,5040
131,4380,4855
132,4416,4749
133,4315,4761
134,4029,4749
135,3779,4614
136,3874,4555
137,4154,4685
138,4184,4846
139,3919,4776
140,3874,4555
141,4186,4433
142,4339,4555
143,3991,4788
144,3642,5040
145,3709,5304
146,3874,5621
147,3716,5862
148,3564,5912
149,3765,5788
150,4029,5718
151,3969,5812
152,3874,6009
153,4012,6141
154,4106,6203
155,3956,6217
156,4029,6203
157,4527,6162
158,4881,6203
159,4704,6319
160,4571,6397
161,4922,6345
162,5269,6300
163,5117,6339
164,4959,6397
165,5285,6359
166,5656,6300
167,5460,6237
168,5036,6106
169,4971,5869
170,5114,5718
171,4946,5721
172,4571,5718
173,4371,5512
174,4339,5234
175,4215,5069
176,4106,5040
177,4194,4970
178,4339,4846
179,4248,4749
180,4029,4749
181,3970,4756
182,4106,4749
183,4118,4756
184,3874,4846
185,3624,4937
186,3719,4943
187,4033,4810
188,4184,4652
189,4104,4551
190,4184,4555
191,4483,4614
192,4571,4749
193,4233,4941
194,3951,5137
195,4064,5185
196,4184,5040
197,4005,4813
198,4029,4749
199,4445,4826
200,4571,4846
201,4164,4766
202,4106,4846
203,4545,5046
204,4416,5040
205,3740,4825
206,4029,4846
207,4998,4994
208,4571,4749
209,3321,4387
210,4339,4846
211,6558,5624
212,4571,4943
213,-1887,2722
214,-4881,1551
215,294,3005
216,7361,5234
217,8276,5714
218,4571,4846
219,2915,4560
220,4494,5137
221,5393,5328
222,4416,4846
223,3949,4526
224,4881,4749
225,5487,5012
226,4959,5040
227,4382,5006
228,4571,5040
229,4960,5017
230,4881,4943
231,4463,4877
232,4261,4846
233,4368,4863
234,4416,5040
235,4235,5307
236,4184,5427
237,4404,5224
238,4416,4846
239,3973,4516
240,3719,4361
241,4040,4321
242,4339,4361
243,4060,4445
244,3719,4555
245,3846,4623
