TIME,II,V
0,-100,119
1,-107,127
2,-98,110
3,-102,117
4,-101,117
5,-98,116
6,-95,114
7,-96,114
8,-96,115
9,-96,114
10,-95,113
11,-95,112
12,-97,110
13,-96,107
14,-96,105
15,-96,102
16,-96,100
17,-97,99
18,-96,98
19,-94,98
20,-91,99
21,-93,98
22,-100,96
23,-103,95
24,-82,100
25,-24,116
26,62,140
27,142,163
28,167,169
29,106,151
30,-28,112
31,-181,67
32,-289,36
33,-314,29
34,-266,44
35,-186,69
36,-119,91
37,-87,102
38,-85,104
39,-94,103
40,-100,102
41,-99,102
42,-95,104
43,-94,103
44,-95,102
45,-97,100
46,-99,99
47,-99,99
48,-100,99
49,-102,99
50,-101,100
51,-101,100
52,-99,101
53,-96,101
54,-97,101
55,-97,102
56,-98,102
57,-99,102
58,-101,102
59,-102,102
60,-103,101
61,-103,101
62,-103,100
63,-103,98
64,-103,96
65,-103,95
66,-103,94
67,-103,93
68,-104,93
69,-104,93
70,-104,93
71,-104,93
72,-104,92
73,-104,92
74,-105,92
75,-105,92
76,-105,92
77,-104,92
78,-104,92
79,-103,92
80,-102,93
81,-100,93
82,-98,92
83,-96,91
84,-99,90
85,-107,92
86,-125,96
87,-145,102
88,-160,105
89,-160,103
90,-145,93
91,-119,78
92,-97,62
93,-87,48
94,-97,37
95,-117,26
96,-141,13
97,-161,-4
98,-178,-25
99,-191,-48
100,-208,-73
101,-230,-97
102,-261,-124
103,-300,-150
104,-348,-178
105,-401,-203
106,-459,-232
107,-514,-259
108,-569,-291
109,-619,-321
110,-673,-355
111,-729,-387
112,-798,-429
113,-870,-480
114,-954,-552
115,-1035,-635
116,-1123,-736
117,-1202,-834
118,-1290,-938
119,-1374,-1036
120,-1473,-1147
121,-1573,-1265
122,-1692,-1407
123,-1816,-1557
124,-1957,-1721
125,-2096,-1877
126,-2240,-2029
127,-2370,-2157
128,-2493,-2266
129,-2596,-2347
130,-2686,-2407
131,-2759,-2446
132,-2824,-2474
133,-2877,-2496
134,-2924,-2518
135,-2960,-2537
136,-2982,-2552
137,-2979,-2552
138,-2943,-2530
139,-2864,-2477
140,-2745,-2391
141,-2589,-2272
142,-2409,-2127
143,-2214,-1967
144,-2015,-1798
145,-1812,-1627
146,-1606,-1455
147,-1399,-1284
148,-1196,-1115
149,-1003,-949
150,-829,-789
151,-676,-637
152,-545,-494
153,-431,-360
154,-328,-235
155,-231,-117
156,-138,-8
157,-47,94
158,39,187
159,120,272
160,194,347
161,264,414
162,325,469
163,382,517
164,431,552
165,476,580
166,513,598
167,545,613
168,571,623
169,595,633
170,616,640
171,636,649
172,657,658
173,678,668
174,701,680
175,725,691
176,751,703
177,777,715
178,803,728
179,829,741
180,855,755
181,880,769
182,906,783
183,931,795
184,959,807
185,987,818
186,1018,831
187,1050,844
188,1085,860
189,1119,875
190,1157,891
191,1193,906
192,1234,922
193,1272,936
194,1317,953
195,1361,969
196,1412,986
197,1464,1002
198,1524,1020
199,1580,1035
200,1642,1054
201,1698,1069
202,1754,1088
203,1803,1104
204,1852,1124
205,1892,1141
206,1934,1160
207,1965,1173
208,1993,1187
209,2007,1193
210,2021,1200
211,2021,1200
212,2014,1200
213,1985,1190
214,1951,1178
215,1917,1162
216,1910,1154
217,1926,1148
218,1951,1146
219,1932,1126
220,1837,1082
221,1650,1006
222,1417,914
223,1195,824
224,1043,755
225,969,709
226,948,682
227,932,657
228,892,626
229,821,584
230,736,540
231,653,495
232,583,457
233,520,421
234,463,389
235,406,359
236,354,333
237,307,310
238,266,292
239,227,276
240,194,264
