TIMESTAMP,II,V
0,177,1023
1,209,1102
2,212,983
3,230,1038
4,233,1035
5,226,1004
6,212,961
7,194,927
8,172,879
9,146,804
10,121,717
11,98,632
12,77,542
13,59,444
14,43,343
15,30,246
16,19,151
17,10,65
18,3,-1
19,-2,-39
20,-8,-55
21,-13,-56
22,-17,-53
23,-21,-57
24,-22,-66
25,-21,-76
26,-21,-76
27,-21,-64
28,-25,-39
29,-31,-13
30,-39,8
31,-47,11
32,-52,2
33,-53,-17
34,-48,-32
35,-41,-38
36,-33,-26
37,-27,-3
38,-22,31
39,-20,67
40,-17,106
41,-15,142
42,-10,179
43,-6,215
44,-1,256
45,3,298
46,6,344
47,6,390
48,6,434
49,6,473
50,11,506
51,27,531
52,56,552
53,99,568
54,149,584
55,198,600
56,237,617
57,264,634
58,282,652
59,298,670
60,315,690
61,332,710
62,344,729
63,343,745
64,328,758
65,301,767
66,270,777
67,243,790
68,222,809
69,208,831
70,193,856
71,173,875
72,145,889
73,110,892
74,70,893
75,31,890
76,-6,894
77,-39,900
78,-64,916
79,-84,932
80,-98,951
81,-107,965
82,-114,978
83,-117,986
84,-117,993
85,-114,1000
86,-107,1009
87,-100,1019
88,-93,1031
89,-94,1042
90,-96,1052
91,-105,1058
92,-105,1060
93,-110,1056
94,-104,1041
95,-103,1008
96,-104,951
97,-111,861
98,-126,740
99,-147,587
100,-179,413
101,-224,226
102,-278,46
103,-318,-116
104,-311,-247
105,-208,-342
106,33,-403
107,441,-442
108,1022,-469
109,1747,-497
110,2547,-529
111,3310,-565
112,3895,-596
113,4173,-615
114,4069,-613
115,3605,-582
116,2898,-521
117,2122,-426
118,1435,-308
119,930,-175
120,612,-44
121,431,75
122,315,169
123,219,242
124,127,293
125,46,334
126,-18,366
127,-59,400
128,-88,429
129,-109,453
130,-125,460
131,-143,439
132,-153,375
133,-169,268
134,-170,113
135,-181,-68
136,-174,-257
137,-176,-423
138,-163,-559
139,-154,-658
140,-136,-735
141,-120,-799
142,-104,-853
143,-95,-883
144,-93,-874
145,-97,-815
146,-103,-716
147,-107,-598
148,-106,-499
149,-101,-449
150,-90,-473
151,-77,-575
152,-61,-747
153,-45,-960
154,-29,-1178
155,-14,-1357
156,-2,-1470
157,5,-1502
158,9,-1471
159,11,-1401
160,15,-1335
161,26,-1294
162,42,-1301
163,62,-1347
164,75,-1426
165,78,-1510
166,70,-1581
167,59,-1614
168,57,-1608
169,68,-1567
170,94,-1516
171,126,-1474
172,157,-1452
173,185,-1445
174,210,-1438
175,236,-1411
176,259,-1361
177,271,-1284
178,263,-1196
179,234,-1100
180,194,-1004
181,155,-901
182,130,-792
183,121,-677
184,122,-563
185,122,-459
186,116,-377
187,104,-322
188,89,-300
189,74,-302
190,58,-324
191,37,-352
192,12,-378
193,-14,-396
194,-31,-403
195,-36,-402
196,-29,-397
197,-19,-390
198,-14,-386
199,-19,-385
200,-30,-389
201,-42,-395
202,-48,-403
203,-45,-406
204,-35,-407
205,-25,-404
206,-22,-403
207,-28,-407
208,-41,-417
209,-59,-428
210,-73,-428
211,-83,-407
212,-86,-359
213,-89,-288
214,-93,-208
215,-97,-132
216,-97,-72
217,-90,-31
218,-76,-7
219,-62,8
220,-57,19
221,-66,28
222,-85,35
223,-104,42
224,-114,50
225,-109,62
226,-90,77
227,-62,98
228,-32,124
229,-4,154
230,19,187
231,38,224
232,54,262
233,69,301
234,88,337
235,111,368
236,136,392
237,158,408
238,168,419
239,163,425
240,145,429
241,120,430
242,98,426
243,84,411
244,82,386
245,89,347
246,93,300
247,86,247
248,58,198
249,11,156
250,-48,128
251,-105,112
252,-151,111
253,-183,120
254,-203,141
255,-217,166
256,-229,196
257,-235,225
258,-233,254
259,-222,276
260,-210,296
261,-203,311
262,-208,327
263,-221,342
264,-233,359
265,-243,375
266,-244,392
267,-249,407
268,-250,425
269,-259,443
270,-264,464
271,-263,483
272,-260,502
273,-253,515
274,-260,527
275,-279,537
276,-319,551
277,-367,568
278,-408,589
279,-410,606
280,-340,620
281,-161,621
282,151,610
283,610,583
284,1213,547
285,1933,499
286,2700,453
287,3410,409
288,3919,384
289,4101,375
290,3885,396
291,3310,437
292,2509,499
293,1676,564
294,974,634
295,493,693
296,225,747
297,102,790
298,39,829
299,-14,856
300,-74,880
301,-126,896
302,-165,911
303,-187,925
304,-210,945
305,-239,967
306,-279,994
307,-316,1017
308,-337,1038
309,-337,1051
310,-314,1061
311,-295,1069
312,-278,1079
313,-286,1092
314,-301,1109
315,-319,1128
316,-323,1148
317,-313,1168
318,-293,1189
319,-273,1209
320,-259,1228
321,-253,1243
322,-252,1252
323,-253,1255
324,-257,1254
325,-261,1247
326,-263,1243
327,-259,1238
328,-245,1239
329,-220,1239
330,-192,1241
331,-168,1237
332,-153,1233
333,-146,1222
334,-144,1213
335,-140,1194
336,-132,1162
337,-120,1096
338,-106,989
339,-90,833
340,-73,650
341,-53,464
342,-32,319
343,-8,232
344,15,216
345,39,247
346,61,304
347,83,347
348,104,362
349,124,337
350,139,281
351,151,208
352,157,135
353,157,83
354,149,61
355,133,82
356,108,140
357,78,228
358,44,328
359,12,429
360,-17,512
361,-40,574
362,-59,607
363,-75,623
364,-89,624
365,-102,627
366,-113,613
367,-122,563
368,-127,424
369,-127,168
370,-124,-220
371,-119,-688
372,-116,-1166
373,-116,-1561
374,-119,-1832
375,-123,-1966
376,-127,-2014
377,-130,-2013
378,-133,-2014
379,-136,-2018
380,-138,-2031
381,-135,-2038
382,-127,-2042
383,-114,-2041
384,-98,-2042
385,-83,-2043
386,-73,-2045
387,-68,-2046
388,-67,-2046
389,-68,-2047
390,-69,-2047
391,-69,-2049
392,-67,-2048
393,-65,-2048
394,-64,-2048
395,-64,-2047
396,-64,-2051
397,-61,-2051
398,-54,-2046
399,-40,-2025
