TIME,II,V
0,735,3528
1,792,3940
2,624,3397
3,491,3105
4,441,3332
5,338,3468
6,147,3310
7,7,3231
8,73,3397
9,442,3546
10,1175,3550
11,2254,3577
12,3489,3745
13,4566,3892
14,5178,3789
15,5135,3356
16,4407,2722
17,3153,2088
18,1689,1611
19,380,1327
20,-514,1241
21,-933,1355
22,-992,1655
23,-877,2038
24,-735,2417
25,-646,2715
26,-624,2918
27,-629,3005
28,-588,3005
29,-475,2953
30,-331,2918
31,-218,2915
32,-147,2940
33,-105,2950
34,-73,2962
35,-79,2988
36,-110,3049
37,-162,3094
38,-184,3092
39,-161,3040
40,-73,3005
41,65,3023
42,220,3092
43,340,3150
44,404,3158
45,458,3085
46,588,2962
47,829,2812
48,1139,2700
49,1446,2633
50,1726,2613
51,1973,2608
52,2167,2635
53,2288,2685
54,2351,2766
55,2382,2851
56,2387,2962
57,2350,3091
58,2277,3245
59,2188,3394
60,2093,3550
61,1989,3694
62,1873,3833
63,1756,3944
64,1653,4050
65,1570,4148
66,1506,4246
67,1441,4315
68,1359,4355
69,1263,4350
70,1175,4312
71,1100,4236
72,1028,4159
73,949,4093
74,881,4050
75,836,3996
76,808,3920
77,773,3819
78,735,3745
79,693,3705
80,661,3702
81,613,3687
82,551,3658
83,461,3592
84,367,3506
85,280,3405
86,220,3332
87,181,3298
88,147,3310
89,102,3313
90,37,3288
91,-65,3238
92,-220,3223
93,-392,3228
94,-477,3245
95,-343,3313
96,110,3550
97,922,3921
98,2057,4312
99,3369,4661
100,4591,5030
101,5403,5269
102,5546,5052
103,4928,4248
104,3673,3223
105,2096,2414
106,588,1960
107,-547,1754
108,-1212,1807
109,-1498,2132
110,-1579,2591
111,-1586,2945
112,-1579,3158
113,-1563,3306
114,-1543,3441
115,-1532,3515
116,-1543,3550
117,-1555,3578
118,-1543,3615
119,-1506,3619
120,-1469,3615
121,-1452,3615
122,-1432,3637
123,-1410,3645
124,-1396,3658
125,-1412,3671
126,-1432,3702
127,-1428,3744
128,-1396,3811
129,-1345,3862
130,-1285,3854
131,-1211,3752
132,-1139,3615
133,-1068,3491
134,-992,3419
135,-888,3364
136,-771,3332
137,-664,3315
138,-588,3332
139,-527,3356
140,-477,3397
141,-441,3451
142,-441,3550
143,-471,3672
144,-514,3811
145,-549,3926
146,-588,4029
147,-636,4119
148,-698,4225
149,-764,4318
150,-845,4399
151,-928,4457
152,-992,4529
153,-1016,4602
154,-1028,4660
155,-1046,4660
156,-1065,4617
157,-1067,4530
158,-1065,4421
159,-1077,4283
160,-1102,4159
161,-1113,4063
162,-1102,4007
163,-1081,3958
164,-1065,3920
165,-1063,3869
166,-1065,3811
167,-1081,3721
168,-1102,3637
169,-1129,3572
170,-1139,3550
171,-1116,3540
172,-1065,3528
173,-1014,3489
174,-992,3441
175,-990,3386
176,-992,3354
177,-993,3326
178,-1028,3310
179,-1102,3287
180,-1139,3288
181,-979,3329
182,-477,3462
183,428,3700
184,1653,4029
185,2993,4301
186,4150,4333
187,4815,3975
188,4774,3288
189,4043,2474
190,2865,1807
191,1604,1454
192,551,1459
193,-159,1705
194,-551,2047
195,-727,2356
196,-808,2613
197,-865,2810
198,-918,2962
199,-959,3064
200,-992,3158
201,-1018,3237
202,-1028,3288
203,-1008,3266
204,-955,3201
205,-884,3139
206,-808,3136
207,-746,3164
208,-698,3201
209,-676,3219
210,-661,3245
211,-651,3269
212,-624,3288
213,-572,3298
214,-477,3332
215,-341,3364
216,-184,3354
217,-29,3280
218,110,3223
219,240,3214
220,367,3223
221,508,3172
222,661,3092
223,810,3038
224,918,3049
225,975,3083
226,992,3136
227,977,3200
228,918,3288
229,814,3362
230,698,3419
231,610,3464
232,551,3550
233,491,3672
234,404,3811
235,296,3902
236,184,3941
237,94,3933
238,37,3920
239,3,3916
240,-37,3941
241,-93,3964
242,-147,3963
243,-177,3926
244,-184,3898
245,-183,3891
246,-184,3898
247,-184,3872
248,-184,3833
249,-184,3802
250,-184,3811
251,-184,3815
252,-184,3789
253,-207,3709
254,-257,3615
255,-334,3510
256,-404,3397
257,-463,3266
258,-514,3158
259,-559,3084
260,-588,3049
261,-610,3020
262,-661,3005
263,-759,2979
264,-881,2940
265,-983,2900
266,-1028,2940
267,-948,3055
268,-624,3201
269,51,3348
270,1065,3550
271,2252,3732
272,3342,3702
273,4070,3293
274,4260,2613
275,3889,1887
276,3085,1328
277,2088,1052
278,1139,1154
279,396,1563
