TIMESTAMP,II,V
0,4359,6529
1,4908,7346
2,4214,6397
3,3724,5866
4,3826,6265
5,3832,6489
6,3439,6133
7,3027,5822
8,2809,5870
9,2578,5913
10,2228,5804
11,1894,5729
12,1647,5738
13,1423,5664
14,1211,5540
15,1047,5496
16,920,5540
17,790,5555
18,678,5540
19,611,5530
20,581,5540
21,555,5534
22,533,5540
23,515,5536
24,533,5540
25,575,5528
26,630,5540
27,662,5545
28,678,5540
29,688,5510
30,726,5540
31,803,5626
32,920,5738
33,1047,5803
34,1162,5870
35,1261,5943
36,1356,6001
37,1431,5965
38,1453,5870
39,1401,5754
40,1308,5672
41,1219,5593
42,1162,5540
43,1114,5500
44,1065,5474
45,998,5435
46,920,5408
47,810,5397
48,678,5408
49,556,5406
50,484,5408
51,470,5402
52,484,5408
53,492,5401
54,484,5408
55,476,5405
56,484,5408
57,504,5396
58,581,5408
59,855,5382
60,1453,5210
61,2286,4689
62,3148,3759
63,3972,2521
64,4795,1319
65,5336,505
66,5037,330
67,3691,734
68,1840,1517
69,247,2427
70,-726,3363
71,-1085,4227
72,-872,4946
73,-259,5416
74,339,5672
75,588,5786
76,581,5870
77,578,5917
78,630,5935
79,622,5919
80,581,5935
81,603,5968
82,678,6001
83,709,5994
84,726,6001
85,792,6028
86,920,6067
87,1039,6088
88,1162,6133
89,1287,6203
90,1405,6265
91,1493,6267
92,1598,6265
93,1742,6286
94,1889,6331
95,2002,6334
96,2131,6331
97,2310,6343
98,2518,6397
99,2709,6433
100,2906,6463
101,3127,6483
102,3342,6529
103,3491,6562
104,3584,6595
105,3658,6615
106,3729,6661
107,3772,6700
108,3778,6727
109,3745,6699
110,3681,6661
111,3586,6617
112,3487,6595
113,3395,6542
114,3293,6463
115,3135,6352
116,2906,6265
117,2633,6191
118,2373,6133
119,2133,6039
120,1889,5935
121,1617,5837
122,1356,5804
123,1136,5799
124,969,5804
125,830,5769
126,726,5738
127,647,5699
128,581,5672
129,502,5625
130,436,5606
131,394,5599
132,387,5606
133,396,5574
134,436,5540
135,501,5516
136,581,5540
137,641,5570
138,678,5606
139,686,5610
140,678,5606
141,675,5587
142,726,5606
143,850,5653
144,1017,5738
145,1164,5809
146,1259,5870
147,1314,5884
148,1356,5870
149,1390,5808
150,1405,5738
151,1387,5660
152,1356,5606
153,1327,5542
154,1308,5474
155,1259,5394
156,1162,5342
157,1002,5304
158,823,5276
159,671,5231
160,581,5210
161,545,5203
162,533,5210
163,527,5197
164,533,5210
165,553,5238
166,581,5276
167,619,5277
168,726,5276
169,985,5244
