TIMESTAMP,II,V
0,356,667
1,538,944
2,635,1040
3,676,1052
4,725,1083
5,792,1141
6,850,1179
7,879,1183
8,904,1181
9,952,1193
10,1018,1208
11,1069,1201
12,1090,1170
13,1103,1142
14,1125,1135
15,1144,1130
16,1132,1094
17,1093,1006
18,1057,880
19,1024,761
20,955,678
21,834,611
22,700,515
23,606,380
24,548,255
25,475,173
26,365,117
27,246,56
28,163,-1
29,115,-26
30,71,-25
31,17,-35
32,-27,-73
33,-47,-128
34,-54,-173
35,-74,-203
36,-101,-220
37,-116,-235
38,-113,-250
39,-109,-267
40,-110,-281
41,-117,-285
42,-131,-272
43,-145,-252
44,-145,-239
45,-131,-248
46,-118,-271
47,-121,-290
48,-129,-294
49,-129,-282
50,-121,-265
51,-113,-258
52,-103,-268
53,-86,-289
54,-71,-299
55,-70,-288
56,-79,-267
57,-84,-249
58,-77,-241
59,-61,-232
60,-45,-221
61,-35,-216
62,-36,-223
63,-38,-231
64,-35,-231
65,-26,-223
66,-21,-228
67,-26,-251
68,-33,-276
69,-39,-279
70,-53,-258
71,-86,-233
72,-129,-227
73,-146,-237
74,-113,-252
75,-67,-263
76,-67,-273
77,-124,-289
78,-178,-306
79,-183,-312
80,-159,-302
81,-148,-287
82,-154,-282
83,-170,-284
84,-203,-277
85,-248,-265
86,-263,-270
87,-229,-292
88,-190,-297
89,-202,-272
90,-245,-250
91,-256,-256
92,-205,-271
93,-118,-256
94,-28,-206
95,54,-141
96,131,-71
97,203,2
98,268,55
99,312,64
100,320,25
101,297,-37
102,271,-98
103,266,-144
104,284,-168
105,308,-162
106,322,-134
107,315,-112
108,283,-121
109,242,-149
110,208,-160
111,180,-141
112,129,-127
113,33,-160
114,-93,-239
115,-200,-319
116,-254,-364
117,-265,-364
118,-271,-340
119,-292,-316
120,-316,-317
121,-336,-344
122,-353,-381
123,-377,-407
124,-389,-421
125,-389,-415
126,-412,-403
127,-460,-392
128,-490,-403
129,-485,-436
130,-489,-474
131,-511,-479
132,-503,-443
133,-464,-412
134,-437,-435
135,-355,-496
136,-87,-560
137,328,-646
138,722,-784
139,1166,-867
140,1917,-751
141,2824,-547
142,3135,-673
143,2281,-1424
144,635,-2548
145,-803,-3390
146,-1396,-3472
147,-1290,-2855
148,-988,-1983
149,-779,-1268
150,-661,-843
151,-558,-607
152,-481,-439
153,-476,-318
154,-531,-276
155,-577,-291
156,-579,-286
157,-569,-227
158,-577,-156
159,-591,-119
160,-591,-103
161,-587,-80
162,-588,-58
163,-585,-56
164,-556,-67
165,-513,-61
166,-483,-43
167,-481,-21
168,-494,-8
169,-493,11
170,-477,26
171,-459,32
172,-451,39
173,-445,65
174,-431,106
175,-409,140
176,-382,162
177,-353,182
178,-333,211
179,-327,246
180,-330,278
181,-331,298
182,-320,312
183,-293,331
184,-259,359
185,-228,382
186,-205,396
187,-189,414
188,-168,462
189,-140,534
190,-103,601
191,-56,631
192,5,637
193,63,655
194,103,710
195,132,783
196,187,845
197,287,890
198,403,946
199,487,1029
200,530,1128
201,568,1210
202,641,1265
203,747,1301
204,849,1328
205,909,1348
206,926,1363
207,941,1375
208,987,1384
209,1046,1382
210,1074,1371
211,1070,1354
212,1082,1340
213,1144,1317
214,1214,1268
215,1219,1194
216,1140,1114
217,1042,1031
218,990,933
219,966,816
220,900,704
221,771,611
222,637,525
223,550,432
224,488,350
225,410,293
226,327,248
227,268,178
228,224,86
229,152,3
230,58,-36
231,-10,-43
232,-18,-45
233,1,-56
234,-5,-56
235,-42,-44
236,-62,-38
237,-40,-53
238,0,-65
239,14,-54
240,-3,-17
241,-30,22
242,-50,53
243,-52,62
244,-27,44
245,10,22
246,21,40
247,-11,94
248,-49,125
249,-51,92
250,-22,38
251,-1,36
252,-10,96
253,-32,154
254,-45,160
255,-47,138
256,-49,143
257,-51,190
258,-47,232
259,-38,227
260,-36,189
261,-38,169
262,-29,191
263,-3,226
264,14,232
265,2,203
266,-33,167
267,-73,143
268,-116,134
269,-157,132
270,-177,139
271,-164,150
272,-140,143
273,-137,110
274,-159,63
275,-180,27
276,-179,9
277,-170,2
278,-177,4
279,-208,17
280,-247,35
281,-267,39
282,-257,21
283,-232,-9
284,-213,-29
285,-203,-28
286,-189,-9
287,-172,7
288,-168,2
289,-169,-23
290,-144,-51
291,-79,-51
292,4,-6
293,78,77
294,142,165
295,208,222
296,269,235
297,309,214
298,332,180
299,349,140
300,354,91
301,333,42
302,294,13
303,277,9
304,298,11
305,321,1
306,297,-13
307,233,-21
308,193,-26
309,201,-34
310,193,-43
311,98,-55
312,-69,-82
313,-213,-127
314,-269,-166
315,-250,-181
316,-219,-189
317,-225,-211
318,-263,-246
319,-300,-276
320,-307,-292
321,-305,-286
322,-320,-256
323,-362,-213
