TIME,II,V
0,-2298,3100
1,-2434,3160
2,-2118,2576
3,-2141,2499
4,-1995,2213
5,-1771,1849
6,-1505,1477
7,-1271,1194
8,-1021,923
9,-748,630
10,-475,342
11,-240,104
12,-23,-106
13,185,-298
14,379,-456
15,555,-568
16,734,-663
17,921,-753
18,1118,-840
19,1316,-918
20,1525,-1006
21,1730,-1096
22,1926,-1190
23,2106,-1292
24,2263,-1395
25,2391,-1502
26,2488,-1604
27,2551,-1702
28,2582,-1793
29,2581,-1874
30,2553,-1945
31,2500,-2004
32,2429,-2050
33,2343,-2078
34,2249,-2090
35,2151,-2083
36,2055,-2064
37,1963,-2028
38,1881,-1984
39,1805,-1928
40,1743,-1867
41,1684,-1794
42,1639,-1719
43,1593,-1635
44,1560,-1554
45,1523,-1468
46,1493,-1388
47,1452,-1305
48,1413,-1227
49,1357,-1144
50,1295,-1065
51,1212,-981
52,1122,-904
53,1014,-828
54,906,-762
55,794,-700
56,697,-648
57,611,-601
58,545,-562
59,491,-524
60,451,-492
61,416,-462
62,384,-436
63,346,-410
64,304,-388
65,257,-365
66,210,-344
67,163,-323
68,125,-306
69,95,-292
70,78,-285
71,70,-281
72,79,-284
73,100,-286
74,140,-292
75,188,-293
76,242,-293
77,289,-287
78,321,-280
79,331,-268
80,315,-255
81,290,-241
82,252,-226
83,230,-217
84,215,-206
85,224,-201
86,243,-196
87,278,-200
88,320,-212
89,374,-246
90,431,-303
91,491,-384
92,542,-480
93,584,-577
94,606,-656
95,599,-702
96,528,-694
97,349,-617
98,17,-450
99,-479,-190
100,-1096,152
101,-1729,532
102,-2254,894
103,-2564,1176
104,-2620,1349
105,-2450,1414
106,-2148,1408
107,-1817,1376
108,-1545,1359
109,-1368,1377
110,-1292,1429
111,-1287,1504
112,-1319,1592
113,-1360,1690
114,-1391,1796
115,-1410,1912
116,-1413,2036
117,-1411,2172
118,-1409,2310
119,-1428,2454
120,-1485,2592
121,-1603,2723
122,-1785,2832
123,-2008,2906
124,-2244,2927
125,-2433,2874
126,-2546,2742
127,-2545,2525
128,-2437,2242
129,-2232,1918
130,-1960,1586
131,-1651,1271
132,-1332,986
133,-1022,728
134,-735,493
135,-476,272
136,-249,69
137,-52,-111
138,118,-259
139,265,-376
140,394,-463
141,513,-535
142,626,-595
143,737,-656
144,854,-719
145,983,-792
146,1125,-873
147,1280,-966
148,1433,-1064
149,1572,-1169
150,1678,-1271
151,1749,-1371
152,1783,-1463
153,1792,-1548
154,1783,-1624
155,1766,-1691
156,1741,-1748
157,1708,-1792
158,1669,-1826
159,1622,-1843
160,1569,-1846
161,1511,-1832
162,1453,-1804
163,1394,-1759
164,1339,-1705
165,1284,-1638
166,1232,-1566
167,1176,-1483
168,1123,-1400
169,1065,-1311
170,1010,-1228
171,949,-1142
172,892,-1062
173,826,-981
174,761,-904
175,685,-825
176,612,-751
177,531,-675
178,455,-608
179,377,-541
180,306,-483
181,236,-427
182,175,-380
183,119,-336
184,70,-298
185,29,-264
186,-8,-235
187,-36,-213
188,-61,-196
189,-78,-183
190,-91,-171
191,-92,-161
192,-79,-155
193,-50,-159
194,-9,-181
195,32,-227
196,53,-291
197,41,-364
198,-12,-424
199,-98,-462
200,-221,-457
201,-391,-408
202,-642,-298
203,-994,-128
204,-1462,117
205,-2001,411
206,-2535,738
207,-2960,1036
208,-3212,1278
209,-3254,1422
210,-3123,1486
211,-2864,1477
212,-2559,1448
213,-2255,1417
214,-2003,1413
215,-1811,1429
216,-1689,1467
217,-1621,1516
218,-1591,1576
219,-1576,1645
220,-1563,1725
221,-1545,1820
222,-1518,1929
223,-1486,2054
224,-1448,2190
225,-1427,2337
226,-1433,2482
227,-1493,2622
228,-1609,2743
229,-1772,2836
230,-1950,2888
231,-2103,2884
232,-2200,2811
233,-2226,2665
234,-2179,2448
235,-2078,2186
236,-1933,1902
237,-1763,1629
238,-1571,1375
239,-1367,1146
240,-1148,923
241,-919,699
242,-681,462
243,-444,224
244,-208,-10
245,23,-222
246,253,-411
247,482,-579
248,715,-729
249,952,-869
250,1187,-1000
251,1412,-1130
252,1617,-1250
253,1801,-1368
254,1947,-1474
255,2062,-1580
256,2133,-1671
257,2171,-1757
258,2170,-1829
259,2139,-1897
260,2079,-1953
261,2004,-2001
262,1916,-2035
263,1826,-2061
264,1738,-2071
265,1661,-2070
266,1589,-2055
267,1524,-2032
268,1460,-1999
269,1396,-1961
270,1327,-1915
271,1256,-1863
272,1185,-1803
273,1120,-1734
274,1071,-1659
275,1043,-1581
276,1040,-1502
277,1058,-1422
278,1092,-1343
279,1129,-1261
280,1162,-1174
281,1177,-1080
282,1173,-984
283,1143,-883
284,1093,-787
285,1023,-692
286,947,-608
287,866,-530
288,794,-467
289,724,-407
290,664,-362
291,603,-316
292,551,-280
293,497,-239
294,453,-207
295,409,-172
296,370,-146
297,337,-121
298,307,-104
299,286,-88
300,270,-77
301,263,-67
302,263,-60
303,270,-56
304,293,-60
305,328,-73
306,376,-103
307,422,-152
308,463,-220
309,495,-298
310,517,-373
311,521,-428
312,483,-441
313,360,-394
314,99,-266
315,-324,-50
316,-885,250
317,-1504,601
318,-2077,962
319,-2501,1269
320,-2719,1491
321,-2720,1601
322,-2555,1628
323,-2283,1597
324,-1988,1560
325,-1719,1537
326,-1523,1550
327,-1402,1589
328,-1353,1653
329,-1347,1727
330,-1361,1811
331,-1372,1900
332,-1374,1998
333,-1363,2104
334,-1340,2220
335,-1311,2348
336,-1287,2480
337,-1294,2616
338,-1352,2746
339,-1470,2861
340,-1647,2951
341,-1841,3001
342,-2019,2998
343,-2130,2921
344,-2166,2771
345,-2118,2550
346,-2008,2282
347,-1853,1993
348,-1671,1711
349,-1470,1452
350,-1253,1214
351,-1022,987
352,-781,759
353,-533,525
354,-287,287
355,-48,58
356,181,-155
357,404,-341
358,627,-505
359,852,-650
360,1086,-788
361,1321,-921
362,1557,-1055
363,1780,-1186
364,1987,-1313
365,2173,-1436
366,2333,-1551
367,2460,-1657
368,2552,-1755
369,2609,-1846
370,2631,-1928
371,2619,-2000
372,2581,-2064
373,2523,-2114
374,2453,-2153
375,2371,-2175
376,2290,-2185
377,2208,-2177
378,2135,-2157
379,2064,-2123
380,2004,-2081
381,1950,-2026
382,1903,-1966
383,1855,-1897
384,1810,-1824
385,1761,-1743
386,1714,-1660
387,1659,-1573
388,1607,-1488
389,1549,-1402
390,1492,-1321
391,1426,-1242
392,1362,-1168
393,1296,-1094
394,1233,-1024
395,1168,-955
396,1105,-892
397,1040,-832
398,975,-779
399,907,-728
400,841,-681
401,776,-633
402,718,-589
403,662,-544
404,611,-505
405,562,-469
406,516,-442
407,471,-416
408,432,-397
409,395,-375
410,369,-358
411,345,-338
412,330,-324
413,314,-309
414,305,-302
415,293,-291
416,289,-286
417,281,-275
418,276,-269
419,272,-261
420,267,-255
421,265,-248
422,262,-239
423,268,-229
424,273,-219
425,283,-211
426,302,-209
427,335,-220
428,384,-249
429,438,-301
430,492,-375
431,537,-465
432,566,-556
433,579,-632
434,570,-674
435,513,-672
436,366,-604
437,83,-458
438,-348,-221
439,-892,93
440,-1467,459
441,-1963,818
442,-2292,1123
443,-2402,1328
444,-2315,1436
445,-2085,1462
446,-1799,1451
447,-1521,1435
448,-1303,1439
449,-1158,1466
450,-1081,1514
451,-1047,1575
452,-1037,1648
453,-1032,1736
454,-1025,1839
455,-1015,1959
456,-1002,2091
457,-998,2239
458,-1014,2390
459,-1073,2546
460,-1188,2689
461,-1364,2817
462,-1584,2912
463,-1799,2960
464,-1976,2948
465,-2071,2861
466,-2082,2698
467,-2010,2463
468,-1882,2176
469,-1717,1862
470,-1528,1546
471,-1318,1243
472,-1091,961
473,-856,692
474,-617,433
475,-378,181
476,-144,-59
477,86,-277
478,317,-467
479,554,-623
480,794,-751
481,1028,-859
482,1253,-955
483,1462,-1046
484,1657,-1137
485,1837,-1229
486,2012,-1322
487,2182,-1419
488,2348,-1517
489,2499,-1615
490,2628,-1709
491,2721,-1792
492,2770,-1861
493,2770,-1914
494,2726,-1953
495,2644,-1981
496,2542,-2003
497,2429,-2015
498,2320,-2020
499,2216,-2012
500,2124,-1994
501,2035,-1957
502,1953,-1911
503,1867,-1850
504,1790,-1784
505,1717,-1707
506,1660,-1629
507,1611,-1546
508,1572,-1464
509,1525,-1376
510,1472,-1290
511,1397,-1201
512,1315,-1116
513,1221,-1026
514,1133,-941
515,1042,-854
516,957,-773
517,866,-692
518,777,-622
519,687,-561
520,609,-513
521,547,-475
522,507,-447
523,480,-420
524,458,-391
525,423,-357
526,370,-319
527,298,-279
528,220,-245
529,146,-218
530,92,-204
531,61,-195
532,51,-193
533,51,-189
534,53,-184
535,50,-173
536,34,-160
537,9,-145
538,-31,-129
539,-62,-117
540,-96,-104
541,-108,-99
542,-116,-91
543,-102,-87
544,-83,-84
545,-47,-95
546,-5,-124
547,42,-180
548,72,-260
549,77,-358
