TIMESTAMP,II,V
0,1351,1888
1,1553,2146
2,1351,1888
3,1196,1743
4,1276,1888
5,1406,2004
6,1426,1935
7,1378,1852
8,1351,1888
9,1347,1947
10,1351,1935
11,1356,1888
12,1351,1888
13,1319,1923
14,1276,1935
15,1255,1906
16,1276,1888
17,1318,1908
18,1351,1935
19,1356,1933
20,1351,1935
21,1351,1962
22,1351,1982
23,1322,1955
24,1276,1935
25,1247,1958
26,1276,1982
27,1348,1943
28,1426,1888
29,1474,1883
30,1501,1935
31,1509,1974
32,1501,1982
33,1488,1977
34,1501,1982
35,1520,1983
36,1501,1982
37,1443,1978
38,1426,1982
39,1467,1981
40,1501,1982
41,1489,1980
42,1501,1982
43,1556,1980
44,1576,1982
45,1525,1980
46,1501,1982
47,1530,1980
48,1501,1982
49,1364,1980
50,1276,1982
51,1338,1980
52,1426,1982
53,1381,1980
54,1276,1982
55,1246,1981
56,1276,1982
57,1252,1979
58,1201,1982
59,1228,1981
60,1351,1982
61,1461,1991
62,1501,2030
63,1497,2069
64,1501,2077
65,1504,2044
66,1501,2030
67,1513,2050
68,1576,2077
69,1646,2073
70,1651,2077
71,1594,2102
72,1576,2124
73,1626,2102
74,1651,2077
75,1582,2087
76,1501,2124
77,1485,2135
78,1501,2124
79,1491,2115
80,1501,2124
81,1553,2123
82,1576,2124
83,1522,2122
84,1501,2124
85,1572,2115
86,1651,2124
87,1601,2137
88,1501,2124
89,1438,2100
90,1426,2124
91,1385,2164
92,1351,2124
93,1348,2043
94,1351,2077
95,1319,2175
96,1276,2124
97,1204,1968
98,1051,2077
99,851,2547
100,826,3021
101,1160,3256
102,1876,3493
103,2928,3814
104,4428,3729
105,6477,2762
106,8781,1227
107,10508,-156
108,10883,-1038
109,9873,-1553
110,8181,-1746
111,6433,-1488
112,4728,-802
113,2997,-60
114,1576,378
115,991,463
116,1351,472
117,2167,652
118,2852,1038
119,3147,1471
120,3152,1841
121,3044,2114
122,2927,2313
123,2809,2430
124,2702,2502
125,2612,2538
126,2552,2549
127,2478,2533
128,2402,2549
129,2330,2603
130,2327,2643
131,2359,2626
132,2402,2596
133,2389,2607
134,2327,2643
135,2236,2651
136,2177,2643
137,2161,2652
138,2177,2690
139,2181,2722
140,2177,2738
141,2165,2735
142,2177,2738
143,2205,2747
144,2252,2785
145,2292,2820
146,2327,2832
147,2336,2816
148,2327,2832
149,2311,2882
150,2327,2926
151,2365,2910
152,2402,2879
153,2406,2880
154,2402,2926
155,2399,2961
156,2402,2974
157,2396,2966
158,2402,2974
159,2410,2989
160,2402,3021
161,2358,3046
162,2327,3068
163,2343,3080
164,2402,3115
