TIME,II,V
0,371,-52
1,459,-99
2,405,-127
3,303,-135
4,237,-154
5,203,-199
6,154,-243
7,79,-258
8,11,-254
9,-26,-257
10,-42,-264
11,-56,-257
12,-73,-235
13,-84,-218
14,-102,-212
15,-141,-212
16,-196,-210
17,-234,-209
18,-235,-210
19,-202,-212
20,-161,-212
21,-143,-204
22,-159,-181
23,-191,-137
24,-214,-84
25,-229,-42
26,-259,-25
27,-311,-40
28,-357,-77
29,-365,-114
30,-342,-135
31,-323,-141
32,-330,-152
33,-354,-174
34,-375,-186
35,-391,-162
36,-410,-111
37,-426,-72
38,-421,-76
39,-395,-105
40,-362,-121
41,-347,-112
42,-338,-108
43,-336,-113
44,-332,-117
45,-344,-103
46,-357,-107
47,-374,-140
48,-390,-178
49,-416,-189
50,-456,-187
51,-495,-203
52,-523,-226
53,-510,-220
54,-448,-162
55,-332,-73
56,-183,-1
57,38,-28
58,450,-244
59,1212,-700
60,2348,-1354
61,3642,-2087
62,4736,-2766
63,5382,-3305
64,5578,-3640
65,5421,-3690
66,4839,-3335
67,3587,-2500
68,1561,-1293
69,-863,-26
70,-2940,945
71,-4043,1458
72,-4111,1639
73,-3578,1744
74,-2937,1880
75,-2371,1895
76,-1825,1598
77,-1272,1068
78,-842,624
79,-662,474
80,-696,520
81,-795,554
82,-852,519
83,-870,489
84,-875,477
85,-889,448
86,-902,402
87,-925,385
88,-939,377
89,-937,341
90,-915,287
91,-887,257
92,-872,255
93,-856,242
94,-843,210
95,-821,163
96,-809,115
97,-811,70
98,-832,52
99,-861,64
100,-897,92
101,-935,111
102,-976,121
103,-1009,123
104,-1031,115
105,-1035,92
106,-1027,76
107,-1010,82
108,-997,107
109,-982,131
110,-968,151
111,-962,181
112,-995,234
113,-1063,301
114,-1141,367
115,-1199,427
116,-1244,487
117,-1289,547
118,-1339,599
119,-1386,633
120,-1439,660
121,-1501,697
122,-1560,745
123,-1600,787
124,-1627,813
125,-1653,827
126,-1684,839
127,-1709,857
128,-1729,874
129,-1741,881
130,-1743,874
131,-1733,857
132,-1718,836
133,-1695,807
134,-1648,765
135,-1565,713
136,-1457,665
137,-1337,627
138,-1204,578
139,-1050,488
140,-879,347
141,-703,171
142,-530,-1
143,-356,-134
144,-183,-212
145,-16,-263
146,132,-327
147,258,-419
148,352,-499
149,419,-521
150,462,-482
151,492,-428
152,506,-404
153,511,-416
154,511,-429
155,512,-414
156,508,-376
157,507,-342
158,515,-329
159,525,-320
160,507,-283
161,448,-212
162,362,-128
163,282,-62
164,221,-25
165,176,-10
166,144,0
167,117,23
168,89,69
169,62,126
170,49,168
171,60,185
172,77,193
173,73,209
174,44,226
175,0,232
176,-30,226
177,-49,216
178,-46,192
179,-47,164
180,-46,139
181,-60,129
182,-75,105
183,-104,72
184,-147,54
185,-189,76
186,-215,117
187,-213,130
188,-203,115
189,-170,105
190,-75,133
191,118,163
192,402,129
193,797,-30
194,1409,-358
195,2380,-904
196,3693,-1674
197,5066,-2579
198,6076,-3411
199,6444,-3945
200,6163,-4052
201,5367,-3726
202,4078,-3005
203,2216,-1934
204,-107,-654
205,-2342,532
206,-3763,1322
207,-4045,1682
208,-3515,1838
209,-2762,1939
210,-2128,1890
211,-1612,1580
212,-1147,1142
213,-770,834
214,-552,749
215,-491,776
216,-522,792
217,-568,772
218,-577,725
219,-565,666
220,-561,606
221,-586,573
222,-587,545
223,-545,504
224,-477,444
225,-434,393
226,-429,369
227,-436,366
228,-444,371
229,-433,365
230,-413,345
231,-382,292
232,-355,205
233,-333,102
234,-317,40
235,-310,52
236,-328,117
237,-373,176
238,-423,202
239,-455,206
240,-474,218
241,-496,245
242,-525,280
243,-546,311
244,-550,338
245,-536,359
246,-518,376
247,-511,390
248,-533,409
249,-579,433
250,-629,454
251,-659,471
252,-677,499
253,-701,544
254,-745,592
255,-800,618
256,-846,621
257,-874,625
258,-891,651
259,-911,694
260,-933,727
261,-947,738
262,-939,738
263,-912,739
264,-881,737
265,-855,726
266,-824,711
267,-776,693
268,-705,661
269,-619,612
270,-520,562
271,-410,529
272,-287,499
273,-145,441
274,18,343
275,194,235
276,360,160
277,506,116
278,637,67
279,769,-24
280,897,-152
281,1000,-287
282,1060,-398
283,1080,-465
284,1073,-472
285,1055,-434
286,1030,-387
287,999,-364
288,964,-357
289,925,-340
290,880,-303
291,831,-262
292,786,-235
293,753,-222
294,733,-210
295,723,-195
296,729,-183
297,747,-179
298,766,-187
299,776,-210
300,788,-245
301,811,-271
302,839,-259
303,846,-208
304,822,-158
305,784,-141
306,763,-153
307,766,-168
308,776,-184
309,773,-208
310,764,-237
311,758,-249
312,756,-241
313,745,-233
314,727,-247
315,713,-265
316,712,-259
317,710,-232
318,691,-228
319,651,-259
320,609,-289
321,579,-277
322,560,-238
323,544,-216
324,531,-225
325,529,-240
326,545,-239
327,567,-220
328,586,-193
329,593,-173
330,592,-181
331,572,-216
332,530,-257
333,468,-284
334,413,-304
335,384,-333
336,381,-367
337,384,-396
338,374,-414
339,342,-420
340,305,-408
341,289,-379
342,324,-353
343,395,-339
344,462,-335
345,497,-334
346,521,-345
347,548,-366
348,569,-378
349,563,-368
350,540,-348
351,526,-339
352,530,-343
353,532,-344
354,523,-338
355,507,-335
356,498,-345
357,502,-352
358,524,-338
359,560,-306
360,607,-292
361,656,-321
362,706,-388
363,752,-461
364,793,-513
365,818,-530
366,822,-519
367,807,-492
368,794,-470
369,789,-463
370,787,-458
371,776,-433
372,762,-387
373,745,-346
374,722,-336
375,688,-346
376,647,-342
377,600,-311
378,550,-281
379,500,-275
380,467,-287
381,449,-293
382,426,-293
383,378,-300
384,326,-314
385,299,-322
386,296,-318
387,284,-309
388,246,-302
389,210,-295
390,219,-287
391,275,-284
392,337,-290
393,363,-295
394,361,-291
395,360,-270
396,377,-241
397,394,-213
398,399,-195
399,398,-194
400,407,-214
401,422,-248
402,426,-274
403,406,-268
404,378,-228
405,359,-180
406,361,-159
407,379,-168
408,413,-183
409,454,-179
410,490,-156
411,512,-134
412,523,-123
413,530,-120
414,532,-116
415,523,-100
416,508,-70
417,493,-38
418,480,-25
419,467,-35
420,453,-50
421,443,-53
422,440,-57
423,434,-77
424,410,-109
425,364,-135
426,309,-145
427,248,-144
428,180,-135
429,104,-118
430,32,-98
431,-31,-79
432,-90,-61
433,-147,-44
434,-179,-38
435,-163,-58
436,-105,-100
437,-37,-140
438,14,-151
439,41,-139
440,52,-132
441,56,-144
442,61,-157
443,68,-151
444,77,-135
445,84,-128
446,84,-132
447,78,-128
448,74,-107
449,77,-82
450,86,-64
451,91,-42
452,81,-2
453,63,48
454,51,83
455,41,93
456,24,98
457,0,122
458,-1,153
459,19,169
460,43,150
461,29,125
462,-3,109
463,-36,120
464,-49,137
465,-56,153
466,-70,160
467,-83,151
468,-100,131
469,-107,118
470,-99,150
471,-52,232
472,36,329
473,189,361
474,470,252
475,998,-60
476,1875,-609
477,3085,-1384
478,4411,-2286
479,5503,-3137
480,6101,-3755
481,6200,-4039
482,5871,-3932
483,4974,-3355
484,3245,-2270
485,787,-855
486,-1691,478
487,-3323,1338
488,-3787,1680
489,-3445,1783
490,-2876,1909
491,-2365,2005
492,-1874,1836
493,-1325,1363
494,-813,861
495,-503,608
496,-448,602
497,-536,641
498,-623,607
499,-661,535
500,-673,474
501,-693,438
502,-705,419
503,-706,419
504,-696,402
505,-701,358
506,-721,318
507,-744,326
508,-761,366
509,-764,381
510,-773,355
511,-780,312
512,-792,292
513,-812,300
514,-862,327
515,-939,344
516,-1029,346
517,-1111,343
518,-1184,360
519,-1246,395
520,-1299,423
521,-1346,431
522,-1407,436
523,-1472,450
524,-1523,463
525,-1543,455
526,-1560,437
527,-1582,435
528,-1600,459
529,-1588,490
530,-1567,508
531,-1561,507
532,-1584,502
533,-1607,511
534,-1617,542
535,-1606,576
536,-1590,591
537,-1570,587
538,-1563,595
539,-1574,634
540,-1608,689
541,-1643,723
542,-1663,725
543,-1669,713
544,-1683,715
545,-1714,733
546,-1750,751
547,-1771,751
548,-1781,741
549,-1784,737
550,-1776,742
551,-1742,746
552,-1686,734
553,-1621,706
554,-1563,675
555,-1511,655
556,-1457,649
557,-1380,635
558,-1269,588
559,-1132,505
560,-994,408
561,-863,310
562,-719,200
563,-540,59
564,-334,-100
565,-120,-236
566,80,-314
567,259,-342
568,401,-346
569,501,-345
570,569,-333
571,629,-312
572,691,-299
573,758,-302
574,820,-303
575,876,-281
576,914,-242
577,928,-211
578,916,-196
579,892,-191
580,867,-180
581,837,-162
582,791,-132
583,732,-96
584,674,-66
585,626,-51
586,569,-46
587,489,-42
588,399,-33
589,324,-20
590,271,-9
591,223,-7
592,170,-24
593,125,-57
594,104,-86
595,97,-92
596,80,-75
597,42,-49
598,3,-30
599,-19,-21
600,-28,-25
601,-46,-35
602,-81,-41
603,-124,-36
604,-164,-21
605,-203,-9
606,-242,-16
607,-275,-53
608,-296,-122
609,-304,-202
610,-307,-264
611,-315,-295
612,-326,-300
613,-338,-287
614,-346,-267
615,-355,-252
616,-357,-264
617,-367,-287
618,-373,-289
619,-384,-246
620,-381,-196
621,-369,-168
622,-342,-165
623,-308,-167
624,-281,-169
625,-257,-172
626,-236,-157
627,-195,-106
628,-121,-22
629,0,66
630,165,131
631,397,107
632,795,-101
633,1527,-561
634,2655,-1238
635,3971,-2016
636,5067,-2758
637,5667,-3352
638,5785,-3701
639,5542,-3704
640,4850,-3264
641,3445,-2348
642,1281,-1096
643,-1166,168
644,-3122,1101
645,-4061,1593
646,-4055,1811
647,-3566,1967
648,-2999,2063
649,-2475,1931
650,-1954,1491
651,-1437,912
652,-1019,481
653,-792,336
654,-756,376
655,-810,411
656,-839,351
657,-817,241
658,-786,144
659,-795,90
660,-810,62
661,-804,51
662,-773,38
663,-757,29
664,-764,36
665,-772,58
666,-772,78
667,-757,80
668,-747,87
669,-744,112
670,-761,150
671,-787,174
672,-814,191
673,-826,216
674,-831,256
675,-839,290
676,-858,305
677,-878,315
678,-898,347
679,-914,400
680,-934,444
681,-955,454
682,-970,444
683,-966,444
684,-949,464
685,-931,488
686,-929,504
687,-942,513
688,-959,522
