TIME,II,V
0,9081,9760
1,10194,11011
2,8814,9647
3,8053,8892
4,8725,9477
5,9220,9774
6,8814,9250
7,8426,8863
8,8725,9023
9,9154,9112
10,9170,8909
11,9008,8748
12,9170,8739
13,9574,8630
14,9794,8455
15,9682,8398
16,9616,8455
17,9795,8451
18,9972,8398
19,9904,8357
20,9883,8342
21,10118,8312
22,10328,8342
23,10164,8398
24,9972,8455
25,10085,8441
26,10328,8455
27,10321,8517
28,10239,8625
29,10284,8682
30,10328,8739
31,10160,8793
32,10061,8852
33,10171,8847
34,10239,8852
35,9999,8886
36,9794,8966
37,9884,8988
38,10061,8966
39,9963,8912
40,9794,8909
41,9792,8926
42,9883,8966
43,9771,8987
44,9616,9023
45,9631,9015
46,9794,8966
47,9757,8893
48,9527,8909
49,9392,8964
50,9616,8966
51,9902,8881
52,9883,8909
53,9544,9105
54,9260,9363
55,8956,9495
56,8369,9533
57,7790,9415
58,8191,9023
59,9665,8313
60,11129,7604
61,11681,7098
62,11841,6753
63,12221,6385
64,12465,6072
65,11931,5821
66,11040,5561
67,10418,5273
68,9972,5277
69,9257,5684
70,8636,6242
71,8615,6590
72,9081,6810
73,9499,7071
74,9883,7377
75,10364,7546
76,10773,7661
77,10799,7832
78,10684,8058
79,10716,8148
80,10862,8115
81,10869,8049
82,10862,8058
83,10940,8085
84,11040,8115
85,11007,8100
86,11040,8058
87,11193,7965
88,11307,7888
89,11175,7836
90,11040,7831
91,11108,7792
92,11307,7717
93,11329,7624
94,11218,7604
95,11172,7597
96,11307,7547
97,11360,7441
98,11218,7434
99,11033,7522
100,11129,7604
101,11337,7567
102,11307,7547
103,10981,7613
104,10862,7717
105,11067,7722
106,11218,7717
107,11007,7791
108,10862,7944
109,11033,8031
110,11218,8058
111,11034,8069
112,10862,8115
113,11026,8112
114,11307,8058
115,11283,7961
116,11218,7888
117,11390,7807
118,11663,7717
119,11727,7579
120,11841,7434
121,12164,7280
122,12465,7150
123,12449,6991
124,12465,6810
125,12751,6595
126,13088,6412
127,13110,6253
128,13088,6129
129,13273,5984
130,13533,5845
131,13547,5692
132,13533,5561
133,13711,5411
134,13978,5277
135,14023,5155
136,13978,5107
137,14002,5093
138,14067,5107
139,13979,5093
140,13889,5107
141,13884,5156
142,13889,5277
143,13714,5409
144,13533,5561
145,13463,5708
146,13444,5902
147,13226,6114
148,12910,6356
149,12678,6562
150,12643,6753
151,12576,6926
152,12376,7150
153,12081,7385
154,11931,7604
155,11890,7751
156,11841,7888
157,11655,8021
158,11485,8171
159,11350,8286
160,11218,8398
161,11045,8489
162,11040,8569
163,11143,8595
164,11129,8625
165,10861,8650
166,10684,8682
167,10728,8674
168,10773,8682
169,10549,8684
170,10328,8682
171,10302,8636
172,10328,8625
173,10142,8643
174,9972,8682
175,9988,8687
176,10061,8739
177,9932,8821
178,9794,8909
179,9783,8927
180,9794,8966
181,9634,9039
182,9527,9136
183,9576,9163
184,9616,9193
185,9422,9255
186,9260,9363
187,9339,9409
188,9527,9420
189,9440,9404
190,9170,9420
191,9048,9414
192,9260,9420
193,9474,9411
194,9438,9420
195,9237,9394
196,9260,9363
197,9484,9298
198,9616,9250
199,9491,9199
200,9438,9193
201,9561,9172
202,9616,9136
203,9390,9040
204,9260,8966
205,9471,8913
206,9794,8909
207,9842,8878
208,9794,8852
209,9866,8823
210,9972,8852
211,9898,8880
212,9883,8909
213,10065,8894
214,10239,8909
215,10124,8943
216,9972,9023
217,9990,9077
218,10061,9136
219,9953,9175
220,9883,9250
221,9976,9323
222,10061,9420
223,9912,9465
224,9794,9477
225,9895,9463
226,10061,9533
227,10017,9633
228,9972,9704
229,10140,9684
230,10417,9704
231,10457,9780
232,10328,9874
233,10271,9878
234,10417,9874
235,10561,9878
236,10595,9874
237,10483,9765
238,10328,9647
239,10135,9565
240,9972,9533
241,9800,9446
242,9616,9363
243,9343,9321
244,9081,9363
245,8954,9379
246,9081,9363
247,9232,9295
248,9170,9250
249,8901,9203
250,8814,9193
251,8992,9164
252,9170,9136
253,9087,9069
254,8992,9023
255,9057,8976
256,9170,8966
257,9138,8934
258,9170,8909
259,9337,8863
260,9438,8852
261,9296,8840
262,9260,8852
263,9511,8842
264,9794,8852
265,9751,8846
266,9616,8852
267,9659,8836
268,9794,8852
269,9729,8854
270,9616,8852
271,9652,8821
272,9794,8852
273,9811,8909
274,9794,8966
275,9808,8969
276,9794,9023
277,9656,9111
278,9616,9193
279,9724,9180
280,9794,9193
281,9645,9278
282,9527,9420
283,9567,9475
284,9616,9477
285,9438,9472
286,9260,9533
287,9283,9591
288,9438,9647
289,9386,9673
290,9170,9704
291,9061,9700
292,9260,9704
293,9502,9705
294,9527,9760
295,9338,9841
296,9170,9987
297,8853,10154
298,8191,10328
299,7572,10360
300,7924,10158
301,9271,9627
302,10595,8909
303,11108,8178
304,11307,7661
305,11685,7359
306,11841,7207
307,11203,7023
308,10239,6810
309,9552,6652
310,8992,6753
311,8127,7090
312,7390,7547
313,7358,7923
314,7924,8228
315,8494,8479
316,8992,8739
317,9481,8962
318,9794,9193
319,9723,9383
320,9616,9533
321,9725,9591
322,9883,9647
323,9817,9704
324,9794,9760
325,9999,9724
326,10239,9647
327,10182,9563
328,10061,9533
329,10128,9487
330,10328,9420
331,10362,9301
332,10328,9193
333,10406,9085
334,10595,9023
335,10649,8974
336,10595,8966
337,10597,8922
338,10773,8852
339,10904,8753
340,10862,8739
341,10701,8783
342,10684,8852
343,10765,8851
344,10773,8852
345,10628,8877
346,10595,8966
347,10686,9056
348,10684,9193
349,10447,9336
350,10328,9477
351,10462,9553
352,10595,9647
353,10423,9757
354,10239,9874
355,10280,9896
356,10417,9874
357,10362,9844
358,10328,9874
359,10478,9888
360,10684,9874
361,10705,9791
362,10773,9704
363,11003,9604
364,11218,9533
365,11216,9446
366,11307,9363
367,11607,9248
368,11841,9136
369,11738,8991
370,11663,8852
371,11861,8712
372,12109,8625
373,12067,8526
374,12020,8398
375,12208,8206
376,12465,8058
377,12474,7953
378,12465,7888
379,12608,7768
380,12732,7661
381,12585,7587
382,12465,7604
383,12576,7626
384,12732,7661
385,12620,7670
386,12465,7717
387,12459,7788
388,12465,7944
389,12208,8129
390,11931,8342
391,11892,8523
392,12020,8739
393,11938,8959
394,11663,9193
395,11402,9366
396,11307,9533
397,11206,9687
398,11040,9874
399,10848,10038
400,10773,10214
401,10715,10359
402,10595,10498
403,10402,10582
404,10328,10668
405,10322,10739
406,10239,10838
407,10007,10916
408,9883,11009
409,9883,11086
410,9794,11179
411,9471,11219
412,9260,11236
413,9326,11227
414,9438,11292
415,9259,11381
416,8992,11463
417,8857,11461
418,8814,11463
419,8681,11458
420,8636,11463
421,8721,11430
422,8725,11463
423,8468,11526
424,8280,11576
425,8347,11532
426,8458,11519
427,8326,11546
428,8191,11576
429,8252,11509
430,8369,11463
431,8280,11460
432,8191,11463
433,8290,11348
434,8458,11236
435,8402,11197
436,8280,11236
437,8351,11184
438,8636,11065
439,8789,10920
440,8725,10838
441,8646,10750
442,8814,10668
443,9045,10548
444,9081,10441
445,8936,10313
446,8992,10214
447,9269,10096
448,9438,9987
449,9303,9851
450,9260,9760
451,9517,9685
452,9794,9647
453,9735,9575
454,9616,9533
455,9710,9536
456,9883,9647
457,9840,9740
458,9794,9760
459,9924,9691
460,10061,9704
461,9936,9786
462,9794,9874
463,9826,9873
464,9883,9931
465,9728,10066
466,9616,10214
467,9703,10242
468,9794,10271
469,9639,10347
470,9527,10441
471,9669,10435
472,9883,10441
473,9858,10493
474,9794,10555
475,9871,10529
476,9972,10555
477,9874,10665
478,9794,10782
479,9853,10746
480,9883,10668
481,9680,10611
482,9527,10555
483,9575,10384
484,9616,10214
485,9367,10103
486,9081,10044
487,8989,9934
488,8992,9874
489,8818,9874
490,8636,9874
491,8651,9725
492,8814,9533
493,8821,9397
494,8725,9363
495,8747,9294
496,8992,9193
497,9159,9076
498,9081,9023
499,8902,8963
500,8992,8909
501,9280,8847
502,9438,8852
503,9306,8861
504,9260,8852
505,9491,8778
506,9794,8739
507,9864,8726
508,9883,8739
509,9993,8712
510,10061,8739
511,9900,8813
512,9794,8909
513,9913,8916
514,10061,8909
515,9971,8930
516,9883,9023
517,9970,9087
518,10061,9136
519,9916,9151
520,9794,9193
521,9851,9245
522,9883,9363
523,9647,9469
524,9438,9533
525,9459,9512
526,9527,9533
527,9371,9606
528,9260,9704
529,9378,9731
530,9527,9760
531,9378,9808
532,9170,9874
533,9154,9878
534,9260,9874
535,9216,9867
536,9170,9874
537,9301,9847
538,9527,9874
539,9521,9974
540,9260,10158
541,8829,10327
542,8369,10498
543,7984,10600
544,8013,10555
545,8619,10183
546,9616,9533
547,10442,8781
548,10862,8228
549,11082,7910
550,11485,7717
551,11858,7437
552,11663,7093
553,10672,6770
554,9438,6639
555,8487,6736
556,7924,7093
557,7614,7545
558,7746,7944
559,8322,8182
