TIME,II,V
0,3033,7582
1,3435,8587
2,3033,7582
3,2822,7057
4,3033,7582
5,3160,7895
6,3033,7582
7,2947,7375
8,3033,7582
9,3087,7708
10,3033,7582
11,2991,7497
12,3033,7582
13,3076,7626
14,3080,7582
15,3070,7552
16,3080,7582
17,3101,7589
18,3128,7582
19,3137,7575
20,3128,7582
21,3110,7570
22,3128,7582
23,3167,7600
24,3222,7657
25,3265,7698
26,3317,7732
27,3379,7746
28,3459,7807
29,3519,7884
30,3554,7957
31,3568,7963
32,3601,7957
33,3636,7948
34,3649,7957
35,3610,7924
36,3554,7882
37,3487,7830
38,3412,7807
39,3309,7767
40,3222,7732
41,3175,7680
42,3175,7657
43,3175,7640
44,3175,7657
45,3182,7658
46,3222,7657
47,3259,7637
48,3270,7657
49,3230,7670
50,3175,7657
51,3117,7573
52,3080,7507
53,3047,7479
54,3033,7507
55,3026,7506
56,3033,7507
57,3030,7491
58,3033,7507
59,3030,7500
60,3033,7507
61,3028,7499
62,3033,7507
63,3034,7495
64,3033,7507
65,3021,7528
66,3033,7582
67,3059,7617
68,3080,7657
69,3064,7698
70,3033,7807
71,2991,7996
72,2938,8333
73,2879,8860
74,2891,9684
75,3028,10774
76,3270,11936
77,3474,12690
78,3507,12612
79,3288,11570
80,2891,9984
81,2474,8469
82,2227,7507
83,2178,7077
84,2227,6906
85,2221,6682
86,2132,6381
87,2001,6069
88,1895,5855
89,1802,5693
90,1706,5555
91,1584,5370
92,1469,5180
93,1381,5023
94,1374,5030
95,1473,5211
96,1706,5555
97,2022,5929
98,2369,6306
99,2688,6621
100,2985,6906
101,3235,7112
102,3412,7282
103,3485,7400
104,3507,7507
105,3521,7560
106,3554,7582
107,3578,7565
108,3601,7582
109,3623,7614
110,3649,7657
111,3653,7656
112,3649,7657
113,3642,7672
114,3649,7732
115,3651,7778
116,3649,7807
117,3627,7798
118,3601,7807
119,3569,7827
120,3554,7882
121,3547,7922
122,3554,7957
123,3552,7954
124,3554,7957
125,3549,7948
126,3554,7957
127,3552,7950
128,3554,7957
129,3547,7949
130,3554,7957
131,3568,7950
132,3601,7957
133,3627,7948
134,3649,7957
135,3649,7951
136,3649,7957
137,3641,7947
138,3649,7957
139,3662,7952
140,3696,7957
141,3723,7944
142,3744,7957
143,3741,7958
144,3744,7957
145,3742,7913
146,3744,7882
147,3734,7862
148,3744,7882
149,3763,7883
150,3791,7882
151,3791,7866
152,3791,7882
153,3800,7884
154,3838,7882
155,3868,7858
156,3886,7882
157,3879,7923
158,3886,7957
159,3900,7920
160,3933,7882
161,3955,7860
162,3980,7882
163,3998,7880
164,4028,7882
165,4049,7873
166,4075,7882
167,4093,7871
168,4123,7882
169,4144,7882
170,4170,7882
171,4187,7857
172,4217,7882
173,4241,7923
174,4265,7957
175,4277,7936
176,4312,7957
177,4359,8024
178,4407,8107
179,4416,8111
180,4407,8107
181,4394,8145
182,4407,8258
183,4414,8345
184,4407,8408
185,4364,8435
186,4312,8483
187,4257,8515
188,4217,8558
189,4159,8587
190,4075,8633
191,3966,8643
192,3886,8633
193,3832,8584
194,3791,8558
195,3720,8523
196,3649,8483
197,3589,8394
198,3554,8333
199,3509,8307
200,3459,8333
201,3390,8315
202,3317,8258
203,3246,8160
204,3222,8107
205,3225,8086
206,3222,8107
207,3173,8109
208,3128,8107
209,3113,8068
210,3128,8032
211,3114,7979
212,3080,7957
213,3042,7942
214,3033,7957
215,3029,7954
216,3033,7957
217,3030,7944
218,3033,7957
219,3028,7955
220,3033,7957
221,3032,7941
222,3033,7957
223,3026,7963
224,3033,7957
225,3037,7905
226,3033,7882
227,3004,7876
228,2985,7882
229,2979,7839
230,2985,7807
231,2968,7792
232,2938,7807
233,2904,7777
234,2891,7732
235,2885,7676
236,2891,7657
237,2891,7641
238,2891,7657
239,2870,7660
240,2843,7657
241,2810,7610
242,2796,7582
243,2789,7567
244,2796,7582
245,2795,7575
246,2796,7582
247,2791,7579
248,2796,7582
249,2794,7541
250,2796,7507
251,2791,7484
252,2796,7507
253,2795,7513
254,2796,7507
255,2789,7460
256,2796,7432
257,2799,7412
258,2796,7432
259,2768,7434
260,2748,7432
261,2740,7410
262,2748,7432
263,2746,7466
264,2748,7507
265,2760,7502
266,2796,7507
267,2838,7524
268,2891,7582
269,2938,7621
270,2985,7657
271,3026,7678
272,3080,7732
273,3132,7774
274,3175,7807
275,3194,7801
276,3222,7807
277,3253,7806
278,3270,7807
279,3235,7768
280,3175,7732
281,3102,7687
282,3033,7657
283,2953,7607
284,2891,7582
285,2853,7567
286,2843,7582
287,2836,7577
288,2843,7582
289,2861,7576
290,2891,7582
291,2899,7550
292,2891,7507
293,2851,7450
294,2796,7432
295,2732,7400
296,2701,7357
297,2697,7287
298,2701,7282
299,2678,7314
300,2654,7357
301,2641,7321
302,2654,7282
303,2658,7257
304,2654,7282
305,2645,7283
306,2654,7282
307,2658,7269
308,2654,7282
309,2641,7277
310,2654,7282
311,2682,7292
312,2701,7357
313,2672,7444
314,2606,7582
315,2514,7794
316,2417,8183
317,2343,8753
318,2369,9534
319,2538,10507
320,2796,11561
321,2964,12211
322,2891,11936
323,2556,10649
324,2132,9008
325,1815,7765
326,1706,7207
327,1726,7008
328,1753,6831
329,1691,6539
330,1564,6231
331,1426,5940
332,1327,5705
333,1228,5495
334,1090,5330
335,907,5146
336,758,4955
337,687,4790
338,711,4804
339,818,5005
340,1043,5330
341,1372,5628
342,1753,5930
343,2091,6248
344,2369,6606
345,2585,6880
346,2748,7057
347,2842,7138
348,2891,7207
349,2915,7248
350,2938,7282
351,2955,7279
352,2985,7282
353,3015,7275
354,3033,7282
355,3027,7272
356,3033,7282
357,3056,7302
358,3080,7357
359,3078,7399
360,3080,7432
361,3099,7429
362,3128,7432
363,3131,7423
364,3128,7432
365,3123,7425
366,3128,7432
367,3120,7424
368,3128,7432
369,3147,7424
370,3175,7432
371,3178,7425
372,3175,7432
373,3170,7422
374,3175,7432
375,3169,7428
376,3175,7432
377,3191,7418
378,3222,7432
379,3231,7435
380,3222,7432
381,3206,7385
382,3222,7357
383,3249,7342
384,3270,7357
385,3264,7348
386,3270,7357
387,3290,7377
388,3317,7432
389,3317,7446
390,3317,7432
391,3329,7400
392,3364,7432
393,3390,7479
394,3412,7507
395,3414,7461
396,3412,7432
397,3399,7445
398,3412,7507
399,3436,7522
400,3459,7507
401,3453,7479
402,3459,7507
403,3492,7544
404,3554,7582
405,3589,7578
406,3601,7582
407,3607,7575
408,3649,7582
409,3700,7570
410,3744,7582
411,3759,7581
412,3791,7582
413,3836,7560
414,3886,7582
415,3907,7618
416,3933,7657
417,3972,7644
418,4028,7657
419,4058,7710
420,4075,7807
421,4089,7856
422,4123,7882
423,4150,7896
424,4170,7957
425,4170,8023
426,4170,8107
427,4165,8176
428,4170,8258
429,4157,8304
430,4123,8333
431,4052,8323
432,3980,8333
433,3921,8331
434,3886,8333
435,3829,8313
436,3744,8333
437,3633,8348
438,3554,8333
439,3502,8246
440,3459,8183
441,3387,8143
442,3317,8107
443,3259,8015
444,3222,7957
445,3172,7947
446,3128,7957
447,3093,7887
448,3080,7807
449,3057,7770
450,3033,7807
451,3002,7819
452,2985,7807
453,2961,7762
454,2938,7732
455,2907,7683
456,2891,7657
