TIME,II,V
0,1560,3416
1,1813,3910
2,1674,3480
3,1646,3231
4,1864,3480
5,2057,3702
6,2092,3673
7,2097,3661
8,2169,3802
9,2225,3914
10,2207,3931
11,2161,3961
12,2169,4060
13,2225,4143
14,2283,4189
15,2298,4221
16,2283,4253
17,2271,4258
18,2283,4253
19,2291,4248
20,2283,4253
21,2270,4249
22,2283,4253
23,2295,4267
24,2283,4318
25,2239,4365
26,2207,4382
27,2200,4364
28,2207,4382
29,2190,4443
30,2169,4511
31,2157,4541
32,2169,4576
33,2169,4637
34,2169,4705
35,2171,4717
36,2207,4705
37,2237,4695
38,2245,4705
39,2210,4663
40,2169,4576
41,2130,4459
42,2092,4382
43,2024,4336
44,1940,4318
45,1882,4279
46,1902,4189
47,1987,3943
48,2130,3480
49,2364,2796
50,2777,2062
51,3381,1476
52,4109,1224
53,4850,1364
54,5516,1933
55,5944,2889
56,5935,4125
57,5392,5363
58,4489,6316
59,3543,6774
60,2815,6767
61,2362,6422
62,2130,5929
63,2034,5419
64,2016,5027
65,2000,4778
66,1940,4640
67,1835,4511
68,1750,4382
69,1714,4279
70,1712,4253
71,1705,4261
72,1712,4253
73,1733,4193
74,1750,4125
75,1729,4092
76,1712,4125
77,1719,4184
78,1750,4253
79,1756,4294
80,1750,4318
81,1736,4295
82,1712,4253
83,1667,4202
84,1636,4189
85,1630,4188
86,1636,4189
87,1628,4173
88,1636,4189
89,1661,4226
90,1674,4253
91,1639,4207
92,1598,4125
93,1584,4058
94,1598,4060
95,1600,4072
96,1598,4060
97,1599,4031
98,1598,4060
99,1565,4118
100,1522,4125
101,1500,4011
102,1522,3867
103,1559,3783
104,1598,3802
105,1630,3861
106,1674,3931
107,1717,3961
108,1750,3931
109,1765,3828
110,1788,3738
111,1822,3707
112,1864,3738
113,1897,3766
114,1940,3802
115,1996,3853
116,2054,3931
117,2084,3980
118,2092,3996
119,2089,3984
120,2092,3996
121,2112,4020
122,2169,4060
123,2238,4089
124,2283,4125
125,2282,4138
126,2283,4125
127,2301,4079
128,2321,4060
