TIME,II,V
0,235,226
1,205,273
2,96,279
3,101,332
4,88,373
5,42,394
6,-51,390
7,-177,367
8,-332,330
9,-487,290
10,-594,267
11,-625,269
12,-603,289
13,-568,308
14,-546,319
15,-547,317
16,-566,308
17,-585,297
18,-581,296
19,-555,305
20,-528,315
21,-529,317
22,-566,304
23,-630,282
24,-687,260
25,-708,251
26,-672,265
27,-582,304
28,-468,363
29,-363,429
30,-302,490
31,-303,534
32,-371,560
33,-475,573
34,-582,589
35,-638,620
36,-627,672
37,-541,732
38,-409,779
39,-250,790
40,-85,758
41,89,689
42,260,605
43,403,518
44,465,437
45,413,352
46,241,268
47,12,188
48,-209,134
49,-360,109
50,-440,117
51,-498,134
52,-569,148
53,-678,149
54,-787,140
55,-856,142
56,-858,153
57,-793,179
58,-704,209
59,-609,236
60,-536,266
61,-480,300
62,-446,355
63,-434,424
64,-441,509
65,-430,600
66,-329,697
67,-48,778
68,486,805
69,1278,700
70,2243,373
71,3213,-246
72,3965,-1147
73,4304,-2220
74,4123,-3260
75,3452,-4044
76,2444,-4398
77,1331,-4275
78,322,-3754
79,-430,-3002
80,-901,-2196
81,-1127,-1472
82,-1199,-892
83,-1186,-465
84,-1141,-165
85,-1076,34
86,-1004,162
87,-927,233
88,-866,273
89,-823,288
90,-800,300
91,-766,310
92,-696,338
93,-596,371
94,-480,408
95,-432,426
96,-472,403
97,-637,349
98,-843,265
99,-1017,208
100,-1070,180
101,-988,207
102,-811,258
103,-616,318
104,-464,355
105,-378,366
106,-348,356
107,-342,337
108,-344,319
109,-336,301
110,-322,286
111,-297,270
112,-263,255
113,-219,238
114,-174,225
115,-123,215
116,-69,213
117,0,217
118,82,229
119,178,245
120,274,264
121,368,283
122,440,303
123,480,320
124,461,330
125,377,325
126,228,310
127,55,289
128,-104,280
129,-210,286
130,-264,310
131,-285,336
132,-318,352
133,-378,348
134,-465,329
135,-549,307
136,-602,295
137,-603,299
138,-564,318
139,-503,340
140,-457,357
141,-449,358
142,-486,343
143,-552,318
144,-617,293
145,-653,279
146,-656,277
147,-652,278
148,-671,271
149,-731,252
150,-806,227
151,-847,217
152,-817,232
153,-719,273
154,-600,323
155,-520,362
156,-508,385
157,-541,399
158,-564,429
159,-526,491
