TIME,II,V
0,1570,4991
1,1738,5705
2,1468,5122
3,1301,4834
4,1365,5188
5,1395,5381
6,1297,5188
7,1230,5094
8,1263,5254
9,1289,5313
10,1263,5188
11,1245,5118
12,1263,5188
13,1274,5226
14,1263,5188
15,1253,5161
16,1263,5188
17,1282,5202
18,1297,5188
19,1301,5153
20,1297,5122
21,1293,5101
22,1297,5122
23,1298,5154
24,1297,5188
25,1293,5190
26,1297,5188
27,1299,5179
28,1297,5188
29,1290,5186
30,1297,5188
31,1314,5180
32,1331,5188
33,1333,5186
34,1331,5188
35,1330,5178
36,1331,5188
37,1337,5192
38,1365,5188
39,1406,5150
40,1434,5122
41,1431,5108
42,1434,5122
43,1462,5123
44,1502,5122
45,1512,5112
46,1502,5122
47,1494,5122
48,1502,5122
49,1506,5111
50,1502,5122
51,1486,5127
52,1468,5122
53,1446,5101
54,1434,5122
55,1429,5163
56,1434,5188
57,1441,5153
58,1468,5122
59,1512,5099
60,1570,5057
61,1623,4949
62,1673,4860
63,1713,4832
64,1741,4860
65,1746,4861
66,1741,4860
67,1735,4859
68,1741,4860
69,1753,4802
70,1775,4728
71,1797,4670
72,1809,4663
73,1791,4657
74,1741,4663
75,1670,4676
76,1604,4728
77,1549,4788
78,1502,4860
79,1460,4919
80,1434,4991
81,1408,5054
82,1365,5122
83,1305,5177
84,1263,5254
85,1236,5343
86,1195,5451
87,1120,5530
88,1058,5582
89,1033,5586
90,1024,5582
91,989,5589
92,956,5648
93,946,5706
94,956,5714
95,954,5644
96,956,5582
97,983,5563
98,1024,5582
99,1042,5578
100,1024,5582
101,998,5604
102,990,5648
103,1008,5639
104,1058,5582
105,1168,5465
106,1365,5319
107,1637,5111
108,1946,4860
109,2272,4543
110,2594,4203
111,2787,3879
112,2663,3678
113,2126,3601
114,1297,3612
115,370,3611
116,-512,3612
117,-1270,3646
118,-1809,3809
119,-2096,4135
120,-2185,4663
121,-2153,5298
122,-1980,5911
123,-1627,6322
124,-1127,6502
125,-585,6480
126,-68,6370
127,393,6208
128,785,6042
129,1074,5880
130,1263,5779
131,1370,5728
132,1434,5714
133,1469,5682
134,1502,5648
135,1535,5607
136,1570,5582
137,1594,5545
138,1604,5516
139,1605,5499
140,1604,5516
141,1606,5526
142,1604,5516
143,1602,5472
144,1604,5451
145,1618,5444
146,1639,5451
147,1657,5421
148,1673,5385
149,1677,5342
150,1673,5319
151,1662,5302
152,1673,5319
153,1703,5333
154,1741,5319
155,1761,5247
156,1775,5188
157,1788,5168
158,1809,5188
159,1834,5170
160,1878,5122
161,1931,5068
162,1980,5057
163,2001,5038
164,2014,4991
165,2039,4905
166,2082,4860
167,2113,4852
168,2117,4860
169,2087,4825
170,2048,4794
171,2008,4779
172,1980,4794
173,1950,4808
174,1912,4860
175,1850,4930
176,1775,4991
177,1697,4990
178,1639,4991
179,1597,5032
180,1570,5122
181,1539,5176
182,1502,5188
183,1461,5174
184,1434,5188
185,1414,5194
186,1400,5188
187,1379,5165
188,1365,5188
189,1359,5229
190,1365,5254
191,1367,5218
192,1365,5188
193,1360,5179
194,1365,5188
195,1369,5173
196,1365,5188
197,1347,5244
198,1331,5319
199,1325,5335
200,1331,5319
201,1333,5303
202,1331,5319
203,1327,5321
204,1331,5319
205,1333,5309
206,1331,5319
207,1325,5318
208,1331,5319
209,1347,5310
210,1365,5319
211,1368,5319
212,1365,5319
213,1361,5307
214,1365,5319
215,1375,5327
216,1400,5319
217,1423,5273
218,1434,5254
219,1428,5271
220,1434,5319
221,1453,5331
222,1468,5319
223,1454,5284
224,1434,5254
225,1425,5210
226,1434,5188
227,1436,5178
228,1434,5188
229,1430,5183
230,1434,5188
231,1431,5188
232,1434,5188
233,1452,5154
234,1502,5122
235,1560,5085
236,1604,5057
237,1624,5012
238,1639,4991
239,1656,4985
240,1673,4991
241,1673,4962
242,1673,4925
243,1682,4883
244,1707,4860
245,1728,4824
246,1741,4794
247,1734,4754
248,1707,4728
249,1658,4706
250,1604,4728
251,1552,4779
252,1502,4860
253,1447,4923
254,1400,4991
255,1362,5050
256,1331,5122
257,1286,5182
258,1229,5254
259,1170,5318
260,1127,5385
261,1091,5421
262,1058,5451
263,1020,5473
264,990,5516
265,967,5552
266,956,5582
267,938,5583
268,922,5582
269,911,5575
270,922,5582
271,942,5580
272,956,5582
273,958,5574
274,956,5582
275,957,5582
276,956,5582
277,969,5553
278,1024,5516
279,1127,5435
280,1263,5319
281,1434,5156
282,1673,4991
283,1979,4790
284,2287,4531
285,2474,4195
286,2458,3875
287,2211,3607
288,1741,3415
289,1040,3280
290,171,3284
291,-698,3456
292,-1365,3809
293,-1795,4277
294,-2082,4860
295,-2249,5484
296,-2151,6042
297,-1715,6365
298,-1092,6436
299,-513,6325
300,-34,6173
301,397,6008
302,785,5845
303,1053,5678
304,1195,5582
305,1269,5559
306,1331,5582
307,1373,5564
308,1400,5516
309,1417,5463
310,1434,5451
311,1438,5450
312,1434,5451
313,1430,5423
314,1434,5385
315,1447,5337
316,1468,5319
317,1490,5315
318,1502,5319
319,1502,5289
320,1502,5254
321,1502,5209
322,1502,5188
323,1497,5173
324,1502,5188
325,1517,5195
326,1536,5188
327,1549,5147
328,1570,5122
329,1592,5114
330,1604,5122
331,1598,5095
332,1604,5057
333,1633,5012
334,1673,4991
335,1694,4958
336,1707,4925
337,1722,4882
338,1741,4860
339,1754,4828
340,1775,4794
341,1799,4746
342,1809,4728
343,1782,4723
344,1741,4728
345,1704,4715
346,1673,4728
347,1626,4756
348,1570,4794
349,1514,4812
350,1468,4860
351,1417,4927
352,1365,4991
353,1311,4995
354,1263,4991
355,1220,5006
356,1195,5057
357,1187,5089
358,1195,5122
359,1197,5151
360,1195,5188
361,1188,5192
362,1195,5188
363,1209,5178
364,1229,5188
365,1234,5187
366,1229,5188
367,1220,5179
368,1229,5188
369,1246,5187
370,1263,5188
371,1263,5177
372,1263,5188
373,1272,5191
374,1297,5188
375,1319,5168
376,1331,5188
377,1330,5227
378,1331,5254
379,1341,5221
380,1365,5188
381,1386,5177
382,1400,5188
383,1408,5162
384,1434,5122
385,1471,5080
386,1502,5057
387,1505,5017
388,1502,4991
389,1511,4977
390,1536,4991
391,1557,4990
392,1570,4991
393,1572,4983
394,1570,4991
395,1565,4988
396,1570,4991
397,1576,4984
398,1570,4991
399,1548,4988
400,1536,4991
401,1537,4984
402,1536,4991
403,1515,4989
404,1502,4991
405,1503,4982
406,1502,4991
407,1470,4993
408,1434,4991
409,1429,4975
410,1468,4991
411,1520,5007
412,1570,4991
413,1618,4915
414,1673,4860
415,1717,4848
416,1741,4860
417,1741,4809
418,1741,4728
419,1751,4663
420,1775,4663
421,1796,4669
422,1809,4663
423,1803,4622
424,1775,4597
425,1725,4582
426,1673,4597
427,1621,4615
428,1570,4663
429,1513,4719
430,1468,4794
431,1433,4855
432,1400,4925
433,1360,4987
434,1331,5057
435,1306,5113
436,1263,5188
437,1190,5257
438,1127,5319
439,1088,5348
440,1058,5385
441,1004,5420
442,956,5451
443,939,5446
444,956,5451
445,962,5474
446,956,5516
447,950,5526
448,956,5516
449,959,5503
450,956,5516
451,953,5523
452,956,5516
453,968,5479
454,990,5451
455,1018,5417
456,1058,5385
457,1156,5308
458,1365,5188
459,1664,4989
460,1980,4728
461,2285,4399
462,2594,4072
463,2788,3786
464,2629,3612
465,2010,3536
466,1127,3546
467,254,3557
468,-478,3546
469,-1061,3521
470,-1468,3612
471,-1713,3914
472,-1878,4466
473,-1988,5120
474,-1912,5714
475,-1564,6104
476,-1058,6305
477,-574,6330
478,-137,6239
479,302,6064
480,717,5911
481,1016,5796
482,1195,5714
483,1299,5624
484,1365,5582
485,1388,5582
486,1400,5582
487,1417,5518
488,1434,5451
489,1430,5426
490,1434,5451
491,1465,5455
492,1502,5451
493,1511,5446
494,1502,5451
495,1509,5421
496,1536,5385
497,1560,5342
498,1570,5319
499,1570,5300
500,1570,5319
501,1567,5336
502,1570,5319
503,1582,5241
504,1604,5188
505,1622,5178
506,1639,5188
507,1651,5153
508,1673,5122
509,1701,5113
510,1741,5122
511,1777,5092
512,1809,5057
513,1838,5022
514,1878,4991
515,1908,4920
516,1912,4860
517,1897,4835
518,1912,4860
519,1954,4866
520,1980,4860
