TIMESTAMP,II,V
0,-2915,943
1,-3803,1271
2,-3550,1265
3,-2735,1089
4,-2083,951
5,-1755,899
6,-1453,844
7,-959,702
8,-349,458
9,216,128
10,706,-277
11,1151,-718
12,1504,-1113
13,1698,-1382
14,1783,-1513
15,1858,-1540
16,1911,-1490
17,1851,-1371
18,1664,-1210
19,1432,-1048
20,1227,-910
21,1068,-793
22,953,-685
23,881,-581
24,805,-471
25,702,-366
26,583,-280
27,484,-221
28,408,-177
29,353,-134
30,324,-90
31,329,-60
32,351,-54
33,363,-58
34,350,-56
35,319,-46
36,290,-46
37,280,-55
38,300,-61
39,334,-55
40,345,-48
41,288,-44
42,157,-31
43,-4,1
44,-145,37
45,-259,61
46,-372,84
47,-490,124
48,-577,183
49,-619,242
50,-666,298
51,-778,357
52,-946,420
53,-1098,479
54,-1180,530
55,-1215,577
56,-1259,621
57,-1342,654
58,-1433,668
59,-1483,665
60,-1466,657
61,-1395,647
62,-1285,624
63,-1140,586
64,-968,544
65,-824,511
66,-766,482
67,-778,448
68,-772,407
69,-687,363
70,-552,315
71,-401,255
72,-223,182
73,1,101
74,226,23
75,407,-43
76,543,-92
77,650,-118
78,704,-122
79,687,-115
80,634,-114
81,593,-134
82,556,-175
83,501,-219
84,432,-232
85,368,-202
86,286,-138
87,153,-64
88,-29,-1
89,-218,41
90,-384,66
91,-516,80
92,-620,99
93,-705,127
94,-774,158
95,-795,172
96,-724,163
97,-580,141
98,-426,121
99,-329,104
100,-260,73
101,-195,35
102,-136,9
103,-111,-1
104,-106,-5
105,-62,-3
106,36,43
107,167,147
108,276,268
109,333,331
110,318,311
111,230,253
112,71,219
113,-111,225
114,-163,224
115,210,137
116,1254,-90
117,2863,-443
118,4455,-832
119,5240,-1104
120,4699,-1120
121,2890,-821
122,418,-284
123,-1892,319
124,-3406,799
125,-3970,1056
126,-3844,1101
127,-3384,1024
128,-2798,913
129,-2175,819
130,-1598,747
131,-1150,668
132,-803,538
133,-441,311
134,17,-29
135,537,-443
136,1014,-851
137,1366,-1180
138,1588,-1396
139,1712,-1498
140,1770,-1497
141,1737,-1407
142,1617,-1262
143,1441,-1103
144,1282,-967
145,1176,-855
146,1088,-745
147,982,-627
148,847,-509
149,731,-409
150,666,-333
151,651,-276
152,640,-224
153,604,-174
154,540,-123
155,468,-79
156,407,-53
157,374,-44
158,372,-43
159,392,-33
160,407,-15
161,397,-3
162,365,-9
163,320,-23
164,271,-28
165,223,-18
166,182,-6
167,144,5
168,89,30
169,-15,72
170,-179,114
171,-376,143
172,-561,171
173,-701,215
174,-805,270
175,-907,318
176,-1036,361
177,-1185,415
178,-1318,485
