TIME,II,V
0,11,-1178
1,-305,-1162
2,-257,-1025
3,150,-1135
4,215,-1157
5,-208,-764
6,-309,-335
7,236,-269
8,571,-292
9,181,-86
10,-110,59
11,356,-79
12,857,-106
13,658,200
14,383,310
15,757,-98
16,1226,-459
17,1063,-276
18,740,-6
19,927,-177
20,1207,-464
21,991,-388
22,716,-260
23,956,-552
24,1283,-1019
25,1103,-1167
26,785,-1146
27,937,-1387
28,1288,-1795
29,1251,-1903
30,981,-1645
31,1021,-1413
32,1329,-1450
33,1402,-1581
34,1147,-1566
35,989,-1461
36,1182,-1462
37,1427,-1536
38,1347,-1448
39,1056,-1204
40,965,-1108
41,1073,-1231
42,952,-1235
43,542,-980
44,360,-805
45,589,-866
46,691,-797
47,378,-431
48,182,-200
49,435,-302
50,592,-224
51,280,317
52,62,729
53,315,564
54,415,320
55,-61,542
56,-413,863
57,-106,779
58,187,573
59,-134,687
60,-439,852
61,-129,686
62,178,453
63,-141,514
64,-480,579
65,-199,281
66,134,-92
67,-125,-106
68,-457,61
69,-236,9
70,47,-184
71,-217,-210
72,-551,-124
73,-333,-180
74,16,-335
75,-141,-384
76,-478,-331
77,-380,-329
78,-62,-362
79,-84,-308
80,-332,-180
81,-312,-111
82,-63,-130
83,-29,-119
84,-272,4
85,-392,144
86,-192,170
87,18,128
88,-98,190
89,-363,349
90,-333,430
91,-34,437
92,44,622
93,-220,994
94,-326,1181
95,-74,1018
96,52,831
97,-186,863
98,-250,848
99,114,627
100,287,530
101,-75,766
102,-288,943
103,95,782
104,387,607
105,47,657
106,-244,619
107,143,423
108,605,610
109,480,1275
110,318,1537
111,802,860
112,1472,-42
113,1672,-418
114,1729,-675
115,2090,-1465
116,2286,-2465
117,1866,-3022
118,1384,-3251
119,1431,-3581
120,1570,-3818
121,1256,-3557
122,891,-3006
123,1015,-2646
124,1267,-2443
125,1099,-2070
126,792,-1572
127,875,-1268
128,1129,-1187
129,995,-1062
130,524,-778
131,215,-510
132,189,-406
133,119,-350
134,-155,-130
135,-413,238
136,-449,531
137,-408,681
138,-515,826
139,-667,969
140,-567,889
141,-317,637
142,-339,601
143,-615,881
144,-585,1002
145,-159,708
146,-3,388
147,-370,370
148,-559,332
149,-175,-10
150,111,-306
151,-162,-222
152,-333,-79
153,99,-225
154,454,-389
155,156,-282
156,-134,-197
157,230,-395
158,627,-526
159,366,-317
160,-18,-160
161,178,-411
162,509,-686
163,327,-554
164,11,-272
165,142,-249
166,351,-294
167,107,-81
168,-232,187
169,-157,183
170,12,99
171,-189,300
172,-457,683
173,-363,890
174,-204,887
175,-422,908
176,-749,1010
177,-692,1070
178,-386,1064
179,-322,1095
180,-511,1174
181,-549,1195
182,-300,1094
183,-102,946
184,-201,823
185,-367,665
186,-254,385
187,3,120
188,-16,112
189,-251,281
190,-140,262
191,401,3
192,718,-121
193,510,-10
194,368,-85
195,668,-496
196,878,-735
197,649,-516
198,582,-318
199,1034,-524
200,1296,-727
201,901,-552
202,595,-381
203,967,-584
204,1315,-760
205,998,-525
206,665,-269
207,959,-375
208,1263,-457
209,954,-146
210,675,130
211,1089,-50
212,1559,-287
213,1335,-123
214,937,97
215,1095,-78
216,1405,-354
217,1202,-295
218,849,-139
219,972,-269
220,1260,-482
221,1101,-447
222,712,-369
223,653,-532
224,823,-716
225,756,-634
226,497,-501
227,418,-637
228,536,-864
229,570,-814
230,479,-557
231,469,-471
232,588,-626
233,611,-699
234,409,-495
235,198,-275
236,231,-362
237,323,-598
238,95,-521
239,-294,-117
240,-252,104
241,208,-53
242,331,-129
243,-111,168
244,-338,455
245,43,452
246,287,526
247,-104,885
248,-409,1032
249,-69,687
250,233,419
251,-97,648
252,-377,860
253,-5,621
254,318,414
255,-68,649
256,-480,776
257,-204,328
258,144,-132
259,-145,-15
260,-497,197
261,-217,-136
262,155,-654
263,-70,-695
264,-396,-417
265,-144,-358
266,242,-471
267,62,-447
268,-348,-414
269,-302,-613
270,19,-805
271,50,-681
272,-109,-455
273,-22,-523
274,212,-784
275,199,-825
276,7,-560
277,23,-306
278,285,-271
279,434,-320
280,295,-207
