TIME,II,V
0,3714,-111
1,3963,62
2,3095,350
3,2521,615
4,2631,848
5,2758,1107
6,2579,1402
7,2434,1670
8,2527,1900
9,2620,2104
10,2527,2287
11,2345,2418
12,2218,2508
13,2167,2587
14,2166,2674
15,2178,2749
16,2166,2804
17,2119,2834
18,2063,2859
19,2010,2882
20,1960,2914
21,1931,2943
22,1960,2970
23,2019,2992
24,2063,3025
25,2040,3060
26,1960,3099
27,1848,3130
28,1754,3172
29,1699,3217
30,1702,3265
31,1717,3298
32,1702,3338
33,1641,3386
34,1599,3449
35,1608,3495
36,1651,3523
37,1647,3523
38,1599,3523
39,1558,3518
40,1599,3523
41,1697,3521
42,1805,3523
43,1881,3519
44,1960,3523
45,2056,3521
46,2166,3523
47,2259,3519
48,2373,3523
49,2532,3522
50,2734,3523
51,2897,3518
52,2992,3523
53,3044,3521
54,3146,3504
55,3327,3440
56,3559,3338
57,3747,3218
58,3869,3117
59,3955,3020
60,4075,2914
61,4189,2786
62,4230,2674
63,4173,2584
64,4127,2508
65,4166,2416
66,4281,2324
67,4365,2236
68,4384,2158
69,4370,2075
70,4384,2010
71,4396,1966
72,4384,1937
73,4385,1891
74,4488,1844
75,4635,1801
76,4694,1771
77,4614,1732
78,4539,1697
79,4541,1664
80,4539,1642
81,4436,1617
82,4333,1605
83,4316,1601
84,4333,1605
85,4257,1591
86,4127,1568
87,4003,1541
88,3869,1531
89,3647,1529
90,3404,1531
91,3215,1522
92,3095,1512
93,2993,1500
94,2940,1494
95,2937,1483
96,2940,1476
97,2886,1469
98,2837,1476
99,2843,1484
100,2889,1494
101,2883,1494
102,2837,1494
103,2803,1492
104,2837,1494
105,2882,1492
106,2889,1494
107,2835,1498
108,2785,1512
109,2764,1524
110,2785,1531
111,2838,1528
112,2940,1531
113,3030,1536
114,3043,1549
115,2973,1558
116,2940,1568
117,2971,1575
118,2992,1586
119,2932,1596
120,2889,1605
121,2910,1607
122,2940,1605
123,2900,1595
124,2889,1586
125,2970,1593
126,3095,1623
127,3140,1657
128,3146,1678
129,3186,1718
130,3301,1826
131,3485,1989
132,3817,2103
133,4304,2057
134,4797,1844
135,5021,1538
136,4900,1217
137,4621,912
138,4488,646
139,4591,432
140,4849,277
141,5176,143
142,5622,0
143,6143,-169
144,6551,-332
145,6665,-477
146,6551,-609
147,6345,-761
148,6087,-922
149,5705,-1045
150,5261,-1051
151,4900,-925
152,4694,-701
153,4503,-459
154,4178,-240
155,3706,-66
156,3250,92
157,2919,267
158,2734,498
159,2636,765
160,2631,1033
161,2685,1278
162,2734,1531
163,2697,1793
164,2631,2029
165,2619,2198
166,2682,2324
167,2678,2438
168,2527,2545
169,2296,2626
170,2166,2693
171,2160,2754
172,2166,2804
173,2103,2824
174,2063,2840
175,2093,2865
176,2115,2896
177,2039,2911
178,1960,2933
179,1968,2966
180,2012,3006
181,1967,3031
182,1857,3062
183,1761,3104
184,1702,3154
185,1638,3188
186,1599,3228
187,1597,3272
188,1599,3320
189,1563,3351
190,1547,3394
191,1576,3448
192,1599,3504
193,1553,3523
194,1496,3523
195,1477,3516
196,1496,3523
197,1535,3523
198,1651,3523
199,1809,3518
200,1909,3523
201,1909,3521
202,1960,3523
203,2144,3520
204,2373,3523
205,2503,3520
206,2579,3523
207,2689,3523
208,2837,3523
209,2959,3494
210,3095,3431
211,3288,3329
212,3508,3228
213,3648,3132
214,3714,3043
215,3770,2936
216,3869,2822
217,3946,2710
218,3972,2619
219,3999,2534
220,4127,2453
221,4284,2361
222,4333,2269
223,4256,2175
224,4230,2103
225,4302,2042
226,4333,1992
227,4230,1934
228,4178,1881
229,4321,1829
230,4539,1789
231,4604,1754
232,4539,1734
233,4487,1710
234,4488,1678
235,4449,1633
236,4384,1605
237,4344,1597
238,4333,1605
239,4275,1603
240,4178,1605
241,4056,1606
242,3920,1605
243,3755,1585
244,3611,1568
245,3485,1557
246,3353,1549
247,3182,1527
248,3043,1512
249,2970,1514
250,2940,1531
251,2887,1535
252,2837,1531
253,2818,1525
254,2837,1531
255,2838,1533
256,2837,1531
257,2863,1519
258,2940,1512
259,2999,1508
260,2992,1512
261,2909,1519
262,2837,1531
263,2814,1534
264,2837,1531
265,2843,1523
266,2837,1531
267,2825,1548
268,2837,1568
269,2856,1570
270,2889,1568
271,2884,1571
272,2837,1586
273,2788,1598
274,2837,1605
275,2928,1605
276,2940,1605
277,2846,1604
278,2837,1605
279,2983,1605
280,3146,1605
281,3137,1613
282,3043,1642
283,3023,1688
284,3146,1752
285,3349,1859
286,3662,2029
287,4106,2197
288,4642,2232
289,5140,2052
290,5519,1715
291,5678,1326
292,5571,941
293,5295,572
294,5158,258
295,5374,14
296,5880,-184
297,6392,-374
298,6757,-535
299,7033,-677
300,7325,-830
301,7519,-998
302,7428,-1107
303,7026,-1147
304,6551,-1180
305,6182,-1231
306,5880,-1180
307,5500,-954
308,5055,-627
309,4626,-358
310,4230,-166
311,3780,19
312,3301,258
313,2890,517
314,2631,775
315,2459,1038
316,2321,1328
317,2231,1614
318,2270,1863
319,2378,2060
320,2424,2232
321,2303,2383
322,2115,2508
323,1982,2597
324,1960,2674
325,1964,2753
326,1960,2822
327,1936,2856
328,1909,2877
329,1840,2907
330,1754,2951
331,1706,2982
332,1754,3006
333,1818,3029
334,1805,3062
335,1737,3094
336,1754,3136
337,1848,3180
338,1857,3228
339,1699,3262
340,1547,3302
341,1539,3348
342,1599,3412
343,1571,3465
344,1496,3504
345,1458,3516
346,1444,3523
347,1395,3520
348,1393,3523
349,1488,3520
350,1599,3523
351,1596,3520
352,1547,3523
353,1574,3520
354,1702,3523
355,1838,3521
356,1960,3523
357,2079,3519
358,2218,3523
359,2360,3522
360,2527,3523
361,2697,3516
362,2837,3523
363,2926,3529
364,3043,3523
365,3230,3473
366,3456,3394
367,3620,3286
368,3714,3172
369,3791,3053
370,3920,2951
371,4053,2853
372,4127,2748
373,4134,2622
374,4178,2508
375,4282,2415
376,4384,2342
377,4407,2259
378,4384,2176
379,4341,2102
380,4281,2047
381,4227,1984
382,4281,1918
383,4431,1857
384,4539,1826
385,4502,1803
386,4436,1771
387,4459,1712
388,4539,1660
389,4544,1623
390,4488,1605
391,4442,1581
392,4436,1568
393,4402,1569
394,4333,1586
395,4222,1586
396,4075,1568
397,3882,1541
398,3714,1531
399,3595,1530
400,3508,1531
401,3387,1515
402,3250,1494
403,3111,1475
404,2992,1476
405,2884,1484
406,2837,1494
407,2849,1494
408,2889,1494
409,2881,1492
410,2837,1494
411,2787,1492
412,2785,1494
413,2821,1494
414,2889,1494
415,2935,1490
416,2940,1494
417,2889,1497
418,2837,1494
419,2813,1478
420,2837,1476
421,2863,1484
422,2889,1494
423,2919,1489
424,2992,1494
425,3050,1512
426,3043,1531
427,2956,1530
428,2889,1531
429,2888,1545
430,2940,1568
431,2970,1579
432,2992,1586
433,3014,1597
434,3043,1605
435,3039,1600
436,3043,1605
437,3072,1644
438,3146,1715
439,3241,1788
440,3404,1863
441,3658,1988
