TIMESTAMP,II,V
0,4757,3141
1,5380,3622
2,4757,3213
3,4477,2926
4,4899,3105
5,5187,3280
6,5041,3177
7,4933,3021
8,5112,3033
9,5272,3114
10,5254,3141
11,5204,3137
12,5254,3177
13,5329,3233
14,5396,3249
15,5462,3220
16,5538,3213
17,5599,3250
18,5680,3285
19,5781,3267
20,5893,3249
21,5971,3295
22,6035,3394
23,6086,3462
24,6177,3502
25,6284,3527
26,6390,3538
27,6458,3493
28,6532,3430
29,6605,3402
30,6674,3430
31,6705,3419
32,6745,3322
33,6786,3206
34,6816,3213
35,6787,3294
36,6745,3285
37,6705,3136
38,6674,3033
39,6605,3064
40,6532,3105
41,6457,3020
42,6390,2924
43,6287,2926
44,6177,2960
45,6063,2916
46,5964,2888
47,5851,2958
48,5751,3033
49,5646,2978
50,5538,2888
51,5393,2881
52,5254,2924
53,5131,2899
54,5041,2852
55,4936,2856
56,4828,2888
57,4711,2852
58,4615,2780
59,4509,2729
60,4402,2708
61,4282,2668
62,4189,2636
63,4109,2614
64,4047,2563
65,3970,2435
66,3905,2311
67,3853,2278
68,3834,2347
69,3805,2401
70,3763,2383
71,3708,2329
72,3692,2347
73,3694,2446
74,3692,2563
75,3651,2613
76,3621,2599
77,3611,2526
78,3621,2419
79,3614,2329
80,3621,2347
81,3629,2432
82,3621,2455
83,3572,2364
84,3550,2311
85,3574,2392
86,3621,2527
87,3624,2583
88,3621,2599
89,3641,2638
90,3692,2672
91,3727,2646
92,3763,2636
93,3797,2670
94,3834,2672
95,3856,2584
96,3905,2527
97,3956,2555
98,3976,2563
99,3953,2462
100,3976,2383
101,4053,2413
102,4118,2455
103,4111,2405
104,4118,2383
105,4185,2471
106,4260,2563
107,4243,2541
108,4189,2527
109,4188,2614
110,4260,2708
111,4297,2696
112,4260,2708
113,4173,2844
114,4118,2997
115,4101,3004
116,4118,2960
117,4122,3003
118,4118,3105
119,4106,3129
120,4118,3105
121,4126,3121
122,4118,3177
123,4076,3177
124,4047,3141
125,4036,3154
126,4047,3249
127,4044,3317
128,4047,3285
129,4047,3192
130,4047,3177
131,4014,3269
132,3976,3394
133,3951,3451
134,3976,3466
135,4014,3468
136,4047,3466
137,4048,3443
138,4047,3466
139,4042,3530
140,4047,3574
141,4041,3547
