TIME,II,V
0,8268,6956
1,9344,7816
2,8268,6851
3,7759,6401
4,8374,6956
5,8709,7277
6,8374,6956
7,8235,6732
8,8586,6956
9,8779,7146
10,8586,7062
11,8408,6968
12,8480,7062
13,8579,7167
14,8586,7167
15,8569,7126
16,8586,7167
17,8559,7246
18,8480,7272
19,8390,7207
20,8374,7167
21,8420,7205
22,8480,7272
23,8445,7263
24,8374,7272
25,8303,7331
26,8268,7378
27,8207,7314
28,8162,7272
29,8105,7313
30,8056,7378
31,7998,7325
32,8056,7272
33,8173,7292
34,8268,7378
35,8257,7387
36,8268,7378
37,8297,7376
38,8268,7378
39,8157,7343
40,8162,7378
41,8278,7463
42,8268,7483
43,7957,7380
44,7632,7378
45,7635,7583
46,8056,7905
47,8745,8228
48,9753,8748
49,11113,9581
50,12615,10645
51,13682,11738
52,13887,12753
53,13114,13276
54,11661,12753
55,9914,11066
56,8268,8959
57,6854,7203
58,5724,6008
59,4890,5171
60,4452,4743
61,4316,4770
62,4346,5059
63,4478,5280
64,4876,5481
65,5512,5802
66,6148,6218
67,6512,6500
68,6678,6640
69,6786,6702
70,6890,6745
71,6893,6724
72,6890,6745
73,6956,6833
74,7102,6956
75,7150,6976
76,7102,6956
77,7042,6936
78,7102,6956
79,7223,6953
80,7314,6956
81,7288,6954
82,7208,6956
83,7132,6935
84,7102,6956
85,7060,7011
86,6996,7062
87,6888,7021
88,6784,6956
89,6699,6948
90,6678,7062
91,6649,7164
92,6572,7167
93,6464,7077
94,6466,7062
95,6545,7123
96,6572,7167
97,6453,7105
98,6360,7062
99,6385,7067
100,6466,7062
101,6436,6975
102,6360,6956
103,6325,7029
104,6360,7062
105,6363,6907
106,6360,6745
107,6356,6737
108,6360,6851
109,6331,6880
110,6360,6851
111,6455,6856
112,6572,6956
113,6619,7057
114,6678,7167
115,6802,7271
116,6996,7378
117,7164,7458
118,7314,7589
119,7434,7728
120,7526,7799
121,7566,7738
122,7632,7694
123,7735,7760
124,7844,7905
125,7870,7958
126,7844,7905
127,7791,7787
128,7738,7694
129,7639,7619
130,7526,7589
131,7413,7554
132,7314,7483
133,7144,7328
134,6890,7167
135,6592,7038
136,6360,6956
137,6164,6826
138,5936,6640
139,5640,6408
140,5406,6218
141,5275,6077
142,5194,6008
143,5043,5952
144,4876,5902
145,4744,5806
146,4664,5691
147,4555,5559
148,4452,5481
149,4376,5454
150,4346,5481
151,4293,5460
152,4240,5375
153,4207,5264
154,4240,5270
155,4288,5373
156,4346,5481
157,4392,5488
158,4452,5481
159,4474,5512
160,4452,5586
161,4413,5631
162,4452,5691
163,4528,5756
164,4558,5797
165,4521,5777
166,4558,5797
167,4683,5863
168,4770,5902
169,4715,5840
170,4664,5797
171,4738,5836
172,4876,5902
173,4914,5868
174,4876,5797
175,4856,5770
176,4876,5797
177,4846,5768
178,4770,5691
179,4667,5614
180,4558,5586
181,4429,5541
182,4346,5481
183,4301,5439
184,4240,5481
185,4120,5522
186,4028,5481
187,3982,5345
188,3922,5270
189,3794,5304
190,3710,5375
191,3706,5346
192,3710,5270
193,3641,5232
194,3604,5270
195,3650,5287
196,3710,5270
197,3694,5213
198,3710,5164
199,3812,5132
200,3922,5164
201,3927,5196
202,3922,5164
203,3976,5070
204,4028,5059
205,3973,5129
206,3922,5164
207,3985,5087
208,4134,5059
209,4220,5155
210,4240,5270
211,4241,5240
212,4240,5164
213,4189,5173
214,4134,5270
215,4113,5301
216,4134,5270
217,4136,5239
218,4134,5270
219,4130,5312
220,4134,5375
221,4121,5435
222,4134,5481
223,4178,5476
224,4240,5481
225,4255,5486
226,4240,5481
227,4221,5446
228,4240,5481
229,4251,5585
230,4240,5691
231,4210,5702
232,4240,5691
233,4330,5719
234,4452,5797
235,4552,5849
236,4664,5902
237,4780,5957
238,4876,6008
239,4893,6003
240,4876,6008
241,4859,6043
242,4876,6113
243,4909,6161
244,4982,6218
245,5057,6247
246,5088,6218
247,5036,6130
248,4982,6113
249,4966,6175
250,4982,6218
251,4976,6127
252,4982,6008
253,4992,5964
254,4982,6008
255,4917,6020
256,4876,6008
257,4874,5993
258,4876,6008
259,4818,6003
260,4770,6008
261,4762,6009
262,4770,6008
263,4717,5953
264,4664,5902
265,4675,5878
266,4770,5902
267,4846,5907
268,4876,5902
269,4866,5887
270,4876,5902
271,4880,5906
272,4876,5902
273,4855,5881
274,4876,5902
275,4926,5949
276,4982,6008
277,4986,6017
278,4982,6008
279,5006,5992
280,5088,6008
281,5161,6010
282,5194,6008
283,5153,5992
284,5088,6008
285,5045,6017
286,5088,6008
287,5161,5949
288,5194,5902
289,5140,5881
290,5088,5902
291,5073,5905
292,5088,5902
293,5078,5888
294,5088,5902
295,5102,5906
296,5088,5902
297,5013,5880
298,4982,5902
299,5023,5950
300,5088,6008
301,5087,6014
302,5088,6008
303,5131,5993
304,5194,6008
305,5196,6036
306,5194,6113
307,5229,6184
308,5300,6218
309,5346,6197
310,5406,6218
311,5473,6278
312,5512,6324
313,5464,6273
314,5406,6218
315,5386,6232
316,5406,6324
317,5399,6363
318,5406,6324
319,5445,6239
320,5512,6218
321,5491,6249
322,5406,6324
323,5336,6375
324,5406,6429
325,5540,6438
326,5618,6429
327,5564,6395
328,5512,6429
329,5546,6495
330,5618,6535
331,5576,6477
332,5406,6429
333,5196,6479
334,5088,6640
335,5192,6804
336,5618,6956
337,6344,7111
338,7314,7378
339,8484,7839
340,9753,8537
341,10612,9259
342,10495,9802
343,9411,10223
344,8162,10856
345,7372,11664
346,6890,12121
347,6136,11653
348,4982,10329
349,3687,8611
350,2544,6956
351,1678,5567
352,1272,4637
353,1340,4222
354,1696,4216
355,2113,4380
356,2650,4637
357,3364,4943
358,4134,5270
359,4712,5543
360,5088,5797
361,5334,5971
362,5512,6008
363,5575,5885
364,5618,5797
365,5697,5817
366,5830,5902
367,5909,5907
368,5936,5902
369,5956,5936
370,6042,6008
371,6128,5983
372,6148,5902
373,6087,5879
374,6042,6008
375,6040,6162
376,6042,6218
377,5990,6181
378,5936,6218
379,5888,6341
380,5830,6429
381,5739,6377
382,5724,6324
383,5783,6358
384,5830,6429
385,5771,6397
386,5724,6324
387,5757,6264
388,5830,6218
389,5830,6133
390,5830,6113
391,5870,6172
392,5936,6218
393,5961,6125
394,6042,6008
395,6197,5969
396,6360,6008
397,6418,6003
398,6466,6008
399,6559,6077
400,6678,6218
401,6725,6301
402,6784,6324
403,6914,6336
404,7102,6429
405,7224,6544
406,7314,6640
407,7430,6679
408,7632,6745
409,7849,6842
410,8056,6956
411,8192,7016
412,8268,7062
413,8296,7103
414,8374,7167
415,8487,7210
416,8586,7272
417,8596,7330
418,8586,7378
419,8582,7373
420,8586,7378
421,8536,7381
422,8480,7378
423,8428,7346
424,8374,7378
425,8241,7447
426,8056,7483
427,7834,7420
428,7632,7378
429,7443,7384
430,7314,7378
431,7211,7266
432,7102,7167
433,6904,7145
434,6678,7167
435,6503,7118
436,6466,7062
437,6453,7016
438,6360,6956
439,6165,6822
440,6042,6745
441,6025,6777
442,6042,6851
443,5980,6818
444,5936,6745
445,5936,6711
446,5936,6745
447,5859,6750
448,5830,6745
449,5883,6738
450,5936,6745
451,5874,6698
452,5830,6640
453,5900,6606
454,6042,6640
455,6106,6656
456,6148,6640
457,6233,6605
458,6360,6640
459,6424,6677
460,6466,6640
461,6515,6500
462,6572,6429
463,6570,6497
464,6572,6640
465,6610,6684
466,6678,6640
467,6691,6566
468,6678,6535
469,6662,6513
470,6678,6535
471,6677,6581
472,6678,6640
473,6672,6645
474,6678,6640
475,6641,6631
476,6572,6640
477,6491,6628
478,6466,6640
479,6436,6649
480,6360,6640
481,6253,6574
482,6254,6535
483,6331,6528
484,6360,6535
485,6276,6481
486,6254,6429
487,6329,6406
488,6360,6429
489,6206,6431
490,6042,6429
491,6003,6391
492,6042,6324
493,6021,6229
494,6042,6218
495,6153,6303
496,6254,6429
497,6202,6462
498,6148,6429
499,6219,6394
500,6360,6429
501,6391,6451
502,6360,6429
503,6345,6384
504,6360,6429
505,6335,6510
506,6360,6535
507,6460,6455
508,6572,6429
509,6581,6514
510,6572,6640
511,6612,6662
512,6678,6640
513,6647,6630
514,6572,6640
515,6528,6583
516,6572,6535
517,6589,6544
518,6572,6640
519,6535,6706
520,6572,6745
521,6637,6745
522,6678,6745
523,6638,6702
524,6572,6640
525,6486,6571
526,6360,6535
527,6149,6482
528,5936,6429
529,5801,6444
530,5830,6640
531,6076,6916
532,6678,7167
533,7671,7487
534,9010,8221
535,10503,9373
536,11873,10540
537,12584,11260
538,12191,11488
539,10709,11219
540,8798,10329
541,7074,8781
542,5724,7062
543,4587,5746
544,3710,5059
545,3256,4778
546,3286,4743
547,3565,4880
548,3922,5164
549,4324,5473
550,4876,5797
551,5529,6118
552,6148,6429
553,6535,6635
554,6678,6745
555,6668,6759
556,6678,6745
557,6718,6718
558,6784,6745
559,6820,6762
560,6890,6745
561,6953,6665
562,6996,6640
563,6983,6678
564,6996,6745
565,7050,6753
566,7102,6745
567,7042,6740
568,6890,6745
569,6733,6723
570,6678,6745
571,6678,6829
572,6678,6956
573,6650,7025
574,6678,7062
575,6741,7095
576,6784,7167
577,6735,7195
578,6678,7167
579,6627,7090
580,6572,7062
581,6479,7062
582,6466,7062
583,6527,7001
584,6572,6956
585,6503,6939
586,6466,6956
587,6536,6947
588,6678,6956
589,6771,6959
590,6890,6956
591,7024,6924
592,7102,6956
593,7062,7020
594,7102,7062
595,7293,7027
596,7526,7062
597,7633,7204
598,7738,7378
599,7933,7412
600,8162,7378
601,8275,7407
602,8374,7589
603,8557,7783
604,8798,7905
605,8936,7939
606,9010,8010
607,9095,8115
608,9222,8221
609,9295,8268
610,9329,8326
611,9331,8391
612,9329,8432
613,9277,8383
614,9222,8326
615,9139,8278
616,9010,8221
617,8797,8100
618,8586,8010
619,8381,7962
620,8162,7905
621,7879,7748
622,7632,7589
623,7452,7471
624,7314,7378
625,7112,7216
626,6890,7062
627,6693,6939
628,6572,6851
629,6457,6749
630,6360,6745
631,6278,6845
632,6254,6956
633,6214,6901
634,6148,6745
635,6056,6621
636,6042,6640
637,6085,6703
638,6148,6745
639,6152,6733
640,6148,6745
641,6116,6755
642,6042,6745
643,5904,6680
644,5830,6640
645,5853,6628
646,5936,6640
647,5980,6623
648,6042,6640
649,6139,6689
650,6254,6745
651,6305,6712
652,6360,6640
653,6454,6594
654,6572,6640
655,6601,6673
656,6572,6640
657,6569,6551
658,6678,6535
659,6810,6555
660,6890,6535
661,6883,6441
662,6890,6429
663,6936,6500
664,6996,6535
665,6971,6449
666,6890,6429
667,6807,6540
668,6784,6640
669,6751,6552
670,6678,6429
671,6556,6434
672,6466,6535
673,6406,6525
674,6360,6429
675,6261,6346
676,6148,6324
677,6058,6271
678,6042,6218
679,6013,6195
680,5936,6218
681,5832,6216
682,5830,6218
683,5894,6217
684,5936,6218
685,5903,6196
686,5936,6218
687,6052,6243
688,6148,6218
689,6099,6127
690,6042,6113
691,6099,6178
692,6254,6218
693,6339,6144
694,6360,6113
695,6383,6199
696,6466,6324
697,6532,6337
698,6572,6324
699,6574,6363
700,6572,6429
701,6552,6392
702,6572,6324
703,6619,6328
704,6678,6429
705,6685,6476
706,6678,6429
707,6666,6337
708,6678,6324
709,6676,6368
710,6678,6429
711,6640,6435
712,6572,6429
713,6485,6417
714,6466,6429
715,6478,6426
716,6466,6429
717,6385,6395
718,6360,6324
719,6437,6225
720,6572,6218
721,6612,6309
722,6572,6429
723,6527,6454
724,6572,6429
725,6639,6403
726,6678,6429
727,6665,6464
728,6678,6535
729,6690,6599
730,6678,6640
731,6634,6625
732,6678,6640
733,6794,6688
734,6890,6745
735,6882,6741
736,6890,6745
737,6950,6783
738,6996,6851
739,6933,6861
740,6890,6851
741,6932,6868
742,6996,6956
743,6952,7002
744,6890,6956
745,6875,6854
746,6890,6851
747,6860,6919
748,6890,6956
749,7003,6886
750,7102,6851
751,7061,6897
752,6996,6956
753,6983,6907
754,6996,6851
755,6928,6840
756,6890,6851
757,6924,6779
758,6996,6745
759,6963,6816
760,6890,6956
761,6853,6989
762,6890,6956
763,6899,6932
764,6890,6956
765,6919,6955
766,6996,6956
767,6913,6951
768,6572,6956
769,6229,7024
770,6360,7272
771,7004,7554
772,7844,7694
773,8740,7861
774,9965,8537
775,11366,9637
776,12191,10540
777,11865,10936
778,10813,11277
779,9686,11663
780,8586,11383
781,7219,9874
782,5724,7799
783,4463,6174
784,3604,5270
785,3080,4708
786,2968,4427
787,3195,4524
788,3498,4848
789,3717,5071
790,4134,5270
791,4872,5609
792,5618,6008
793,5966,6193
794,6042,6218
795,6119,6243
796,6254,6324
797,6270,6336
798,6254,6324
799,6318,6315
800,6466,6324
801,6538,6262
802,6572,6218
803,6618,6234
804,6678,6324
805,6677,6386
806,6678,6429
807,6696,6467
808,6678,6535
809,6562,6588
810,6466,6640
811,6450,6683
