TIME,II,V
0,-72,8284
1,-60,9466
2,0,8422
3,76,7803
4,143,8284
5,186,8586
6,215,8284
7,260,8131
8,358,8422
9,483,8587
10,573,8422
11,587,8255
12,573,8284
13,586,8316
14,644,8284
15,732,8253
16,859,8284
17,1011,8331
18,1145,8422
19,1210,8514
20,1217,8560
21,1207,8539
22,1217,8560
23,1262,8617
24,1360,8698
25,1501,8744
26,1646,8836
27,1761,8966
28,1861,9112
29,1969,9186
30,2075,9250
31,2140,9313
32,2147,9388
33,2116,9396
34,2075,9388
35,2022,9380
36,1932,9388
37,1779,9298
38,1574,9112
39,1350,8870
40,1145,8698
41,960,8560
42,787,8422
43,626,8244
44,501,8145
45,416,8130
46,358,8145
47,310,8079
48,286,8007
49,283,7976
50,286,8007
51,279,8006
52,286,8007
53,335,8004
54,429,8007
55,520,7944
56,573,7869
57,580,7785
58,573,7731
59,564,7691
60,573,7731
61,620,7772
62,716,7731
63,799,7568
64,787,7455
65,675,7437
66,573,7455
67,570,7418
68,644,7455
69,702,7592
70,716,7731
71,733,7735
72,787,7731
73,845,7793
74,859,7869
75,825,7815
76,787,7731
77,775,7702
78,787,7731
79,794,7716
80,787,7731
81,782,7799
82,787,7869
83,774,7817
84,716,7731
85,628,7694
86,573,7731
87,565,7737
88,573,7731
89,567,7719
90,573,7731
91,607,7718
92,644,7731
93,648,7740
94,644,7731
95,665,7651
96,716,7593
97,759,7574
98,787,7593
99,796,7578
100,787,7593
101,771,7647
102,787,7731
103,850,7747
104,930,7731
105,981,7706
106,1002,7731
107,1005,7776
108,1002,7869
109,1010,7950
110,1073,8007
111,1203,8036
112,1360,8145
113,1489,8298
114,1574,8422
115,1606,8465
116,1574,8560
117,1496,8681
118,1431,8698
119,1400,8501
120,1360,8284
121,1264,8179
122,1145,8145
123,1056,8015
124,1002,7869
125,941,7817
126,859,7869
127,757,7849
128,644,7731
129,523,7561
130,429,7455
131,395,7414
132,429,7455
133,499,7480
134,573,7455
135,622,7394
136,644,7455
137,641,7613
138,644,7731
139,666,7637
140,716,7455
141,759,7354
142,787,7455
143,785,7612
144,787,7731
145,786,7741
146,787,7731
147,781,7716
148,787,7731
149,794,7726
150,787,7731
151,771,7725
152,787,7731
153,850,7719
154,930,7731
155,1007,7758
156,1145,7869
157,1469,8141
158,2075,8698
159,2968,9439
160,4079,10216
161,5287,10924
162,6369,11597
163,6987,11986
164,6870,11735
165,6064,10778
166,4938,9664
167,3855,8875
168,2934,8422
169,2122,7961
170,1431,7455
171,936,7061
172,644,6903
173,452,6866
174,286,6903
175,163,6963
176,143,7041
177,226,7086
178,358,7179
179,476,7317
180,573,7455
181,649,7479
182,716,7455
183,753,7429
184,787,7455
185,817,7455
186,859,7455
187,890,7439
188,930,7455
189,970,7453
190,1002,7455
191,1006,7440
192,1002,7455
193,1000,7456
194,1002,7455
195,999,7434
196,1002,7455
197,1007,7467
198,1002,7455
199,989,7408
200,1002,7455
201,1044,7587
202,1073,7731
203,1049,7756
204,1002,7731
205,979,7706
206,1002,7731
207,1039,7763
208,1073,7869
209,1086,8015
210,1073,8145
211,1032,8156
212,1002,8145
213,1014,8178
214,1073,8284
215,1130,8359
216,1145,8422
217,1111,8475
218,1073,8560
219,1076,8624
220,1145,8698
221,1271,8757
222,1431,8836
223,1585,8933
224,1718,9112
225,1845,9290
226,2004,9388
227,2172,9369
228,2290,9388
229,2334,9468
230,2362,9526
231,2408,9421
232,2433,9250
233,2365,9094
234,2218,8974
235,2060,8783
236,1932,8560
237,1804,8332
238,1646,8145
239,1461,7969
240,1288,7869
241,1155,7807
242,1073,7731
243,1027,7573
244,1002,7455
245,991,7425
246,1002,7455
247,1013,7408
248,1002,7317
249,961,7219
250,930,7179
251,923,7151
252,930,7179
253,928,7236
254,930,7317
255,936,7334
256,930,7317
257,878,7252
258,787,7179
259,677,7084
260,573,7041
261,482,7030
262,429,7041
263,435,7021
264,501,7041
265,583,7096
266,644,7179
267,679,7234
268,716,7317
269,758,7400
270,787,7455
271,788,7437
272,787,7455
273,793,7524
274,787,7593
275,752,7545
276,716,7455
277,705,7404
278,716,7455
279,716,7524
280,716,7593
281,739,7612
282,787,7593
283,813,7514
284,787,7455
285,735,7431
286,716,7455
287,745,7456
288,787,7455
289,798,7442
290,787,7455
291,779,7451
292,787,7455
293,809,7443
294,859,7455
295,929,7452
296,1002,7455
297,1064,7439
298,1145,7455
299,1242,7462
300,1288,7455
301,1204,7388
302,1002,7317
303,777,7234
304,644,7179
305,652,7174
306,787,7317
307,974,7540
308,1145,7731
309,1285,7799
310,1431,7869
311,1590,7993
312,1718,8145
313,1776,8219
314,1789,8284
315,1794,8362
316,1789,8422
317,1740,8330
318,1646,8145
319,1533,7961
320,1431,7869
321,1346,7795
322,1288,7731
323,1269,7688
324,1288,7731
325,1310,7772
326,1288,7731
327,1201,7576
328,1073,7455
329,950,7425
330,859,7455
331,783,7407
332,716,7317
333,682,7258
334,716,7317
335,778,7403
336,787,7455
337,696,7404
338,573,7317
339,500,7219
340,501,7179
341,512,7163
342,501,7179
343,479,7172
344,501,7179
345,541,7170
346,573,7179
347,566,7170
348,573,7179
349,604,7174
350,644,7179
351,652,7168
352,644,7179
353,641,7178
354,644,7179
355,658,7161
356,716,7179
357,828,7220
358,1002,7317
359,1319,7490
360,1932,7869
361,2879,8481
362,4008,9250
363,5107,9898
364,6011,10216
365,6509,10097
366,6369,9664
367,5586,9049
368,4509,8422
369,3534,7861
370,2791,7455
371,2159,7152
372,1574,6903
373,1094,6652
374,787,6489
375,630,6440
376,573,6489
377,581,6504
378,644,6489
379,721,6498
380,787,6627
381,841,6788
382,930,6903
383,1061,6945
384,1217,7041
385,1355,7153
386,1503,7179
387,1646,7033
388,1789,6903
389,1918,6913
390,2075,7041
391,2209,7092
392,2218,7041
393,2040,6914
394,1789,6765
395,1611,6553
396,1574,6351
397,1641,6218
398,1789,6213
399,1995,6263
400,2218,6351
401,2390,6423
402,2505,6489
403,2600,6498
404,2719,6489
405,2840,6463
406,2934,6489
407,2997,6544
408,3077,6627
409,3184,6650
410,3292,6627
411,3345,6582
412,3364,6627
413,3382,6746
414,3435,6903
415,3486,6992
416,3507,7041
