TIME,II,V
0,1455,7175
1,1603,8069
2,1347,7041
3,1199,6496
4,1293,6996
5,1391,7338
6,1401,7086
7,1446,6886
8,1563,6996
9,1648,6962
10,1671,6684
11,1675,6516
12,1671,6595
13,1622,6676
14,1563,6640
15,1542,6538
16,1563,6417
17,1588,6264
18,1617,6150
19,1651,6106
20,1671,6105
21,1637,6103
22,1563,6150
23,1484,6215
24,1455,6283
25,1486,6314
26,1563,6373
27,1635,6426
28,1671,6417
29,1665,6272
30,1671,6105
31,1725,6008
32,1832,6016
33,1938,6027
34,1994,6016
35,1969,5955
36,1886,5882
37,1788,5800
38,1724,5793
39,1692,5869
40,1671,6016
41,1639,6155
42,1617,6283
43,1595,6346
44,1563,6328
45,1501,6213
46,1455,6105
47,1440,6026
48,1455,5971
49,1442,5908
50,1401,5927
51,1358,6054
52,1347,6239
53,1355,6336
54,1347,6328
55,1332,6238
56,1347,6150
57,1397,6084
58,1455,6105
59,1523,6195
60,1671,6328
61,1938,6426
62,2317,6506
63,2801,6550
64,3449,6551
65,4256,6440
66,5065,6239
67,5582,5967
68,5550,5704
69,4814,5466
70,3395,5303
71,1516,5201
72,-377,5169
73,-1809,5157
74,-2479,5169
75,-2408,5190
76,-1832,5258
77,-1064,5341
78,-323,5437
79,283,5517
80,754,5615
81,1115,5680
82,1401,5660
83,1617,5490
84,1778,5258
85,1878,5062
86,1940,4991
87,1954,4995
88,1940,5036
89,1897,5057
90,1886,5080
91,1931,5083
92,2048,5080
93,2175,5049
94,2263,5036
95,2299,5051
96,2317,5125
97,2343,5202
98,2371,5258
99,2390,5262
100,2425,5258
101,2493,5251
102,2587,5258
103,2658,5240
104,2694,5214
105,2697,5177
106,2694,5169
107,2687,5167
108,2694,5169
109,2728,5134
110,2802,5080
111,2877,5015
112,2910,4991
113,2887,4986
114,2856,4991
115,2834,4956
116,2802,4902
117,2729,4803
118,2640,4679
119,2557,4536
120,2479,4456
121,2388,4436
122,2317,4456
123,2280,4450
124,2263,4456
125,2235,4492
