TIME,II,V
0,-1148,22109
1,-1370,24992
2,-1276,22109
3,-1138,20710
4,-1021,22283
5,-862,23095
6,-766,22109
7,-854,21581
8,-1021,22283
9,-1076,22650
10,-1021,22283
11,-959,22137
12,-893,22457
13,-799,22510
14,-766,22283
15,-836,22197
16,-893,22283
17,-841,22251
18,-766,22283
19,-756,22474
20,-766,22631
21,-778,22570
22,-893,22631
23,-1088,22790
24,-1148,22806
25,-1008,22465
26,-893,22283
27,-925,22429
28,-893,22631
29,-668,22458
30,-510,22283
31,-680,22385
32,-1021,22631
33,-1228,22524
34,-1276,22283
35,-1267,22268
36,-1148,22631
37,-846,22910
38,-510,22980
39,-292,22952
40,-128,23154
41,85,23388
42,255,23502
43,308,23474
44,383,23676
45,628,23935
46,893,23850
47,910,23164
48,638,22457
49,316,22070
50,128,21935
51,28,21732
52,-128,21761
53,-382,22049
54,-638,22283
55,-847,22052
56,-1021,21761
57,-1223,21699
58,-1404,21761
59,-1464,21567
60,-1404,21413
61,-1346,21519
62,-1404,21761
63,-1533,21661
64,-1659,21413
65,-1803,21372
66,-2042,21761
67,-2300,22209
68,-2297,22631
69,-1727,23065
70,-510,23676
71,1209,24052
72,3318,23850
73,5813,22999
74,8294,22109
75,9598,21493
76,8550,21065
77,5378,20314
78,1786,19324
79,-680,18475
80,-1914,18279
81,-2581,18631
82,-2935,19324
83,-2829,20020
84,-2424,20717
85,-2092,21287
86,-1914,21761
87,-1749,21993
88,-1659,22109
89,-1762,22149
90,-1914,22283
91,-1867,22334
92,-1659,22283
93,-1528,22111
94,-1531,22109
95,-1532,22202
96,-1404,22283
97,-1240,22168
98,-1148,22109
99,-1187,22156
100,-1276,22283
101,-1318,22269
102,-1276,22283
103,-1167,22352
104,-1021,22457
105,-842,22377
106,-638,22283
107,-399,22232
108,-128,22283
109,155,22259
110,383,22283
111,529,22290
112,638,22283
113,797,22190
114,1021,22283
115,1256,22487
116,1404,22631
117,1407,22512
118,1276,22457
119,1117,22539
120,1021,22631
121,984,22450
122,893,22283
123,680,22295
124,383,22457
125,103,22417
126,-128,22283
127,-328,22150
128,-510,22109
129,-652,21939
130,-766,21761
131,-916,21658
132,-1148,21761
133,-1396,21810
134,-1531,21761
135,-1504,21603
136,-1404,21587
137,-1358,21604
138,-1404,21587
139,-1486,21431
140,-1531,21413
141,-1501,21501
142,-1404,21587
143,-1298,21462
144,-1276,21413
145,-1378,21530
