TIMESTAMP,II,V
0,-126,7224
1,-119,8147
2,-84,7153
3,-74,6639
4,-84,7153
5,-84,7481
6,-84,7224
7,-103,7071
8,-126,7296
9,-128,7418
10,-126,7296
11,-143,7238
12,-168,7367
13,-174,7454
14,-168,7439
15,-166,7435
16,-168,7510
17,-164,7589
18,-168,7653
19,-189,7692
20,-209,7725
21,-201,7764
22,-168,7868
23,-148,7964
24,-168,8011
25,-203,7968
26,-209,7940
27,-184,7951
28,-168,8011
29,-197,8043
30,-251,8083
31,-278,8117
32,-251,8154
33,-201,8126
34,-168,8083
35,-162,8050
36,-168,8083
37,-169,8121
38,-168,8154
39,-157,8128
40,-126,8083
41,-79,8020
42,-42,8011
43,-12,8032
44,42,8083
45,129,8093
46,209,8083
47,258,8022
48,293,7940
49,339,7799
50,377,7653
51,395,7512
52,419,7439
53,469,7389
54,503,7367
55,480,7320
56,419,7296
57,357,7278
58,293,7296
59,199,7314
60,84,7367
61,-30,7428
62,-126,7510
63,-206,7575
64,-251,7653
65,-257,7703
66,-251,7725
67,-266,7686
68,-293,7653
69,-310,7641
70,-335,7725
71,-411,7956
72,-545,8440
73,-672,9053
74,-670,9513
75,-415,9464
76,126,8869
77,836,7947
78,1550,7081
79,2191,6465
80,2723,6151
81,2986,6013
82,2723,6008
83,1897,6113
84,838,6366
85,-18,6634
86,-503,6795
87,-729,6791
88,-838,6795
89,-860,6914
90,-796,7153
91,-697,7360
92,-628,7510
93,-602,7590
94,-587,7653
95,-562,7679
96,-545,7725
97,-545,7764
98,-545,7797
99,-526,7784
100,-503,7797
101,-501,7812
102,-503,7797
103,-490,7709
104,-461,7653
105,-438,7648
106,-419,7653
107,-394,7583
108,-377,7510
109,-375,7464
110,-377,7439
111,-361,7362
112,-335,7296
113,-312,7254
114,-293,7224
115,-271,7121
116,-251,7010
117,-245,6938
118,-251,6938
119,-255,6914
120,-251,6867
121,-247,6804
122,-251,6795
123,-256,6791
124,-251,6795
125,-243,6796
126,-251,6867
127,-275,6954
128,-293,7010
129,-293,6991
130,-293,7010
131,-311,7077
132,-335,7153
133,-342,7149
134,-335,7153
135,-331,7204
136,-335,7296
137,-338,7333
138,-335,7367
139,-333,7423
140,-335,7510
141,-337,7549
142,-335,7582
143,-333,7612
144,-335,7653
145,-338,7650
146,-335,7653
147,-331,7652
148,-335,7653
149,-343,7627
150,-335,7653
151,-310,7722
152,-293,7797
153,-306,7799
154,-335,7797
155,-348,7799
156,-335,7797
157,-324,7722
158,-335,7653
159,-339,7627
160,-293,7653
161,-203,7649
162,-126,7653
163,-84,7693
164,-42,7797
165,38,7847
166,126,7797
167,181,7624
168,209,7439
169,246,7269
170,293,7153
171,326,7053
172,335,7010
173,338,6972
174,335,6938
175,310,6873
176,251,6867
177,171,6917
178,84,7010
179,-15,7071
180,-126,7153
181,-243,7255
182,-335,7367
183,-378,7413
184,-377,7439
185,-379,7466
186,-419,7510
187,-463,7488
188,-461,7439
189,-454,7475
190,-545,7797
191,-725,8393
192,-838,9084
193,-759,9527
194,-503,9513
195,-89,8946
196,545,8011
197,1390,7034
198,2221,6366
199,2742,5974
200,2807,5651
201,2426,5314
202,1676,5222
203,742,5437
204,-84,5722
205,-577,5804
206,-754,5865
207,-787,6153
208,-796,6652
209,-789,7041
210,-754,7224
211,-707,7304
212,-670,7439
213,-645,7570
214,-628,7653
215,-623,7654
216,-628,7653
217,-635,7646
218,-628,7653
219,-610,7642
220,-587,7653
221,-568,7657
222,-545,7653
223,-520,7630
224,-503,7653
225,-502,7681
226,-503,7653
227,-487,7528
228,-461,7439
229,-436,7428
230,-419,7439
231,-400,7346
232,-377,7224
233,-354,7151
234,-335,7153
235,-315,7105
236,-293,7010
237,-269,6901
238,-251,6867
239,-245,6861
240,-251,6867
241,-257,6827
242,-251,6795
243,-242,6789
244,-251,6867
245,-276,6955
246,-293,7010
247,-292,6974
248,-293,6938
249,-313,6938
250,-335,7010
251,-339,7082
252,-335,7153
253,-335,7185
254,-335,7224
255,-331,7269
256,-335,7367
257,-344,7457
258,-335,7510
259,-307,7495
260,-293,7510
261,-313,7570
262,-335,7653
263,-322,7666
264,-293,7653
265,-296,7636
266,-335,7653
267,-360,7650
268,-335,7653
269,-294,7645
270,-293,7653
271,-327,7662
272,-335,7725
273,-292,7786
274,-251,7797
275,-261,7714
276,-293,7653
277,-292,7639
278,-251,7653
279,-206,7628
280,-168,7653
281,-116,7745
282,-42,7868
283,43,7919
284,126,7940
285,200,7908
286,251,7797
287,277,7565
288,293,7367
289,327,7266
290,377,7224
291,418,7114
292,419,7010
293,384,6948
294,335,6938
295,282,6908
296,209,6938
297,95,7034
298,-42,7153
299,-168,7214
300,-251,7296
301,-301,7390
302,-335,7439
303,-361,7404
304,-377,7439
305,-391,7545
306,-419,7582
307,-457,7471
308,-503,7510
309,-591,7932
310,-754,8655
311,-913,9289
312,-880,9585
313,-508,9370
314,168,8655
315,977,7647
316,1760,6795
317,2412,6257
318,2807,5865
319,2771,5429
320,2221,5150
321,1321,5173
322,419,5365
323,-212,5445
324,-545,5508
325,-696,5751
326,-754,6223
327,-746,6699
328,-712,7081
329,-688,7338
330,-670,7510
331,-643,7585
332,-628,7653
333,-635,7707
334,-628,7725
335,-586,7666
336,-545,7653
337,-541,7694
338,-545,7725
339,-526,7670
340,-503,7653
341,-504,7719
342,-503,7797
343,-480,7750
344,-461,7653
345,-465,7591
346,-461,7582
347,-419,7522
348,-377,7439
349,-372,7375
350,-377,7367
351,-346,7319
352,-293,7224
353,-258,7092
354,-251,7010
355,-251,6958
356,-251,6938
357,-255,6894
358,-251,6867
359,-229,6847
360,-209,6867
361,-219,6869
362,-251,6867
363,-268,6844
364,-251,6867
365,-232,6917
366,-251,7010
367,-302,7083
368,-335,7153
369,-322,7186
370,-293,7224
371,-285,7248
372,-293,7296
373,-282,7330
374,-251,7367
375,-234,7385
376,-251,7439
377,-283,7504
378,-293,7582
379,-275,7617
380,-251,7653
381,-244,7682
382,-251,7725
383,-256,7729
384,-251,7725
385,-248,7707
386,-251,7725
387,-255,7750
388,-251,7797
389,-246,7809
390,-251,7797
391,-260,7743
392,-251,7725
393,-227,7739
394,-209,7797
