TIME,II,V
0,313,143
1,689,295
2,898,376
3,809,333
4,637,245
5,647,229
6,803,296
7,862,357
8,750,347
9,657,309
10,741,314
11,880,355
12,857,367
13,699,335
14,647,316
15,755,335
16,810,340
17,721,306
18,693,289
19,821,312
20,865,306
21,678,229
22,506,151
23,558,143
24,630,155
25,489,102
26,292,15
27,258,-20
28,266,2
29,143,15
30,25,-12
31,65,-60
32,115,-111
33,16,-154
34,-70,-172
35,26,-172
36,124,-189
37,3,-227
38,-215,-238
39,-276,-194
40,-201,-138
41,-179,-125
42,-236,-157
43,-252,-205
44,-214,-257
45,-189,-297
46,-182,-299
47,-140,-268
48,-72,-256
49,-7,-290
50,50,-324
51,79,-316
52,-9,-304
53,-260,-355
54,-585,-470
55,-819,-583
56,-896,-655
57,-916,-705
58,-998,-765
59,-1101,-839
60,-1103,-900
61,-1047,-920
62,-1109,-905
63,-1281,-913
64,-1327,-971
65,-1198,-1019
66,-1143,-961
67,-1268,-824
68,-1303,-744
69,-1099,-820
70,-920,-959
71,-991,-995
72,-1090,-873
73,-980,-707
74,-815,-600
75,-794,-514
76,-750,-334
77,-496,-65
78,-201,182
79,-63,362
80,90,586
81,482,956
82,934,1400
83,1142,1752
84,1181,1980
85,1403,2222
86,1889,2581
87,2354,2966
88,2506,3176
89,2362,3134
90,2110,2939
91,1908,2741
92,1743,2571
93,1550,2392
94,1323,2210
95,1163,2114
96,1098,2138
97,1010,2208
98,775,2209
99,507,2142
100,436,2088
101,568,2083
102,590,2014
103,253,1725
104,-323,1179
105,-821,518
106,-1129,-85
107,-1412,-606
108,-1821,-1107
109,-2263,-1556
110,-2526,-1805
111,-2550,-1822
112,-2475,-1763
113,-2415,-1762
114,-2343,-1770
115,-2229,-1715
116,-2126,-1658
117,-2029,-1673
118,-1869,-1702
119,-1743,-1685
120,-1877,-1685
121,-2201,-1764
122,-2320,-1835
123,-2105,-1814
124,-1933,-1763
125,-2038,-1767
126,-2133,-1777
127,-1980,-1722
128,-1873,-1672
129,-2054,-1717
130,-2242,-1820
131,-2120,-1863
132,-1922,-1839
133,-1954,-1816
134,-2065,-1837
135,-1974,-1867
136,-1840,-1896
137,-1906,-1921
138,-2034,-1945
139,-1945,-1939
140,-1768,-1915
141,-1795,-1897
142,-2018,-1920
143,-2164,-1967
144,-2148,-2017
145,-2078,-2036
146,-2045,-2038
147,-2029,-2044
148,-2030,-2079
149,-2032,-2116
150,-1990,-2134
151,-1884,-2134
152,-1796,-2153
153,-1774,-2195
154,-1806,-2239
155,-1879,-2264
156,-2039,-2298
157,-2243,-2358
158,-2347,-2421
159,-2243,-2417
160,-2035,-2334
161,-1910,-2228
162,-1919,-2172
163,-1890,-2138
164,-1700,-2063
165,-1476,-1960
166,-1455,-1937
167,-1586,-2000
168,-1591,-2034
169,-1388,-1954
170,-1252,-1847
171,-1341,-1805
172,-1435,-1790
173,-1312,-1705
174,-1138,-1580
175,-1143,-1489
176,-1246,-1440
177,-1226,-1377
178,-1115,-1309
179,-1041,-1258
180,-991,-1217
181,-902,-1156
182,-877,-1101
183,-954,-1060
184,-971,-1010
185,-820,-939
186,-692,-907
187,-769,-939
188,-921,-974
189,-904,-931
190,-750,-838
191,-677,-777
192,-777,-796
193,-927,-844
194,-994,-871
195,-935,-865
196,-809,-856
197,-727,-851
198,-792,-842
199,-954,-822
200,-1042,-806
201,-959,-792
202,-820,-769
203,-795,-744
204,-910,-758
205,-1025,-808
206,-1030,-848
207,-960,-849
208,-929,-849
209,-957,-866
210,-975,-862
211,-960,-815
212,-977,-785
213,-1016,-822
214,-969,-887
215,-817,-901
216,-709,-859
217,-710,-804
218,-707,-762
219,-629,-732
220,-610,-726
221,-702,-739
222,-750,-740
223,-667,-706
224,-627,-671
225,-709,-669
226,-713,-686
227,-520,-674
228,-389,-633
229,-550,-600
230,-830,-612
231,-935,-660
232,-908,-722
233,-962,-783
234,-1125,-858
235,-1283,-954
236,-1433,-1060
237,-1593,-1144
238,-1662,-1193
239,-1575,-1214
240,-1481,-1239
241,-1556,-1279
242,-1743,-1315
243,-1843,-1321
244,-1792,-1296
245,-1678,-1243
246,-1583,-1179
247,-1499,-1143
248,-1392,-1159
249,-1249,-1174
250,-1093,-1110
251,-979,-1006
252,-958,-969
253,-1011,-988
254,-1043,-916
255,-963,-721
256,-763,-574
257,-538,-605
258,-379,-686
259,-258,-621
260,-99,-420
261,55,-249
262,74,-161
263,-10,-40
264,-22,181
265,62,391
266,59,470
267,-29,501
268,64,686
269,425,1045
270,729,1369
271,766,1514
272,807,1613
273,1170,1875
274,1668,2265
275,1915,2564
276,1844,2632
277,1670,2527
278,1479,2350
279,1266,2170
280,1097,2013
281,1001,1893
282,848,1794
283,595,1739
284,390,1748
285,283,1767
286,76,1685
287,-276,1518
288,-505,1401
289,-480,1378
290,-513,1267
291,-877,864
292,-1374,206
293,-1666,-464
294,-1770,-941
295,-1887,-1202
296,-2033,-1346
297,-2111,-1466
298,-2180,-1589
299,-2322,-1695
300,-2428,-1749
301,-2376,-1742
302,-2254,-1702
303,-2195,-1677
304,-2159,-1688
305,-2054,-1710
306,-1955,-1705
307,-1978,-1681
308,-2086,-1679
309,-2128,-1700
310,-2074,-1700
311,-2034,-1672
312,-2093,-1678
313,-2172,-1736
314,-2179,-1789
315,-2147,-1798
316,-2202,-1821
317,-2307,-1878
318,-2294,-1901
319,-2123,-1838
320,-2001,-1776
321,-2040,-1796
322,-2108,-1861
323,-2066,-1884
324,-2027,-1889
325,-2086,-1922
326,-2124,-1971
327,-2012,-1977
328,-1885,-1963
329,-1905,-1969
330,-2008,-1999
331,-2039,-2012
332,-2037,-2018
333,-2076,-2028
334,-2103,-2039
335,-2037,-2020
336,-1977,-1995
337,-2006,-1996
338,-2042,-2028
339,-1978,-2035
340,-1898,-1993
341,-1897,-1928
342,-1916,-1906
343,-1833,-1941
344,-1682,-1993
345,-1562,-2007
346,-1513,-1983
347,-1519,-1946
348,-1624,-1930
349,-1824,-1940
350,-2008,-1982
351,-2031,-2037
352,-1909,-2072
353,-1766,-2043
354,-1695,-1967
355,-1643,-1897
356,-1551,-1883
357,-1457,-1886
358,-1466,-1849
359,-1538,-1762
360,-1529,-1699
361,-1400,-1683
362,-1309,-1657
363,-1329,-1557
364,-1340,-1430
365,-1242,-1355
366,-1150,-1353
367,-1149,-1358
368,-1156,-1326
369,-1128,-1264
370,-1206,-1213
371,-1397,-1183
372,-1462,-1172
373,-1278,-1161
374,-1115,-1146
375,-1195,-1119
376,-1352,-1093
377,-1317,-1080
378,-1171,-1097
379,-1145,-1116
380,-1244,-1101
381,-1317,-1049
382,-1360,-1015
383,-1438,-1024
384,-1497,-1044
385,-1443,-1016
386,-1331,-950
387,-1254,-896
388,-1199,-896
389,-1127,-938
390,-1102,-993
391,-1159,-1017
392,-1222,-996
393,-1217,-955
394,-1207,-945
395,-1237,-959
396,-1237,-947
397,-1142,-884
398,-1039,-830
399,-1029,-835
400,-1076,-878
401,-1050,-896
402,-937,-882
403,-832,-859
404,-807,-844
405,-797,-819
406,-741,-784
407,-710,-744
408,-843,-712
409,-1108,-711
410,-1325,-778
411,-1412,-911
412,-1495,-1057
413,-1633,-1144
414,-1706,-1158
415,-1654,-1137
416,-1632,-1136
417,-1715,-1173
418,-1738,-1234
419,-1604,-1280
420,-1519,-1287
421,-1647,-1259
422,-1810,-1231
423,-1767,-1223
424,-1587,-1223
425,-1453,-1196
426,-1354,-1134
427,-1215,-1056
428,-1127,-996
429,-1159,-961
430,-1177,-925
431,-1054,-855
432,-898,-759
433,-821,-677
434,-731,-637
435,-532,-610
436,-327,-544
437,-212,-423
438,-98,-289
439,84,-198
440,186,-148
441,95,-83
442,-29,15
443,26,52
444,191,-66
445,211,-269
446,12,-373
447,-196,-322
448,-215,-241
449,-97,-219
450,-35,-162
451,-64,23
452,-49,244
453,58,347
454,130,372
455,133,515
456,221,844
457,468,1175
458,705,1323
459,826,1371
460,1001,1580
461,1380,2025
462,1767,2459
463,1881,2613
464,1720,2484
465,1470,2263
466,1185,2049
467,845,1820
468,508,1575
469,231,1388
470,-57,1304
471,-375,1299
472,-587,1319
473,-618,1328
474,-605,1315
475,-647,1318
476,-672,1362
477,-675,1364
478,-857,1144
479,-1282,625
480,-1687,-55
481,-1833,-657
482,-1826,-1041
483,-1866,-1227
484,-1931,-1306
485,-1953,-1371
486,-2035,-1462
487,-2238,-1557
488,-2362,-1595
489,-2220,-1558
490,-1958,-1499
491,-1840,-1485
492,-1876,-1510
493,-1858,-1519
494,-1706,-1480
495,-1538,-1426
496,-1488,-1406
497,-1555,-1422
498,-1667,-1442
499,-1754,-1444
500,-1784,-1437
501,-1733,-1424
502,-1619,-1394
503,-1517,-1360
504,-1510,-1375
505,-1558,-1437
506,-1559,-1485
507,-1510,-1465
508,-1539,-1424
509,-1641,-1418
510,-1654,-1448
511,-1521,-1461
512,-1424,-1459
513,-1445,-1460
514,-1416,-1470
515,-1235,-1469
516,-1108,-1462
517,-1198,-1446
518,-1344,-1416
519,-1322,-1377
520,-1200,-1366
521,-1125,-1369
522,-1055,-1348
