TIMESTAMP,II,V
0,5090,4608
1,5471,4757
2,4421,4022
3,3910,4058
4,4421,4534
5,4832,4347
6,4555,3876
7,4135,4081
8,4153,4608
9,4379,4531
10,4421,4096
11,4257,4157
12,4153,4608
13,4165,4659
14,4153,4242
15,4034,3982
16,4019,4169
17,4317,4501
18,4822,4754
19,5144,5005
20,5090,5339
21,4881,5561
22,4956,5412
23,5583,4788
24,6832,3876
25,8514,2850
26,10181,1828
27,11115,971
28,10850,585
29,9625,708
30,8305,1097
31,7496,1588
32,7100,2267
33,6680,2872
34,6162,2925
35,5709,2587
36,5358,2779
37,4925,3731
38,4421,4534
39,4056,4537
40,4019,4388
41,4176,4705
42,4287,5046
43,4196,4887
44,4019,4754
45,3924,5089
46,4019,5339
47,4185,5006
48,4287,4754
49,4198,5141
50,4019,5558
51,3902,5346
52,4019,5046
53,4293,5269
54,4555,5558
55,4659,5320
56,4688,5046
57,4709,5313
58,4688,5705
59,4483,5571
60,4153,5266
61,3925,5420
62,4019,5851
63,4319,5895
64,4555,5631
65,4579,5684
66,4555,6217
67,4608,6574
68,4688,6290
69,4652,5750
70,4555,5705
71,4508,6097
72,4555,6217
73,4616,5835
74,4688,5631
75,4763,5913
76,4822,6070
77,4821,5651
78,4822,5266
79,4838,5403
80,4822,5558
81,4696,5190
82,4555,4827
83,4536,4982
84,4688,5193
85,4839,4906
86,4822,4608
87,4616,4780
88,4421,4973
89,4397,4673
90,4555,4388
91,4696,4574
92,4688,4754
93,4543,4455
94,4421,4242
95,4387,4552
96,4421,4827
97,4430,4547
98,4421,4315
99,4404,4620
100,4421,4900
101,4462,4618
102,4555,4388
103,4650,4726
104,4688,5046
105,4588,4737
106,4421,4388
107,4329,4626
108,4421,4973
109,4552,4729
110,4555,4315
111,4432,4445
112,4421,4900
113,4569,4913
114,4688,4534
115,4591,4454
116,4421,4900
117,4362,5233
118,4421,4973
119,4438,4481
120,4421,4461
121,4412,4830
122,4421,4900
123,4392,4513
124,4421,4388
125,4572,4793
126,4822,5046
127,5049,4708
128,5224,4461
129,5297,4801
130,5224,5120
131,5038,4831
132,4956,4534
133,5094,4787
134,5358,5046
135,5546,4722
136,5626,4388
137,5637,4580
138,5626,4754
139,5600,4372
140,5626,4096
141,5664,4484
142,5626,4900
143,5480,4652
144,5358,4315
145,5271,4508
146,5090,4754
147,4700,4478
148,4287,4242
149,4050,4568
150,4019,4900
151,3943,4652
152,3751,4388
153,3572,4652
154,3617,4900
155,3756,4567
156,3751,4242
157,3602,4523
158,3617,4900
159,3779,4713
160,3751,4461
161,3468,4863
162,3483,5631
163,4096,5984
164,4956,5924
165,5666,5869
166,6430,5778
167,7421,5251
168,8439,4388
169,9411,3588
170,10583,2925
171,11460,2042
172,10850,951
173,8542,261
174,6162,585
175,5221,1623
176,5358,2487
177,5263,2736
178,4688,2852
179,4313,3252
180,4421,3730
181,4586,4015
182,4555,4388
183,4416,4934
184,4287,5193
185,4160,4962
186,4153,4900
187,4285,5347
188,4421,5705
189,4413,5481
190,4421,5266
191,4540,5535
192,4688,5778
193,4660,5500
194,4555,5266
