TIME,II,V
0,-1959,-262
1,-2466,314
2,-2175,1083
3,-1562,1482
4,-1187,1438
5,-1162,1309
6,-1235,1333
7,-1195,1415
8,-1071,1424
9,-1004,1389
10,-1031,1403
11,-1050,1448
12,-969,1458
13,-828,1427
14,-739,1439
15,-752,1526
16,-822,1620
17,-862,1634
18,-829,1589
19,-754,1553
20,-701,1549
21,-703,1545
22,-738,1541
23,-744,1537
24,-697,1517
25,-608,1475
26,-528,1466
27,-498,1515
28,-521,1581
29,-552,1586
30,-550,1541
31,-504,1494
32,-455,1482
33,-445,1487
34,-477,1507
35,-510,1542
36,-499,1595
37,-442,1624
38,-372,1622
39,-325,1618
40,-305,1677
41,-289,1788
42,-248,1879
43,-182,1877
44,-103,1818
45,-28,1781
46,41,1822
47,107,1896
48,181,1954
49,260,1982
50,347,2033
51,446,2133
52,579,2272
53,754,2397
54,958,2486
55,1161,2541
56,1345,2588
57,1496,2623
58,1624,2640
59,1747,2628
60,1889,2598
61,2042,2548
62,2190,2488
63,2323,2414
64,2460,2340
65,2597,2260
66,2705,2164
67,2763,2035
68,2795,1894
69,2824,1785
70,2834,1744
71,2787,1732
72,2694,1675
73,2601,1526
74,2537,1336
75,2475,1173
76,2369,1073
77,2205,1004
78,2026,936
79,1872,849
80,1746,766
81,1603,716
82,1410,732
83,1175,790
84,950,843
85,772,849
86,655,837
87,574,841
88,505,871
89,415,886
90,308,872
91,212,849
92,181,854
93,204,867
94,231,851
95,218,807
96,200,794
97,212,843
98,249,910
99,261,927
100,250,891
101,248,845
102,288,819
103,357,802
104,429,781
105,475,760
106,491,760
107,484,795
108,482,865
109,502,930
110,550,941
111,608,893
112,659,833
113,691,796
114,714,768
115,737,712
116,763,640
117,776,592
118,764,589
119,732,590
120,703,559
121,698,509
122,710,493
123,706,525
124,671,559
125,632,543
126,636,481
127,680,413
128,707,363
129,680,331
130,626,318
131,593,316
132,586,311
133,575,280
134,546,230
135,495,182
136,422,151
137,339,132
138,281,115
139,263,90
140,262,51
141,242,-3
142,205,-59
143,168,-94
144,142,-89
145,124,-58
146,125,-36
147,148,-43
148,167,-66
149,151,-86
150,100,-97
151,53,-93
152,43,-66
153,64,-35
154,83,-40
155,82,-93
156,72,-146
157,69,-157
158,71,-138
159,59,-130
160,31,-139
161,2,-125
162,-9,-66
163,1,-3
164,17,9
165,20,-33
166,5,-78
167,-20,-98
168,-25,-109
169,2,-129
170,55,-117
171,101,-52
172,114,28
173,96,61
174,73,42
175,66,1
176,79,-39
177,87,-68
178,72,-72
179,40,-57
180,23,-52
181,39,-54
182,94,-14
183,204,94
184,391,230
185,630,364
186,854,553
187,1019,873
188,1123,1291
189,1154,1642
190,1088,1772
191,982,1671
192,981,1463
193,1171,1284
194,1448,1143
195,1593,934
196,1491,591
197,1239,213
198,1019,-10
199,933,-13
200,950,77
201,988,109
202,979,71
203,866,59
204,605,130
205,238,234
206,-96,311
207,-274,330
208,-291,305
209,-255,240
210,-229,157
211,-240,106
212,-226,103
213,-208,137
214,-161,126
215,-137,71
216,-159,-2
217,-215,-27
218,-243,-28
219,-219,-60
220,-226,-95
221,-401,71
222,-813,658
223,-1334,1636
224,-1632,2703
225,-1351,3518
226,-347,3843
227,1274,3410
228,3388,1924
229,6067,-652
230,9384,-3920
231,12882,-7298
232,15239,-10240
233,14834,-12163
234,11143,-12491
235,5638,-11103
236,872,-8572
237,-1592,-5752
238,-2153,-3200
239,-2062,-1164
240,-1928,190
241,-1621,795
242,-1115,870
243,-726,784
244,-654,774
245,-735,855
246,-759,971
247,-693,1043
248,-621,1033
249,-584,968
250,-566,961
251,-552,1039
