TIME,II,V
0,-139,-25
1,-176,-40
2,-151,-35
3,-103,-11
4,-80,8
5,-88,9
6,-82,11
7,-38,36
8,33,77
9,102,113
10,169,133
11,236,142
12,296,150
13,343,161
14,401,177
15,485,198
16,583,211
17,669,210
18,745,200
19,826,200
20,911,212
21,970,217
22,987,195
23,981,155
24,988,123
25,1011,113
26,1016,109
27,978,90
28,911,64
29,847,52
30,800,63
31,758,81
32,714,91
33,661,92
34,597,96
35,527,104
36,469,109
37,422,104
38,371,92
39,308,79
40,261,67
41,245,59
42,248,58
43,242,65
44,230,68
45,230,57
46,244,36
47,247,23
48,236,32
49,245,64
50,319,110
51,447,162
52,565,217
53,616,269
54,610,311
55,608,341
56,655,372
57,736,416
58,809,465
59,851,490
60,870,465
61,877,399
62,864,332
63,826,288
64,778,254
65,756,202
66,777,129
67,810,56
68,807,6
69,751,-24
70,670,-49
71,582,-79
72,480,-111
73,352,-135
74,232,-145
75,126,-135
76,27,-121
77,-99,-116
78,-230,-147
79,-328,-180
80,-383,-186
81,-405,-160
82,-404,-151
83,-412,-179
84,-468,-201
85,-554,-152
86,-588,-28
87,-533,116
88,-375,213
89,-7,215
90,708,92
91,1698,-172
92,2704,-586
93,3582,-1191
94,4295,-2049
95,4532,-3150
96,3714,-4289
97,1729,-5090
98,-573,-5199
99,-1970,-4537
100,-1982,-3384
101,-1184,-2210
102,-484,-1371
103,-275,-919
104,-348,-682
105,-394,-501
106,-374,-350
107,-405,-261
108,-491,-217
109,-506,-172
110,-414,-121
111,-316,-89
112,-303,-77
113,-350,-61
114,-372,-34
115,-350,-11
116,-301,-2
117,-263,11
118,-226,24
119,-183,43
120,-131,54
121,-91,66
122,-85,70
123,-95,76
124,-90,91
125,-64,111
126,-29,122
127,-4,115
128,16,105
129,46,115
130,95,144
131,151,173
132,199,189
133,244,197
134,300,213
135,373,242
136,460,270
137,567,280
138,701,273
139,836,267
140,927,279
141,960,306
142,973,323
143,1004,312
144,1040,278
145,1047,243
146,1028,223
147,1012,213
148,1006,201
149,985,183
150,931,169
151,858,170
152,801,186
153,766,203
154,731,205
155,676,200
156,620,208
157,578,227
158,548,236
159,507,215
160,453,180
161,384,154
162,317,144
163,272,138
164,273,129
165,286,116
166,257,99
167,185,82
168,147,80
169,188,94
170,264,108
171,304,111
172,317,118
173,356,150
174,436,206
175,515,265
176,565,310
177,601,337
178,658,351
179,744,378
180,838,438
181,903,510
182,920,537
183,901,479
184,874,372
185,853,291
186,822,266
187,781,259
188,760,210
189,791,111
190,850,15
191,865,-35
192,774,-44
193,595,-54
194,408,-86
195,268,-127
196,176,-157
197,87,-167
198,-2,-169
199,-86,-161
200,-152,-158
201,-218,-154
202,-306,-166
203,-381,-186
204,-393,-208
205,-374,-222
206,-407,-223
207,-497,-187
208,-552,-91
209,-524,57
210,-421,198
211,-164,263
212,406,213
213,1282,39
214,2240,-278
215,3110,-792
216,3854,-1567
217,4250,-2602
218,3775,-3754
219,2146,-4717
220,-86,-5133
221,-1773,-4802
222,-2148,-3846
223,-1467,-2669
224,-633,-1703
225,-286,-1129
226,-361,-840
227,-469,-648
228,-444,-477
229,-394,-352
230,-410,-285
231,-443,-241
232,-434,-195
233,-383,-158
234,-305,-143
235,-220,-137
236,-172,-118
237,-201,-88
238,-253,-68
239,-264,-58
240,-213,-52
241,-148,-33
242,-94,-27
243,-49,-31
244,-14,-39
245,8,-26
246,16,-6
247,29,3
248,67,-5
249,116,-11
250,150,-8
251,158,4
252,168,18
253,197,33
254,237,45
255,285,50
256,360,51
257,463,56
258,561,71
259,630,86
260,699,85
261,805,67
262,932,45
263,1013,41
264,1017,55
265,984,66
266,979,51
267,1021,17
268,1070,-10
269,1093,-25
270,1092,-47
271,1075,-83
272,1034,-108
273,968,-106
274,908,-95
275,877,-95
276,855,-94
277,805,-70
278,735,-33
279,680,-13
280,662,-19
281,644,-29
282,592,-20
283,507,-1
284,429,9
285,374,4
286,331,0
287,288,1
288,262,-6
289,265,-24
290,282,-36
291,283,-29
292,280,-14
293,307,-7
294,381,-2
295,457,24
296,499,74
297,517,124
298,557,155
299,621,168
300,664,185
301,664,222
302,679,276
303,764,327
304,891,346
305,958,311
306,907,229
307,790,138
308,712,77
309,734,43
310,827,-3
311,916,-77
312,938,-150
313,871,-190
314,732,-211
315,558,-246
316,398,-298
317,271,-338
318,173,-352
319,71,-344
320,-34,-334
321,-143,-324
322,-239,-329
323,-321,-337
324,-391,-349
325,-434,-352
326,-435,-358
327,-426,-372
328,-458,-382
329,-522,-342
330,-553,-217
331,-525,-33
332,-432,127
333,-178,191
334,376,135
335,1178,-42
336,2015,-363
337,2780,-867
338,3495,-1585
339,3931,-2512
340,3521,-3554
341,1962,-4456
342,-197,-4877
343,-1843,-4597
344,-2265,-3728
345,-1693,-2657
346,-913,-1775
347,-481,-1231
348,-406,-935
349,-435,-738
350,-448,-581
351,-485,-478
352,-546,-425
353,-547,-383
354,-462,-330
355,-371,-282
356,-348,-255
357,-381,-236
358,-403,-207
359,-386,-168
360,-331,-142
361,-284,-137
362,-265,-150
363,-269,-149
364,-254,-136
365,-208,-117
366,-167,-123
367,-145,-145
368,-126,-162
369,-95,-153
370,-65,-127
371,-54,-103
372,-48,-93
373,-24,-95
374,20,-104
375,76,-113
376,146,-114
377,218,-97
378,269,-66
379,297,-39
380,350,-37
381,466,-57
382,622,-76
383,747,-78
384,800,-67
385,801,-63
386,794,-73
387,807,-84
388,833,-87
389,854,-94
390,866,-128
391,880,-183
392,900,-227
393,911,-236
394,890,-225
395,836,-220
396,772,-229
397,726,-233
398,705,-218
399,689,-190
400,656,-164
401,585,-146
402,478,-130
403,358,-104
404,265,-71
405,215,-49
406,203,-56
407,204,-85
408,206,-102
409,207,-87
410,212,-56
411,217,-36
412,217,-37
413,205,-54
414,183,-75
415,161,-86
416,170,-73
417,237,-34
418,363,13
419,499,57
420,580,97
421,575,139
422,537,175
423,548,202
424,646,235
425,773,293
426,840,360
427,826,382
428,784,322
429,765,211
430,757,121
431,725,82
432,684,53
433,683,-5
434,727,-74
435,766,-117
436,741,-137
437,632,-170
438,475,-227
439,330,-275
440,241,-289
441,168,-277
442,49,-267
443,-127,-263
444,-277,-267
445,-355,-267
446,-403,-278
447,-448,-283
448,-470,-272
449,-467,-260
450,-496,-286
451,-582,-331
452,-664,-309
453,-684,-164
454,-644,44
455,-528,201
456,-221,236
457,386,152
458,1245,-41
459,2163,-369
460,2990,-885
461,3657,-1629
462,3950,-2587
463,3394,-3618
464,1721,-4436
465,-493,-4703
466,-2059,-4260
467,-2270,-3297
468,-1561,-2248
469,-864,-1467
470,-606,-1010
471,-586,-742
472,-561,-553
473,-536,-423
