TIME,II,V
0,3210,7319
1,3624,8297
2,3307,7319
3,3280,6783
4,3599,7258
5,3646,7552
6,3404,7258
7,3336,7046
8,3502,7196
9,3537,7267
10,3404,7135
11,3394,7067
12,3599,7135
13,3756,7133
14,3696,7073
15,3533,7064
16,3502,7073
17,3658,6988
18,3891,6889
19,4046,6865
20,4085,6889
21,4017,6861
22,3891,6827
23,3797,6811
24,3891,6827
25,4117,6803
26,4280,6766
27,4302,6706
28,4377,6643
29,4544,6556
30,4571,6520
31,4296,6519
32,3988,6520
33,3933,6453
34,4085,6397
35,4179,6380
36,4182,6397
37,4179,6350
38,4182,6274
39,4125,6209
40,4085,6212
41,4122,6216
42,4182,6212
43,4149,6190
44,4085,6212
45,4097,6246
46,4182,6274
47,4188,6244
48,4085,6212
49,3999,6192
50,4085,6212
51,4247,6214
52,4280,6212
53,4096,6213
54,3891,6274
55,3804,6345
56,3793,6397
57,3734,6373
58,3696,6335
59,3759,6309
60,3891,6335
61,3965,6364
62,3988,6397
63,3966,6398
64,3891,6397
65,3783,6364
66,3793,6335
67,3916,6310
68,3988,6335
69,3916,6369
70,3891,6397
71,4025,6368
72,4182,6335
73,4174,6311
74,4085,6335
75,4031,6364
76,3988,6397
77,3896,6381
78,3891,6335
79,4036,6272
80,4182,6274
81,4136,6309
82,3988,6335
83,3900,6297
84,3891,6274
85,3846,6288
86,3793,6335
87,3782,6337
88,3793,6335
89,3748,6349
90,3696,6397
91,3684,6408
92,3696,6397
93,3657,6357
94,3599,6335
95,3546,6315
96,3502,6335
97,3437,6365
98,3404,6397
99,3407,6374
100,3404,6335
101,3347,6305
102,3307,6335
103,3331,6372
104,3404,6397
105,3429,6385
106,3404,6397
107,3378,6406
108,3404,6397
109,3425,6344
110,3404,6335
111,3366,6367
112,3404,6397
113,3482,6342
114,3502,6274
115,3411,6228
116,3307,6212
117,3196,6155
118,3015,6089
119,2783,6004
120,2723,5905
121,2926,5776
122,3210,5720
123,3325,5740
124,3307,5782
125,3313,5749
126,3404,5720
127,3497,5748
128,3599,5843
129,3706,5909
130,3793,5966
131,3788,6040
132,3793,6151
133,3892,6248
134,4085,6335
135,4219,6404
136,4182,6458
137,3995,6484
138,3793,6520
