TIME,II,V
0,6515,24440
1,7417,27453
2,6620,24169
3,6233,22672
4,6726,24440
5,7033,25269
6,6831,24169
7,6726,23680
8,6936,24440
9,7030,24657
10,6936,24169
11,6948,24184
12,7146,24712
13,7291,24727
14,7356,24440
15,7444,24578
16,7566,24983
17,7625,24955
18,7671,24712
19,7758,24748
20,7881,24983
21,7978,24846
22,8092,24440
23,8203,24185
24,8302,24440
25,8342,24739
26,8407,24712
27,8501,24333
28,8617,24169
29,8702,24291
30,8827,24440
31,8960,24209
32,9037,23897
33,8989,23768
34,8932,23897
35,8919,23924
36,8932,23897
37,8877,23858
38,8827,23897
39,8819,23786
40,8827,23626
41,8713,23435
42,8512,23354
43,8307,23286
44,8197,23354
45,8104,23396
46,7987,23354
47,7814,23144
48,7671,23083
49,7556,23115
50,7461,23083
51,7309,22774
52,7146,22539
53,7003,22482
54,6936,22539
55,6854,22480
56,6726,22539
57,6537,22631
58,6410,22539
59,6372,22135
60,6410,21996
61,6390,22253
62,6305,22539
63,6202,22401
64,6200,22268
65,6230,22380
66,6200,22539
67,6067,22368
68,5990,22268
69,6017,22412
70,6095,22539
71,6098,22241
72,6095,21996
73,6131,22165
74,6200,22539
75,6208,22426
76,6200,21996
77,6194,21828
78,6200,22268
79,6177,22666
80,6200,22539
81,6262,22049
82,6305,21996
83,6250,22354
84,6200,22539
85,6222,22190
86,6305,21996
87,6328,22257
88,6305,22539
89,6280,22278
90,6305,21996
91,6315,22079
92,6305,22268
93,6282,22079
94,6305,21996
95,6323,22283
96,6305,22539
97,6234,22247
98,6200,21996
99,6197,22205
100,6200,22539
101,6172,22413
102,6200,22268
103,6267,22411
104,6305,22539
105,6242,22208
106,6200,21996
107,6237,22241
108,6305,22539
109,6273,22291
110,6200,21996
111,6164,22073
112,6200,22268
113,6211,22016
114,6200,21725
115,6179,21772
116,6200,21996
117,6236,21881
118,6305,21725
119,6338,21800
120,6305,21996
121,6214,21879
122,6200,21725
123,6259,21783
124,6305,21996
125,6247,21918
126,6200,21725
127,6228,21705
128,6305,21996
129,6317,22139
130,6305,21996
131,6297,21709
132,6305,21725
133,6284,21910
134,6305,21996
135,6363,21798
136,6410,21725
137,6360,21848
138,6305,21996
139,6320,21927
140,6410,21996
141,6443,22202
142,6410,22268
143,6366,22003
144,6410,21996
145,6480,22339
146,6515,22539
147,6491,22196
148,6515,21996
149,6579,22266
150,6620,22539
151,6562,22245
152,6515,21996
153,6541,22223
154,6620,22539
155,6637,22293
156,6620,21996
157,6604,22153
158,6620,22539
159,6614,22482
160,6620,22268
161,6622,22297
162,6620,22539
163,6592,22546
164,6620,22539
165,6685,22668
166,6726,22811
167,6667,22650
168,6620,22539
169,6644,22645
170,6726,22811
171,6744,22671
172,6726,22539
173,6704,22616
174,6726,22811
175,6727,22714
176,6726,22539
177,6713,22548
178,6726,22811
179,6722,22828
180,6726,22539
181,6718,22270
182,6726,22539
183,6718,22994
184,6726,23083
185,6721,22679
186,6726,22539
187,6715,22838
188,6726,23083
189,6725,22783
190,6726,22539
191,6706,22740
192,6726,23083
193,6769,22977
194,6831,22811
195,6841,22908
196,6831,23083
197,6811,22909
198,6831,22811
199,6837,22978
200,6831,23083
201,6803,22733
202,6831,22539
203,6885,22799
204,6936,23083
205,6930,22816
206,6936,22539
207,6940,22631
208,6936,22811
209,6902,22607
210,6936,22539
211,7008,22844
212,7041,23083
213,6969,22763
214,6936,22539
215,6983,22790
216,7041,23083
217,6989,22805
218,6936,22539
219,6959,22742
220,7041,23083
221,7050,22869
222,7041,22539
223,7069,22643
224,7146,23083
225,7163,23109
226,7146,22811
227,7125,22696
228,7146,23083
229,7146,23409
230,7146,23354
231,7134,23053
232,7146,23083
233,7140,23314
234,7146,23354
235,7140,22988
236,7146,22811
237,7135,23034
238,7146,23354
239,7145,23264
240,7146,23083
241,7125,23048
242,7146,23083
243,7190,22876
244,7251,22811
245,7259,23051
246,7251,23354
247,7231,23251
248,7251,23083
249,7282,23134
250,7356,23354
251,7448,23352
252,7566,23354
253,7611,23475
254,7566,23626
255,7469,23496
256,7461,23354
257,7491,23252
258,7461,23083
259,7350,22690
260,7356,22539
261,7482,22687
262,7566,22811
263,7491,22589
264,7461,22539
265,7540,22830
266,7566,23083
267,7386,22817
268,7251,22539
269,7353,22602
270,7566,22811
271,7586,22670
272,7461,22539
273,7363,22717
274,7356,23083
275,7308,23140
276,7251,23083
277,7231,23077
278,7251,23083
279,7205,22788
280,7146,22539
281,7118,22649
282,7146,23083
283,7146,23177
284,7146,22811
285,7139,22385
286,7146,22539
287,7126,22971
288,7146,23083
289,7191,22676
290,7251,22539
291,7244,22851
292,7251,23083
293,7242,22776
294,7251,22539
295,7220,22702
296,7251,22811
297,7298,22532
298,7356,22539
299,7386,22972
300,7461,23083
301,7533,22566
302,7566,22539
303,7550,23154
304,7671,23083
305,8025,21774
306,8512,21453
307,8848,23883
308,9248,27699
309,10562,29571
310,13451,27971
311,17060,23232
312,19651,16565
313,20431,9556
314,20177,4617
315,19397,2948
316,17444,3802
317,13924,5613
318,10193,8147
319,7946,11447
320,7356,14936
321,7300,17603
322,7146,19552
323,6989,21180
324,6936,22539
325,6791,23178
326,6620,23354
327,6574,23507
328,6620,23897
329,6542,24134
330,6410,24169
331,6354,24153
332,6410,24440
333,6417,24721
334,6410,24712
335,6389,24434
336,6410,24440
337,6396,24769
338,6410,24983
339,6413,24796
340,6410,24712
341,6379,24900
342,6410,24983
343,6478,24620
344,6515,24440
345,6452,24711
346,6410,24983
347,6442,24703
