TIME,II,V
0,-1069,841
1,-1369,1046
2,-1370,1010
3,-1271,928
4,-1183,893
5,-1131,882
6,-1187,899
7,-1369,963
8,-1492,984
9,-1319,840
10,-908,553
11,-613,316
12,-685,256
13,-955,286
14,-1038,211
15,-810,-19
16,-516,-267
17,-405,-415
18,-422,-516
19,-386,-670
20,-286,-866
21,-233,-1027
22,-208,-1163
23,-79,-1360
24,141,-1610
25,243,-1782
26,85,-1766
27,-185,-1623
28,-279,-1509
29,-84,-1508
30,222,-1557
31,409,-1562
32,440,-1506
33,456,-1440
34,527,-1366
35,547,-1229
36,393,-1000
37,106,-753
38,-154,-577
39,-283,-475
40,-298,-378
41,-234,-259
42,-92,-172
43,79,-142
44,116,-93
45,-100,61
46,-450,274
47,-616,400
48,-402,354
49,36,226
50,314,174
51,194,264
52,-182,412
53,-449,502
54,-387,500
55,-125,464
56,48,452
57,3,472
58,-125,489
59,-144,488
60,-43,474
61,18,463
62,-76,462
63,-249,474
64,-349,498
65,-337,523
66,-303,532
67,-296,508
68,-239,444
69,-73,354
70,107,269
71,150,213
72,42,190
73,-84,195
74,-128,212
75,-125,219
76,-190,214
77,-377,253
78,-582,380
79,-570,534
80,-221,612
81,259,658
82,512,832
83,466,1125
84,412,1283
85,590,1119
86,870,750
87,985,387
88,881,59
89,678,-315
90,415,-703
91,59,-997
92,-279,-1167
93,-345,-1256
94,-79,-1277
95,203,-1261
96,113,-1292
97,-318,-1409
98,-661,-1474
99,-617,-1291
100,-349,-844
101,-185,-357
102,-186,-61
103,-186,37
104,-136,119
105,-164,298
106,-324,491
107,-487,556
108,-509,511
109,-408,501
110,-335,611
111,-402,756
112,-581,814
113,-761,790
114,-818,784
115,-749,826
116,-573,803
117,-422,702
118,-373,610
119,-436,614
120,-526,641
121,-589,664
122,-635,722
123,-659,819
124,-620,834
125,-552,727
126,-617,654
127,-939,784
128,-1376,1100
129,-1488,1459
130,-804,1765
131,911,1870
132,3624,1335
133,7083,-418
134,10597,-3319
135,12899,-6197
136,12758,-7624
137,10128,-7401
138,6402,-6648
139,3282,-6253
140,1489,-5815
141,716,-4569
142,429,-2688
143,338,-1078
144,261,-186
145,34,285
146,-381,695
147,-841,1020
148,-1179,1148
149,-1301,1146
150,-1220,1168
151,-1057,1243
152,-1013,1321
153,-1214,1394
154,-1578,1519
155,-1857,1669
156,-1812,1708
157,-1490,1587
158,-1155,1441
159,-1125,1468
160,-1395,1618
161,-1676,1698
162,-1682,1601
163,-1427,1443
164,-1206,1379
165,-1258,1449
166,-1513,1574
167,-1669,1647
168,-1530,1624
169,-1219,1521
170,-1036,1411
171,-1126,1362
172,-1367,1401
173,-1541,1459
174,-1549,1442
175,-1403,1323
176,-1172,1200
177,-974,1171
178,-963,1226
179,-1167,1270
180,-1433,1255
181,-1567,1207
182,-1546,1179
183,-1482,1176
184,-1461,1179
185,-1428,1163
186,-1297,1117
187,-1069,1045
188,-832,956
189,-657,849
190,-576,743
191,-614,687
192,-786,716
193,-1010,765
194,-1121,712
195,-1032,538
196,-826,354
197,-631,243
198,-502,154
199,-460,24
200,-554,-115
201,-754,-218
202,-867,-328
203,-665,-508
204,-167,-734
205,336,-957
206,546,-1174
207,458,-1390
208,312,-1540
209,328,-1573
210,492,-1543
211,643,-1557
212,680,-1631
213,649,-1692
214,632,-1676
215,646,-1598
216,670,-1506
217,711,-1429
218,741,-1340
219,655,-1189
220,385,-960
221,62,-710
222,-64,-519
223,78,-409
224,241,-326
225,149,-212
226,-129,-88
227,-215,-21
228,85,-26
229,467,-27
230,483,48
231,142,180
232,-86,272
233,73,279
234,321,266
235,231,339
236,-141,491
237,-354,589
238,-166,524
239,223,381
240,485,336
241,491,427
242,341,500
243,196,449
244,144,362
245,153,367
246,143,441
247,108,468
248,102,430
249,115,412
250,83,450
251,21,473
252,29,422
