TIMESTAMP,II,V
0,441,16761
1,659,19047
2,882,17021
3,1122,16140
4,1323,17541
5,1505,18415
6,1764,17931
7,1960,17654
8,1764,18060
9,1149,18012
10,588,17411
11,482,17174
12,735,17541
13,1078,17847
14,1470,17931
15,1840,17998
16,1911,18060
17,1632,17956
18,1470,17931
19,1802,18152
20,2352,18450
21,2569,18474
22,2352,18320
23,1988,18161
24,1764,18190
25,1825,18254
26,2205,18320
27,2589,18278
28,2499,18190
29,1909,17977
30,1470,17801
31,1699,17775
32,2352,18060
33,2786,18372
34,2793,18450
35,2656,18204
36,2646,18060
37,2711,18174
38,2793,18450
39,3025,18594
40,3529,18710
41,4065,18767
42,4264,18710
43,4096,18480
44,3970,18450
45,4111,18626
46,4264,18710
47,4114,18390
48,3823,18060
49,3756,17987
50,3970,18060
51,4176,17883
52,4264,17671
53,4398,17709
54,4705,18060
55,4970,18304
56,4852,18320
57,4221,18122
58,3382,17931
59,2819,17773
60,2793,17801
61,3048,17929
62,3087,18060
63,2629,17936
64,1911,17671
65,1417,17481
66,1470,17671
67,1952,18073
68,2499,18450
69,2795,18591
70,2793,18710
71,2601,18853
72,2352,18970
73,2104,18867
74,1911,18710
75,1796,18534
76,1764,18320
77,1761,17919
78,1764,17541
79,1762,17251
80,1764,17021
81,1727,16635
82,1617,16241
83,1447,15945
84,1323,15852
85,1336,15841
86,1470,15982
87,1552,16148
88,1470,16241
89,1359,16132
90,1470,16111
91,1766,16329
92,1911,16761
93,1643,16985
94,1176,16891
95,847,16558
96,882,16371
97,1184,16454
98,1617,16761
99,1938,16961
100,1911,16891
101,1574,16620
102,1323,16501
103,1452,16623
104,1764,16891
105,1855,17046
106,1617,17151
107,1210,17295
108,882,17671
109,1013,18225
110,2058,18970
111,4149,19691
112,7204,20139
113,11269,19755
114,15878,18190
115,18958,15328
116,17937,11564
117,12686,7322
118,6322,3508
119,2063,1409
120,294,2209
121,-497,5391
122,-1029,9095
123,-875,11674
124,0,13253
125,796,14562
126,1029,15852
127,1052,16728
128,1323,17281
129,1670,17684
130,1617,17931
131,1113,17765
132,735,17541
133,1042,17659
134,1911,18190
135,2531,18576
136,2352,18580
137,1557,18283
138,882,18060
139,664,17962
140,735,17931
141,764,17835
142,735,17801
143,852,17943
144,1176,18320
145,1469,18636
146,1470,18710
147,1222,18496
