TIME,II,V
0,-160,4089
1,-146,4651
2,-106,4125
3,-111,3842
4,-133,4125
5,-111,4308
6,-53,4160
7,-15,4066
8,0,4196
9,30,4288
10,80,4231
11,117,4172
12,133,4196
13,158,4220
14,213,4231
15,284,4279
16,346,4374
17,383,4441
18,399,4445
19,404,4385
20,399,4303
21,372,4221
22,319,4160
23,259,4099
24,213,4054
25,179,4005
26,133,3947
27,68,3854
28,0,3769
29,-55,3713
30,-106,3698
31,-164,3683
32,-213,3662
33,-234,3616
34,-239,3556
35,-255,3476
36,-292,3414
37,-338,3358
38,-372,3307
39,-384,3230
40,-372,3165
41,-352,3124
42,-346,3129
43,-352,3142
44,-346,3165
45,-320,3179
46,-292,3200
47,-280,3196
48,-266,3165
49,-246,3106
50,-239,3058
51,-274,3030
52,-319,3022
53,-332,3017
54,-292,3022
55,-239,3036
56,-213,3058
57,-221,3060
58,-239,3058
59,-246,3073
60,-239,3165
61,-216,3340
62,-160,3591
63,-36,3837
64,186,3982
65,537,3890
66,1037,3485
67,1674,2762
68,2366,1849
69,2958,903
70,3270,107
71,3197,-410
72,2765,-533
73,2132,-262
74,1489,320
75,952,1036
76,532,1742
77,209,2320
78,-27,2738
79,-182,2998
80,-292,3165
81,-384,3269
82,-452,3342
83,-486,3380
84,-505,3414
85,-525,3436
86,-532,3449
87,-516,3430
88,-505,3414
89,-534,3406
90,-585,3414
91,-633,3411
92,-665,3414
93,-690,3426
94,-691,3449
95,-661,3455
96,-611,3449
97,-566,3439
98,-532,3449
99,-516,3464
100,-532,3485
101,-562,3496
102,-558,3520
103,-492,3540
104,-399,3556
105,-334,3552
106,-319,3556
107,-336,3558
108,-372,3556
109,-416,3520
110,-452,3485
111,-462,3466
112,-452,3485
113,-444,3504
114,-452,3520
115,-461,3518
116,-452,3520
117,-424,3516
118,-399,3520
119,-392,3526
120,-399,3556
121,-396,3591
122,-372,3627
123,-332,3632
124,-292,3627
125,-268,3626
126,-266,3662
127,-278,3705
128,-292,3734
129,-303,3729
130,-319,3734
131,-345,3749
132,-372,3769
133,-389,3755
134,-399,3734
135,-404,3718
136,-399,3734
137,-377,3749
138,-346,3769
139,-316,3781
140,-292,3805
141,-267,3830
142,-239,3876
143,-218,3926
144,-213,3982
145,-218,4011
146,-213,4018
147,-177,3997
148,-106,3982
149,-14,3973
150,80,3982
151,159,3985
152,213,3982
153,225,3962
154,186,3947
155,116,3927
156,53,3911
157,26,3877
158,27,3840
159,38,3796
160,53,3769
161,72,3746
162,80,3734
163,63,3713
164,27,3698
165,-8,3678
166,-27,3662
167,-30,3622
168,-27,3556
169,-18,3458
170,0,3378
171,34,3333
172,80,3342
173,121,3373
174,133,3414
175,105,3427
176,53,3414
177,10,3361
178,0,3307
179,21,3258
180,53,3236
181,77,3225
182,80,3236
183,48,3240
184,-27,3236
185,-128,3211
186,-213,3200
187,-248,3198
188,-239,3200
189,-221,3179
190,-213,3165
191,-199,3158
192,-160,3165
193,-101,3159
194,-53,3165
195,-25,3178
196,0,3200
197,25,3201
198,27,3200
199,-15,3198
200,-80,3200
201,-130,3183
202,-160,3165
203,-185,3142
204,-213,3129
205,-227,3115
206,-213,3129
207,-174,3161
208,-133,3200
209,-109,3209
210,-106,3200
211,-111,3179
212,-106,3165
213,-98,3142
214,-106,3129
215,-135,3121
216,-160,3129
217,-157,3129
218,-133,3129
219,-110,3122
220,-106,3129
221,-124,3140
222,-160,3165
223,-204,3182
224,-239,3200
225,-244,3210
226,-213,3236
227,-159,3260
228,-106,3271
229,-69,3233
230,-53,3165
231,-64,3090
232,-106,3058
233,-166,3053
234,-213,3058
235,-225,3049
