TIMESTAMP,II,V
0,-369,819
1,-359,883
2,-256,792
3,-264,844
4,-266,861
5,-272,862
6,-288,867
7,-323,891
8,-361,918
9,-392,935
10,-420,953
11,-451,979
12,-484,1007
13,-513,1027
14,-542,1046
15,-570,1066
16,-592,1080
17,-607,1088
18,-620,1089
19,-630,1086
20,-632,1073
21,-625,1051
22,-608,1020
23,-584,980
24,-562,934
25,-547,884
26,-543,831
27,-548,777
28,-558,722
29,-567,665
30,-574,606
31,-576,548
32,-579,494
33,-576,447
34,-573,408
35,-563,374
36,-551,344
37,-534,313
38,-520,281
39,-502,246
40,-489,209
41,-475,166
42,-467,120
43,-454,65
44,-447,8
45,-436,-55
46,-432,-114
47,-429,-173
48,-443,-224
49,-471,-270
50,-518,-310
51,-572,-346
52,-626,-376
53,-671,-403
54,-708,-426
55,-737,-446
56,-767,-463
57,-800,-478
58,-836,-489
59,-867,-496
60,-889,-497
61,-903,-492
62,-910,-483
63,-914,-472
64,-918,-460
65,-921,-452
66,-923,-446
67,-919,-442
68,-907,-438
69,-883,-435
70,-843,-431
71,-787,-428
72,-720,-424
73,-646,-417
74,-572,-406
75,-501,-388
76,-440,-366
77,-387,-342
78,-347,-317
79,-316,-293
80,-300,-270
81,-292,-243
82,-294,-212
83,-297,-172
84,-302,-130
85,-305,-83
86,-308,-41
87,-309,-1
88,-315,30
89,-321,57
90,-329,77
91,-328,95
92,-322,109
93,-309,123
94,-294,135
95,-272,146
96,-246,152
97,-208,154
98,-157,148
99,-88,136
100,-8,118
101,71,97
102,143,74
103,204,54
104,251,37
105,280,25
106,290,17
107,282,14
108,249,11
109,195,9
110,127,5
111,55,1
112,-15,-1
113,-77,0
114,-130,5
115,-165,15
116,-179,30
117,-163,48
118,-114,68
119,-31,91
120,74,113
121,187,130
122,286,143
123,355,148
124,380,145
125,361,129
126,304,100
127,223,57
128,130,5
129,35,-51
130,-61,-103
131,-160,-147
132,-260,-182
133,-353,-212
134,-426,-239
135,-468,-262
136,-478,-278
137,-468,-279
138,-457,-263
139,-455,-228
140,-473,-182
141,-505,-134
142,-546,-93
143,-590,-66
144,-630,-52
145,-667,-45
146,-690,-45
147,-704,-40
148,-698,-41
