TIME,II,V
0,4232,5458
1,4899,5980
2,4343,5068
3,3944,4650
4,4232,5068
5,4587,5304
6,4566,5068
7,4414,4931
8,4454,5068
9,4579,5119
10,4566,5068
11,4394,5164
12,4232,5328
13,4182,5271
14,4232,5068
15,4289,4985
16,4343,5068
17,4428,5155
18,4566,5198
19,4695,5184
20,4789,5068
21,4827,4877
22,4789,4808
23,4602,4916
24,4343,5068
25,4171,5091
26,4232,5068
27,4427,5107
28,4566,5198
29,4530,5220
30,4454,5198
31,4468,5188
32,4566,5198
33,4604,5142
34,4566,5068
35,4519,5071
36,4566,5198
37,4703,5286
38,4900,5198
39,5032,4959
40,5011,4808
41,4839,4868
42,4677,5068
43,4593,5200
44,4566,5198
45,4568,5082
46,4677,4938
47,4811,4817
48,4789,4808
49,4575,4881
50,4454,4938
51,4578,4878
52,4789,4808
53,4840,4863
54,4789,5068
55,4739,5227
56,4677,5198
57,4559,4989
58,4566,4808
59,4781,4796
60,5011,4938
61,4952,5021
62,4677,4938
63,4485,4790
64,4566,4808
65,4769,4970
66,4900,5068
67,4871,4959
68,4789,4808
69,4746,4766
70,4789,4808
71,4818,4806
72,4789,4808
73,4737,4867
74,4789,4938
75,4912,4898
76,5011,4808
77,5013,4769
78,5011,4808
79,5029,4823
80,5011,4808
81,4888,4792
82,4789,4808
83,4835,4809
84,5011,4808
85,5101,4801
86,5011,4808
87,4835,4806
88,4789,4808
89,4886,4765
90,5011,4678
91,5033,4609
92,5011,4678
93,4998,4803
94,5011,4808
95,5030,4649
96,5123,4548
97,5231,4603
98,5234,4678
99,5091,4617
100,5011,4548
101,5094,4593
102,5234,4678
103,5284,4639
104,5345,4548
105,5473,4523
106,5568,4548
107,5512,4496
108,5457,4419
109,5508,4426
110,5568,4548
111,5477,4654
112,5345,4678
113,5306,4620
114,5345,4548
115,5338,4468
116,5345,4419
117,5370,4393
118,5345,4419
119,5168,4433
120,5011,4419
121,4970,4348
122,5011,4289
123,5007,4222
124,5011,4159
125,5067,4110
126,5123,4159
127,5057,4218
128,4900,4159
129,4723,3998
130,4566,4029
131,4406,4423
132,4454,5068
133,5099,5723
134,6570,6368
135,8482,7068
136,10245,7797
137,11666,8371
138,12918,8707
139,13623,8803
140,12918,8707
141,10569,8420
142,7684,8057
143,5512,7756
144,4232,7537
145,3206,7123
146,2227,6238
147,1627,4951
148,1670,3769
149,2179,3113
150,2895,2989
151,3561,3057
152,4009,3119
153,4227,3195
154,4454,3379
155,4768,3599
156,5011,3769
157,5028,3841
158,5011,3899
159,5096,3960
160,5234,4029
161,5246,4038
162,5234,4029
163,5275,4014
164,5345,4029
165,5340,4028
166,5345,4029
167,5409,4020
168,5457,4029
169,5395,4026
170,5345,4029
171,5392,4023
172,5457,4029
173,5407,4061
174,5345,4159
175,5368,4259
176,5457,4289
177,5506,4217
178,5568,4159
179,5647,4189
180,5679,4289
181,5602,4328
182,5568,4289
183,5655,4241
184,5791,4289
185,5815,4379
186,5791,4419
187,5810,4355
188,5902,4289
189,5961,4270
190,6013,4289
191,6099,4279
192,6236,4289
193,6292,4341
194,6236,4419
195,6127,4438
196,6125,4419
197,6221,4395
198,6348,4419
199,6435,4468
200,6570,4548
201,6750,4587
202,6904,4548
203,6956,4448
204,7016,4419
205,7129,4477
206,7238,4548
207,7244,4542
208,7238,4548
209,7284,4647
210,7350,4808
211,7347,4869
212,7350,4808
213,7374,4738
214,7350,4808
215,7192,4961
216,7016,5068
217,6866,5066
218,6682,5068
219,6414,5127
220,6236,5198
221,6217,5194
222,6236,5198
223,6136,5291
224,6013,5458
225,5927,5531
226,5791,5458
227,5504,5300
228,5234,5198
229,5097,5172
230,5011,5198
231,4802,5203
232,4566,5198
233,4446,5189
234,4454,5198
235,4423,5158
236,4343,5068
237,4261,4955
238,4232,4938
239,4148,4993
240,4009,5068
241,3844,5074
242,3786,5068
243,3816,5065
244,3898,5068
245,3956,5005
246,4009,4938
247,4033,4945
248,4009,5068
249,3909,5108
250,3786,4938
251,3685,4694
252,3675,4808
253,3863,5506
254,4454,6628
255,5569,7801
256,7127,8837
257,8810,9639
258,10357,10137
259,11628,10275
260,12472,10137
261,12438,9715
262,11136,8967
263,8770,8033
264,6236,7408
265,4291,7423
266,3007,7927
267,1992,8399
268,1114,8447
269,520,7850
270,334,6628
271,421,5106
272,668,3899
273,1068,3334
274,1670,3249
275,2367,3287
276,3007,3379
277,3467,3523
278,3786,3639
279,3989,3623
280,4120,3639
281,4167,3767
282,4232,3899
283,4329,3854
284,4454,3769
285,4521,3791
286,4566,3899
287,4615,3925
288,4677,3899
289,4724,3885
290,4789,3899
291,4863,3878
292,4900,3899
293,4852,3975
294,4789,4029
295,4763,3971
296,4789,3899
297,4827,3887
298,4900,3899
299,4948,3842
300,4900,3769
301,4722,3712
302,4566,3639
303,4521,3495
304,4566,3379
305,4577,3355
306,4566,3379
307,4553,3332
308,4566,3249
309,4580,3207
310,4677,3249
311,4896,3306
312,5234,3379
313,5581,3484
314,5902,3639
315,6160,3751
316,6348,3769
317,6399,3693
318,6348,3639
319,6285,3664
320,6348,3769
321,6509,3857
322,6682,3899
323,6792,3895
324,6904,3899
325,7007,3898
326,7016,3899
327,6835,3885
328,6570,3899
329,6353,3943
330,6236,4029
331,6134,4103
332,6013,4159
333,5852,4200
334,5679,4289
335,5483,4373
336,5345,4419
337,5262,4432
338,5234,4548
339,5146,4717
340,5011,4808
341,4862,4773
342,4789,4808
343,4772,4955
344,4789,5068
345,4791,5047
346,4789,5068
347,4730,5145
348,4566,5068
349,4265,4840
350,4009,4938
351,4089,5608
352,4789,6498
353,6115,7183
354,7907,7797
355,9877,8542
356,11693,9227
357,12806,9528
358,12695,9487
359,11220,9149
360,8909,8447
361,6525,7608
362,4566,7278
363,3021,7528
364,1782,7537
365,916,6606
366,668,5198
367,1048,4214
368,1782,3899
369,2485,3822
370,3007,3769
371,3343,3826
372,3564,4029
373,3714,4197
374,3898,4289
375,4096,4353
376,4232,4419
377,4232,4385
378,4232,4289
379,4281,4222
380,4343,4289
381,4296,4387
382,4232,4419
383,4244,4342
384,4343,4289
385,4420,4288
386,4454,4289
387,4462,4210
388,4454,4159
389,4399,4200
390,4343,4289
391,4350,4310
392,4454,4289
393,4553,4242
394,4566,4159
395,4490,4042
396,4454,4029
397,4495,4114
398,4566,4159
399,4576,4074
400,4566,4029
401,4560,4099
402,4566,4159
403,4547,4083
404,4566,4029
405,4620,4093
406,4677,4159
407,4704,4087
408,4789,4029
409,4920,4090
410,5011,4159
411,4997,4085
412,5011,4029
413,5116,4128
414,5234,4289
415,5243,4315
416,5234,4289
417,5309,4331
418,5457,4419
419,5544,4425
420,5568,4419
421,5568,4472
422,5568,4548
423,5517,4548
424,5457,4548
425,5432,4606
426,5457,4678
427,5440,4676
428,5345,4678
429,5176,4736
430,5011,4808
431,4878,4808
432,4789,4808
433,4683,4862
434,4566,4938
435,4466,4944
436,4454,4938
437,4477,4981
438,4454,5068
439,4338,5095
440,4232,5068
441,4198,5040
442,4232,5068
443,4240,5088
444,4232,5068
445,4221,5029
446,4232,5068
447,4227,5154
448,4232,5198
449,4232,5135
450,4232,5068
451,4216,5052
452,4232,5068
453,4247,5055
454,4232,5068
455,4192,5093
456,4232,5068
457,4325,4967
458,4343,4938
459,4190,5012
460,4009,5068
461,3947,4994
462,4009,4938
463,4038,4996
464,4009,5068
465,4007,4975
466,4120,4808
467,4237,4736
468,4232,4808
469,4097,4892
470,4009,4938
471,4042,4943
472,4120,4938
473,4098,4918
474,4009,4938
475,3958,4963
476,4009,4938
477,4082,4844
478,4120,4808
479,4083,4867
480,4009,4938
481,3953,4896
482,4009,4808
483,4134,4768
484,4232,4808
485,4235,4827
486,4232,4808
487,4246,4784
488,4232,4808
489,4151,4825
490,4120,4808
491,4174,4773
492,4232,4808
493,4184,4887
494,4120,4938
495,4140,4886
496,4232,4808
497,4264,4774
498,4232,4808
499,4201,4823
500,4232,4808
501,4249,4786
502,4232,4808
503,4233,4824
504,4343,4808
505,4465,4774
506,4454,4808
507,4302,4888
508,4232,4938
509,4325,4884
510,4454,4808
511,4466,4778
512,4454,4808
513,4478,4818
