TIME,II,V
0,2923,3881
1,3492,4597
2,3340,4366
3,3257,4263
4,3393,4457
5,3320,4345
6,3001,3881
7,2794,3580
8,2871,3669
9,3072,3901
10,3340,4184
11,3730,4631
12,4228,5246
13,4727,5841
14,5220,6337
15,5673,6715
16,5976,6944
17,6039,6985
18,5976,6944
19,5940,6921
20,5976,6944
21,5996,6949
22,5976,6944
23,5949,6930
24,5976,6944
25,6005,6949
26,5976,6944
27,5854,6887
28,5715,6792
29,5610,6659
30,5559,6549
31,5514,6470
32,5480,6428
33,5454,6378
34,5454,6337
35,5450,6301
36,5454,6307
37,5440,6306
38,5402,6276
39,5289,6151
40,5115,5943
41,4881,5654
42,4645,5367
43,4441,5118
44,4332,4973
45,4296,4904
46,4306,4912
47,4317,4951
48,4358,5033
49,4398,5106
50,4410,5155
51,4367,5152
52,4358,5185
53,4436,5302
54,4593,5518
55,4707,5694
56,4724,5731
57,4626,5587
58,4489,5397
59,4353,5248
60,4280,5185
61,4239,5122
62,4202,5033
63,4116,4911
64,4019,4821
65,3937,4763
66,3915,4760
67,3952,4813
68,4071,4973
69,4237,5198
70,4410,5427
71,4531,5573
72,4619,5670
73,4702,5771
74,4828,5943
75,4981,6154
76,5141,6367
77,5234,6484
78,5220,6458
79,5065,6268
80,4828,6004
81,4569,5735
82,4358,5518
83,4194,5332
84,4071,5185
85,3957,5061
86,3862,4973
87,3774,4897
88,3706,4851
89,3642,4814
90,3601,4791
91,3563,4749
92,3523,4700
93,3450,4613
94,3367,4488
95,3268,4275
96,3184,4002
97,3091,3678
98,3001,3366
99,2869,3056
100,2714,2790
101,2569,2584
102,2558,2547
103,2729,2706
104,3080,3062
105,3490,3490
106,3862,3881
107,4072,4094
108,4071,4093
109,3879,3911
110,3680,3760
111,3673,3859
112,3993,4366
113,4555,5174
114,5167,6034
115,5606,6653
116,5794,6944
117,5782,6980
118,5715,6944
119,5677,6927
120,5689,6944
121,5720,6948
122,5768,6944
123,5801,6937
124,5794,6944
125,5720,6926
126,5611,6853
127,5470,6680
128,5298,6428
129,5075,6134
130,4854,5882
131,4651,5667
132,4437,5427
133,4104,5040
134,3628,4488
135,3064,3836
136,2558,3244
137,2178,2789
138,1957,2517
139,1856,2383
140,1879,2395
141,1982,2506
142,2114,2668
143,2169,2753
144,2140,2729
145,2077,2642
146,2114,2668
147,2289,2870
148,2584,3214
149,2871,3544
150,3080,3790
151,3170,3906
152,3210,3942
153,3249,3933
154,3340,3972
155,3449,4064
156,3549,4184
157,3608,4253
158,3654,4275
159,3684,4267
160,3706,4275
161,3709,4293
162,3732,4336
163,3791,4397
164,3889,4488
165,3973,4573
166,4045,4669
167,4125,4791
168,4254,4973
169,4375,5136
170,4410,5185
171,4322,5071
172,4202,4912
173,4132,4821
174,4150,4851
175,4211,4942
176,4306,5064
177,4388,5167
178,4410,5215
179,4314,5140
180,4150,4973
181,3995,4793
182,3941,4730
183,4004,4826
184,4176,5064
185,4362,5314
186,4463,5458
187,4388,5395
188,4176,5155
189,3901,4813
190,3654,4488
191,3444,4217
192,3288,4033
193,3190,3931
194,3184,3942
195,3235,4012
196,3288,4063
197,3263,4001
198,3158,3851
199,2985,3653
200,2792,3457
201,2598,3245
202,2453,3062
203,2380,2958
204,2401,3002
205,2480,3155
206,2584,3335
207,2635,3414
208,2610,3366
209,2519,3237
210,2453,3153
211,2446,3138
212,2479,3153
213,2476,3114
214,2427,3032
215,2356,2944
216,2323,2911
217,2330,2927
218,2375,3002
219,2419,3095
220,2453,3184
221,2451,3211
222,2427,3184
223,2391,3115
224,2375,3062
225,2364,3033
226,2349,3032
227,2306,3020
228,2270,3002
229,2261,2980
230,2297,3002
231,2345,3061
232,2401,3153
233,2462,3241
234,2558,3335
235,2681,3442
236,2819,3578
237,2915,3687
238,2949,3729
239,2919,3692
240,2897,3669
241,2955,3751
242,3158,4002
243,3465,4363
244,3784,4730
245,3980,4956
246,3993,4973
247,3836,4788
248,3601,4518
249,3360,4242
250,3158,4002
251,2990,3781
252,2871,3608
253,2805,3518
254,2819,3548
255,2891,3654
256,3001,3790
257,3095,3886
258,3158,3942
259,3177,3957
260,3184,3972
261,3177,3978
262,3158,3972
263,3097,3916
264,3001,3820
265,2884,3690
266,2792,3578
267,2733,3492
268,2714,3457
269,2712,3450
270,2740,3487
271,2785,3542
272,2845,3608
273,2890,3647
274,2923,3669
275,2935,3675
276,2949,3699
277,2966,3736
278,3001,3790
279,3028,3813
280,3027,3790
281,2965,3704
282,2871,3608
283,2779,3527
284,2740,3487
285,2730,3456
286,2714,3426
287,2662,3379
288,2610,3335
289,2573,3286
290,2558,3244
291,2539,3200
292,2531,3184
293,2535,3193
294,2558,3244
295,2591,3320
296,2662,3426
297,2754,3525
298,2845,3608
299,2908,3672
300,2975,3760
301,3024,3822
302,3001,3790
303,2858,3618
304,2662,3396
305,2499,3198
306,2427,3062
307,2431,2988
308,2505,3032
309,2610,3182
310,2714,3366
311,2794,3494
312,2897,3608
313,3031,3752
314,3158,3911
315,3205,3988
316,3184,3972
317,3137,3904
318,3106,3851
319,3063,3796
320,3001,3729
321,2916,3634
322,2845,3548
323,2800,3483
324,2792,3457
325,2792,3435
326,2792,3426
327,2799,3451
328,2845,3548
329,2908,3673
330,2949,3760
331,2926,3753
332,2871,3699
333,2816,3642
334,2792,3608
335,2782,3571
336,2792,3548
337,2813,3539
338,2845,3548
339,2844,3515
340,2792,3426
341,2663,3274
342,2479,3093
343,2269,2883
344,2088,2668
345,1939,2457
346,1827,2304
347,1764,2254
348,1801,2335
349,1921,2478
350,2062,2608
351,2158,2697
352,2244,2820
353,2352,2989
354,2479,3153
355,2551,3230
356,2558,3244
357,2529,3229
358,2531,3214
359,2558,3204
360,2584,3244
361,2553,3298
362,2453,3275
363,2270,3099
364,2036,2850
365,1797,2627
366,1644,2456
367,1636,2276
368,1801,2092
369,2117,1966
370,2558,1971
371,3048,2093
372,3497,2304
373,3806,2560
374,3941,2820
375,3889,2967
376,3680,2911
377,3353,2662
378,3001,2395
379,2697,2250
380,2479,2244
381,2313,2269
382,2166,2274
383,2007,2255
384,1853,2244
385,1715,2227
386,1618,2213
387,1560,2203
388,1540,2213
389,1535,2226
390,1540,2244
391,1551,2262
392,1592,2304
393,1652,2368
394,1722,2456
395,1777,2539
396,1827,2608
397,1854,2638
398,1853,2638
399,1824,2613
400,1827,2608
401,1885,2635
402,1983,2699
403,2059,2758
404,2088,2790
405,2050,2756
406,1957,2668
407,1839,2545
408,1775,2456
409,1798,2434
410,1879,2486
411,1931,2548
412,1931,2577
413,1898,2553
414,1879,2517
415,1867,2479
416,1853,2456
417,1822,2430
418,1801,2426
419,1805,2441
420,1853,2486
421,1920,2542
422,2010,2638
423,2133,2787
424,2323,3002
425,2537,3230
426,2714,3426
427,2804,3538
428,2845,3578
429,2877,3571
430,2923,3578
431,2960,3609
432,3001,3669
433,3048,3728
434,3106,3790
435,3135,3823
436,3132,3820
437,3095,3773
438,3053,3729
439,3008,3694
440,2975,3669
441,2964,3636
442,3001,3639
443,3065,3683
444,3132,3760
445,3172,3813
446,3210,3851
447,3246,3876
448,3288,3911
449,3321,3947
450,3393,4033
451,3537,4207
452,3758,4488
453,3952,4756
454,4019,4882
455,3906,4779
456,3680,4518
457,3418,4200
458,3210,3942
459,3099,3797
460,3132,3820
461,3264,3968
462,3419,4154
463,3503,4258
464,3523,4275
465,3502,4239
466,3471,4215
467,3430,4202
468,3419,4215
469,3432,4230
470,3445,4245
471,3400,4210
472,3314,4124
473,3209,3989
474,3132,3881
475,3087,3828
476,3106,3851
477,3156,3894
478,3210,3942
479,3224,3967
480,3236,4002
481,3271,4050
482,3340,4124
483,3394,4174
484,3419,4184
485,3420,4153
486,3445,4154
487,3496,4207
488,3575,4306
489,3645,4389
490,3706,4457
491,3748,4504
492,3784,4548
493,3793,4567
494,3784,4578
495,3762,4568
496,3758,4548
497,3746,4502
498,3706,4457
499,3618,4394
500,3523,4306
501,3432,4163
502,3340,4002
503,3210,3834
504,3080,3699
505,3008,3624
506,3053,3669
507,3149,3786
508,3210,3881
509,3168,3846
510,3080,3729
511,3000,3622
512,2975,3608
513,2983,3655
514,3027,3729
515,3081,3790
516,3132,3851
517,3148,3898
518,3158,3942
519,3173,3966
520,3210,4002
521,3243,4048
522,3288,4124
523,3356,4212
524,3471,4336
525,3619,4491
526,3784,4669
527,3910,4801
528,3941,4821
529,3809,4661
530,3523,4336
531,3138,3905
532,2766,3487
533,2468,3145
534,2270,2911
535,2151,2768
536,2114,2729
537,2139,2769
538,2218,2881
539,2325,3032
540,2453,3214
541,2528,3327
542,2479,3275
543,2281,3027
544,2036,2729
545,1837,2505
546,1722,2395
547,1655,2338
548,1644,2335
549,1693,2394
550,1801,2517
551,1912,2636
552,2010,2729
553,2081,2773
554,2140,2790
555,2184,2802
556,2244,2881
557,2348,3039
558,2505,3244
559,2652,3400
560,2714,3457
561,2647,3391
562,2505,3244
563,2363,3062
564,2270,2911
565,2196,2796
566,2114,2699
567,2025,2592
568,1983,2517
569,2007,2516
570,2088,2608
571,2165,2726
572,2218,2820
573,2244,2859
574,2270,2881
575,2278,2896
576,2244,2911
577,2146,2888
578,2010,2820
579,1841,2691
580,1670,2517
581,1553,2294
582,1592,2062
583,1803,1849
584,2114,1698
585,2408,1594
586,2662,1546
587,2894,1586
588,3132,1789
589,3354,2139
590,3549,2547
591,3681,2898
592,3706,3153
593,3574,3268
594,3314,3214
595,2999,3016
596,2714,2820
597,2472,2717
598,2270,2699
599,2110,2686
600,2036,2699
601,2046,2771
602,2114,2911
603,2198,3065
604,2297,3214
605,2361,3296
606,2323,3244
607,2156,3039
608,1957,2790
609,1814,2597
610,1749,2486
611,1717,2417
612,1749,2426
613,1865,2549
614,2062,2790
615,2255,3055
616,2401,3275
617,2472,3379
618,2479,3366
619,2428,3275
620,2375,3214
621,2368,3225
622,2427,3275
623,2479,3267
624,2453,3184
625,2341,3049
626,2244,2941
627,2242,2908
628,2349,3002
629,2498,3191
630,2662,3426
631,2816,3631
632,2949,3790
633,3014,3868
634,3001,3851
635,2913,3731
636,2792,3578
637,2662,3431
638,2558,3305
639,2477,3163
640,2427,3032
641,2407,2958
642,2453,3002
643,2568,3140
644,2740,3335
645,2918,3525
646,3080,3699
647,3198,3834
648,3288,3942
649,3359,4025
650,3445,4124
651,3536,4228
652,3601,4306
653,3575,4277
654,3445,4124
655,3224,3855
656,2975,3548
657,2736,3251
658,2558,3032
659,2462,2919
660,2479,2941
661,2586,3063
662,2740,3244
663,2874,3420
664,2975,3578
665,3052,3708
666,3132,3820
667,3181,3883
668,3158,3881
669,3031,3791
670,2845,3639
671,2646,3433
672,2479,3214
673,2340,3011
674,2244,2881
675,2192,2814
676,2192,2790
677,2207,2773
678,2218,2790
679,2213,2831
680,2218,2881
681,2233,2900
682,2244,2911
683,2204,2901
684,2114,2850
685,2002,2732
686,1931,2608
687,1906,2530
688,1905,2517
689,1891,2508
690,1879,2486
691,1867,2448
692,1853,2426
693,1821,2406
694,1801,2395
695,1808,2390
696,1853,2426
697,1919,2501
698,2010,2608
699,2099,2695
700,2166,2759
701,2201,2810
702,2244,2881
703,2285,2933
704,2270,2911
705,2144,2764
706,1957,2547
707,1804,2355
708,1749,2274
709,1768,2284
710,1827,2335
711,1889,2383
712,1957,2456
713,2030,2558
714,2114,2668
715,2176,2727
716,2192,2729
717,2150,2680
718,2088,2608
719,2024,2514
720,1957,2426
721,1867,2343
722,1775,2274
723,1708,2210
724,1696,2183
725,1730,2202
726,1801,2274
727,1888,2372
728,1983,2486
729,2047,2574
730,2062,2608
731,2026,2572
732,1983,2517
733,1947,2471
734,1931,2456
735,1944,2475
736,2010,2547
737,2069,2609
738,2036,2577
739,1868,2417
740,1670,2244
741,1552,2162
742,1540,2183
743,1557,2220
744,1566,2244
745,1574,2262
746,1618,2304
747,1681,2358
748,1749,2426
749,1803,2477
750,1853,2486
751,1880,2432
752,1879,2365
753,1858,2321
754,1879,2335
755,1969,2411
756,2114,2577
757,2242,2780
758,2323,2941
759,2350,3001
760,2375,3032
761,2434,3108
762,2558,3244
763,2683,3356
764,2740,3396
765,2683,3341
766,2584,3244
767,2492,3109
768,2427,2971
769,2368,2879
770,2375,2941
771,2471,3132
772,2636,3366
773,2770,3573
774,2845,3790
775,2843,3920
776,2819,3851
777,2845,3661
778,3027,3608
779,3327,3612
780,3680,3426
781,4101,3254
782,4724,3820
783,5450,5241
784,5976,6640
785,6088,7133
786,5976,6944
787,5916,6803
788,5976,6944
789,6005,7024
790,5976,6944
791,5951,6883
792,5976,6944
793,5986,6974
794,5976,6944
795,5963,6916
796,5976,6944
797,5977,6951
798,5976,6944
799,5969,6931
800,5976,6944
801,5973,6941
802,5976,6944
803,5970,6937
804,5976,6944
805,5970,6936
806,5976,6944
807,5970,6936
808,5976,6944
809,5970,6936
810,5976,6944
811,5970,6936
812,5976,6944
813,5970,6936
814,5976,6944
815,5970,6936
816,5976,6944
817,5970,6936
818,5976,6944
819,5970,6936
820,5976,6944
821,5970,6936
822,5976,6944
823,5970,6936
824,5976,6944
825,5970,6936
826,5976,6944
827,5970,6936
828,5976,6944
829,5970,6936
830,5976,6944
831,5970,6936
832,5976,6944
833,5970,6936
834,5976,6944
835,5970,6936
836,5976,6944
837,5970,6936
838,5976,6944
839,5970,6936
840,5976,6944
841,5970,6936
842,5976,6944
843,5970,6936
844,5976,6944
845,5970,6936
846,5976,6944
847,5970,6936
848,5976,6944
849,5970,6936
850,5976,6944
851,5970,6936
852,5976,6944
853,5970,6936
854,5976,6944
855,5970,6936
856,5976,6944
857,5970,6936
858,5976,6944
859,5970,6936
860,5976,6944
861,5970,6936
862,5976,6944
863,5970,6936
864,5976,6944
865,5970,6936
866,5976,6944
867,5970,6936
868,5976,6944
869,5970,6936
870,5976,6944
871,5971,6936
872,5976,6944
873,5970,6937
874,5976,6944
875,5972,6936
876,5976,6944
877,5969,6937
878,5976,6944
879,5973,6936
880,5976,6944
881,5966,6937
882,5976,6944
883,5980,6936
884,5976,6944
885,5934,6938
886,5898,6944
887,5879,6934
888,5898,6944
889,5900,6945
890,5872,6944
891,5781,6878
892,5663,6762
893,5528,6596
894,5428,6458
895,5350,6357
896,5298,6307
897,5230,6249
898,5167,6185
899,5102,6098
900,5063,6034
901,5026,5984
902,5011,5973
903,4994,5961
904,4985,5943
905,4936,5877
906,4854,5791
907,4742,5693
908,4671,5640
909,4646,5616
910,4645,5609
911,4585,5529
912,4463,5367
913,4303,5157
914,4202,5033
915,4185,5030
916,4254,5124
917,4320,5205
918,4332,5246
919,4264,5221
920,4176,5155
921,4081,5033
922,3993,4912
923,3888,4820
924,3810,4791
925,3768,4777
926,3758,4760
927,3713,4706
928,3628,4639
929,3523,4545
930,3471,4457
931,3474,4390
932,3523,4397
933,3573,4443
934,3628,4488
935,3657,4461
936,3654,4397
937,3598,4318
938,3523,4245
939,3466,4172
940,3445,4124
941,3414,4086
942,3340,4033
943,3242,3947
944,3184,3881
945,3157,3844
946,3132,3820
947,3095,3784
948,3106,3790
949,3125,3805
950,3106,3790
951,3078,3779
952,3210,3942
