TIMESTAMP,II,V
0,2088,-675
1,3241,-1049
2,3775,-1207
3,3762,-1154
4,3562,-1022
5,3262,-909
6,2647,-797
7,1713,-640
8,873,-452
9,488,-283
10,416,-149
11,287,-31
12,16,74
13,-198,140
14,-255,160
15,-253,160
16,-284,164
17,-324,174
18,-339,184
19,-343,190
20,-354,193
21,-360,196
22,-356,197
23,-358,199
24,-360,198
25,-367,201
26,-367,205
27,-359,207
28,-339,203
29,-320,200
30,-308,201
31,-296,206
32,-280,208
33,-265,205
34,-259,202
35,-262,203
36,-262,204
37,-253,203
38,-242,205
39,-237,211
40,-239,216
41,-239,214
42,-235,211
43,-231,212
44,-230,215
45,-230,215
46,-223,212
47,-210,211
48,-192,213
49,-172,216
50,-147,217
51,-115,218
52,-73,221
53,-25,221
54,30,216
55,84,208
56,134,203
57,183,198
58,237,192
59,294,181
60,342,172
61,376,166
62,408,158
63,447,145
64,486,131
65,511,121
66,523,116
67,529,109
68,534,100
69,533,91
70,520,87
71,499,85
72,470,83
73,437,80
74,402,75
75,370,71
76,339,67
77,306,67
78,272,69
79,237,70
80,205,69
81,177,67
82,154,65
83,136,66
84,119,68
85,103,70
86,89,69
87,79,66
88,72,66
89,64,69
90,54,72
91,43,72
92,34,69
93,28,67
94,22,67
95,12,69
96,-1,70
97,-12,69
98,-17,68
99,-21,68
100,-32,67
101,-50,66
102,-64,66
103,-69,68
104,-72,69
105,-80,68
106,-94,65
107,-112,60
108,-134,56
109,-157,52
110,-171,50
111,-174,48
112,-172,47
113,-178,45
114,-193,43
115,-211,41
116,-227,38
117,-237,35
118,-235,35
119,-223,34
120,-208,32
121,-202,28
122,-203,26
123,-199,29
124,-183,29
125,-161,26
126,-146,22
127,-138,22
128,-127,25
129,-104,26
130,-79,25
131,-66,24
132,-69,23
133,-77,22
134,-80,20
135,-71,19
136,-52,21
137,-34,23
138,-22,24
139,-16,23
140,-5,21
141,11,20
142,21,20
143,21,22
144,18,23
145,25,25
146,40,26
147,50,25
148,53,24
149,68,22
150,119,20
151,209,20
152,308,21
153,381,23
154,415,28
155,422,31
156,422,29
157,428,21
158,440,14
159,446,9
160,435,5
161,412,-2
162,399,-9
163,416,-14
164,461,-21
165,505,-33
166,515,-45
167,472,-46
168,385,-32
169,279,-10
170,184,13
171,114,28
172,61,35
173,5,37
174,-54,38
175,-106,41
176,-124,45
177,-117,47
178,-101,43
179,-101,41
180,-107,41
181,-110,46
182,-100,45
183,-89,39
184,-84,36
185,-85,36
186,-81,34
187,-68,27
188,-30,20
189,65,4
190,239,-41
191,467,-129
192,733,-254
193,1110,-412
194,1690,-616
195,2415,-860
196,3060,-1088
197,3442,-1218
198,3568,-1211
199,3505,-1105
200,3204,-968
201,2571,-839
202,1702,-708
203,917,-558
204,482,-394
205,356,-239
206,269,-107
207,59,-4
208,-189,64
209,-321,93
210,-338,100
211,-345,103
212,-385,111
213,-418,116
214,-426,119
215,-437,121
216,-454,125
217,-460,129
218,-449,129
219,-445,128
220,-445,125
221,-440,123
222,-423,125
223,-413,129
224,-407,129
225,-397,124
226,-376,120
227,-351,118
228,-336,117
229,-335,115
230,-338,114
231,-333,117
232,-321,121
233,-311,119
234,-304,113
235,-297,110
236,-286,114
237,-274,121
238,-265,123
239,-257,119
240,-247,114
241,-233,114
242,-217,118
243,-199,121
244,-178,120
245,-149,118
246,-109,117
247,-60,114
248,-8,110
249,43,105
250,98,100
251,156,96
252,215,92
253,273,86
254,330,78
255,388,67
256,441,57
257,486,48
258,521,39
259,551,27
260,578,15
261,599,5
262,611,-1
263,612,-5
264,606,-12
265,591,-20
266,565,-25
267,531,-27
268,492,-26
269,453,-28
270,414,-31
271,374,-33
272,332,-32
273,296,-30
274,267,-30
275,241,-31
276,212,-30
277,180,-25
278,149,-19
279,126,-15
280,112,-14
281,101,-15
282,91,-17
283,79,-19
284,66,-17
285,53,-12
286,41,-8
287,30,-9
288,27,-12
289,28,-11
290,27,-8
291,20,-5
292,12,-6
293,5,-8
294,1,-7
295,-4,-3
296,-6,0
297,-6,0
298,-7,-1
299,-13,-2
300,-20,-4
301,-17,-5
302,-5,-6
303,6,-7
304,7,-8
305,0,-8
306,-4,-10
307,0,-13
308,7,-13
309,11,-11
310,13,-11
311,16,-14
312,16,-20
313,10,-26
314,4,-27
315,4,-25
316,8,-21
317,12,-20
318,13,-23
319,11,-27
320,6,-28
321,2,-26
322,6,-25
323,17,-28
324,24,-30
325,19,-27
326,9,-22
327,6,-22
328,11,-23
329,13,-24
330,9,-25
331,2,-27
332,2,-29
333,5,-27
334,5,-24
335,0,-22
336,-1,-23
337,5,-24
338,11,-24
339,8,-22
340,8,-22
341,34,-25
342,100,-28
343,189,-30
344,267,-28
345,307,-24
346,308,-21
347,296,-21
348,302,-27
349,329,-36
350,354,-44
351,353,-50
352,332,-57
353,315,-64
354,321,-69
355,350,-74
356,387,-85
357,410,-101
358,395,-110
359,330,-101
360,230,-78
361,127,-54
362,46,-36
363,-14,-23
364,-67,-17
365,-122,-15
366,-165,-14
367,-183,-9
368,-174,-7
369,-164,-9
370,-163,-13
371,-173,-13
372,-171,-12
373,-160,-13
374,-148,-17
375,-144,-18
376,-142,-18
377,-140,-20
378,-133,-24
379,-112,-29
380,-52,-38
381,70,-67
382,254,-131
383,483,-231
384,779,-365
385,1224,-542
386,1856,-767
387,2551,-1010
388,3084,-1199
389,3344,-1267
390,3377,-1205
391,3211,-1070
392,2756,-927
393,1990,-800
394,1137,-673
395,536,-530
396,305,-374
397,264,-228
398,162,-110
399,-52,-24
400,-252,27
401,-332,52
402,-333,62
403,-340,70
404,-371,78
405,-386,83
406,-377,85
407,-376,89
408,-387,95
409,-390,102
410,-376,106
411,-372,108
412,-375,110
413,-378,114
414,-366,116
415,-349,116
416,-331,112
417,-312,110
418,-294,110
419,-283,113
420,-278,114
421,-276,114
422,-270,111
423,-261,107
424,-255,105
425,-251,106
426,-243,108
427,-228,106
428,-217,104
429,-216,104
430,-220,107
431,-216,110
432,-201,109
433,-181,104
434,-165,99
435,-152,97
436,-132,99
437,-103,100
438,-68,98
439,-28,94
440,20,90
441,76,88
442,135,84
443,191,76
444,250,67
445,312,60
446,370,55
447,415,48
448,453,38
449,492,25
450,532,12
451,564,1
452,587,-8
453,603,-16
454,613,-25
455,613,-33
456,603,-39
457,586,-42
458,563,-45
459,530,-48
460,485,-50
461,435,-51
462,389,-50
463,352,-49
464,319,-49
465,283,-48
466,242,-47
467,204,-46
468,175,-47
469,151,-47
470,125,-46
471,97,-42
472,73,-38
473,55,-37
474,43,-38
475,30,-39
476,16,-39
477,3,-37
478,-9,-34
479,-21,-31
480,-30,-31
481,-38,-31
482,-44,-31
483,-50,-30
484,-52,-30
485,-52,-30
486,-55,-29
487,-64,-28
488,-73,-27
489,-76,-29
490,-74,-30
491,-71,-30
492,-69,-29
493,-68,-31
494,-70,-33
495,-74,-35
496,-73,-36
497,-66,-38
498,-58,-39
499,-53,-41
500,-50,-43
501,-45,-46
502,-42,-48
503,-46,-46
504,-52,-43
505,-54,-44
506,-52,-48
507,-50,-51
508,-49,-50
509,-48,-47
510,-48,-48
511,-51,-51
512,-54,-52
513,-51,-49
514,-41,-48
515,-30,-51
516,-25,-54
517,-27,-51
518,-28,-48
519,-24,-51
520,-19,-57
521,-20,-59
522,-27,-55
523,-31,-52
524,-27,-52
525,-18,-53
526,-10,-54
527,-7,-53
528,-4,-51
529,4,-51
530,16,-54
531,24,-59
532,26,-63
533,31,-62
534,60,-58
535,122,-55
536,208,-55
537,286,-54
538,325,-50
539,325,-45
540,314,-44
541,322,-51
542,347,-61
543,372,-70
544,378,-78
545,362,-86
546,336,-92
547,323,-95
548,345,-96
549,396,-102
550,434,-114
551,414,-123
552,330,-116
553,219,-94
554,125,-69
555,61,-52
556,11,-44
557,-45,-36
558,-103,-27
559,-148,-18
560,-164,-17
561,-164,-20
562,-158,-22
563,-160,-21
564,-155,-21
565,-147,-23
566,-132,-25
567,-122,-22
568,-116,-20
569,-108,-21
570,-91,-26
571,-73,-28
572,-55,-29
573,-5,-39
574,116,-71
575,304,-136
576,537,-238
577,845,-377
578,1303,-557
579,1928,-776
580,2600,-1008
581,3128,-1190
582,3403,-1259
583,3438,-1196
584,3258,-1054
585,2805,-905
586,2059,-781
587,1220,-661
588,623,-519
589,411,-362
590,391,-221
591,288,-113
592,57,-32
593,-146,25
594,-218,51
595,-215,48
596,-222,43
597,-253,53
598,-276,68
599,-282,71
600,-284,66
601,-292,67
602,-294,72
603,-288,72
604,-276,70
605,-278,75
606,-283,82
607,-282,83
608,-266,77
609,-252,76
610,-249,80
611,-249,84
612,-242,83
613,-228,80
614,-214,78
615,-202,79
616,-194,81
617,-185,81
618,-177,78
619,-171,74
620,-169,74
621,-166,77
622,-159,81
623,-144,83
624,-124,83
625,-102,81
626,-81,80
627,-69,82
628,-65,89
629,-58,98
630,-33,103
631,13,100
632,66,96
633,113,93
634,158,90
635,210,85
636,265,78
637,313,74
638,350,71
639,387,65
640,433,57
641,484,49
642,527,42
643,557,35
644,574,24
645,585,11
646,592,-1
647,594,-8
648,590,-13
649,579,-18
650,562,-23
651,535,-27
652,500,-31
653,458,-34
654,415,-37
655,374,-37
656,340,-36
657,307,-37
658,273,-37
659,237,-34
660,205,-31
661,181,-28
662,165,-25
663,149,-21
664,129,-18
665,109,-19
666,100,-21
667,99,-22
668,99,-20
669,91,-17
670,80,-13
671,72,-10
672,70,-9
673,68,-9
674,63,-7
675,55,-2
676,50,2
677,47,4
678,43,5
679,38,4
680,34,2
681,37,-1
682,45,-1
683,52,2
684,53,5
685,47,5
686,41,3
687,37,2
688,33,5
689,26,6
690,22,5
691,23,2
692,23,0
693,13,0
694,-2,1
695,-14,2
696,-21,5
697,-25,7
698,-34,8
699,-43,7
700,-47,4
701,-48,0
702,-51,-3
703,-54,-6
704,-55,-7
705,-52,-7
706,-53,-5
707,-61,-4
708,-71,-5
709,-74,-6
710,-74,-8
711,-77,-9
712,-83,-8
713,-86,-8
714,-85,-9
715,-86,-12
716,-91,-13
717,-97,-13
718,-96,-10
719,-91,-9
720,-91,-9
721,-98,-11
722,-103,-11
723,-101,-10
724,-94,-10
725,-81,-13
726,-49,-15
727,18,-16
728,110,-16
729,193,-13
730,236,-8
731,239,-4
732,231,-6
733,240,-17
734,265,-26
735,281,-28
736,267,-27
737,232,-32
738,211,-39
739,229,-45
740,278,-48
741,327,-55
742,343,-64
743,315,-69
744,245,-62
745,148,-44
746,46,-20
747,-37,0
748,-89,10
749,-125,11
750,-163,11
751,-204,15
752,-221,19
753,-213,23
754,-192,23
755,-187,22
756,-185,20
757,-178,19
758,-158,20
759,-144,21
760,-140,22
761,-135,19
762,-118,13
763,-100,10
764,-82,7
765,-21,-7
766,135,-50
767,371,-128
768,646,-238
769,1003,-383
770,1551,-576
771,2286,-813
772,3018,-1048
773,3540,-1209
774,3796,-1249
775,3829,-1179
776,3608,-1053
777,3055,-915
778,2229,-776
779,1396,-624
780,831,-459
781,570,-299
782,420,-166
783,207,-65
784,-42,6
785,-206,48
786,-252,65
787,-253,68
788,-269,68
789,-298,72
790,-320,78
791,-337,83
792,-344,84
793,-340,86
794,-327,88
795,-326,92
796,-325,93
797,-320,94
798,-297,91
799,-276,88
800,-261,86
801,-257,87
802,-251,87
803,-240,85
804,-228,83
805,-225,82
806,-228,82
807,-228,82
808,-221,83
809,-211,86
810,-207,89
811,-208,87
812,-208,87
813,-204,90
814,-199,94
815,-196,95
816,-193,96
817,-186,99
818,-174,101
819,-160,100
820,-141,100
821,-117,103
822,-88,106
823,-56,106
824,-16,104
825,30,103
826,76,103
827,120,99
828,167,93
829,222,87
830,277,84
831,321,79
832,357,72
833,394,63
834,435,53
835,473,43
836,502,31
837,519,20
838,530,13
839,538,8
840,547,1
841,551,-7
842,545,-14
843,522,-17
844,485,-18
845,443,-21
846,407,-24
847,377,-26
848,345,-26
849,308,-25
850,272,-24
851,245,-22
852,225,-20
853,202,-17
854,175,-15
855,152,-14
856,139,-15
857,130,-17
858,116,-14
859,96,-8
860,80,-5
861,76,-8
862,81,-11
863,84,-9
864,79,-5
865,69,-3
866,63,-2
867,60,1
868,58,3
869,52,3
870,47,4
871,47,6
872,52,5
873,57,1
874,56,-1
875,49,4
876,41,9
877,36,8
878,39,5
879,42,7
880,40,11
881,34,11
882,32,8
883,40,7
884,52,7
885,57,4
886,53,1
887,47,2
888,48,4
889,49,4
890,43,1
891,32,-1
892,26,0
893,29,1
894,28,-1
895,19,-5
896,13,-6
897,17,-5
898,20,-2
899,15,-2
900,12,-4
901,16,-6
902,15,-7
903,5,-7
904,2,-7
905,15,-7
906,28,-8
907,22,-10
908,8,-10
909,4,-9
910,12,-8
911,17,-7
912,16,-5
913,17,-3
914,21,-4
915,27,-7
916,48,-8
917,105,-7
918,200,-9
919,299,-14
920,359,-15
921,369,-8
922,356,-1
923,357,-4
924,380,-14
925,402,-23
926,396,-26
927,364,-28
928,328,-33
929,322,-41
930,359,-47
931,421,-53
932,464,-61
933,448,-70
934,367,-72
935,256,-58
936,156,-32
937,86,-8
938,34,3
939,-18,3
940,-73,2
941,-120,7
942,-142,13
943,-150,16
944,-147,13
945,-148,12
946,-144,12
947,-145,13
948,-143,13
949,-143,14
950,-141,17
951,-133,20
952,-119,15
953,-112,6
954,-104,1
955,-55,-5
956,75,-28
957,277,-87
958,518,-184
959,829,-318
960,1302,-494
961,1977,-718
962,2736,-964
963,3357,-1169
964,3693,-1262
965,3759,-1230
966,3610,-1115
967,3192,-976
968,2442,-836
969,1528,-685
970,811,-517
971,489,-348
972,390,-199
973,236,-83
974,-15,0
975,-206,52
976,-262,73
977,-260,75
978,-282,77
979,-320,87
980,-337,98
981,-337,102
982,-343,101
983,-358,102
984,-363,104
985,-355,106
986,-339,106
987,-337,111
988,-336,114
989,-331,111
990,-314,108
991,-301,111
992,-291,118
993,-278,121
994,-264,117
995,-257,114
996,-257,114
997,-256,114
998,-250,112
999,-243,111
1000,-241,114
1001,-240,121
1002,-240,128
1003,-238,130
1004,-236,133
1005,-234,137
1006,-230,142
1007,-221,144
1008,-207,144
1009,-193,145
1010,-178,146
1011,-159,145
1012,-133,145
1013,-99,145
1014,-60,143
1015,-15,138
1016,37,134
1017,93,133
1018,148,130
1019,195,124
1020,238,118
1021,279,113
1022,317,108
1023,354,97
1024,390,86
1025,427,77
1026,462,69
1027,487,58
1028,498,47
1029,499,39
1030,494,32
1031,487,24
1032,476,16
1033,456,10
1034,422,9
1035,380,8
1036,343,7
1037,319,5
1038,301,2
1039,276,0
1040,240,2
1041,204,5
1042,177,7
1043,160,6
1044,148,3
1045,133,2
1046,113,4
1047,95,7
1048,85,9
1049,78,10
1050,68,13
1051,50,17
1052,35,20
1053,30,20
1054,32,18
1055,31,20
1056,26,24
1057,21,27
1058,18,30
1059,14,31
1060,12,32
1061,11,31
1062,9,30
1063,3,31
1064,-7,33
1065,-17,34
1066,-25,35
1067,-28,35
1068,-25,32
1069,-17,28
1070,-9,27
1071,-8,30
1072,-14,33
1073,-21,29
1074,-25,23
1075,-24,19
1076,-24,19
1077,-28,21
1078,-37,20
1079,-44,18
1080,-45,16
1081,-42,15
1082,-45,16
1083,-55,18
1084,-62,20
1085,-60,20
1086,-54,19
1087,-57,18
1088,-70,19
1089,-84,18
1090,-85,17
1091,-75,16
1092,-62,16
1093,-55,17
1094,-53,18
1095,-50,17
1096,-47,17
1097,-51,20
1098,-61,23
1099,-69,23
1100,-62,20
1101,-49,16
1102,-47,15
1103,-58,15
1104,-63,18
1105,-54,20
1106,-46,23
1107,-52,26
1108,-60,29
1109,-55,31
1110,-41,31
1111,-23,27
1112,13,23
1113,88,19
1114,187,17
1115,265,18
1116,285,26
1117,266,34
1118,255,33
1119,280,22
1120,317,10
1121,331,5
1122,315,3
1123,291,-3
1124,280,-12
1125,291,-18
1126,324,-24
1127,366,-34
1128,384,-47
1129,347,-51
1130,252,-38
1131,133,-14
1132,32,11
1133,-34,28
1134,-76,34
1135,-121,35
1136,-171,36
1137,-211,40
1138,-218,42
1139,-207,41
1140,-197,38
1141,-206,37
1142,-213,37
1143,-207,37
1144,-184,36
1145,-164,34
1146,-160,32
1147,-166,29
1148,-164,25
1149,-145,22
1150,-103,16
1151,-10,-6
1152,155,-61
1153,381,-151
1154,660,-271
1155,1052,-426
1156,1627,-627
1157,2333,-868
1158,2969,-1092
1159,3365,-1222
1160,3503,-1218
1161,3432,-1111
1162,3109,-969
1163,2469,-838
1164,1611,-709
1165,844,-562
1166,429,-399
1167,326,-246
1168,263,-118
1169,72,-22
1170,-161,43
1171,-277,75
1172,-281,86
1173,-285,91
1174,-327,98
1175,-360,105
1176,-363,107
1177,-367,108
1178,-380,111
1179,-385,116
1180,-373,117
1181,-368,115
1182,-364,112
1183,-353,115
1184,-331,118
1185,-321,119
1186,-320,116
1187,-315,113
1188,-298,113
1189,-277,113
1190,-265,111
1191,-266,108
1192,-267,107
1193,-260,107
1194,-251,107
1195,-247,105
1196,-249,105
1197,-251,108
1198,-252,112
1199,-253,115
1200,-253,116
1201,-249,117
1202,-242,117
1203,-231,116
1204,-213,117
1205,-188,119
1206,-163,121
1207,-144,120
1208,-122,117
1209,-86,115
1210,-34,113
1211,23,109
1212,75,106
1213,124,104
1214,179,100
1215,240,94
1216,300,85
1217,352,76
1218,395,69
1219,431,61
1220,462,50
1221,491,37
1222,520,25
1223,550,16
1224,571,8
1225,578,1
1226,569,-5
1227,551,-10
1228,523,-14
1229,486,-16
1230,445,-16
1231,405,-15
1232,366,-15
1233,321,-17
1234,271,-16
1235,221,-10
1236,178,-5
1237,145,-4
1238,117,-4
1239,90,-1
1240,65,5
1241,45,8
1242,31,6
1243,21,2
1244,11,3
1245,0,6
