TIME,II,V
0,1572,6557
1,1667,7433
2,1297,6557
3,1029,6079
4,983,6513
5,883,6806
6,668,6602
7,505,6502
8,432,6735
9,316,6881
10,157,6823
11,66,6824
12,79,6956
13,103,7021
14,118,7000
15,162,7006
16,275,7045
17,423,7011
18,590,6912
19,766,6799
20,983,6690
21,1239,6557
22,1533,6424
23,1826,6273
24,2122,6114
25,2415,5926
26,2712,5760
27,2981,5626
28,3223,5538
29,3437,5447
30,3655,5361
31,3874,5265
32,4088,5184
33,4272,5090
34,4442,5007
35,4599,4926
36,4756,4874
37,4888,4802
38,4992,4697
39,5057,4536
40,5110,4386
41,5148,4268
42,5188,4209
43,5211,4170
44,5228,4165
45,5237,4163
46,5267,4165
47,5293,4138
48,5306,4121
49,5294,4110
50,5306,4121
51,5340,4116
52,5385,4121
53,5390,4130
54,5385,4165
55,5375,4188
56,5385,4209
57,5380,4208
58,5385,4209
59,5392,4201
60,5424,4209
61,5443,4211
62,5463,4209
63,5463,4195
64,5463,4209
65,5441,4246
66,5424,4298
67,5410,4323
68,5424,4342
69,5442,4342
70,5463,4342
71,5463,4337
72,5463,4386
73,5456,4472
74,5463,4564
75,5482,4567
76,5542,4475
77,5613,4251
78,5699,3899
79,5794,3430
80,5935,2969
81,6036,2623
82,5974,2481
83,5630,2556
84,5070,2880
85,4399,3409
86,3734,4076
87,3113,4781
88,2633,5494
89,2335,6159
90,2240,6735
91,2268,7181
92,2398,7532
93,2600,7739
94,2909,7709
95,3300,7368
96,3773,6823
97,4258,6210
98,4717,5627
99,5076,5077
100,5346,4608
101,5512,4242
102,5621,3988
103,5668,3810
104,5699,3722
105,5710,3705
106,5739,3722
107,5757,3720
108,5778,3722
109,5786,3723
110,5817,3722
111,5855,3701
112,5896,3722
113,5911,3760
114,5935,3766
115,5966,3681
116,6014,3589
117,6035,3531
118,6053,3500
119,6061,3432
120,6092,3367
121,6121,3333
122,6171,3323
123,6220,3269
124,6289,3190
125,6352,3113
126,6446,3057
127,6552,2977
128,6682,2880
129,6787,2789
130,6878,2747
131,6938,2712
132,6996,2658
133,7035,2576
134,7075,2525
135,7083,2514
136,7075,2525
137,7036,2516
138,6996,2525
139,6919,2584
140,6800,2703
141,6619,2820
142,6446,2924
143,6292,3018
144,6171,3146
145,6043,3294
146,5935,3456
147,5820,3595
148,5699,3722
149,5555,3831
150,5463,3943
151,5428,4039
152,5424,4121
153,5372,4171
154,5306,4209
155,5248,4218
156,5228,4209
157,5190,4191
158,5149,4209
159,5097,4252
160,5070,4298
161,5042,4303
162,5031,4298
163,5009,4291
164,4992,4298
165,4960,4292
166,4952,4298
167,4949,4313
168,4952,4342
169,4928,4347
170,4913,4342
171,4902,4332
172,4913,4342
173,4911,4344
174,4913,4342
175,4908,4330
176,4913,4342
177,4909,4348
178,4913,4342
179,4911,4315
180,4913,4342
181,4896,4415
182,4874,4519
183,4843,4600
184,4835,4697
185,4846,4769
186,4913,4741
187,5036,4496
188,5228,4076
189,5408,3590
190,5503,3190
191,5428,2955
192,5188,2969
193,4759,3234
194,4166,3722
195,3467,4331
196,2830,5007
197,2346,5685
198,2044,6336
199,1879,6899
200,1887,7355
201,2039,7657
202,2280,7798
203,2514,7761
204,2791,7576
205,3164,7218
206,3655,6690
207,4147,6035
208,4559,5405
209,4839,4891
210,5031,4519
211,5146,4245
212,5228,4076
213,5270,3988
214,5306,3943
215,5314,3888
216,5306,3855
217,5274,3848
218,5267,3855
219,5291,3814
220,5346,3766
221,5377,3741
222,5385,3766
223,5373,3776
224,5385,3766
225,5401,3742
226,5424,3766
227,5433,3811
228,5463,3855
229,5499,3856
230,5542,3855
