TIME,II,V
0,-88,-387
1,-96,-426
2,-85,-397
3,-97,-422
4,-101,-428
5,-106,-423
6,-109,-419
7,-113,-422
8,-117,-425
9,-120,-422
10,-126,-419
11,-137,-418
12,-150,-417
13,-158,-411
14,-152,-400
15,-111,-387
16,-14,-372
17,158,-356
18,410,-343
19,724,-337
20,1055,-340
21,1343,-353
22,1524,-374
23,1557,-400
24,1437,-430
25,1197,-458
26,900,-481
27,613,-493
28,385,-494
29,235,-483
30,151,-468
31,108,-449
32,77,-434
33,41,-423
34,-3,-417
35,-49,-413
36,-90,-413
37,-121,-411
38,-143,-410
39,-155,-408
40,-162,-408
41,-168,-405
42,-169,-404
43,-176,-401
44,-176,-401
45,-182,-398
46,-180,-397
47,-181,-393
48,-178,-391
49,-177,-387
50,-175,-387
51,-174,-385
52,-171,-388
53,-167,-390
54,-160,-395
55,-152,-398
56,-144,-402
57,-135,-404
58,-127,-405
59,-118,-404
60,-109,-403
61,-100,-400
62,-90,-398
63,-78,-395
64,-64,-391
65,-49,-387
66,-34,-381
67,-21,-375
68,-11,-368
69,-5,-360
70,-4,-353
71,-4,-344
72,-6,-338
73,-7,-331
74,-8,-326
75,-8,-321
76,-9,-320
77,-13,-318
78,-18,-318
79,-24,-318
80,-29,-319
81,-31,-318
82,-34,-320
83,-38,-320
84,-45,-323
85,-55,-325
86,-70,-329
87,-86,-331
88,-102,-335
89,-117,-335
90,-131,-337
91,-143,-337
92,-154,-337
93,-165,-336
94,-176,-336
95,-185,-336
96,-195,-336
97,-205,-335
98,-216,-335
99,-227,-333
100,-235,-331
101,-244,-331
102,-248,-333
103,-252,-337
104,-252,-342
105,-253,-345
106,-252,-343
107,-250,-331
108,-250,-312
109,-249,-286
110,-252,-261
111,-253,-241
112,-255,-228
113,-254,-223
114,-247,-222
115,-223,-222
116,-172,-221
117,-73,-217
118,88,-214
119,319,-211
120,608,-213
121,928,-220
122,1225,-235
123,1446,-255
124,1539,-283
125,1486,-311
126,1298,-340
127,1025,-363
128,728,-381
129,468,-386
130,275,-383
131,150,-370
132,69,-353
133,9,-337
134,-54,-324
135,-118,-315
136,-178,-311
137,-222,-307
138,-248,-305
139,-255,-301
140,-255,-297
141,-250,-292
142,-249,-287
143,-249,-282
144,-249,-277
145,-250,-271
146,-246,-265
147,-244,-258
148,-237,-250
149,-231,-240
150,-222,-229
151,-214,-218
152,-206,-208
153,-201,-200
154,-202,-192
155,-207,-185
156,-214,-179
157,-219,-173
158,-219,-166
159,-211,-159
160,-199,-151
161,-183,-141
162,-168,-129
163,-155,-116
164,-144,-102
165,-131,-88
166,-116,-74
167,-97,-61
168,-78,-49
169,-57,-37
170,-43,-26
171,-36,-15
172,-38,-4
173,-47,7
174,-61,17
175,-76,26
176,-89,33
177,-100,39
178,-107,44
179,-110,48
180,-110,53
181,-105,59
182,-99,67
183,-94,75
184,-93,82
185,-99,90
186,-111,95
187,-126,97
188,-141,98
189,-155,97
190,-167,96
191,-175,96
192,-182,98
193,-186,101
194,-189,103
195,-190,105
196,-191,106
197,-189,106
198,-185,109
199,-177,112
200,-167,118
201,-158,124
202,-157,129
203,-164,131
204,-177,132
205,-188,130
206,-191,129
207,-181,128
208,-165,130
209,-146,134
210,-135,140
211,-131,146
212,-134,152
213,-136,156
214,-138,160
215,-138,164
216,-140,168
217,-145,172
218,-156,177
219,-167,181
220,-177,185
221,-180,188
222,-176,192
223,-167,195
224,-157,201
225,-152,207
226,-156,213
227,-169,217
228,-186,221
229,-198,224
230,-199,227
231,-191,231
232,-176,237
233,-168,243
234,-168,249
235,-184,255
236,-203,260
237,-221,264
238,-229,267
239,-224,271
240,-212,277
241,-200,285
242,-196,296
243,-200,308
244,-211,320
245,-216,331
246,-202,343
247,-151,354
248,-50,369
249,113,383
250,336,398
251,607,406
252,893,407
253,1155,394
254,1340,365
255,1411,321
256,1347,269
257,1165,216
258,905,173
259,627,144
260,382,134
261,205,138
262,98,150
263,42,164
264,8,178
265,-26,189
266,-71,198
267,-122,207
268,-169,215
269,-202,221
270,-219,227
271,-221,230
272,-218,233
273,-212,235
274,-212,239
275,-216,241
276,-223,245
277,-230,246
278,-229,249
279,-224,249
280,-212,250
281,-200,251
282,-193,253
283,-196,255
284,-205,257
285,-211,259
286,-206,261
287,-186,263
288,-155,267
289,-123,270
290,-104,276
291,-99,282
292,-107,288
293,-113,292
294,-108,296
295,-86,299
296,-54,303
297,-21,307
298,2,312
299,13,316
300,12,321
301,9,323
302,6,327
303,6,329
304,7,332
305,7,334
306,5,338
307,2,341
308,1,346
309,3,350
310,6,356
311,9,360
312,10,364
313,11,367
314,12,368
315,12,369
316,10,371
317,7,372
318,1,374
319,-6,374
320,-16,375
