TIME,II,V
0,-908,230
1,-977,238
2,-867,203
3,-950,206
4,-994,199
5,-1006,190
6,-1002,186
7,-1005,190
8,-1010,197
9,-1013,201
10,-1034,202
11,-1078,200
12,-1117,195
13,-1126,186
14,-1107,179
15,-1073,175
16,-1028,176
17,-988,177
18,-971,179
19,-989,179
20,-1033,174
21,-1090,164
22,-1147,151
23,-1194,137
24,-1221,126
25,-1231,117
26,-1229,113
27,-1220,113
28,-1198,117
29,-1149,126
30,-1068,143
31,-948,169
32,-805,206
33,-657,249
34,-546,293
35,-491,332
36,-513,361
37,-583,378
38,-680,384
39,-743,377
40,-754,357
41,-687,323
42,-576,277
43,-439,223
44,-330,166
45,-260,111
46,-250,63
47,-276,22
48,-337,-12
49,-407,-37
50,-493,-51
51,-584,-54
52,-701,-43
53,-838,-23
54,-1002,1
55,-1176,24
56,-1346,39
57,-1492,44
58,-1599,41
59,-1660,34
60,-1685,29
61,-1689,29
62,-1687,36
63,-1685,47
64,-1681,57
65,-1683,67
66,-1663,67
67,-1649,70
68,-1622,62
69,-1617,62
70,-1631,57
71,-1656,59
72,-1699,60
73,-1735,63
74,-1774,66
75,-1789,71
76,-1794,85
77,-1765,116
78,-1716,174
79,-1622,252
80,-1481,328
81,-1223,357
82,-773,287
83,-21,65
84,1038,-328
85,2307,-873
86,3516,-1498
87,4362,-2099
88,4573,-2569
89,4095,-2830
90,3056,-2853
91,1757,-2664
92,491,-2329
93,-522,-1924
94,-1217,-1515
95,-1614,-1144
96,-1798,-830
97,-1834,-574
98,-1782,-370
99,-1673,-211
100,-1548,-91
101,-1425,-4
102,-1330,57
103,-1254,95
104,-1207,121
105,-1167,134
106,-1144,145
107,-1121,149
108,-1103,153
109,-1091,154
110,-1072,152
111,-1061,151
112,-1042,147
113,-1022,149
114,-995,150
115,-961,154
116,-927,156
117,-893,158
118,-866,155
119,-843,151
120,-824,145
121,-801,138
122,-775,132
123,-744,127
124,-712,124
125,-676,122
126,-641,121
127,-607,120
128,-573,117
129,-540,112
130,-506,107
131,-467,102
132,-419,99
133,-355,97
134,-274,94
135,-177,89
136,-70,80
137,44,67
138,161,51
139,283,31
140,408,7
141,535,-22
142,659,-55
143,779,-93
144,888,-132
145,990,-171
146,1086,-210
147,1183,-248
148,1273,-286
149,1350,-324
150,1402,-361
151,1426,-395
152,1414,-424
153,1370,-446
154,1298,-460
155,1213,-466
156,1112,-463
157,1002,-454
158,880,-437
159,753,-415
160,614,-386
161,470,-354
162,323,-319
163,184,-282
