TIME,II,V
0,-818,29
1,-867,32
2,-765,28
3,-797,26
4,-793,21
5,-779,15
6,-774,9
7,-790,8
8,-808,10
9,-815,13
10,-814,16
11,-814,18
12,-810,18
13,-800,15
14,-794,12
15,-798,11
16,-806,12
17,-811,16
18,-812,21
19,-807,27
20,-796,33
21,-782,38
22,-769,44
23,-756,50
24,-747,56
25,-742,60
26,-747,61
27,-761,60
28,-786,60
29,-808,60
30,-826,62
31,-830,64
32,-824,64
33,-805,62
34,-784,56
35,-759,50
36,-740,44
37,-725,41
38,-721,41
39,-725,43
40,-738,48
41,-752,52
42,-765,56
43,-774,58
44,-783,58
45,-793,56
46,-807,53
47,-820,48
48,-832,43
49,-836,38
50,-834,36
51,-819,35
52,-795,37
53,-752,41
54,-687,44
55,-590,46
56,-468,47
57,-326,50
58,-186,54
59,-62,60
60,33,63
61,103,63
62,152,57
63,193,48
64,221,35
65,227,22
66,193,9
67,114,-4
68,-4,-16
69,-137,-25
70,-261,-31
71,-356,-32
72,-427,-30
73,-481,-25
74,-536,-20
75,-599,-15
76,-665,-12
77,-734,-11
78,-792,-12
79,-857,-14
80,-899,-16
81,-952,-17
82,-972,-16
83,-996,-14
84,-1000,-13
85,-996,-13
86,-997,-13
87,-992,-13
88,-1006,-11
89,-1011,-7
90,-1012,-1
91,-969,6
92,-868,13
93,-676,19
94,-381,24
95,39,25
96,614,20
97,1372,8
98,2297,-17
99,3277,-54
100,4093,-101
101,4461,-155
102,4141,-205
103,3061,-243
104,1378,-264
105,-566,-265
106,-2376,-250
107,-3743,-226
108,-4529,-199
109,-4763,-173
110,-4573,-150
111,-4109,-129
112,-3493,-108
113,-2815,-87
114,-2152,-66
115,-1566,-46
116,-1098,-27
117,-762,-11
118,-538,3
119,-400,15
120,-302,25
121,-238,32
122,-173,34
123,-132,33
124,-79,31
125,-43,29
126,-5,30
127,32,33
128,54,36
129,86,38
130,97,38
131,118,36
132,119,33
133,130,29
134,131,24
135,143,19
136,157,14
137,186,9
138,220,6
139,260,5
140,301,5
141,341,6
142,378,7
143,411,6
144,446,5
145,486,3
146,537,1
147,591,-1
148,653,-3
149,711,-6
150,772,-9
151,834,-12
152,908,-16
153,992,-19
154,1095,-22
155,1210,-24
156,1339,-27
157,1475,-30
158,1622,-35
159,1773,-40
160,1929,-45
161,2079,-50
162,2223,-54
163,2355,-58
164,2476,-63
165,2582,-67
166,2677,-69
167,2755,-69
168,2813,-68
169,2842,-66
170,2838,-66
171,2795,-67
172,2711,-67
173,2585,-65
174,2426,-59
175,2240,-50
176,2038,-42
177,1825,-34
178,1611,-30
179,1398,-27
180,1193,-25
181,995,-21
182,810,-15
183,635,-7
184,470,1
185,311,7
186,165,10
187,36,11
188,-68,11
189,-147,13
190,-200,16
191,-233,21
192,-253,25
193,-271,27
194,-284,26
195,-296,21
196,-301,15
197,-303,8
198,-298,3
199,-291,0
200,-279,0
201,-269,2
202,-257,6
203,-248,10
204,-240,13
205,-236,15
206,-232,14
207,-228,11
208,-224,6
209,-221,1
210,-225,-3
211,-233,-7
212,-249,-9
213,-264,-11
214,-277,-14
215,-281,-18
216,-279,-19
217,-274,-18
218,-270,-14
219,-269,-6
220,-275,3
221,-286,10
222,-303,12
223,-322,11
224,-343,7
225,-362,2
226,-380,-1
227,-395,-2
228,-411,-1
229,-428,0
230,-447,3
231,-463,6
232,-476,9
233,-482,10
234,-486,9
235,-487,7
236,-491,6
237,-495,5
238,-502,7
239,-509,9
240,-515,9
241,-515,6
242,-512,0
243,-502,-6
244,-494,-9
245,-487,-8
246,-490,-2
247,-500,7
248,-517,15
249,-531,20
250,-542,22
251,-543,21
252,-540,18
253,-531,17
254,-527,18
255,-526,21
256,-533,24
257,-538,26
258,-543,25
259,-544,22
260,-544,17
261,-540,11
262,-535,6
263,-525,2
264,-511,0
265,-487,0
266,-458,2
267,-427,5
268,-402,7
269,-386,8
270,-386,5
271,-400,0
272,-425,-6
273,-448,-12
274,-461,-17
275,-455,-20
276,-432,-21
277,-400,-20
278,-373,-19
279,-359,-16
280,-365,-12
281,-386,-9
282,-414,-8
283,-432,-8
284,-438,-8
285,-427,-9
286,-408,-8
287,-388,-6
288,-377,-2
289,-380,1
290,-394,5
291,-417,6
292,-442,7
293,-465,5
294,-486,3
295,-502,-1
296,-510,-4
297,-508,-6
298,-495,-7
299,-475,-6
300,-456,-5
301,-441,-4
302,-429,-2
303,-406,0
304,-357,3
305,-266,6
306,-138,10
307,11,15
308,150,19
309,256,23
310,317,25
311,348,26
312,371,25
313,405,22
314,449,16
315,484,8
316,477,0
317,411,-8
318,284,-13
319,125,-15
320,-34,-15
321,-160,-15
322,-243,-18
323,-289,-24
324,-317,-32
325,-354,-40
326,-405,-45
327,-478,-47
328,-550,-47
329,-628,-46
330,-669,-45
331,-711,-44
332,-720,-44
333,-742,-43
334,-766,-40
335,-795,-37
336,-829,-33
337,-841,-30
338,-843,-27
339,-814,-25
340,-767,-23
341,-675,-21
342,-531,-20
343,-308,-19
344,13,-21
345,458,-24
346,1054,-31
347,1817,-43
348,2715,-63
349,3618,-92
350,4297,-132
351,4483,-179
352,3985,-226
353,2788,-263
354,1093,-285
355,-756,-289
356,-2399,-280
357,-3584,-264
358,-4225,-246
359,-4375,-230
360,-4153,-213
361,-3685,-191
362,-3083,-165
363,-2440,-134
364,-1840,-104
365,-1341,-76
366,-974,-55
367,-730,-40
368,-566,-31
369,-447,-25
370,-333,-22
371,-232,-20
372,-125,-20
373,-49,-18
374,15,-16
375,34,-13
376,29,-10
377,11,-5
378,-25,-3
379,-46,-3
380,-76,-5
381,-82,-7
382,-89,-9
383,-63,-11
384,-12,-14
385,84,-19
386,201,-25
387,315,-30
388,390,-33
389,408,-32
390,373,-27
391,313,-21
392,270,-16
393,275,-14
394,337,-15
395,437,-19
396,548,-23
397,638,-25
398,700,-25
399,736,-23
400,772,-21
401,826,-21
402,914,-24
403,1030,-30
404,1168,-39
405,1307,-49
406,1445,-57
407,1575,-64
408,1705,-67
409,1831,-67
410,1956,-65
411,2073,-62
412,2184,-57
413,2286,-52
414,2385,-47
415,2478,-43
416,2559,-41
417,2614,-39
418,2635,-38
419,2620,-37
420,2580,-36
421,2529,-36
422,2475,-38
423,2412,-41
424,2323,-45
425,2187,-48
426,1998,-48
427,1761,-46
428,1503,-42
429,1250,-37
430,1020,-32
431,815,-28
432,631,-25
433,460,-22
434,303,-21
435,162,-21
436,46,-23
437,-44,-26
438,-113,-29
439,-174,-29
440,-231,-28
441,-286,-23
442,-335,-17
443,-378,-10
444,-409,-3
445,-433,3
446,-452,7
447,-475,10
448,-496,13
449,-509,15
450,-508,17
451,-491,17
452,-464,16
453,-434,12
454,-419,6
455,-421,-1
456,-443,-7
457,-467,-11
458,-489,-13
459,-495,-13
460,-486,-13
461,-464,-13
462,-443,-14
463,-429,-16
464,-435,-19
465,-457,-22
466,-494,-24
467,-533,-24
468,-566,-22
469,-584,-18
470,-591,-14
471,-593,-12
472,-606,-12
473,-635,-12
474,-682,-13
475,-735,-12
476,-780,-9
477,-805,-6
478,-808,-4
479,-797,-4
480,-789,-6
481,-795,-9
482,-817,-10
483,-842,-10
484,-856,-8
485,-846,-6
486,-816,-4
487,-775,-4
488,-743,-5
489,-725,-5
490,-724,-5
491,-727,-5
492,-730,-6
493,-725,-7
494,-725,-9
495,-736,-9
496,-770,-9
497,-813,-6
498,-859,-4
499,-878,-2
500,-870,-2
501,-829,-5
502,-783,-8
503,-743,-10
504,-729,-10
505,-734,-8
506,-757,-5
507,-779,-2
508,-802,2
509,-822,6
510,-846,10
511,-868,14
512,-889,17
513,-899,18
514,-898,16
515,-885,15
516,-867,13
517,-850,14
518,-841,15
519,-838,17
520,-844,18
521,-850,17
522,-855,14
523,-850,10
524,-837,5
525,-818,2
526,-797,0
527,-780,-1
528,-773,1
529,-778,4
530,-797,7
531,-826,11
532,-860,15
533,-889,18
534,-909,20
535,-913,22
536,-905,23
537,-885,25
538,-862,29
539,-838,32
540,-820,35
541,-810,37
542,-813,39
543,-820,40
544,-834,41
545,-836,42
546,-823,42
547,-777,43
548,-699,43
549,-587,46
550,-457,50
551,-322,54
552,-206,58
553,-116,60
554,-56,59
555,-11,55
556,24,50
557,54,43
558,67,37
559,49,30
560,-12,24
561,-110,18
562,-228,11
563,-339,4
564,-425,-5
565,-479,-14
566,-512,-22
567,-539,-28
568,-573,-30
569,-625,-28
570,-688,-24
571,-766,-19
572,-838,-15
573,-918,-14
574,-971,-16
575,-1024,-18
576,-1046,-19
577,-1055,-16
578,-1055,-12
579,-1037,-5
580,-1034,-2
581,-1018,-1
582,-1029,-6
583,-1025,-13
584,-1024,-22
585,-967,-29
586,-851,-33
587,-625,-35
588,-278,-37
589,232,-39
590,921,-46
591,1794,-60
592,2774,-86
593,3689,-125
594,4277,-173
595,4280,-223
596,3549,-267
597,2145,-295
598,325,-303
599,-1536,-293
600,-3096,-272
601,-4148,-247
602,-4654,-224
603,-4697,-206
604,-4406,-188
605,-3899,-167
606,-3274,-141
607,-2607,-111
608,-1977,-83
609,-1441,-58
610,-1040,-42
611,-767,-31
612,-598,-25
613,-494,-21
614,-422,-17
615,-367,-12
616,-307,-9
617,-254,-7
618,-192,-8
619,-139,-10
620,-96,-14
621,-59,-18
622,-49,-23
623,-39,-26
624,-50,-30
625,-47,-33
626,-51,-37
627,-33,-40
628,-12,-42
629,26,-43
630,66,-45
631,105,-48
632,139,-51
633,164,-54
634,184,-56
635,201,-55
636,219,-52
637,241,-48
638,270,-45
639,305,-44
640,348,-44
641,398,-45
642,456,-47
643,521,-50
644,597,-55
645,680,-61
646,770,-67
647,865,-73
648,964,-79
649,1069,-83
650,1182,-87
651,1305,-91
652,1439,-95
653,1581,-99
654,1728,-103
655,1874,-106
656,2015,-108
657,2146,-108
658,2265,-110
659,2369,-111
660,2454,-113
661,2516,-114
662,2551,-116
663,2555,-115
664,2524,-114
665,2460,-112
666,2362,-109
667,2234,-104
668,2080,-98
669,1900,-91
670,1705,-84
671,1498,-77
672,1288,-72
673,1078,-68
674,876,-66
675,682,-65
676,505,-65
677,339,-65
678,194,-65
679,67,-64
680,-38,-64
681,-128,-63
682,-202,-63
683,-269,-65
684,-327,-68
685,-385,-72
686,-433,-75
687,-471,-76
688,-489,-76
689,-492,-74
690,-480,-72
691,-463,-71
692,-449,-69
693,-442,-68
694,-440,-66
695,-441,-63
696,-440,-61
697,-438,-59
698,-435,-57
699,-431,-56
700,-430,-55
701,-427,-56
702,-424,-57
703,-414,-60
704,-402,-63
705,-386,-66
706,-375,-69
707,-367,-71
708,-375,-73
709,-397,-74
710,-439,-75
711,-490,-74
712,-546,-74
713,-592,-71
714,-625,-68
715,-637,-63
716,-639,-60
717,-629,-58
718,-621,-58
719,-613,-59
720,-612,-62
721,-616,-66
722,-627,-70
723,-639,-74
724,-653,-78
725,-662,-81
726,-666,-81
727,-665,-78
728,-661,-74
729,-658,-69
730,-659,-65
731,-665,-63
732,-676,-63
733,-690,-63
734,-709,-61
735,-728,-58
736,-748,-54
737,-763,-50
738,-773,-50
739,-772,-52
740,-769,-58
741,-764,-63
742,-765,-67
743,-768,-68
744,-778,-67
745,-785,-66
746,-793,-66
747,-791,-66
748,-790,-65
749,-785,-62
750,-788,-58
751,-791,-53
752,-804,-51
753,-814,-50
754,-827,-53
755,-831,-55
756,-835,-57
757,-836,-58
758,-844,-58
759,-854,-57
760,-868,-56
761,-875,-55
762,-875,-55
763,-863,-54
764,-851,-52
765,-841,-50
766,-840,-46
767,-844,-42
768,-853,-38
769,-860,-36
770,-866,-37
771,-867,-39
772,-865,-43
773,-860,-45
774,-854,-47
775,-845,-46
776,-838,-44
777,-833,-41
778,-834,-38
779,-837,-35
780,-846,-35
781,-856,-37
782,-867,-41
783,-871,-45
784,-875,-50
785,-873,-52
786,-875,-52
787,-878,-52
788,-886,-51
789,-895,-51
790,-903,-53
791,-902,-54
792,-893,-54
793,-875,-52
794,-855,-48
795,-834,-42
796,-819,-36
797,-804,-32
798,-793,-29
799,-778,-26
800,-766,-24
801,-755,-21
802,-746,-19
803,-725,-18
804,-679,-18
805,-591,-19
806,-461,-20
807,-295,-19
808,-123,-16
809,33,-10
810,149,-4
811,228,2
812,273,7
813,301,7
814,312,4
815,302,-2
816,255,-9
817,166,-16
818,42,-20
819,-90,-24
820,-207,-28
821,-291,-34
822,-344,-39
823,-377,-44
824,-415,-46
825,-473,-44
826,-550,-39
827,-642,-32
828,-732,-25
829,-828,-19
830,-896,-15
831,-968,-13
832,-1001,-12
833,-1037,-11
834,-1046,-11
835,-1043,-9
836,-1036,-8
837,-1014,-6
838,-1002,-5
839,-979,-6
840,-962,-7
841,-920,-7
842,-845,-7
843,-702,-6
844,-480,-5
845,-149,-3
846,323,-4
847,978,-10
848,1827,-27
849,2800,-57
850,3708,-103
851,4271,-160
852,4209,-219
853,3376,-270
854,1846,-303
855,-86,-315
856,-2015,-307
857,-3570,-285
858,-4542,-256
859,-4909,-225
860,-4786,-195
861,-4338,-166
862,-3720,-137
863,-3043,-106
864,-2394,-76
865,-1826,-48
866,-1380,-27
867,-1061,-13
868,-844,-8
869,-694,-6
870,-569,-5
871,-465,-2
872,-359,3
873,-288,10
874,-226,14
875,-204,17
876,-190,17
877,-181,16
878,-179,13
879,-157,9
880,-153,3
881,-140,-3
882,-152,-10
883,-155,-16
884,-159,-22
885,-128,-27
886,-69,-33
887,24,-38
888,124,-42
889,211,-46
890,262,-48
891,270,-46
892,242,-41
893,198,-34
894,166,-26
895,162,-20
896,200,-18
897,269,-20
898,363,-24
899,461,-28
900,559,-33
901,646,-38
902,731,-43
903,813,-49
904,903,-55
905,1004,-60
906,1120,-64
907,1246,-66
908,1381,-68
909,1513,-70
910,1644,-72
911,1766,-73
912,1886,-74
913,2003,-75
914,2122,-78
915,2241,-82
916,2359,-87
917,2470,-93
918,2566,-98
919,2638,-100
920,2672,-101
921,2656,-99
922,2585,-94
923,2461,-89
924,2299,-83
925,2111,-78
926,1918,-74
927,1727,-72
928,1537,-72
929,1341,-72
930,1134,-73
931,917,-74
932,699,-73
933,491,-71
934,305,-67
935,142,-62
936,-2,-58
937,-136,-56
938,-261,-56
939,-373,-59
940,-464,-64
941,-530,-70
942,-574,-73
943,-602,-74
944,-622,-70
945,-639,-64
946,-652,-57
947,-661,-52
948,-664,-50
949,-664,-50
950,-667,-52
951,-676,-54
952,-687,-55
953,-691,-55
954,-682,-55
955,-655,-53
956,-623,-51
957,-597,-47
958,-597,-43
959,-618,-39
960,-654,-38
961,-682,-39
962,-693,-42
963,-678,-45
964,-654,-48
965,-629,-50
966,-616,-50
967,-611,-51
968,-614,-52
969,-620,-52
970,-633,-51
971,-653,-47
972,-689,-42
973,-737,-37
974,-791,-35
975,-835,-35
976,-863,-38
977,-867,-42
978,-856,-45
979,-838,-46
980,-830,-44
981,-839,-43
982,-868,-42
983,-908,-43
984,-952,-45
985,-993,-46
986,-1028,-44
987,-1052,-40
988,-1065,-32
989,-1060,-25
990,-1042,-19
991,-1011,-16
992,-981,-18
993,-957,-22
994,-953,-28
995,-959,-32
996,-982,-34
997,-1005,-33
998,-1035,-30
999,-1054,-29
