TIME,II,V
0,1004,4726
1,1255,5364
2,1254,5051
3,1377,5282
4,1882,6029
5,2580,6397
6,3136,6436
7,3447,6695
8,3701,7088
9,4003,7393
10,4265,8066
11,4395,9263
12,4516,10021
13,4732,9427
14,4955,7984
15,5016,6765
16,4955,6029
17,4916,5432
18,4955,5051
19,4993,5189
20,5018,5540
21,5051,5338
22,5081,4481
23,5006,3841
24,4830,4318
25,4675,5595
26,4704,6436
27,4890,6013
28,5081,4807
29,5146,3833
30,5143,3666
31,5119,4202
32,5081,5133
33,5030,5898
34,5081,5866
35,5216,4846
36,5332,3585
37,5397,2987
38,5582,3259
39,5858,3836
40,5959,4237
41,5716,4394
42,5394,4481
43,5260,4517
44,5269,4481
45,5198,4399
46,5081,4400
47,5029,4465
48,5018,4481
49,4891,4357
50,4704,4237
51,4603,4236
52,4642,4318
53,4661,4316
54,4579,4237
55,4440,4181
56,4391,4237
57,4424,4325
58,4453,4400
59,4379,4441
60,4265,4481
61,4187,4494
62,4203,4481
63,4262,4432
64,4328,4400
65,4294,4402
66,4140,4481
67,3985,4593
68,4077,4726
69,4414,4870
70,4704,5051
71,4660,5141
72,4391,5051
73,4210,4875
74,4265,4888
75,4392,5084
76,4391,5214
77,4215,5155
78,4014,5133
79,3965,5200
80,4140,5133
81,4354,4839
82,4391,4726
83,4229,5034
84,4077,5459
85,3943,5529
86,3638,5377
87,3093,5415
88,2572,5785
89,2204,6171
90,1819,6355
91,1244,6287
92,690,6029
93,358,5595
94,188,5133
95,46,4820
96,125,4807
97,619,5075
98,1380,5540
99,2019,6005
100,2446,6355
101,2833,6619
102,3324,7007
103,3788,7618
104,4077,8392
105,4164,9116
106,4203,9614
107,4307,9692
108,4516,9288
109,4735,8510
110,4893,7659
111,4955,6890
112,4955,6192
113,4869,5509
114,4704,5051
115,4540,5055
116,4516,5459
117,4613,5734
118,4704,5459
119,4741,4781
120,4830,4318
121,4948,4340
122,4955,4563
123,4838,4605
124,4830,4563
125,4966,4616
126,5018,4726
127,4871,4722
128,4830,4726
129,5057,4793
130,5269,4807
131,5109,4635
132,4767,4481
133,4647,4491
134,4830,4563
135,4991,4521
136,4955,4481
137,4804,4500
138,4704,4400
139,4646,4050
140,4579,3829
141,4465,4179
142,4391,4970
143,4454,5437
144,4704,5133
145,4947,4507
146,4955,4481
147,4689,5217
148,4391,5866
149,4215,5496
150,4140,4318
151,4075,3458
152,4077,3748
153,4132,4759
154,4140,5377
155,4040,4958
156,4014,3992
157,4159,3428
158,4328,3748
159,4263,4548
160,4014,5133
161,3848,5134
162,3952,4807
163,4166,4595
164,4265,4726
165,4192,4993
166,4140,5133
167,4221,5081
168,4391,5051
169,4500,5158
170,4516,5296
171,4409,5214
172,4203,4970
173,4020,4921
174,4077,5296
175,4308,5658
176,4391,5459
177,4131,4900
178,3826,4888
179,3846,5636
180,4203,6274
181,4542,6062
182,4642,5459
183,4501,5181
184,4265,5214
185,4041,5156
186,3952,5133
187,4008,5349
188,4140,5540
189,4212,5376
190,4203,5133
191,4117,5086
192,4014,5051
193,3949,4867
194,4014,4970
195,4180,5552
196,4328,6029
197,4341,5754
198,4265,5051
199,4195,4662
200,4203,4888
201,4274,5484
202,4391,6192
203,4487,6639
204,4516,6436
205,4467,5609
206,4453,4888
207,4551,4851
208,4704,5296
209,4691,5541
210,4391,5459
211,3878,5504
212,3387,6029
213,2984,6620
214,2572,6681
215,2040,6189
216,1505,5785
217,1123,5755
218,941,5785
219,833,5542
220,753,5296
221,733,5314
222,878,5459
223,1192,5545
224,1631,5866
225,2065,6597
226,2446,7333
227,2802,7477
228,3262,7170
229,3830,7050
230,4391,7414
231,4736,7835
232,4830,7984
233,4770,8148
234,4704,8799
235,4611,9576
236,4453,9532
237,4312,8287
238,4391,6681
239,4684,5664
240,4955,5296
241,4993,5010
242,4893,4726
243,4829,4801
244,4830,5296
245,4779,5650
246,4704,5459
247,4726,4944
248,4893,4726
249,5037,4990
250,5018,5377
251,4842,5378
252,4704,4970
253,4725,4490
254,4893,4318
255,5023,4556
256,5018,5133
257,4902,5698
258,4830,5866
259,4855,5484
260,4955,4888
261,5037,4409
262,5081,4155
263,5048,4164
264,4955,4563
265,4842,5110
266,4830,5296
267,4919,4950
268,5018,4563
269,5009,4433
270,4955,4318
271,4928,4043
272,4955,3992
273,4972,4297
274,4955,4481
275,4832,4234
276,4579,4155
277,4275,4759
278,4140,5540
279,4195,5521
280,4265,4644
281,4199,3731
282,4140,3585
283,4223,4317
284,4391,5540
285,4458,6503
286,4453,6518
287,4483,5477
288,4579,4155
289,4623,3505
290,4579,3911
291,4439,4935
292,4265,5866
293,4141,6182
294,4203,5866
295,4405,5268
296,4579,4888
297,4585,4944
298,4516,5296
299,4454,5579
300,4391,5622
301,4287,5482
302,4265,5377
303,4381,5386
304,4516,5459
305,4465,5433
306,4265,5296
307,4108,5174
308,4140,5214
309,4287,5237
310,4391,5051
311,4309,4839
