TIME,II,V
0,-2661,-2147
1,-4139,-3388
2,-4411,-3681
3,-3425,-2922
4,-2108,-1805
5,-1330,-1048
6,-1131,-749
7,-1088,-606
8,-1018,-459
9,-995,-381
10,-979,-380
11,-863,-343
12,-719,-233
13,-688,-132
14,-721,-92
15,-671,-73
16,-550,-34
17,-472,13
18,-431,50
19,-346,84
20,-225,130
21,-148,188
22,-135,238
23,-113,270
24,-47,287
25,53,326
26,142,390
27,198,453
28,227,479
29,256,472
30,299,464
31,344,473
32,367,486
33,374,497
34,395,516
35,449,549
36,511,567
37,545,533
38,542,446
39,518,350
40,490,285
41,470,245
42,462,194
43,464,115
44,458,20
45,445,-75
46,447,-168
47,485,-259
48,548,-336
49,604,-390
50,628,-425
51,622,-447
52,595,-444
53,554,-409
54,500,-367
55,433,-347
56,353,-352
57,256,-365
58,151,-369
59,54,-368
60,-17,-367
61,-75,-375
62,-144,-392
63,-229,-415
64,-292,-423
65,-305,-401
66,-287,-343
67,-288,-272
68,-327,-210
69,-381,-182
70,-408,-191
71,-407,-204
72,-396,-186
73,-398,-129
74,-404,-75
75,-400,-63
76,-384,-95
77,-372,-131
78,-354,-123
79,-283,-34
80,-131,144
81,59,376
82,187,596
83,213,763
84,216,888
85,332,1019
86,596,1154
87,891,1217
88,1040,1113
89,985,844
90,805,505
91,622,194
92,462,-64
93,280,-280
94,31,-438
95,-269,-527
96,-568,-573
97,-816,-630
98,-977,-716
99,-1053,-786
100,-1056,-820
101,-1063,-805
102,-1105,-754
103,-1159,-701
104,-1187,-695
105,-1176,-738
106,-1169,-795
107,-1182,-830
108,-1203,-815
109,-1192,-694
110,-1149,-423
111,-1138,-43
112,-1176,416
113,-1109,1036
114,-744,1787
115,-57,2187
116,973,1451
117,2638,-653
118,5024,-3160
119,7174,-4440
120,7398,-3720
121,4965,-1993
122,1067,-1090
123,-2303,-1792
124,-4098,-3164
125,-4489,-3793
126,-4000,-3280
127,-3017,-2254
128,-1968,-1379
129,-1284,-823
130,-1086,-505
131,-1125,-352
132,-1129,-275
133,-1028,-191
134,-909,-106
135,-854,-66
136,-861,-40
137,-855,24
138,-783,121
139,-684,201
140,-611,255
141,-576,303
142,-512,331
143,-417,345
144,-324,374
145,-263,436
146,-227,501
147,-170,549
148,-93,579
149,-10,610
150,62,633
151,125,639
152,172,645
153,206,669
154,239,699
155,281,706
156,320,690
157,345,673
158,367,661
159,398,643
160,421,608
161,423,562
162,415,520
163,425,491
164,455,472
165,479,443
166,471,388
167,438,306
168,412,206
169,414,99
170,435,-13
171,462,-124
172,490,-216
173,523,-266
174,552,-272
175,555,-266
176,519,-279
177,451,-314
178,368,-332
179,284,-312
180,201,-268
181,111,-235
182,11,-225
183,-87,-237
184,-166,-261
185,-226,-275
186,-284,-253
187,-349,-199
188,-408,-153
189,-447,-147
190,-469,-164
191,-490,-175
192,-504,-171
193,-501,-167
194,-481,-158
195,-467,-125
196,-475,-68
197,-500,-24
198,-519,-23
199,-518,-45
200,-500,-48
201,-466,-10
202,-410,58
203,-310,167
204,-164,340
205,-11,571
206,101,794
207,174,958
208,272,1087
209,468,1236
210,735,1378
211,956,1388
212,1006,1167
213,877,777
214,666,389
215,482,114
216,331,-71
217,154,-237
218,-105,-379
219,-420,-460
220,-719,-486
221,-937,-523
222,-1048,-615
