TIME,II,V
0,-380,862
1,-428,964
2,-408,908
3,-433,970
4,-434,981
5,-428,968
6,-422,949
7,-425,947
8,-426,940
9,-420,916
10,-408,883
11,-395,854
12,-377,825
13,-349,792
14,-308,757
15,-253,721
16,-185,678
17,-106,631
18,-23,585
19,58,549
20,136,514
21,211,481
22,285,442
23,362,397
24,440,345
25,518,290
26,588,229
27,641,154
28,665,52
29,657,-90
30,614,-279
31,548,-508
32,466,-757
33,381,-992
34,293,-1185
35,208,-1312
36,119,-1383
37,33,-1417
38,-56,-1448
39,-140,-1489
40,-222,-1542
41,-293,-1589
42,-354,-1614
43,-397,-1604
44,-426,-1566
45,-444,-1511
46,-458,-1452
47,-476,-1392
48,-500,-1334
49,-532,-1281
50,-565,-1237
51,-599,-1206
52,-629,-1188
53,-660,-1177
54,-692,-1164
55,-728,-1139
56,-761,-1104
57,-788,-1060
58,-803,-1018
59,-805,-979
60,-797,-949
61,-783,-924
62,-768,-909
63,-755,-897
64,-740,-894
65,-724,-896
66,-707,-909
67,-694,-927
68,-686,-956
69,-692,-984
70,-709,-1013
71,-742,-1025
72,-783,-1024
73,-833,-998
74,-876,-964
75,-913,-923
76,-930,-898
77,-939,-883
78,-934,-893
79,-924,-911
80,-899,-946
81,-857,-981
82,-782,-1031
83,-669,-1087
84,-515,-1163
85,-329,-1246
86,-121,-1347
87,100,-1452
88,325,-1566
89,551,-1674
90,772,-1783
91,988,-1878
92,1192,-1961
93,1381,-2014
94,1544,-2040
95,1675,-2030
96,1763,-1991
97,1803,-1925
98,1784,-1843
99,1707,-1754
100,1576,-1666
101,1411,-1580
102,1233,-1502
103,1068,-1429
104,928,-1360
105,818,-1289
106,720,-1212
107,621,-1124
108,512,-1027
109,400,-929
110,300,-841
111,232,-770
112,203,-719
113,210,-680
114,238,-650
115,270,-618
116,296,-584
117,312,-544
118,322,-505
119,327,-466
120,334,-432
121,338,-400
122,342,-376
123,340,-355
124,332,-339
125,315,-320
126,290,-300
127,257,-275
128,220,-247
129,180,-215
130,140,-181
131,97,-142
132,51,-99
133,3,-48
134,-48,8
135,-97,72
136,-145,140
137,-191,213
138,-234,286
139,-277,357
140,-318,424
141,-357,488
142,-391,549
143,-422,608
144,-448,662
145,-469,712
146,-485,753
147,-496,786
148,-502,809
149,-505,826
150,-504,838
151,-503,846
152,-500,853
153,-496,857
154,-490,859
155,-479,855
156,-462,848
157,-436,835
158,-403,823
159,-362,808
160,-317,798
161,-271,789
162,-228,788
163,-187,788
164,-150,797
165,-116,807
166,-86,824
167,-57,835
168,-31,848
169,-8,853
170,10,860
171,25,861
172,34,866
173,39,867
174,39,871
175,37,868
176,31,866
177,24,858
178,15,852
179,7,842
180,-1,833
181,-6,824
182,-11,815
183,-14,802
184,-17,789
185,-18,772
186,-18,755
