TIME,II,V
0,-546,498
1,-578,544
2,-500,499
3,-504,532
4,-472,539
5,-423,534
6,-374,525
7,-342,523
8,-316,516
9,-287,499
10,-256,476
11,-225,454
12,-187,428
13,-139,394
14,-86,356
15,-34,318
16,18,278
17,72,239
18,126,201
19,175,166
20,216,133
21,240,102
22,245,74
23,236,50
24,218,30
25,202,15
26,192,5
27,186,-1
28,176,-5
29,156,-9
30,125,-13
31,88,-17
32,47,-20
33,7,-22
34,-34,-21
35,-68,-21
36,-95,-19
37,-111,-17
38,-118,-14
39,-118,-12
40,-122,-9
41,-135,-6
42,-156,-2
43,-177,1
44,-189,5
45,-190,9
46,-182,13
47,-171,17
48,-168,21
49,-176,25
50,-194,29
51,-216,31
52,-236,33
53,-251,34
54,-260,35
55,-267,35
56,-275,36
57,-285,36
58,-296,37
59,-304,37
60,-306,37
61,-301,39
62,-285,40
63,-262,42
64,-238,42
65,-220,42
66,-211,40
67,-213,37
68,-218,33
69,-219,28
70,-211,24
71,-193,22
72,-173,21
73,-153,22
74,-136,24
75,-112,26
76,-81,29
77,-37,35
78,12,45
79,63,59
80,109,77
81,150,95
82,190,111
83,237,119
84,290,117
85,346,106
86,393,85
87,425,60
88,427,33
89,399,8
90,339,-13
91,255,-31
92,154,-45
93,55,-56
94,-32,-61
95,-91,-64
96,-116,-65
97,-113,-65
98,-83,-68
99,-54,-68
100,-28,-72
101,-37,-70
102,-74,-68
103,-145,-62
104,-238,-55
105,-330,-51
106,-415,-47
107,-467,-49
108,-504,-48
109,-519,-42
110,-524,-21
111,-489,10
112,-372,40
113,-93,31
114,421,-60
115,1225,-277
116,2299,-638
117,3564,-1127
118,4860,-1688
119,6000,-2241
120,6786,-2695
121,7081,-2975
122,6814,-3035
123,6031,-2874
124,4858,-2528
125,3499,-2066
126,2156,-1565
127,1009,-1091
128,141,-684
129,-433,-362
130,-783,-118
131,-983,60
132,-1116,188
133,-1212,276
134,-1295,334
135,-1345,367
136,-1374,387
137,-1371,395
138,-1354,400
139,-1325,400
140,-1294,399
141,-1272,400
142,-1245,397
143,-1230,401
144,-1197,399
145,-1176,403
146,-1140,400
147,-1120,399
148,-1105,393
149,-1108,389
150,-1117,385
151,-1119,383
152,-1107,383
153,-1075,385
154,-1032,388
155,-987,391
156,-950,395
157,-918,397
158,-894,400
159,-864,400
160,-834,399
161,-802,395
162,-783,391
163,-772,385
164,-776,383
165,-776,380
166,-775,384
167,-759,388
168,-740,397
169,-714,404
170,-690,414
171,-661,422
172,-630,432
173,-591,441
174,-560,452
175,-538,461
176,-538,470
177,-549,477
178,-565,483
179,-568,485
180,-552,487
181,-511,488
182,-459,489
183,-407,488
184,-366,485
185,-335,479
186,-313,467
187,-288,448
188,-257,423
189,-216,392
190,-168,358
191,-116,321
192,-60,284
193,1,246
194,61,209
195,117,172
196,160,136
197,189,103
198,206,73
199,219,47
200,229,25
201,234,6
202,221,-9
203,184,-23
204,120,-35
205,45,-46
206,-28,-54
207,-80,-62
208,-107,-67
209,-112,-74
210,-109,-79
211,-106,-84
212,-110,-88
213,-115,-91
214,-120,-92
215,-122,-91
216,-125,-87
217,-135,-83
218,-156,-78
219,-185,-75
220,-214,-72
221,-232,-72
222,-235,-71
223,-229,-69
224,-219,-65
225,-217,-59
226,-225,-52
227,-243,-45
228,-260,-39
229,-267,-36
230,-261,-34
231,-247,-32
232,-231,-29
233,-220,-25
234,-217,-21
235,-225,-16
236,-236,-13
237,-248,-12
238,-255,-13
239,-258,-15
240,-249,-18
241,-230,-19
242,-201,-21
243,-169,-21
244,-141,-22
245,-122,-23
246,-114,-25
247,-114,-25
248,-115,-25
249,-111,-23
250,-100,-19
251,-80,-12
252,-49,-3
253,-1,10
254,65,25
255,153,42
256,258,57
257,369,68
258,468,72
259,544,66
260,588,51
261,600,29
262,584,3
263,548,-24
264,498,-47
265,440,-66
266,378,-81
267,315,-92
268,252,-100
269,191,-105
270,142,-108
271,102,-109
272,90,-112
273,85,-110
274,108,-111
275,117,-105
276,124,-102
277,96,-93
278,40,-87
279,-42,-80
280,-135,-76
