TIME,II,V
0,258,68
1,287,111
2,277,155
3,298,174
4,314,190
5,333,203
6,360,225
7,390,249
8,414,277
9,426,302
10,433,327
11,443,354
12,461,392
13,483,438
14,503,489
15,514,538
16,521,585
17,535,633
18,571,689
19,631,756
20,705,827
21,776,892
22,830,942
23,860,977
24,877,1000
25,893,1016
26,918,1030
27,948,1041
28,977,1045
29,991,1037
30,984,1019
31,951,990
32,899,952
33,833,904
34,765,851
35,702,797
36,657,750
37,634,712
38,640,687
39,666,665
40,708,644
41,745,606
42,766,554
43,754,480
44,718,397
45,664,306
46,615,227
47,576,162
48,553,117
49,526,81
50,486,51
51,416,13
52,330,-25
53,239,-61
54,172,-77
55,139,-67
56,142,-30
57,168,20
58,204,73
59,240,118
60,275,156
61,308,188
62,342,218
63,370,239
64,387,243
65,386,223
66,375,183
67,362,135
68,359,98
69,371,82
70,395,83
71,420,90
72,436,85
73,438,62
74,432,20
75,426,-28
76,426,-78
77,426,-125
78,417,-173
79,383,-227
80,327,-288
81,254,-348
82,191,-394
83,153,-413
84,158,-399
85,198,-356
86,264,-298
87,330,-239
88,384,-197
89,412,-176
90,410,-178
91,378,-195
92,331,-220
93,284,-245
94,260,-263
95,273,-270
96,328,-266
97,411,-251
98,505,-236
99,587,-227
100,642,-236
101,659,-272
102,640,-337
103,587,-426
104,507,-531
105,410,-638
106,311,-735
107,224,-809
108,160,-855
109,130,-869
110,135,-856
111,171,-821
112,219,-786
113,250,-768
114,239,-786
115,172,-841
116,63,-919
117,-50,-996
118,-119,-1037
119,-128,-1040
120,-59,-996
121,32,-939
122,154,-875
123,223,-830
124,289,-804
125,283,-796
126,258,-815
127,183,-847
128,103,-899
129,34,-932
130,9,-953
131,35,-926
132,97,-868
133,160,-765
134,199,-621
135,222,-409
136,295,-101
137,523,327
138,1036,844
139,1925,1369
140,3185,1769
141,4674,1919
142,6112,1736
143,7155,1230
144,7512,477
145,7061,-402
146,5907,-1294
147,4343,-2105
148,2741,-2761
149,1413,-3188
150,522,-3324
151,66,-3147
