TIMESTAMP,II,V
0,466,0
1,488,0
2,417,0
3,431,0
4,419,0
5,396,0
6,369,0
7,349,0
8,322,0
9,283,0
10,240,0
11,200,0
12,166,0
13,137,0
14,125,0
15,127,0
16,144,0
17,161,0
18,181,0
19,192,0
20,201,0
21,205,0
22,216,0
23,231,0
24,256,0
25,280,0
26,314,0
27,359,0
28,448,0
29,604,0
30,867,0
31,1236,0
32,1715,0
33,2247,0
34,2794,0
35,3282,0
36,3686,0
37,3967,0
38,4149,0
39,4228,0
40,4253,0
41,4229,0
42,4191,0
43,4139,0
44,4085,0
45,4031,0
46,3977,0
47,3925,0
48,3874,0
49,3826,0
50,3778,0
51,3735,0
52,3689,0
53,3644,0
54,3598,0
55,3556,0
56,3518,0
57,3468,0
58,3377,0
59,3189,0
60,2860,0
61,2364,0
62,1736,0
63,1044,0
64,388,0
65,-155,0
66,-542,0
67,-784,0
68,-912,0
69,-972,0
70,-993,0
71,-998,0
72,-990,0
73,-979,0
74,-964,0
75,-952,0
76,-939,0
77,-931,0
78,-919,0
79,-911,0
80,-897,0
81,-890,0
82,-876,0
83,-866,0
84,-854,0
85,-842,0
86,-832,0
87,-820,0
88,-812,0
89,-801,0
90,-793,0
91,-781,0
92,-770,0
93,-754,0
94,-740,0
95,-722,0
96,-708,0
97,-697,0
98,-693,0
99,-694,0
100,-698,0
101,-700,0
102,-699,0
103,-691,0
104,-679,0
105,-665,0
106,-651,0
107,-639,0
108,-629,0
109,-621,0
110,-614,0
111,-606,0
112,-600,0
113,-591,0
114,-584,0
115,-576,0
116,-569,0
117,-560,0
118,-554,0
119,-546,0
120,-540,0
121,-532,0
122,-527,0
123,-519,0
124,-513,0
125,-505,0
126,-499,0
127,-490,0
128,-484,0
129,-476,0
130,-470,0
131,-462,0
132,-457,0
133,-451,0
134,-449,0
135,-445,0
136,-443,0
137,-439,0
138,-436,0
139,-431,0
140,-426,0
141,-420,0
142,-414,0
143,-408,0
144,-403,0
145,-397,0
146,-393,0
147,-388,0
148,-384,0
149,-380,0
150,-375,0
151,-370,0
152,-366,0
153,-361,0
154,-357,0
155,-352,0
156,-349,0
157,-344,0
158,-342,0
159,-338,0
160,-335,0
161,-330,0
162,-327,0
163,-321,0
164,-317,0
165,-312,0
166,-309,0
167,-304,0
168,-301,0
169,-296,0
170,-292,0
171,-287,0
172,-284,0
173,-280,0
174,-277,0
175,-273,0
176,-270,0
177,-266,0
178,-263,0
179,-259,0
180,-256,0
181,-251,0
182,-248,0
183,-244,0
184,-240,0
185,-236,0
186,-233,0
187,-230,0
188,-226,0
189,-223,0
190,-219,0
191,-216,0
192,-214,0
193,-212,0
194,-210,0
195,-208,0
196,-206,0
197,-204,0
198,-201,0
199,-199,0
200,-197,0
201,-195,0
202,-193,0
203,-192,0
204,-190,0
205,-187,0
206,-185,0
207,-182,0
208,-181,0
209,-177,0
210,-179,0
211,-180,0
212,-187,0
213,-197,0
214,-210,0
215,-219,0
216,-220,0
217,-202,0
218,-162,0
219,-99,0
220,-26,0
221,40,0
222,73,0
223,57,0
224,-15,0
225,-132,0
226,-276,0
227,-420,0
228,-547,0
229,-646,0
230,-719,0
231,-771,0
232,-811,0
233,-844,0
234,-871,0
235,-890,0
236,-900,0
237,-896,0
238,-882,0
239,-858,0
240,-831,0
241,-805,0
242,-785,0
243,-769,0
244,-755,0
245,-740,0
246,-721,0
247,-697,0
248,-672,0
249,-644,0
250,-621,0
251,-597,0
252,-575,0
253,-547,0
254,-516,0
255,-476,0
256,-435,0
257,-386,0
258,-342,0
259,-298,0
260,-264,0
261,-234,0
262,-215,0
263,-202,0
264,-198,0
265,-201,0
266,-213,0
267,-233,0
268,-262,0
269,-298,0
270,-338,0
271,-380,0
272,-423,0
273,-468,0
274,-518,0
275,-573,0
276,-633,0
277,-694,0
278,-751,0
279,-797,0
280,-830,0
281,-848,0
282,-853,0
283,-847,0
284,-834,0
285,-814,0
286,-786,0
287,-748,0
288,-697,0
289,-630,0
290,-551,0
291,-468,0
292,-389,0
293,-320,0
294,-268,0
295,-229,0
296,-204,0
297,-186,0
298,-173,0
299,-159,0
300,-147,0
301,-131,0
302,-114,0
303,-92,0
304,-70,0
305,-47,0
306,-27,0
307,-9,0
308,1,0
309,8,0
310,8,0
311,5,0
312,-1,0
313,-7,0
314,-18,0
315,-32,0
316,-52,0
317,-75,0
318,-106,0
319,-139,0
320,-178,0
321,-218,0
322,-261,0
323,-302,0
324,-343,0
325,-378,0
326,-409,0
327,-432,0
328,-456,0
329,-475,0
330,-500,0
331,-522,0
332,-554,0
333,-585,0
334,-624,0
335,-661,0
336,-706,0
337,-746,0
338,-789,0
339,-818,0
340,-839,0
341,-839,0
342,-830,0
343,-815,0
344,-818,0
345,-849,0
346,-922,0
347,-1030,0
348,-1166,0
349,-1308,0
350,-1444,0
351,-1566,0
352,-1676,0
353,-1775,0
354,-1869,0
355,-1955,0
356,-2035,0
357,-2104,0
358,-2166,0
359,-2220,0
360,-2281,0
361,-2351,0
362,-2445,0
363,-2557,0
364,-2688,0
365,-2814,0
366,-2929,0
367,-3009,0
368,-3061,0
369,-3072,0
370,-3067,0
371,-3040,0
372,-3010,0
373,-2973,0
374,-2936,0
375,-2898,0
376,-2861,0
377,-2824,0
378,-2789,0
379,-2754,0
380,-2722,0
381,-2690,0
382,-2660,0
383,-2626,0
384,-2595,0
385,-2563,0
386,-2538,0
387,-2503,0
388,-2434,0
389,-2274,0
390,-1980,0
391,-1514,0
392,-905,0
393,-216,0
394,453,0
395,1016,0
396,1421,0
397,1670,0
398,1794,0
399,1838,0
