TIME,II,V
0,-208,1110
1,-238,1513
2,-216,1546
3,-211,1409
4,-231,1348
5,-235,1390
6,-212,1410
7,-189,1341
8,-177,1264
9,-159,1270
10,-124,1345
11,-82,1390
12,-41,1365
13,-11,1306
14,14,1266
15,40,1244
16,85,1221
17,140,1193
18,193,1180
19,227,1210
20,265,1285
21,316,1349
22,378,1346
23,441,1301
24,531,1308
25,654,1368
26,800,1381
27,935,1297
28,1058,1210
29,1174,1206
30,1308,1241
31,1469,1226
32,1679,1180
33,1917,1159
34,2153,1149
35,2367,1093
36,2583,987
37,2805,853
38,3007,689
39,3165,503
40,3313,357
41,3485,282
42,3670,217
43,3807,87
44,3861,-91
45,3846,-247
46,3805,-351
47,3748,-436
48,3662,-519
49,3529,-580
50,3370,-609
51,3205,-644
52,3039,-728
53,2842,-846
54,2604,-926
55,2341,-929
56,2103,-896
57,1923,-900
58,1809,-957
59,1727,-1024
60,1643,-1055
61,1521,-1053
62,1359,-1027
63,1164,-967
64,976,-867
65,826,-764
66,748,-718
67,726,-729
68,717,-711
69,668,-574
70,577,-339
71,471,-147
72,395,-119
73,354,-213
74,341,-277
75,328,-219
76,314,-104
77,296,-40
78,280,-41
79,252,-22
80,216,61
81,185,160
82,183,186
83,203,134
84,216,75
85,184,73
86,118,111
87,62,133
88,60,110
89,102,73
90,139,56
91,125,65
92,68,80
93,13,91
94,3,97
95,44,92
96,104,60
97,147,-8
98,155,-100
99,128,-179
100,81,-213
101,39,-203
102,22,-165
103,16,-105
104,-4,-35
105,-32,1
106,-29,-40
107,11,-120
108,40,-148
109,28,-98
110,4,-54
111,17,-95
112,57,-183
113,71,-218
114,45,-192
115,24,-192
116,46,-270
117,79,-344
118,57,-306
119,-24,-173
120,-94,-95
121,-91,-172
122,-33,-331
123,16,-402
124,30,-325
125,32,-212
126,38,-197
127,33,-276
128,-1,-330
129,-43,-281
130,-54,-187
131,-14,-154
132,52,-201
133,96,-240
134,87,-195
135,40,-107
136,-7,-72
137,-31,-105
138,-37,-132
139,-41,-111
140,-40,-91
141,-24,-125
142,4,-179
143,22,-195
144,6,-178
145,-41,-176
146,-86,-191
147,-102,-171
148,-86,-106
149,-58,-50
150,-35,-52
151,-27,-82
152,-30,-81
153,-30,-52
154,-12,-61
155,27,-126
156,63,-165
157,58,-81
158,4,92
159,-66,203
160,-105,150
161,-95,-2
162,-58,-100
163,-26,-76
164,-15,2
165,-16,43
166,-24,40
167,-51,47
168,-97,70
169,-124,52
170,-96,-29
171,-40,-96
172,-22,-61
173,-57,37
174,-85,63
175,-50,-38
176,18,-167
177,39,-204
178,-11,-153
179,-80,-94
180,-112,-54
181,-119,-5
182,-139,41
183,-154,19
184,-109,-96
185,-4,-222
186,80,-250
187,81,-155
188,29,-18
189,-13,65
190,-41,65
191,-76,22
192,-101,-17
193,-81,-34
194,-29,-34
195,14,-17
196,34,2
197,48,-20
198,58,-100
199,45,-177
200,3,-176
201,-39,-126
202,-48,-132
203,-19,-200
204,23,-207
205,47,-93
206,50,19
207,47,0
208,50,-99
209,46,-142
210,25,-103
211,-4,-64
212,-14,-61
213,5,-68
214,44,-71
215,78,-92
216,103,-135
217,127,-163
218,160,-157
219,188,-121
220,197,-70
