TIME,II,V
0,-152,-32768
1,-178,-32768
2,-167,-32768
3,-157,-32768
4,-154,-32768
5,-137,-32768
6,-113,-32768
7,-107,-32768
8,-119,-32768
9,-126,-32768
10,-121,-32768
11,-116,-32768
12,-117,-32768
13,-118,-32768
14,-117,-32768
15,-123,-32768
16,-142,-32768
17,-162,-32768
18,-167,-32768
19,-153,-32768
20,-139,-32768
21,-139,-32768
22,-145,-32768
23,-139,-32768
24,-119,-32768
25,-104,-32768
26,-116,-32768
27,-156,-32768
28,-205,-32768
29,-234,-32768
30,-226,-32768
31,-195,-32768
32,-172,-32768
33,-174,-32768
34,-190,-32768
35,-202,-32768
36,-206,-32768
37,-204,-32768
38,-193,-32768
39,-175,-32768
40,-162,-32768
41,-164,-32768
42,-173,-32768
43,-172,-32768
44,-161,-32768
45,-155,-32768
46,-164,-32768
47,-169,-32768
48,-153,-32768
49,-129,-32768
50,-124,-32768
51,-123,-32768
52,-81,-32768
53,8,-32768
54,83,-32768
55,92,-32768
56,57,-32768
57,34,-32768
58,33,-32768
59,23,-32768
60,-11,-32768
61,-31,-32768
62,-15,-32768
63,9,-32768
64,-10,-32768
65,-68,-32768
66,-105,-32768
67,-69,-32768
68,7,-32768
69,44,-32768
70,-2,-32768
71,-93,-32768
72,-159,-32768
73,-182,-32768
74,-191,-32768
75,-213,-32768
76,-231,-32768
77,-227,-32768
78,-209,-32768
79,-204,-32768
80,-212,-32768
81,-215,-32768
82,-209,-32768
83,-201,-32768
84,-193,-32768
85,-176,-32768
86,-159,-32768
87,-174,-32768
88,-238,-32768
89,-317,-32768
90,-318,-32768
91,-141,-32768
92,241,-32768
93,761,-32768
94,1306,-32768
95,1797,-32768
96,2177,-32768
97,2354,-32768
98,2194,-32768
99,1644,-32768
100,843,-32768
101,84,-32768
102,-376,-32768
103,-479,-32768
104,-368,-32768
105,-228,-32768
106,-155,-32768
107,-142,-32768
108,-147,-32768
109,-149,-32768
110,-145,-32768
111,-138,-32768
112,-133,-32768
113,-134,-32768
114,-137,-32768
115,-140,-32768
116,-139,-32768
117,-141,-32768
