TIMESTAMP,II,V
0,3293,2052
1,3700,2325
2,3214,2052
3,2958,1902
4,3214,2033
5,3408,2108
6,3293,2015
7,3168,1950
8,3214,1997
9,3260,2028
10,3214,1997
11,3175,1978
12,3214,1997
13,3267,2004
14,3293,1997
15,3296,1997
16,3293,1997
17,3285,1975
18,3293,1961
19,3314,1974
20,3333,1997
21,3332,1999
22,3333,1997
23,3338,2005
24,3373,2033
25,3414,2058
26,3452,2088
27,3467,2120
28,3492,2160
29,3515,2189
30,3532,2215
31,3533,2233
32,3571,2251
33,3646,2262
34,3730,2288
35,3763,2327
36,3770,2378
37,3766,2417
38,3770,2451
39,3760,2479
40,3770,2505
41,3800,2517
42,3849,2524
43,3873,2519
44,3889,2505
45,3903,2475
46,3928,2451
47,3933,2436
48,3928,2433
49,3917,2423
50,3928,2415
51,3955,2400
52,4008,2378
53,4043,2339
54,4047,2306
55,4017,2283
56,4008,2269
57,4011,2242
58,4008,2215
59,3963,2196
60,3928,2197
61,3919,2193
62,3928,2179
63,3907,2148
64,3889,2124
65,3892,2107
66,3928,2106
67,3940,2099
68,3928,2088
69,3909,2075
70,3928,2088
71,3966,2110
72,4008,2124
73,4015,2113
74,4008,2106
75,3995,2112
76,4008,2124
77,4015,2117
78,4008,2106
79,3964,2095
80,3928,2088
81,3912,2067
82,3928,2052
83,3935,2046
84,3928,2052
85,3900,2049
86,3889,2052
87,3885,2053
88,3889,2052
89,3869,2031
90,3849,2015
91,3834,2005
92,3849,1997
93,3868,1975
94,3889,1961
95,3878,1957
96,3849,1961
97,3799,1944
98,3770,1924
99,3758,1918
100,3770,1943
101,3771,1971
102,3770,1997
103,3761,2016
104,3770,2052
105,3772,2092
106,3770,2124
107,3745,2129
108,3730,2124
109,3722,2114
110,3730,2106
111,3728,2092
112,3730,2088
113,3726,2089
114,3730,2088
115,3725,2068
116,3730,2052
117,3730,2040
118,3730,2033
119,3708,2017
120,3690,2015
121,3679,2031
122,3690,2052
123,3703,2047
124,3730,2033
125,3751,2020
126,3770,2015
127,3769,2003
128,3770,1997
129,3753,1995
130,3730,1997
131,3717,1981
132,3770,1961
133,3849,1943
134,3889,1943
135,3838,1942
136,3770,1943
137,3724,1940
138,3690,1943
139,3611,1938
140,3532,1924
141,3492,1895
142,3492,1870
143,3451,1852
144,3373,1852
145,3310,1852
146,3333,1852
147,3402,1842
148,3452,1834
149,3428,1827
150,3373,1834
151,3331,1838
152,3333,1834
153,3335,1813
154,3333,1797
155,3319,1786
156,3333,1779
157,3351,1768
158,3373,1779
159,3357,1805
160,3333,1834
161,3314,1835
162,3333,1834
163,3340,1839
164,3293,1852
165,3165,1838
166,3016,1797
167,2875,1724
168,2778,1634
169,2760,1543
170,2936,1507
171,3370,1558
172,4047,1707
173,4859,1930
174,5714,2215
175,6498,2518
176,7103,2796
177,7409,3007
178,7381,3159
179,7017,3236
180,6389,3214
181,5600,3071
182,4841,2869
183,4252,2677
184,3889,2542
185,3663,2439
186,3492,2342
187,3330,2232
188,3214,2124
189,3142,2023
190,3095,1943
191,3032,1878
192,2976,1834
193,2939,1804
194,2936,1797
195,2932,1807
196,2936,1834
197,2932,1855
198,2936,1870
199,2927,1869
200,2936,1870
201,2950,1867
202,2976,1870
203,2988,1871
204,3016,1888
205,3051,1913
206,3095,1943
207,3116,1954
208,3135,1961
209,3150,1960
210,3174,1961
211,3188,1950
212,3214,1943
213,3248,1943
214,3293,1961
215,3318,1978
216,3333,1997
217,3331,2010
218,3333,2033
219,3337,2058
220,3373,2088
221,3428,2102
222,3492,2106
223,3522,2098
224,3532,2106
225,3524,2141
226,3532,2215
227,3543,2300
228,3571,2378
229,3604,2429
230,3651,2469
231,3679,2493
232,3690,2505
233,3680,2504
234,3690,2524
235,3709,2560
236,3730,2596
237,3736,2607
238,3770,2614
239,3828,2625
240,3889,2633
241,3899,2615
242,3889,2596
243,3887,2585
244,3928,2578
245,3973,2550
246,4008,2524
247,4011,2517
248,4008,2542
249,3999,2565
250,4008,2578
251,4012,2567
252,4008,2542
253,3970,2500
254,3928,2469
255,3893,2452
256,3889,2451
257,3878,2441
258,3849,2433
259,3795,2425
260,3770,2433
261,3767,2435
262,3770,2433
263,3742,2419
264,3730,2415
265,3741,2413
266,3770,2415
267,3771,2408
268,3770,2415
269,3766,2430
270,3770,2451
271,3758,2450
272,3770,2433
273,3803,2397
274,3849,2360
275,3865,2321
276,3889,2306
277,3934,2317
278,4008,2360
279,4056,2402
280,4087,2433
281,4102,2447
282,4127,2469
283,4133,2490
284,4127,2505
285,4101,2493
286,4087,2469
287,4079,2438
288,4087,2415
289,4086,2385
290,4087,2360
291,4080,2340
292,4087,2342
293,4089,2345
294,4087,2342
295,4063,2321
296,4047,2306
297,4036,2299
298,4047,2306
299,4062,2304
300,4087,2306
301,4084,2314
302,4047,2342
303,3974,2361
304,3928,2360
305,3916,2330
306,3928,2306
307,3921,2296
308,3928,2306
309,3956,2309
310,4008,2306
311,4033,2294
312,4047,2288
313,4058,2272
314,4087,2251
315,4096,2219
316,4087,2197
317,4058,2177
318,4047,2160
319,4043,2137
320,4047,2124
321,4040,2119
322,4047,2124
323,4061,2123
324,4087,2124
325,4101,2122
326,4127,2124
327,4161,2119
328,4206,2124
329,4220,2138
330,4206,2160
331,4164,2166
332,4127,2160
333,4073,2150
334,4008,2160
335,3919,2175
336,3849,2179
337,3796,2153
338,3770,2124
339,3741,2106
340,3730,2106
341,3725,2100
342,3730,2088
343,3712,2066
344,3690,2052
345,3663,2038
346,3651,2033
347,3640,2025
348,3651,2015
349,3664,2004
350,3690,2015
351,3702,2045
352,3730,2088
353,3750,2122
354,3770,2160
355,3750,2192
356,3730,2215
357,3715,2208
358,3730,2197
359,3727,2185
360,3690,2179
361,3588,2156
362,3452,2124
363,3305,2072
364,3214,1997
365,3216,1904
366,3373,1852
367,3717,1886
368,4285,2033
369,5020,2280
370,5833,2614
371,6593,2986
372,7222,3341
373,7622,3630
374,7738,3849
375,7536,3951
376,7103,3885
377,6548,3649
378,5992,3359
379,5474,3121
380,5039,2959
381,4692,2814
382,4444,2669
383,4240,2529
384,4047,2415
385,3844,2306
386,3690,2215
387,3600,2149
388,3571,2124
389,3546,2113
390,3532,2106
391,3519,2091
392,3532,2088
393,3530,2090
394,3532,2106
395,3508,2113
396,3492,2124
397,3470,2133
398,3492,2160
399,3542,2193
400,3651,2251
401,3827,2336
402,4127,2469
403,4495,2620
404,4841,2760
405,5052,2844
406,5158,2887
407,5214,2906
408,5277,2941
409,5313,2980
410,5317,3014
411,5288,3024
412,5277,3032
413,5273,3032
414,5277,3032
415,5268,3023
416,5277,3032
417,5295,3055
418,5317,3086
419,5316,3104
420,5317,3123
421,5317,3146
422,5317,3177
423,5292,3195
424,5277,3214
425,5283,3230
426,5317,3250
427,5326,3252
428,5317,3250
429,5300,3245
430,5317,3250
431,5326,3241
432,5277,3214
433,5096,3139
434,4801,3014
435,4433,2831
436,4087,2633
437,3809,2456
438,3651,2342
439,3581,2279
440,3571,2251
441,3565,2224
442,3571,2197
443,3571,2159
444,3571,2124
445,3548,2083
446,3532,2052
447,3521,2025
448,3532,2015
449,3530,2005
450,3532,1997
451,3526,1978
452,3532,1961
453,3527,1939
454,3532,1924
455,3528,1903
456,3532,1888
457,3525,1878
458,3532,1888
459,3533,1905
460,3532,1924
461,3508,1927
462,3492,1924
463,3484,1919
464,3492,1924
465,3488,1931
466,3492,1943
467,3501,1949
468,3532,1961
469,3554,1974
470,3571,1997
471,3569,2016
472,3571,2033
473,3567,2040
474,3571,2052
475,3568,2066
476,3571,2088
477,3567,2100
478,3571,2106
479,3568,2107
480,3571,2124
481,3567,2149
482,3571,2179
483,3568,2191
484,3571,2197
485,3568,2194
486,3571,2197
487,3567,2195
488,3571,2197
489,3568,2194
490,3571,2197
491,3567,2199
492,3571,2215
493,3569,2239
494,3571,2269
495,3565,2284
496,3571,2288
497,3572,2287
498,3571,2306
499,3548,2330
500,3532,2342
501,3522,2320
502,3532,2288
503,3530,2265
504,3532,2269
505,3535,2280
506,3571,2288
507,3625,2274
508,3690,2251
