TIME,II,V
0,-405,19890
1,-191,22720
2,202,20185
3,394,18658
4,270,19743
5,39,20350
6,-67,19448
7,-26,18929
8,67,19595
9,129,20077
10,135,19743
11,96,19345
12,67,19448
13,130,19640
14,337,19595
15,647,19330
16,944,19006
17,1127,18654
18,1214,18417
19,1313,18334
20,1484,18417
21,1623,18475
22,1618,18417
23,1515,18188
24,1484,18122
25,1515,18247
26,1416,18417
27,1092,18349
28,742,18269
29,601,18288
30,674,18417
31,817,18420
32,944,18417
33,1030,18410
34,1011,18417
35,884,18408
36,809,18711
37,984,19307
38,1416,19890
39,1912,20005
40,2360,19743
41,2865,19201
42,3506,18564
43,4013,18083
44,3979,18417
45,3409,19648
46,2765,21216
47,2290,22251
48,1686,22542
49,667,22007
50,-472,20627
51,-1198,18499
52,-1349,16501
53,-1120,15453
54,-674,15617
55,-117,16426
56,337,17385
57,508,18075
58,472,18417
59,408,18409
60,337,18417
61,187,18570
62,0,18859
63,-131,19001
64,-202,19006
65,-283,18831
66,-337,18564
67,-275,18193
68,-67,17975
69,166,17951
70,270,18122
71,171,18221
72,-67,18269
73,-297,18283
74,-405,18417
75,-384,18569
76,-337,18711
77,-383,18726
78,-539,18711
79,-702,18628
80,-742,18564
81,-666,18463
82,-607,18417
83,-659,18296
84,-742,18122
85,-709,17921
86,-539,17975
87,-372,18202
88,-337,18417
89,-416,18369
90,-472,18269
91,-413,18224
92,-270,18269
93,-129,18238
94,0,18269
95,176,18348
96,405,18417
97,568,18271
98,539,18122
99,348,18144
100,202,18417
101,301,18595
102,607,18564
103,863,18387
104,877,18417
105,765,18622
106,809,18859
107,1066,18890
108,1281,18859
109,1246,18785
110,1079,18711
111,1032,18566
112,1146,18564
113,1248,18657
114,1214,18711
115,1080,18539
116,944,18417
117,858,18454
118,809,18564
119,738,18445
120,607,18269
121,474,18228
122,472,18417
123,631,18555
124,809,18564
125,829,18363
126,674,18122
127,472,17964
128,337,18122
129,263,18367
130,202,18417
131,179,18142
132,270,17975
133,444,18040
134,539,18122
135,415,17855
136,135,17533
137,-85,17498
138,-67,17827
139,173,18051
140,472,17975
141,639,17632
142,607,17385
143,472,17340
144,405,17533
145,467,17687
146,539,17680
147,451,17426
148,202,17238
149,16,17342
150,135,17827
151,556,18202
152,1011,18122
153,1224,17680
154,1146,17533
155,933,17761
156,742,17975
157,620,17843
158,539,17827
159,448,18123
160,337,18417
161,276,18284
162,337,18122
163,455,18227
164,472,18417
165,359,18274
166,270,18122
167,295,18257
168,337,18564
169,301,18608
170,270,18564
171,332,18617
172,405,18711
173,363,18562
174,270,18417
175,253,18439
176,337,18564
177,405,18532
178,405,18564
179,350,18718
180,270,18859
181,196,18721
182,202,18564
183,325,18449
184,472,18269
185,529,17929
186,472,17827
187,371,17959
188,337,17975
189,523,17718
190,1011,17827
191,1655,18433
192,2225,18859
193,2757,18377
194,3439,17533
195,4093,17152
196,4181,17533
197,3547,18311
198,2697,19448
199,2056,20684
200,1349,21364
201,158,20680
202,-1281,18859
203,-2286,16721
204,-2495,15175
205,-2071,14497
206,-1349,14733
207,-650,15492
208,-270,16354
209,-307,16899
210,-539,17238
211,-662,17501
212,-607,17827
213,-526,18067
214,-539,18269
215,-654,18412
216,-809,18564
217,-960,18554
218,-1011,18417
219,-869,18221
220,-539,18269
221,-225,18538
222,-135,18859
223,-230,18802
224,-270,18417
225,-163,18062
226,-135,18269
227,-394,18905
228,-809,19448
229,-1023,19335
230,-877,18711
231,-561,17972
232,-337,17533
233,-221,17334
234,-67,17385
235,133,17641
236,202,18122
237,48,18453
238,-202,18417
239,-420,18043
240,-607,17827
241,-735,17876
242,-674,17975
243,-433,17762
244,-270,17533
245,-371,17677
246,-539,18269
247,-436,18634
248,-67,18417
249,182,17947
250,67,18122
251,-172,19023
252,-135,19890
253,206,19729
254,539,18711
255,751,17789
256,1079,17827
257,1594,18499
258,1888,19006
259,1555,18800
260,809,18269
261,303,17945
262,337,18122
263,566,18460
264,539,18711
265,326,18781
266,337,18859
267,668,18802
268,944,18564
269,893,18290
270,674,18417
271,510,18693
272,337,18564
273,112,17901
274,67,17533
275,315,17782
276,472,18122
277,140,17902
278,-472,17533
279,-791,17412
280,-607,17385
281,-254,17129
282,-135,17091
283,-360,17382
284,-742,17533
285,-991,17262
286,-944,17385
287,-728,18168
288,-607,18711
289,-651,18068
290,-674,16943
291,-565,16412
292,-472,16649
293,-569,16992
294,-742,17385
295,-717,17857
296,-405,18122
297,-20,17724
298,202,17091
299,221,16821
300,202,17091
301,291,17380
302,472,17533
303,608,17662
304,607,17975
305,530,18194
306,472,18122
307,434,17805
308,337,17680
309,205,17814
310,202,18122
311,488,18511
312,1011,19153
313,1559,19629
314,2023,19301
315,2561,18134
316,3304,17385
317,3978,17989
318,4046,19595
319,3331,20849
320,2225,21069
321,1173,20242
322,202,18711
323,-825,16704
324,-1753,14881
325,-2215,13860
326,-2090,13997
327,-1628,14913
328,-1146,16059
329,-795,16749
330,-607,16796
331,-598,16492
332,-742,16649
333,-912,17532
334,-944,18711
335,-801,19244
336,-607,18859
337,-513,17948
338,-539,17385
339,-635,17550
340,-742,18269
341,-803,18775
342,-742,18711
343,-601,18309
344,-539,18269
345,-620,18583
346,-742,18711
347,-858,18207
348,-1079,17533
349,-1366,17226
350,-1416,17385
351,-1021,17529
352,-405,17533
353,24,17483
354,67,17533
355,-233,17417
356,-742,17091
357,-1196,16743
358,-1281,16796
359,-973,17042
360,-607,17091
361,-438,16790
362,-337,16649
363,-122,16757
364,67,16796
365,-35,16482
366,-405,16354
367,-757,16663
368,-877,17091
369,-758,17125
370,-472,17091
371,-77,17231
372,337,17385
373,612,17229
374,674,17238
375,676,17764
376,809,18564
377,982,18947
378,944,19006
379,766,19183
380,809,19743
381,1117,20289
382,1281,20627
383,1154,20794
