TIMESTAMP,II,V
0,4071,8967
1,4452,9933
2,3717,8507
3,3290,7782
4,3481,8392
5,3541,8691
6,3245,8162
7,3042,7808
8,3127,8047
9,3182,8224
10,3068,8047
11,2991,7884
12,3068,7932
13,3117,7974
14,3009,7932
15,2870,7884
16,2891,7932
17,3019,8220
18,3068,8852
19,3112,9482
20,3658,9772
21,5100,10109
22,7080,11151
23,8510,12186
24,8555,11496
25,7328,8557
26,5723,5288
27,4465,3845
28,3658,4369
29,3039,5371
30,2537,5978
31,2260,6346
32,2242,6783
33,2313,7133
34,2360,7358
35,2394,7560
36,2478,7817
37,2562,7979
38,2596,8047
39,2580,8078
40,2596,8162
41,2653,8228
42,2714,8277
43,2718,8272
44,2714,8277
45,2726,8267
46,2773,8277
47,2782,8260
48,2773,8277
49,2776,8322
50,2832,8392
51,2898,8401
52,2950,8392
53,2974,8400
54,3009,8507
55,3058,8633
56,3127,8737
57,3186,8775
58,3245,8852
59,3283,8961
60,3304,9082
61,3312,9132
62,3363,9197
63,3449,9320
64,3540,9542
65,3595,9769
66,3658,10002
67,3740,10188
68,3835,10346
69,3913,10448
70,4012,10576
71,4116,10703
72,4189,10806
73,4205,10815
74,4248,10806
75,4324,10767
76,4366,10691
77,4294,10520
78,4189,10346
79,4115,10173
80,4071,10002
81,3999,9786
82,3953,9657
83,3964,9661
84,4012,9772
85,4034,9809
86,4071,9772
87,4132,9718
88,4189,9772
89,4200,9850
90,4248,9887
91,4378,9820
92,4543,9772
93,4618,9759
94,4602,9772
95,4540,9687
96,4484,9542
97,4405,9350
98,4307,9197
99,4170,9052
100,4012,8967
101,3815,8862
102,3658,8737
103,3561,8577
104,3540,8507
105,3537,8540
106,3540,8622
107,3515,8601
108,3481,8507
109,3459,8438
110,3481,8507
111,3483,8564
112,3422,8507
113,3320,8422
114,3304,8622
115,3413,9097
116,3658,9657
117,4128,10245
118,5133,11151
119,6844,12208
120,8850,12646
121,10063,11683
122,9617,9542
123,7754,7133
124,5723,5403
125,4476,4749
126,3953,5173
127,3575,6182
128,3186,7128
129,2979,7565
130,3009,7702
131,3062,7895
132,3068,8277
133,3098,8595
134,3186,8737
135,3236,8759
136,3245,8852
137,3259,8981
138,3304,9082
139,3316,9071
140,3304,9082
141,3282,9157
142,3304,9312
143,3344,9399
144,3422,9427
145,3486,9407
146,3540,9427
147,3564,9465
148,3599,9542
149,3645,9600
150,3717,9657
151,3779,9686
152,3835,9772
153,3882,9881
154,3953,10002
155,4021,10055
156,4071,10117
157,4089,10200
158,4130,10346
159,4190,10466
160,4248,10576
161,4269,10664
162,4307,10806
163,4380,10963
164,4484,11151
165,4571,11316
166,4661,11496
167,4736,11630
168,4779,11726
169,4769,11732
170,4779,11726
171,4814,11712
172,4838,11726
173,4787,11657
174,4720,11496
175,4663,11245
176,4602,11036
177,4482,10853
178,4366,10691
179,4303,10516
180,4307,10461
181,4322,10535
182,4366,10691
183,4425,10773
184,4484,10806
185,4503,10797
186,4543,10806
187,4635,10788
188,4779,10806
189,4906,10816
190,5015,10806
191,5075,10697
192,5074,10576
193,4992,10451
194,4897,10346
195,4808,10171
196,4720,10002
197,4575,9849
198,4425,9772
199,4282,9663
200,4189,9542
201,4111,9398
202,4071,9312
203,4056,9274
204,4071,9312
205,4059,9330
206,4012,9312
207,3955,9267
208,3953,9312
209,3935,9349
210,3835,9312
211,3719,9298
212,3776,9657
213,3984,10391
214,4307,11266
215,5023,12121
216,6549,13106
217,8509,13897
218,9735,13680
219,9411,11912
220,8024,9312
221,6589,7180
222,5546,6323
223,4675,6469
224,3894,7013
225,3357,7484
226,3127,7817
227,3036,8039
228,3009,8277
229,3046,8513
230,3127,8737
231,3166,8869
232,3186,8967
233,3213,9021
234,3245,9082
235,3240,9120
236,3245,9197
237,3270,9257
238,3304,9312
239,3295,9303
240,3304,9312
241,3344,9306
242,3422,9312
243,3463,9290
244,3481,9312
245,3492,9357
246,3540,9427
247,3597,9462
248,3658,9542
249,3692,9648
250,3717,9772
251,3734,9829
252,3776,9887
253,3814,9938
254,3835,10002
255,3823,10028
256,3835,10117
257,3880,10267
258,3953,10461
259,4009,10586
260,4071,10691
261,4145,10789
262,4248,10921
263,4341,11026
264,4425,11151
265,4485,11268
266,4543,11381
267,4576,11405
268,4602,11381
269,4622,11284
270,4661,11151
271,4662,10960
272,4602,10806
273,4491,10680
274,4425,10576
275,4401,10404
276,4366,10232
277,4280,10105
278,4248,10117
279,4314,10205
280,4425,10346
281,4471,10429
282,4484,10461
283,4502,10436
284,4543,10461
285,4593,10518
286,4720,10576
287,4896,10505
288,5015,10346
289,4983,10172
290,4897,10117
291,4834,10090
292,4779,10002
293,4645,9767
294,4484,9542
295,4329,9382
296,4189,9312
297,3999,9198
298,3835,9082
299,3741,8993
300,3717,8967
301,3683,8912
302,3658,8852
303,3655,8779
304,3658,8737
305,3604,8703
306,3540,8737
307,3511,8744
308,3540,8737
309,3579,8903
310,3658,9542
311,3845,10422
312,4366,11151
313,5487,11781
314,7198,12761
315,8791,13593
316,9322,12991
317,8507,10523
318,7080,7702
319,5861,6215
320,5015,6208
321,4247,6611
322,3540,6898
323,3093,7194
324,2950,7587
325,2908,7820
326,2891,7932
327,2943,8107
328,3068,8392
329,3139,8564
330,3127,8622
331,3094,8650
332,3127,8737
333,3190,8795
334,3245,8852
335,3263,8892
336,3304,8967
337,3360,9016
338,3422,9082
339,3425,9097
340,3422,9082
341,3451,9040
342,3540,9082
343,3616,9185
344,3658,9312
345,3673,9369
346,3717,9427
347,3778,9482
348,3835,9542
349,3844,9532
350,3835,9542
351,3822,9610
352,3835,9772
353,3854,9908
354,3894,10002
355,3941,10037
356,4012,10117
357,4089,10248
358,4189,10461
359,4283,10657
360,4366,10806
361,4420,10862
362,4484,10921
363,4548,11009
364,4602,11151
365,4607,11208
366,4602,11151
367,4598,11004
368,4602,10921
369,4563,10849
370,4484,10691
371,4364,10383
372,4248,10117
373,4155,9962
374,4130,9887
375,4150,9780
376,4189,9772
377,4211,9910
378,4248,10117
379,4284,10171
380,4307,10117
381,4308,10061
382,4366,10117
383,4498,10184
384,4661,10232
385,4755,10194
386,4779,10117
387,4739,9988
388,4661,9887
389,4537,9743
390,4425,9542
391,4315,9265
392,4189,9082
393,3999,8998
394,3835,8967
395,3722,8854
396,3658,8737
397,3600,8687
398,3599,8737
399,3635,8756
400,3658,8737
401,3639,8703
402,3658,8737
403,3691,8755
404,3658,8737
405,3550,8702
406,3540,8852
407,3681,9281
408,3894,10002
409,4195,10810
410,4956,11611
411,6450,12315
412,8319,12761
413,9550,12413
414,9381,10921
415,8000,8631
416,6372,6668
417,5204,5846
418,4484,6093
419,3860,6667
420,3304,7128
421,2991,7424
422,2950,7702
423,2983,7938
424,3009,8162
425,3053,8348
426,3127,8507
427,3147,8573
428,3127,8622
429,3111,8669
430,3127,8737
431,3126,8743
432,3127,8737
433,3140,8713
434,3186,8737
435,3214,8767
436,3245,8852
437,3264,8922
438,3304,8967
439,3350,8952
440,3422,8967
441,3486,9009
442,3540,9082
443,3581,9121
444,3658,9197
445,3752,9300
446,3835,9427
447,3867,9486
448,3894,9542
449,3925,9620
450,3953,9772
451,3945,9902
452,3953,10002
453,3997,10042
454,4071,10117
455,4126,10242
456,4189,10461
457,4269,10665
458,4366,10806
459,4431,10850
460,4484,10921
461,4536,11031
462,4602,11151
463,4642,11142
464,4661,11036
465,4643,10888
466,4602,10806
467,4519,10716
468,4425,10576
469,4324,10335
470,4248,10117
471,4193,9985
472,4189,10002
473,4212,10059
474,4248,10117
475,4254,10114
476,4248,10117
477,4234,10105
478,4248,10117
479,4283,10105
480,4366,10117
481,4492,10113
482,4661,10117
483,4792,10067
484,4838,10002
485,4788,9889
486,4720,9772
487,4644,9600
488,4543,9427
489,4369,9231
490,4189,9082
491,4023,8939
492,3894,8852
493,3756,8777
494,3658,8737
495,3625,8707
496,3658,8737
497,3673,8754
498,3658,8737
499,3636,8691
500,3658,8737
501,3678,8782
502,3658,8737
503,3583,8681
504,3540,8967
505,3619,9605
506,3953,10346
507,4650,11050
508,5841,11956
509,7465,12864
510,9086,12991
511,9860,11682
512,9204,9427
513,7412,7306
514,5546,6093
515,4376,5775
516,3835,6093
517,3423,6677
518,3009,7243
519,2767,7583
520,2773,7817
521,2846,8043
522,2891,8277
523,2933,8406
524,3009,8507
525,3038,8616
526,3009,8737
527,2972,8756
528,3009,8737
529,3077,8742
530,3127,8852
531,3117,8939
532,3127,8967
533,3170,8928
534,3245,8967
535,3278,9041
536,3304,9082
537,3348,9045
538,3422,9082
539,3465,9199
540,3481,9312
541,3491,9301
542,3540,9312
543,3602,9408
544,3658,9542
545,3670,9553
546,3658,9542
547,3638,9604
548,3658,9772
549,3706,9897
550,3776,10002
551,3848,10129
552,3953,10346
553,4072,10542
554,4189,10691
555,4274,10785
556,4366,10921
557,4460,11051
558,4543,11151
559,4579,11155
560,4602,11151
561,4611,11150
562,4602,11151
563,4544,11028
564,4484,10806
565,4430,10538
566,4366,10346
567,4231,10175
568,4071,10002
569,3972,9819
570,4012,9772
571,4119,9857
572,4189,10002
573,4166,10037
574,4130,10002
575,4134,9959
576,4189,10002
577,4256,10026
578,4366,10002
579,4498,9917
580,4602,9887
581,4603,9858
582,4543,9772
583,4459,9548
584,4366,9312
585,4226,9109
586,4071,8967
587,3896,8784
588,3717,8622
589,3513,8482
590,3363,8392
591,3284,8277
592,3245,8162
593,3163,8064
594,3068,8047
595,3009,8048
596,3009,8047
597,3012,8021
598,3009,8047
599,2985,8054
600,2950,8047
601,2899,8158
602,2891,8622
603,2991,9249
604,3422,9772
605,4492,10310
606,6254,11266
607,7995,12119
608,8673,11611
609,7910,9264
610,6431,6438
611,5132,4807
612,4248,4713
613,3512,5239
614,2891,5748
615,2548,6194
616,2478,6668
617,2456,7012
618,2419,7243
619,2440,7455
620,2537,7702
621,2597,7855
622,2596,7932
623,2580,7972
624,2596,8047
625,2603,8103
626,2596,8162
627,2579,8172
628,2596,8162
629,2619,8125
630,2655,8162
631,2674,8223
632,2714,8277
633,2750,8266
634,2773,8277
635,2778,8321
636,2832,8392
637,2928,8397
638,3009,8392
639,3014,8410
640,3009,8507
641,3046,8612
642,3127,8737
643,3189,8843
644,3245,8967
645,3302,9068
646,3363,9197
647,3408,9340
648,3481,9542
649,3589,9757
650,3717,10002
651,3827,10197
652,3953,10346
653,4086,10441
654,4189,10576
655,4222,10710
656,4248,10806
657,4302,10803
658,4366,10806
659,4360,10818
660,4307,10806
661,4258,10664
662,4248,10461
663,4198,10229
664,4071,10002
665,3908,9739
666,3835,9542
667,3872,9434
668,3953,9427
669,3990,9446
670,4012,9542
671,4039,9667
672,4071,9772
673,4081,9773
674,4130,9772
675,4237,9779
676,4366,9772
677,4440,9657
678,4484,9542
679,4504,9467
680,4484,9427
681,4380,9283
682,4248,9082
683,4108,8869
684,3953,8737
685,3733,8611
686,3540,8507
687,3414,8383
688,3363,8277
689,3322,8185
690,3304,8162
691,3284,8161
692,3245,8162
693,3188,8135
694,3186,8162
695,3211,8187
696,3186,8162
697,3076,8083
698,3009,8162
699,3076,8469
700,3304,8967
701,3740,9561
702,4661,10346
703,6278,11187
704,8260,11611
705,9544,10949
706,9204,9082
707,7422,6571
708,5428,4483
709,4178,3620
710,3599,4139
711,3140,5358
712,2714,6438
713,2536,6939
714,2596,7128
715,2628,7351
716,2596,7702
717,2621,7951
718,2714,8047
719,2740,8067
720,2714,8162
721,2719,8280
722,2773,8392
723,2800,8443
724,2832,8507
725,2901,8556
726,3009,8622
727,3073,8659
728,3127,8737
729,3179,8837
730,3245,8967
731,3279,9045
732,3304,9082
733,3326,9068
734,3363,9082
735,3387,9112
736,3422,9197
737,3469,9262
738,3540,9312
739,3601,9330
740,3658,9427
741,3692,9583
742,3717,9772
743,3731,9891
744,3776,10002
745,3850,10132
746,3953,10346
747,4059,10571
748,4189,10806
749,4315,10990
750,4425,11151
751,4503,11258
752,4602,11381
753,4705,11495
754,4779,11611
755,4798,11641
756,4838,11611
757,4890,11500
758,4897,11381
759,4808,11248
760,4720,11151
761,4667,11006
762,4602,10806
763,4464,10569
764,4366,10461
765,4385,10487
766,4484,10576
767,4533,10583
768,4543,10576
769,4556,10597
770,4602,10691
771,4642,10755
772,4720,10806
773,4851,10810
774,5015,10806
775,5094,10746
776,5074,10691
777,4998,10595
778,4956,10461
779,4899,10223
780,4779,10002
781,4580,9834
782,4425,9772
783,4305,9672
784,4189,9542
785,4058,9413
786,4071,9427
787,4288,9567
788,4602,9772
789,4794,9875
790,4838,9887
791,4852,9883
792,4956,10002
793,5076,10110
794,5133,10117
795,5165,10115
796,5310,10461
797,5563,11181
798,5959,12071
799,6760,12978
800,8260,14025
801,10051,14879
802,11092,14715
803,10643,12921
804,9086,10117
805,7342,7628
806,5959,6438
807,4865,6411
808,3953,6898
809,3272,7317
810,2891,7587
811,2695,7757
812,2596,7932
813,2555,8086
814,2596,8277
815,2660,8459
816,2714,8622
817,2732,8717
818,2773,8852
819,2846,8992
820,2950,9082
821,3031,9048
822,3127,9082
823,3249,9227
824,3422,9427
825,3558,9497
826,3658,9542
827,3731,9635
828,3835,9772
829,3921,9799
830,3953,9772
831,3932,9772
832,3953,9887
833,4019,10012
834,4071,10117
835,4060,10134
836,4071,10117
837,4133,10074
838,4189,10117
839,4162,10214
840,4130,10346
841,4162,10441
842,4248,10576
843,4306,10738
844,4366,10921
845,4450,11038
846,4543,11151
847,4579,11258
848,4602,11381
849,4647,11441
850,4720,11496
851,4756,11544
852,4779,11611
853,4803,11591
854,4838,11496
855,4828,11318
856,4779,11151
857,4691,10971
858,4602,10806
859,4518,10614
860,4484,10461
861,4495,10352
862,4543,10346
863,4578,10383
864,4602,10461
865,4603,10516
866,4602,10576
867,4605,10587
868,4661,10576
869,4765,10511
870,4897,10461
871,4986,10399
872,5015,10346
873,4958,10239
874,4838,10117
875,4663,9946
876,4484,9772
877,4289,9538
878,4071,9312
879,3795,9093
880,3540,8967
881,3327,8852
882,3186,8737
883,3076,8593
884,3009,8507
885,2948,8475
886,2891,8507
887,2851,8514
888,2891,8507
889,2967,8482
890,3009,8507
891,2988,8498
892,3009,8507
893,3106,8734
894,3245,9427
895,3426,10313
896,3953,11036
897,5192,11705
898,7080,12761
899,8780,13663
900,9322,13106
901,8483,10653
902,7021,7817
903,5759,6310
904,4897,6323
905,4175,6790
906,3540,7128
907,3138,7426
908,3009,7817
909,2975,8098
910,2950,8277
911,2955,8444
912,3009,8622
913,3031,8685
914,3009,8737
915,2982,8841
916,3009,8967
917,3064,8974
918,3127,8967
919,3158,8999
920,3186,9082
921,3203,9088
922,3245,9082
923,3271,9070
924,3304,9082
925,3343,9059
926,3422,9082
927,3511,9167
928,3599,9312
929,3657,9391
930,3717,9427
931,3788,9447
932,3894,9542
933,3992,9651
934,4071,9772
935,4122,9864
936,4189,10002
937,4255,10160
938,4307,10346
939,4326,10473
940,4366,10576
941,4424,10663
942,4484,10806
943,4507,10936
944,4543,11036
945,4600,11076
946,4661,11151
947,4669,11225
948,4661,11266
949,4654,11206
950,4661,11151
951,4653,11100
952,4661,11036
953,4656,10871
954,4602,10691
955,4473,10511
956,4366,10346
957,4332,10168
958,4366,10117
959,4406,10198
960,4484,10346
961,4599,10411
962,4720,10461
963,4768,10516
964,4779,10576
965,4806,10561
966,4897,10576
967,5011,10632
968,5133,10691
969,5219,10612
970,5251,10461
971,5190,10281
972,5074,10117
973,4924,9884
974,4779,9657
975,4608,9448
976,4425,9312
977,4221,9168
978,4071,9082
979,3962,9046
980,3894,9082
981,3824,9095
982,3776,9082
983,3720,9011
984,3658,8967
985,3614,8977
986,3658,9082
987,3723,9134
988,3717,9082
989,3639,9000
990,3658,9197
991,3820,9761
992,4071,10576
993,4447,11380
994,5310,12186
995,6902,12995
996,8850,13565
997,10116,13219
998,9912,11611
999,8436,9215
1000,6726,7243
1001,5554,6477
1002,4897,6783
1003,4344,7376
1004,3835,7817
1005,3554,8091
1006,3540,8392
1007,3586,8694
1008,3599,8967
1009,3612,9157
1010,3658,9312
1011,3670,9389
1012,3658,9427
1013,3648,9415
1014,3658,9427
1015,3649,9421
1016,3658,9427
1017,3681,9405
1018,3717,9427
1019,3712,9435
1020,3717,9427
1021,3719,9352
1022,3717,9312
1023,3677,9305
1024,3658,9312
1025,3675,9245
1026,3717,9197
1027,3707,9209
1028,3658,9312
1029,3602,9385
1030,3599,9427
1031,3623,9416
1032,3658,9427
1033,3663,9449
1034,3658,9542
1035,3661,9651
1036,3717,9772
1037,3801,9860
1038,3894,10002
1039,3971,10169
1040,4071,10346
1041,4172,10457
1042,4248,10576
1043,4286,10692
1044,4366,10806
1045,4490,10858
1046,4602,10921
1047,4623,10955
1048,4602,10921
1049,4558,10751
1050,4484,10576
1051,4354,10446
1052,4248,10346
1053,4187,10140
1054,4130,9887
1055,4022,9685
1056,3953,9657
1057,3983,9710
1058,4071,9772
1059,4098,9767
1060,4071,9772
1061,4045,9768
1062,4071,9772
1063,4114,9746
1064,4189,9772
1065,4294,9795
1066,4425,9772
1067,4499,9645
1068,4484,9542
1069,4377,9449
1070,4248,9312
1071,4120,9052
1072,4012,8852
1073,3873,8766
1074,3717,8737
1075,3543,8580
1076,3422,8392
1077,3344,8278
1078,3304,8277
1079,3262,8273
1080,3245,8277
1081,3241,8275
1082,3245,8277
1083,3252,8247
1084,3304,8277
1085,3343,8332
1086,3304,8392
