TIMESTAMP,II,V
0,358,250
1,353,308
2,272,288
3,288,242
4,473,207
5,832,212
6,1352,275
7,1852,326
8,1976,221
9,1503,-115
10,583,-556
11,-470,-875
12,-1475,-964
13,-2354,-912
14,-2923,-851
15,-2968,-794
16,-2469,-655
17,-1649,-412
18,-786,-184
19,-50,-77
20,489,-88
21,830,-111
22,977,-91
23,967,-20
24,848,85
25,696,195
26,552,252
27,408,226
28,233,152
29,50,76
30,-17,21
31,150,22
32,550,103
33,995,163
34,1226,-53
35,1098,-751
36,668,-1864
37,109,-3053
38,-536,-3918
39,-1404,-4200
40,-2586,-3876
41,-3824,-3135
42,-4572,-2272
43,-4470,-1536
44,-3654,-1027
45,-2572,-697
46,-1558,-457
47,-677,-251
48,92,-65
49,709,108
50,1078,278
51,1185,430
52,1098,515
53,908,491
54,676,374
55,445,220
56,295,90
57,299,21
58,492,25
59,815,106
60,1124,193
61,1210,169
62,936,-69
63,372,-453
64,-284,-796
65,-911,-942
66,-1585,-914
67,-2331,-839
68,-2927,-781
69,-3013,-695
70,-2436,-515
71,-1425,-250
72,-381,11
73,435,171
74,1008,194
75,1418,138
76,1677,100
77,1781,133
78,1782,206
79,1755,260
80,1708,268
81,1591,243
82,1386,208
83,1135,182
84,943,182
85,917,214
86,1103,253
87,1383,246
88,1514,131
89,1318,-118
90,821,-466
91,191,-811
92,-500,-1051
93,-1313,-1146
94,-2241,-1126
95,-2998,-1009
96,-3168,-763
97,-2630,-366
98,-1693,110
99,-787,515
100,-82,720
101,477,707
102,925,551
103,1221,356
104,1360,198
105,1418,121
106,1437,124
107,1380,159
108,1189,157
109,856,87
110,466,-11
111,173,-75
112,138,-80
113,397,-51
114,799,-45
115,1082,-123
116,1051,-341
117,691,-663
118,112,-986
119,-585,-1193
120,-1404,-1254
121,-2344,-1198
122,-3242,-1060
123,-3757,-856
124,-3617,-597
125,-2894,-280
126,-1958,69
127,-1155,368
128,-573,498
129,-130,431
130,206,262
131,408,91
132,501,-123
133,608,-512
134,795,-1149
135,965,-1945
136,923,-2657
137,553,-2985
138,-49,-2759
139,-641,-2108
140,-976,-1411
141,-960,-1000
142,-706,-938
143,-464,-1074
144,-448,-1252
145,-663,-1381
146,-980,-1422
147,-1326,-1373
148,-1793,-1289
149,-2436,-1226
150,-3043,-1163
151,-3234,-1021
152,-2782,-748
153,-1842,-375
154,-809,-21
155,-12,177
156,477,151
157,765,-9
158,950,-138
159,1062,-142
160,1111,-89
161,1137,-71
162,1152,-112
163,1115,-186
164,988,-290
165,839,-424
166,855,-542
167,1194,-581
168,1811,-557
169,2418,-552
170,2678,-647
171,2470,-841
172,1928,-1071
173,1263,-1254
174,526,-1342
175,-345,-1339
176,-1331,-1286
177,-2191,-1204
178,-2580,-1057
179,-2325,-788
180,-1542,-396
181,-558,16
182,316,289
183,904,344
184,1192,239
185,1291,120
186,1333,82
187,1375,123
188,1355,173
189,1197,179
190,910,130
191,580,49
192,312,-44
193,178,-121
194,256,-164
195,597,-165
196,1171,-136
197,1805,-87
198,2231,-52
199,2231,-110
200,1745,-339
201,905,-688
202,-77,-985
203,-1007,-1101
204,-1755,-1067
205,-2231,-986
206,-2352,-880
207,-2093,-694
208,-1517,-417
209,-801,-126
210,-165,78
211,218,164
212,318,167
213,262,148
214,199,127
215,151,110
216,17,71
217,-254,1
218,-553,-106
219,-717,-220
220,-693,-312
221,-533,-381
222,-277,-450
223,113,-507
224,657,-503
225,1256,-410
226,1678,-302
227,1695,-298
228,1216,-451
229,380,-700
230,-524,-976
231,-1189,-1323
232,-1457,-1851
233,-1399,-2550
234,-1214,-3170
235,-1086,-3365
236,-1091,-2973
237,-1259,-2159
238,-1589,-1298
239,-1976,-708
240,-2216,-469
241,-2157,-439
242,-1868,-432
243,-1556,-367
