TIME,II,V
0,-20,-206
1,-2,-232
2,-25,-186
3,-110,-143
4,-198,-134
5,-237,-112
6,-250,-38
7,-279,28
8,-299,4
9,-260,-92
10,-165,-139
11,-65,-84
12,2,-8
13,14,-5
14,-42,-56
15,-150,-80
16,-237,-65
17,-247,-55
18,-193,-69
19,-144,-77
20,-125,-55
21,-102,4
22,-19,105
23,133,237
24,299,346
25,389,387
26,368,378
27,311,381
28,338,401
29,484,362
30,656,174
31,771,-161
32,843,-518
33,934,-742
34,1053,-789
35,1176,-764
36,1271,-792
37,1275,-858
38,1118,-839
39,854,-689
40,637,-500
41,525,-362
42,389,-250
43,130,-113
44,-154,1
45,-324,5
46,-379,-95
47,-434,-185
48,-507,-202
49,-588,-131
50,-659,-49
51,-733,21
52,-772,54
53,-747,68
54,-707,52
55,-747,65
56,-860,144
57,-914,241
58,-844,253
59,-840,244
60,-1110,356
61,-1466,524
62,-1394,523
63,-623,318
64,683,-109
65,2374,-1316
66,4473,-4047
67,6617,-7922
68,7760,-11127
69,7004,-12053
70,4590,-10921
71,1767,-9260
72,-273,-8091
73,-1113,-7187
74,-1046,-5918
75,-629,-4231
76,-333,-2618
77,-301,-1506
78,-393,-888
79,-437,-520
80,-439,-229
81,-489,6
82,-603,187
83,-693,329
84,-696,415
85,-634,436
86,-581,463
87,-583,560
88,-601,665
89,-595,688
90,-538,621
91,-490,584
92,-481,599
93,-505,653
94,-520,693
95,-507,727
96,-495,748
97,-500,761
98,-503,771
99,-480,798
100,-439,844
101,-406,868
102,-387,828
103,-367,745
104,-342,698
105,-316,723
106,-283,767
107,-230,764
108,-166,721
109,-119,684
110,-108,663
111,-124,637
112,-125,599
113,-67,560
114,56,521
115,177,488
116,230,473
117,227,462
118,255,417
119,339,335
120,417,272
121,440,275
122,461,311
123,542,302
124,662,216
125,748,106
126,803,34
127,884,6
128,1024,-31
129,1173,-111
130,1291,-229
131,1385,-362
132,1507,-509
133,1665,-647
134,1832,-729
135,1968,-743
136,2081,-745
137,2188,-806
138,2301,-930
139,2413,-1072
140,2534,-1207
141,2669,-1342
142,2802,-1482
143,2902,-1622
144,2965,-1748
145,3013,-1828
146,3068,-1838
147,3124,-1813
148,3154,-1819
149,3114,-1844
150,2981,-1781
151,2761,-1576
152,2500,-1313
153,2247,-1120
154,2037,-1017
155,1852,-928
156,1658,-799
157,1420,-634
158,1157,-467
159,919,-334
160,761,-259
161,675,-220
162,611,-171
163,503,-98
164,356,-44
165,214,-17
166,135,25
167,113,118
168,113,204
169,94,200
170,60,101
171,22,22
172,-2,45
173,-23,118
174,-40,119
175,-62,53
176,-84,33
177,-108,85
178,-118,88
179,-98,-13
180,-36,-100
181,57,-71
182,149,-14
183,187,-50
184,158,-127
185,109,-105
186,114,16
187,167,105
188,185,87
189,126,20
190,48,-9
191,29,9
192,67,32
193,114,32
194,151,17
195,190,-5
196,215,-22
197,191,5
198,124,103
199,70,202
200,71,184
201,112,50
202,148,-35
203,148,45
204,123,194
205,91,245
206,56,182
207,5,122
208,-64,137
209,-131,190
210,-167,223
211,-164,216
212,-139,185
213,-118,172
214,-120,210
215,-141,273
216,-167,296
217,-188,260
218,-198,227
219,-187,245
220,-141,277
221,-73,257
222,-21,187
223,-14,129
224,-35,125
225,-44,154
226,-25,183
227,-8,204
228,-28,227
229,-76,241
230,-108,229
231,-92,191
232,-53,161
233,-45,182
234,-88,251
235,-139,299
236,-149,270
237,-134,195
238,-148,157
239,-199,189
240,-220,234
241,-182,230
242,-133,189
243,-134,174
244,-150,203
245,-88,239
246,78,261
247,268,315
248,388,445
249,430,598
250,452,673
251,485,655
252,510,621
253,528,599
254,574,499
255,668,249
256,773,-78
257,865,-346
258,982,-514
259,1162,-631
260,1328,-705
261,1333,-680
262,1128,-541
263,853,-376
264,690,-287
265,656,-285
266,585,-275
267,353,-176
268,21,-11
269,-250,106
270,-391,104
271,-487,46
272,-587,22
273,-670,86
274,-649,137
275,-570,130
276,-546,76
277,-607,69
278,-660,109
279,-648,161
280,-630,190
281,-663,211
282,-723,255
283,-832,363
284,-1066,527
285,-1347,658
286,-1359,680
287,-825,599
288,291,266
289,1928,-889
290,4008,-3471
291,6148,-7210
292,7492,-10705
293,7223,-12450
294,5286,-12080
295,2539,-10480
296,152,-8744
297,-1108,-7273
298,-1217,-5833
299,-723,-4217
300,-271,-2617
301,-155,-1409
302,-282,-724
303,-452,-379
304,-596,-120
305,-705,135
306,-733,341
307,-649,446
308,-536,477
309,-493,508
310,-531,598
311,-597,716
312,-654,780
313,-703,786
314,-707,786
315,-678,853
316,-655,919
317,-684,943
318,-723,928
319,-710,957
320,-654,1028
321,-604,1065
322,-581,1002
323,-568,918
324,-551,936
325,-535,1032
326,-522,1056
327,-502,979
328,-467,941
329,-433,1008
330,-414,1050
331,-402,965
332,-378,871
333,-350,904
334,-349,996
335,-377,978
336,-386,864
337,-347,808
338,-274,857
339,-187,883
340,-72,783
341,54,633
342,130,576
343,127,621
344,109,645
345,152,580
346,260,501
347,376,482
348,479,472
349,568,395
350,637,296
351,679,277
352,732,317
353,833,286
354,986,121
355,1152,-75
356,1312,-178
357,1472,-205
358,1639,-279
359,1793,-442
360,1910,-599
361,1991,-672
362,2071,-717
363,2186,-826
364,2335,-980
365,2484,-1093
366,2604,-1149
367,2698,-1221
368,2789,-1355
369,2887,-1521
370,2973,-1664
371,3011,-1755
372,2979,-1779
373,2884,-1729
374,2752,-1614
375,2602,-1465
376,2432,-1317
377,2221,-1188
378,1965,-1065
379,1684,-916
380,1421,-736
381,1200,-563
382,1016,-436
383,836,-343
384,653,-241
385,482,-126
386,363,-56
387,299,-81
388,264,-172
389,219,-225
390,154,-181
391,67,-89
392,-22,-41
393,-85,-35
394,-90,2
395,-68,91
396,-77,147
397,-143,118
398,-201,68
399,-195,73
400,-135,102
401,-75,85
402,-34,30
403,-3,-2
404,15,6
405,-1,21
406,-45,33
407,-98,56
408,-142,86
409,-163,112
410,-157,143
411,-132,191
412,-116,237
413,-117,247
414,-107,214
415,-51,151
416,26,95
417,43,101
418,-56,197
419,-214,323
420,-305,371
421,-267,320
422,-169,263
423,-110,273
424,-115,312
425,-139,305
426,-149,267
427,-150,260
428,-153,299
429,-161,333
430,-184,334
431,-229,330
432,-273,352
433,-278,374
434,-231,359
435,-179,326
436,-178,332
437,-233,377
438,-293,396
439,-318,353
440,-320,303
441,-334,315
