TIME,II,V
0,-17,36
1,1,23
2,17,-3
3,12,-12
4,-5,11
5,-16,48
6,-18,69
7,-18,62
8,-11,34
9,4,0
10,14,-24
11,14,-27
12,16,-11
13,30,7
14,45,5
15,45,-11
16,34,-18
17,27,-6
18,28,6
19,31,4
20,31,2
21,24,13
22,7,18
23,-15,-15
24,-21,-76
25,4,-110
26,45,-84
27,70,-25
28,63,8
29,51,-9
30,59,-45
31,70,-65
32,41,-68
33,-22,-70
34,-52,-70
35,-6,-54
36,75,-33
37,116,-40
38,96,-81
39,56,-112
40,32,-88
41,26,-24
42,27,12
43,33,-23
44,43,-92
45,45,-114
46,29,-58
47,3,17
48,-6,30
49,11,-26
50,42,-83
51,71,-83
52,94,-51
53,106,-49
54,94,-91
55,52,-118
56,7,-73
57,-16,26
58,-13,98
59,4,83
60,32,0
61,62,-67
62,76,-65
63,66,-19
64,53,3
65,56,-32
66,68,-92
67,69,-124
68,67,-116
69,78,-98
70,100,-93
71,106,-99
72,82,-99
73,41,-87
74,19,-67
75,34,-54
76,74,-59
77,106,-84
78,112,-116
79,91,-133
80,62,-121
81,43,-92
82,48,-75
83,67,-82
84,96,-96
85,141,-88
86,228,-54
87,351,6
88,470,86
89,547,167
90,583,227
91,600,280
92,617,351
93,655,428
94,738,428
95,855,290
96,955,48
97,1001,-185
98,1013,-335
99,1039,-435
100,1094,-563
101,1168,-735
102,1248,-896
103,1310,-995
104,1318,-1042
105,1263,-1043
106,1169,-966
107,1043,-801
108,858,-617
109,601,-506
110,332,-495
111,136,-543
112,46,-613
113,28,-683
114,33,-730
115,30,-727
116,8,-680
117,-46,-616
118,-113,-572
119,-175,-554
120,-185,-583
121,-180,-593
122,-167,-593
123,-187,-530
124,-182,-497
125,-163,-489
126,-135,-574
127,-135,-655
128,-131,-696
129,-113,-650
130,-84,-595
131,-62,-583
132,-21,-692
133,95,-993
134,333,-1493
135,750,-2046
136,1516,-2636
137,2946,-3758
138,5247,-6239
139,8190,-10396
140,11103,-15514
141,13267,-20311
142,14207,-23827
143,13700,-25747
144,11796,-26064
145,9035,-24805
146,6353,-22135
147,4481,-18541
148,3451,-14720
149,2816,-11259
150,2225,-8417
151,1638,-6184
152,1108,-4459
153,633,-3151
154,211,-2166
155,-104,-1392
156,-279,-739
157,-371,-160
158,-471,349
159,-614,757
160,-727,1000
161,-746,1084
162,-660,1059
163,-582,1053
164,-548,1058
165,-572,1108
166,-574,1138
167,-555,1193
168,-517,1218
169,-493,1243
170,-475,1238
171,-457,1226
172,-427,1184
173,-390,1131
174,-346,1087
175,-302,1068
176,-270,1051
177,-269,1027
178,-294,1016
179,-319,1036
180,-315,1065
181,-275,1062
182,-223,1025
183,-183,972
184,-164,921
185,-164,870
186,-173,839
187,-187,853
188,-197,917
189,-193,977
190,-162,974
191,-103,900
192,-28,830
193,31,834
194,51,912
195,31,989
196,9,1017
197,21,1005
198,85,1002
199,164,1010
200,232,995
201,285,932
202,366,858
203,484,827
204,613,863
205,706,947
206,771,1049
207,831,1136
208,929,1177
209,1079,1161
210,1295,1112
211,1538,1066
212,1762,1043
213,1931,1053
214,2086,1086
215,2275,1091
216,2510,1010
217,2740,872
218,2930,780
219,3091,780
220,3266,789
221,3456,709
222,3630,541
223,3756,349
224,3858,164
225,3964,0
226,4067,-119
227,4107,-187
228,4054,-258
